env_steps,return,length,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
50000,,,516.6224,779.5972,34533.0469,516.6224,4.0559,243.962,3.3496,,,
50000,5680.2865,1000.0,,,,,,,,,,
50000,,,,,,,,,,1000,3573.1581,78.7825
50500,,,570.0334,878.9694,48680.9258,570.0334,3.1593,277.2959,3.3363,,,
51000,,,533.1978,804.9541,39301.3633,533.1978,3.1888,131.7634,2.9298,,,
51000,,,,,,,,,,1000,3667.987,92.2192
51500,,,583.5756,908.4092,45686.6055,583.5756,3.128,110.2581,3.083,,,
52000,,,579.1076,898.893,70150.1641,579.1076,3.7038,226.2324,3.0523,,,
52000,,,,,,,,,,1000,3889.9407,92.7111
52500,,,562.3849,856.908,39660.125,562.3849,3.3644,214.189,3.0975,,,
53000,,,551.324,828.1011,49787.3555,551.324,2.9364,146.8083,2.9176,,,
53000,,,,,,,,,,1000,3846.667,96.108
53500,,,580.4457,890.4345,41948.2148,580.4457,4.7686,372.2375,4.11,,,
54000,,,579.8463,885.6871,42663.0273,579.8463,4.9046,485.1518,3.0869,,,
54000,,,,,,,,,,1000,1340.5054,91.9578
54500,,,571.3304,869.8358,59142.082,571.3304,3.2311,155.1877,3.3739,,,
55000,,,565.4375,852.6079,42508.1289,565.4375,3.4505,220.2315,3.4686,,,
55000,5703.6857,1000.0,,,,,,,,,,
55000,,,,,,,,,,1000,4041.9545,77.2744
55500,,,570.4677,858.2542,40753.1523,570.4677,4.0186,248.531,4.2074,,,
56000,,,562.3917,844.4958,39953.0273,562.3917,5.997,287.7779,3.8715,,,
56000,,,,,,,,,,1000,3813.8168,94.0741
56500,,,641.0959,997.4213,70960.6953,641.0959,3.5473,278.3315,3.1943,,,
57000,,,522.6628,754.9589,35230.1406,522.6628,3.7253,217.0716,4.8036,,,
57000,,,,,,,,,,1000,3880.8066,92.0158
57500,,,550.4385,810.9982,37410.6758,550.4385,3.8867,290.9587,3.4533,,,
58000,,,559.564,829.1707,49611.9805,559.564,3.9701,329.4672,2.8331,,,
58000,,,,,,,,,,1000,3987.2562,92.5212
