env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
10000,,,,,,,,,,,,1000,-249.9587,77.9723
10500,,,1.7167,0.6853,0.1462,-13.4347,9.9734,1.1671,2.9978,8.301,0.8673,,,
11000,,,1.7964,0.7088,0.1561,-15.9249,11.5985,1.2905,3.7355,21.0275,1.0031,,,
11000,,,,,,,,,,,,1000,10.3258,95.7742
11500,,,1.7647,0.7176,0.1549,-16.3995,10.0797,1.2352,2.8688,6.6592,0.605,,,
12000,,,1.726,0.7372,0.1487,-15.4908,10.2806,1.1084,3.1879,24.2116,1.1416,,,
12000,,,,,,,,,,,,1000,-187.6394,93.3524
12500,,,1.7844,0.7448,0.1533,-17.4947,11.0354,1.2043,3.6011,8.7979,0.8331,,,
13000,,,1.8004,0.7407,0.1548,-17.3948,12.1172,1.263,3.6282,15.1391,1.6545,,,
13000,,,,,,,,,,,,1000,236.0855,94.3021
13500,,,1.8671,0.7342,0.1634,-19.6275,10.6093,1.4354,4.4358,19.3117,1.1595,,,
14000,,,1.8536,0.7596,0.1609,-20.0718,11.5529,1.3176,4.0128,20.0741,1.0977,,,
14000,,,,,,,,,,,,1000,-14.4154,95.3779
14500,,,1.8944,0.7879,0.1693,-22.335,10.4389,1.3625,4.7831,13.5517,1.0228,,,
15000,,,1.9143,0.7609,0.1739,-23.4401,13.2016,1.4539,4.4591,25.7744,0.985,,,
15000,1604.028,1000.0,,,,,,,,,,,,
15000,,,,,,,,,,,,1000,-66.1587,78.3783
15500,,,1.9328,0.7403,0.172,-25.6807,13.1356,1.5062,5.2783,31.5336,1.697,,,
16000,,,1.9945,0.7815,0.1816,-28.53,11.8574,1.5482,5.1595,21.3163,1.302,,,
16000,,,,,,,,,,,,1000,758.5036,93.3764
16500,,,1.9913,0.8696,0.1859,-31.4753,11.3006,1.4102,5.7947,17.1073,1.309,,,
17000,,,2.0729,0.8438,0.1918,-36.3922,13.0914,1.591,6.8117,33.3862,1.281,,,
17000,,,,,,,,,,,,1000,912.7392,93.3734
17500,,,2.0502,0.8566,0.1909,-38.5292,12.3822,1.5271,6.1212,46.8701,1.0749,,,
18000,,,2.1064,0.8939,0.199,-40.7546,13.2225,1.5967,5.3303,44.1977,1.3176,,,
18000,,,,,,,,,,,,1000,1047.3353,93.9439
18500,,,2.0563,0.8762,0.1931,-40.7941,12.2517,1.517,5.235,40.9968,1.3449,,,
19000,,,2.1134,0.983,0.198,-47.3574,11.5328,1.4285,3.9695,24.0359,1.0076,,,
19000,,,,,,,,,,,,1000,1095.5917,96.9444
19500,,,2.098,0.9581,0.1934,-47.5685,12.4836,1.4708,5.0507,29.3613,1.5652,,,
20000,,,2.0989,0.9771,0.1978,-53.0777,12.99,1.3912,6.2182,64.3288,1.1411,,,
20000,1116.7047,1000.0,,,,,,,,,,,,
20000,,,,,,,,,,,,1000,992.1437,78.7331
20500,,,2.0437,1.0152,0.1885,-54.6137,11.4262,1.2571,6.6834,21.6128,1.7521,,,
21000,,,2.0184,0.9755,0.1853,-54.5381,11.2405,1.2652,7.3389,53.8197,1.1119,,,
21000,,,,,,,,,,,,1000,509.5507,95.0239
21500,,,2.021,1.0154,0.1856,-54.3945,10.4024,1.2188,4.7465,25.3144,1.0166,,,
22000,,,2.0669,0.9781,0.1846,-55.9816,12.7151,1.3442,4.2706,13.9169,1.5736,,,
22000,,,,,,,,,,,,1000,-230.4016,94.0393
22500,,,2.0246,0.9983,0.1863,-57.0156,12.0347,1.2326,3.5156,17.9934,1.3085,,,
23000,,,1.9985,1.0245,0.1815,-55.8587,11.6136,1.1725,5.0345,41.0475,1.4133,,,
23000,,,,,,,,,,,,1000,921.0883,93.5053
23500,,,2.0281,1.0505,0.1858,-61.7965,10.1663,1.1607,4.2745,17.7445,1.3383,,,
24000,,,2.0334,1.0233,0.1791,-62.2035,12.7497,1.2783,6.4146,45.016,1.8704,,,
24000,,,,,,,,,,,,1000,468.7954,94.4887
24500,,,2.0078,0.9835,0.182,-59.911,12.1526,1.2395,4.7922,37.8131,1.5039,,,
25000,,,1.9464,1.0376,0.178,-59.829,10.3623,1.0791,5.6616,45.9836,1.4047,,,
25000,1278.6724,1000.0,,,,,,,,,,,,
25000,,,,,,,,,,,,1000,491.0671,77.3834
25500,,,2.0075,1.0375,0.1816,-66.3077,9.8561,1.1421,5.2105,20.5166,1.3045,,,
26000,,,2.0416,1.0079,0.1873,-65.6176,12.18,1.2531,6.4637,51.711,1.3309,,,
26000,,,,,,,,,,,,1000,1180.3466,93.2239
26500,,,1.9854,1.1093,0.1824,-66.8437,8.8054,1.0543,4.9346,24.7618,1.3655,,,
27000,,,1.993,1.0936,0.181,-64.3108,9.7552,1.0868,4.0758,26.6659,1.1354,,,
27000,,,,,,,,,,,,1000,526.6036,93.3114
27500,,,1.9614,1.0252,0.1775,-66.8221,10.5336,1.0942,8.3616,80.6923,1.131,,,
28000,,,2.0005,1.0636,0.179,-62.4771,10.5111,1.1027,4.0616,55.9626,0.9096,,,
28000,,,,,,,,,,,,1000,225.2494,99.0441
28500,,,2.0089,1.1006,0.1832,-67.7615,9.7427,1.113,5.5076,44.9569,1.1995,,,
29000,,,2.0276,1.0518,0.1843,-66.1992,10.6742,1.1894,7.9015,81.8732,1.4088,,,
29000,,,,,,,,,,,,1000,47.1717,92.7094
29500,,,1.9825,1.045,0.1832,-70.8884,10.6912,1.15,4.5816,24.0754,1.2118,,,
30000,,,1.9522,1.0159,0.1766,-68.9589,9.927,1.1236,3.8737,19.0331,0.9816,,,
30000,1607.6481,1000.0,,,,,,,,,,,,
30000,,,,,,,,,,,,1000,1202.6522,76.9605
30500,,,2.0529,1.1032,0.183,-70.8727,10.4815,1.1802,5.761,47.9087,1.4753,,,
31000,,,2.0085,1.0581,0.185,-73.4401,9.2988,1.1234,4.4574,35.2369,1.0503,,,
31000,,,,,,,,,,,,1000,1160.0154,94.1064
31500,,,2.0093,1.0974,0.1905,-76.5327,8.4703,1.0572,5.2456,27.6313,1.2227,,,
32000,,,2.0561,1.1363,0.188,-73.5155,10.6108,1.1496,5.1644,18.135,1.1032,,,
32000,,,,,,,,,,,,1000,1394.7714,93.2818
32500,,,2.0188,1.1473,0.1846,-78.3974,9.0609,1.0658,6.8987,57.2563,1.2233,,,
33000,,,2.0566,1.1074,0.187,-78.94,10.9196,1.1906,7.4904,68.915,1.3334,,,
33000,,,,,,,,,,,,1000,1573.4837,92.9082
33500,,,2.0291,1.1574,0.1872,-77.2531,10.9033,1.0523,4.5209,31.9372,1.6961,,,
34000,,,2.0266,1.1357,0.1895,-81.2392,9.569,1.0436,4.562,36.3339,1.1367,,,
34000,,,,,,,,,,,,1000,1405.8919,92.9257
34500,,,2.0374,1.1811,0.1937,-84.0121,7.5513,0.9945,5.2328,81.6858,1.1922,,,
35000,,,2.0467,1.1812,0.192,-82.4991,8.7489,1.0828,4.5283,44.3758,1.1216,,,
35000,2262.9656,1000.0,,,,,,,,,,,,
35000,,,,,,,,,,,,1000,966.7415,77.6555
35500,,,2.1147,1.2286,0.1949,-88.8565,9.313,1.074,6.5103,45.9076,1.1268,,,
36000,,,2.0844,1.2004,0.1938,-91.2617,9.85,1.0839,4.5749,47.7519,1.6405,,,
36000,,,,,,,,,,,,1000,1342.309,94.3143
36500,,,2.1029,1.2005,0.195,-91.1978,11.5281,1.1357,8.6129,61.9668,1.552,,,
37000,,,2.0536,1.2119,0.1932,-88.0158,9.5309,1.0743,5.5971,138.1798,2.0102,,,
37000,,,,,,,,,,,,1000,1471.6648,96.2605
37500,,,2.1329,1.1806,0.1951,-89.3626,10.2102,1.1895,9.805,78.5843,1.5328,,,
38000,,,2.103,1.2711,0.1981,-94.0407,8.6903,1.0484,9.2485,83.387,1.4522,,,
38000,,,,,,,,,,,,1000,1583.0988,95.8522
38500,,,2.0604,1.2342,0.1938,-96.4419,9.6861,1.0079,6.9648,43.67,1.7103,,,
39000,,,2.0402,1.2403,0.1949,-98.0045,9.3102,1.0041,5.2364,72.7919,1.4076,,,
39000,,,,,,,,,,,,1000,1703.2663,92.9184
39500,,,2.0791,1.2407,0.1943,-99.7181,9.5015,0.9784,6.4298,37.9531,1.6009,,,
40000,,,2.1476,1.3067,0.1999,-101.2588,9.3783,1.0392,8.8018,99.9915,1.9345,,,
40000,2537.7971,1000.0,,,,,,,,,,,,
40000,,,,,,,,,,,,1000,1297.2934,77.294
40500,,,2.1621,1.2512,0.2035,-102.0044,9.392,1.0879,7.4748,36.6215,1.3474,,,
41000,,,2.0631,1.1952,0.1969,-101.0822,10.1361,1.0681,7.8165,103.3825,1.8511,,,
41000,,,,,,,,,,,,1000,422.2287,93.595
41500,,,2.1023,1.2386,0.2009,-108.9451,10.2949,1.0476,7.8649,65.374,1.5027,,,
42000,,,2.0623,1.2541,0.1933,-100.7171,10.7966,0.937,7.7854,159.3273,1.345,,,
42000,,,,,,,,,,,,1000,37.1544,94.3661
42500,,,2.0851,1.2623,0.1972,-100.0126,9.9398,0.9675,7.2894,94.6114,2.0091,,,
43000,,,2.0936,1.1942,0.1979,-105.8455,11.1461,1.0428,10.8404,54.8503,1.7202,,,
43000,,,,,,,,,,,,1000,2004.3788,94.7247
43500,,,2.0825,1.2465,0.1987,-104.6716,11.5785,1.045,6.9439,40.7512,1.7102,,,
44000,,,2.1503,1.2448,0.2004,-104.4489,12.9237,1.1231,11.2203,49.4526,3.3988,,,
44000,,,,,,,,,,,,1000,326.9559,92.8586
44500,,,2.1704,1.2797,0.2059,-110.1367,12.538,1.0785,9.448,48.9913,2.2912,,,
45000,,,2.1724,1.3649,0.2062,-115.4589,9.5486,0.9637,8.3611,78.3107,1.5032,,,
45000,1371.0627,1000.0,,,,,,,,,,,,
45000,,,,,,,,,,,,1000,2177.8145,77.6737
45500,,,2.1131,1.2739,0.1998,-115.3605,11.3865,1.0916,12.5941,74.9582,1.3732,,,
46000,,,2.0948,1.2867,0.1975,-112.9249,8.495,0.9521,10.3319,51.5678,1.9099,,,
46000,,,,,,,,,,,,1000,1905.1595,92.7049
46500,,,2.1218,1.3079,0.2038,-115.194,9.6584,1.0181,8.273,148.3043,2.4932,,,
47000,,,2.1056,1.2745,0.2015,-111.2861,9.9511,1.0161,11.0847,112.3413,1.749,,,
47000,,,,,,,,,,,,1000,2317.1827,92.6865
47500,,,2.175,1.3268,0.213,-118.2025,9.5373,1.188,17.0033,243.4806,1.5029,,,
48000,,,2.1449,1.3322,0.2103,-115.0318,13.7798,1.0475,13.4421,78.4202,2.2487,,,
48000,,,,,,,,,,,,1000,-68.1639,92.55
48500,,,2.2156,1.3351,0.2113,-122.5795,11.2394,1.0962,16.8552,196.5542,1.2948,,,
49000,,,2.1546,1.3045,0.2033,-116.1776,10.9786,0.9756,10.5803,114.5589,1.601,,,
49000,,,,,,,,,,,,1000,558.9024,92.7877
49500,,,2.2082,1.3516,0.2104,-119.4313,11.0952,1.0577,7.9824,84.258,1.1403,,,
50000,,,2.2114,1.3444,0.209,-122.0122,10.8949,1.0389,19.0806,182.6797,1.8384,,,
50000,2522.9726,1000.0,,,,,,,,,,,,
50000,,,,,,,,,,,,1000,1643.5167,77.1454
50500,,,2.1308,1.3107,0.206,-121.5795,9.6155,0.9502,10.1518,424.0034,1.5398,,,
51000,,,2.1976,1.3979,0.2075,-128.0053,13.9044,0.9478,9.1691,159.5014,2.7573,,,
51000,,,,,,,,,,,,1000,2125.9441,96.5849
51500,,,2.1976,1.3993,0.2125,-125.6267,11.0069,0.9902,11.4944,214.5394,2.0985,,,
52000,,,2.21,1.41,0.2144,-132.9306,11.3932,0.9673,8.258,50.2531,1.4857,,,
52000,,,,,,,,,,,,1000,2105.989,95.4001
52500,,,2.2379,1.4259,0.213,-131.7026,10.7269,0.9577,11.894,140.997,2.2811,,,
53000,,,2.1958,1.3517,0.2077,-131.9804,10.8523,1.0796,8.5341,54.2033,1.6833,,,
53000,,,,,,,,,,,,1000,2292.1177,94.1504
53500,,,2.2692,1.4562,0.2195,-137.4084,10.0522,0.9951,8.9471,163.3143,2.3565,,,
54000,,,2.2682,1.4044,0.2161,-135.5218,12.8087,1.017,10.555,142.2759,1.7786,,,
54000,,,,,,,,,,,,1000,1086.5233,94.5856
54500,,,2.2481,1.3321,0.2092,-136.3083,10.8169,1.0866,9.8735,194.2472,1.2778,,,
55000,,,2.2117,1.3568,0.2137,-135.6146,9.5456,1.0247,8.8901,106.2334,1.8892,,,
55000,1674.7663,1000.0,,,,,,,,,,,,
55000,,,,,,,,,,,,1000,179.1497,79.4875
55500,,,2.2212,1.3798,0.2149,-143.0324,8.4736,1.0408,20.4437,154.1133,1.2573,,,
56000,,,2.2229,1.4224,0.2157,-142.0891,8.1221,0.9866,15.9846,120.379,1.8637,,,
56000,,,,,,,,,,,,1000,2297.7539,98.5511
56500,,,2.287,1.4081,0.2215,-151.3819,14.035,1.1036,10.4295,133.8941,2.1401,,,
57000,,,2.2715,1.4724,0.2144,-144.359,11.1083,0.9708,15.0387,141.479,1.8553,,,
57000,,,,,,,,,,,,1000,2431.0418,98.1608
57500,,,2.2058,1.4348,0.2212,-144.1003,10.0564,0.9186,20.136,332.1401,1.2655,,,
58000,,,2.2402,1.4025,0.2156,-144.4948,12.7402,1.0187,8.3415,119.8188,1.7767,,,
58000,,,,,,,,,,,,1000,243.5481,95.6391
58500,,,2.2221,1.3904,0.2154,-142.9242,9.401,1.0107,12.0689,303.9166,1.8645,,,
59000,,,2.2603,1.4774,0.2165,-149.8599,14.3242,0.9767,11.9368,249.7594,2.6866,,,
59000,,,,,,,,,,,,1000,1523.4553,95.129
59500,,,2.2831,1.4866,0.2183,-147.9795,9.7938,0.9852,16.1915,101.4179,1.9763,,,
60000,,,2.1902,1.4773,0.2156,-152.9461,9.8712,0.9046,10.126,180.882,1.7723,,,
60000,697.2111,1000.0,,,,,,,,,,,,
60000,,,,,,,,,,,,1000,2119.4954,80.0445
60500,,,2.2282,1.4375,0.216,-152.7401,9.7045,0.9779,10.6722,144.92,2.0084,,,
61000,,,2.2231,1.4853,0.2202,-151.5757,7.372,0.9332,11.173,146.2097,1.519,,,
61000,,,,,,,,,,,,1000,1593.292,96.8356
61500,,,2.2692,1.4794,0.2181,-150.4846,11.495,0.9483,16.7792,212.1662,1.3459,,,
62000,,,2.2957,1.4966,0.2269,-155.6249,8.9389,0.9737,9.2531,68.9807,1.7228,,,
62000,,,,,,,,,,,,1000,1290.9115,95.3211
62500,,,2.2816,1.4462,0.2168,-155.2839,9.0745,1.0163,30.3036,165.0352,1.9034,,,
63000,,,2.2134,1.4355,0.2175,-153.3854,7.9864,0.978,14.1744,135.9732,2.1294,,,
63000,,,,,,,,,,,,1000,261.4301,92.7519
63500,,,2.2014,1.3899,0.2123,-156.1681,11.9198,0.9736,18.1354,196.3222,1.9146,,,
64000,,,2.3004,1.4708,0.2217,-149.8432,8.2951,0.996,9.0365,89.826,1.6778,,,
64000,,,,,,,,,,,,1000,2462.1271,92.4861
64500,,,2.2713,1.4709,0.2213,-158.1562,10.9148,0.9965,24.8059,169.0231,2.2366,,,
65000,,,2.2538,1.4489,0.2144,-152.8481,9.8342,0.9425,9.0061,295.8187,2.3415,,,
65000,2472.7645,1000.0,,,,,,,,,,,,
65000,,,,,,,,,,,,1000,-213.8955,77.0905
65500,,,2.2147,1.4414,0.2143,-155.9021,9.3396,0.8864,14.6754,114.1687,2.9667,,,
66000,,,2.2549,1.5081,0.217,-156.6201,9.7334,0.924,23.8285,228.1392,1.8814,,,
66000,,,,,,,,,,,,1000,2686.091,92.9252
66500,,,2.2433,1.4365,0.2166,-157.9688,10.8579,0.9465,15.5174,221.6915,2.473,,,
67000,,,2.348,1.56,0.2269,-160.1615,10.5656,0.9713,16.2175,129.4519,1.464,,,
67000,,,,,,,,,,,,1000,230.4857,92.6758
67500,,,2.2377,1.4709,0.2171,-158.2911,8.8536,0.9381,28.6461,217.151,2.2211,,,
68000,,,2.1725,1.4282,0.2127,-151.4508,8.9031,0.8539,9.9092,99.3308,1.622,,,
68000,,,,,,,,,,,,1000,1042.4239,92.6601
68500,,,2.311,1.445,0.2246,-156.0175,10.566,0.9688,8.1679,80.5789,1.3403,,,
69000,,,2.2552,1.505,0.2199,-155.9797,7.7133,0.893,16.2659,190.2759,1.8271,,,
69000,,,,,,,,,,,,1000,1148.0343,92.554
69500,,,2.2353,1.4751,0.2183,-159.5794,9.94,0.9432,9.0222,262.8217,3.4495,,,
70000,,,2.2385,1.5172,0.2181,-154.0592,12.982,0.9092,15.0597,503.667,2.2141,,,
70000,2561.3894,1000.0,,,,,,,,,,,,
70000,,,,,,,,,,,,1000,2663.7283,76.9749
70500,,,2.3103,1.582,0.2247,-165.6773,10.2632,0.9946,11.3183,97.7339,2.2493,,,
71000,,,2.2162,1.4697,0.2123,-163.1733,10.7804,0.8633,8.837,84.6133,2.7076,,,
71000,,,,,,,,,,,,1000,26.1051,95.767
71500,,,2.2667,1.5554,0.2198,-161.4492,11.0778,0.8797,12.2275,146.5964,3.0868,,,
72000,,,2.2514,1.552,0.223,-164.9514,9.8211,0.8078,23.8374,325.2351,2.2325,,,
72000,,,,,,,,,,,,1000,2321.5447,93.8261
72500,,,2.2532,1.4966,0.2191,-162.9189,9.0412,0.9006,18.579,242.5021,3.0452,,,
73000,,,2.3139,1.5459,0.2262,-163.1295,11.2586,0.9331,12.5648,275.2855,3.3228,,,
73000,,,,,,,,,,,,1000,2436.8884,94.3386
73500,,,2.2951,1.5506,0.2234,-168.7258,8.2748,0.8757,30.0856,379.5178,1.5262,,,
74000,,,2.2867,1.5482,0.2223,-160.4244,15.2938,0.9275,11.6182,152.4754,3.0751,,,
74000,,,,,,,,,,,,1000,584.0761,92.7607
74500,,,2.3233,1.6071,0.2277,-167.622,8.1788,0.8857,18.2299,212.91,3.1736,,,
75000,,,2.2859,1.603,0.2257,-166.7388,7.9914,0.7486,15.4145,244.3672,2.0651,,,
75000,2715.1327,1000.0,,,,,,,,,,,,
75000,,,,,,,,,,,,1000,1930.303,77.0287
75500,,,2.2424,1.5669,0.225,-176.1604,8.2156,0.7945,19.2012,328.1099,2.4273,,,
76000,,,2.2698,1.4969,0.2272,-179.5841,8.0599,0.9057,9.247,167.2593,1.756,,,
76000,,,,,,,,,,,,1000,2812.546,93.4892
76500,,,2.2934,1.5486,0.2254,-169.3993,11.7104,0.9153,14.0466,145.0025,1.8453,,,
77000,,,2.3322,1.6678,0.236,-171.0701,7.3755,0.815,16.4684,432.5929,1.7025,,,
77000,,,,,,,,,,,,1000,2757.1605,92.4684
77500,,,2.3574,1.603,0.2344,-171.9518,11.8066,0.8806,10.9105,107.2942,2.2923,,,
78000,,,2.3278,1.5993,0.2306,-166.5569,10.7982,0.932,18.821,331.3113,1.8622,,,
78000,,,,,,,,,,,,1000,-175.449,92.5453
78500,,,2.3521,1.6292,0.2316,-173.0628,10.0726,0.8965,27.0528,201.3997,3.3808,,,
79000,,,2.2503,1.5353,0.2218,-170.0072,14.2074,0.8826,14.9661,181.0531,4.205,,,
79000,,,,,,,,,,,,1000,155.3312,92.5979
79500,,,2.309,1.5632,0.2268,-177.3681,14.1706,0.8732,12.2664,138.2839,3.7149,,,
80000,,,2.3679,1.6893,0.2338,-178.8533,8.1246,0.7816,9.7979,149.8813,1.4863,,,
80000,2216.9178,1000.0,,,,,,,,,,,,
80000,,,,,,,,,,,,1000,2447.0685,76.9189
80500,,,2.3095,1.5191,0.2286,-175.0416,12.8955,0.9033,11.7583,183.7928,2.3499,,,
81000,,,2.3864,1.5708,0.2296,-185.8719,11.3157,0.9098,32.9268,405.3623,1.4348,,,
81000,,,,,,,,,,,,1000,1768.2203,93.2751
81500,,,2.291,1.5318,0.2257,-176.8673,9.1385,0.9099,37.864,256.8574,2.0894,,,
82000,,,2.2649,1.5508,0.2227,-186.5966,6.7967,0.8855,16.1014,234.0528,1.3725,,,
82000,,,,,,,,,,,,1000,2729.1234,92.6212
82500,,,2.362,1.5738,0.2307,-177.7557,11.2304,0.9106,15.0123,242.9704,2.5136,,,
83000,,,2.3571,1.5809,0.2352,-175.1065,9.1198,0.9018,11.2639,175.4665,2.2305,,,
83000,,,,,,,,,,,,1000,2093.5005,92.2682
83500,,,2.3645,1.6281,0.2306,-177.1495,9.272,0.9482,55.4082,539.5875,2.5212,,,
84000,,,2.3164,1.6357,0.2325,-180.8144,9.9025,0.8002,15.9817,361.5556,2.6145,,,
84000,,,,,,,,,,,,1000,2597.5304,92.5605
84500,,,2.36,1.6173,0.2361,-183.9898,12.7261,0.8783,9.5821,145.8581,2.7844,,,
85000,,,2.3531,1.6098,0.2369,-181.1644,15.448,0.9152,11.4827,253.1598,3.358,,,
85000,2773.0218,1000.0,,,,,,,,,,,,
85000,,,,,,,,,,,,1000,2533.3871,77.0331
85500,,,2.3891,1.6192,0.2377,-183.4034,11.032,0.8866,12.9323,276.4698,2.945,,,
86000,,,2.3414,1.627,0.2324,-190.4312,13.7543,0.8519,9.857,199.2337,4.3993,,,
86000,,,,,,,,,,,,1000,-164.1933,92.1335
86500,,,2.3705,1.5703,0.2298,-182.4959,9.6318,0.8984,7.7151,125.3316,1.5828,,,
87000,,,2.3785,1.6167,0.2366,-184.6036,8.6363,0.8251,10.1837,228.7195,1.7083,,,
87000,,,,,,,,,,,,1000,2834.9301,92.262
87500,,,2.3807,1.6363,0.2353,-182.6294,8.0112,0.8621,10.1006,194.9246,1.7569,,,
88000,,,2.3537,1.6128,0.2348,-188.2526,16.8608,0.8541,16.3583,402.1823,4.0629,,,
88000,,,,,,,,,,,,1000,2848.8994,93.9195
88500,,,2.3764,1.6548,0.2374,-180.9285,11.806,0.8697,12.5965,231.3627,2.7837,,,
89000,,,2.3757,1.6111,0.2372,-188.9113,9.4915,0.8306,11.2562,404.4525,2.0928,,,
89000,,,,,,,,,,,,1000,147.6988,92.4904
89500,,,2.3266,1.5495,0.232,-185.1707,9.4015,0.8414,15.4053,360.5518,1.694,,,
90000,,,2.4482,1.7006,0.2426,-185.3515,11.788,0.8207,14.7855,361.9062,1.906,,,
90000,2966.0213,1000.0,,,,,,,,,,,,
90000,,,,,,,,,,,,1000,3066.4377,77.1718
90500,,,2.3899,1.6621,0.2379,-190.675,7.1202,0.8174,19.5104,96.2636,1.8229,,,
91000,,,2.3952,1.6321,0.2347,-195.1306,9.0825,0.8197,11.6063,319.6615,1.6708,,,
91000,,,,,,,,,,,,1000,2727.3309,92.5918
91500,,,2.3688,1.5903,0.2369,-186.8855,15.06,0.9114,13.6962,431.3399,4.5631,,,
92000,,,2.4276,1.6779,0.2356,-193.2317,7.4083,0.8361,10.6634,98.0653,1.9984,,,
92000,,,,,,,,,,,,1000,2931.6996,92.599
92500,,,2.4769,1.6767,0.2436,-185.1891,9.4712,0.9243,17.841,210.7247,1.7543,,,
93000,,,2.4506,1.6933,0.2462,-198.4015,9.0891,0.8653,8.0981,140.9744,2.0876,,,
93000,,,,,,,,,,,,1000,3135.2812,93.336
93500,,,2.3872,1.6912,0.2375,-199.3654,8.9453,0.7826,13.4127,806.1724,3.0768,,,
94000,,,2.4949,1.7809,0.2503,-193.5996,9.5885,0.8243,16.4755,226.9709,2.5166,,,
94000,,,,,,,,,,,,1000,923.7745,92.6272
94500,,,2.4265,1.7023,0.2458,-199.2494,10.6945,0.8464,23.1298,347.937,3.6939,,,
95000,,,2.4466,1.6709,0.2432,-185.6014,7.3836,0.9008,16.9296,449.5537,1.698,,,
95000,2160.4799,1000.0,,,,,,,,,,,,
95000,,,,,,,,,,,,1000,2898.6806,77.1945
95500,,,2.4019,1.6604,0.2397,-198.8394,14.5262,0.8409,8.6711,373.045,3.4921,,,
96000,,,2.4344,1.6549,0.2405,-199.5603,11.1546,0.8505,8.7248,201.6468,2.8791,,,
96000,,,,,,,,,,,,1000,3299.741,92.495
96500,,,2.4897,1.6792,0.2477,-193.4915,9.8475,0.899,9.2858,290.6049,2.5347,,,
97000,,,2.4213,1.6297,0.2402,-196.7051,12.7234,0.9347,9.9442,118.2527,1.9198,,,
97000,,,,,,,,,,,,1000,3095.1608,92.7773
97500,,,2.4453,1.6237,0.2418,-199.2248,9.5793,0.924,30.5252,406.7512,3.0119,,,
98000,,,2.5223,1.7369,0.2474,-202.6794,10.4768,0.9338,9.0206,118.7218,3.2219,,,
98000,,,,,,,,,,,,1000,3102.6258,92.6808
98500,,,2.4664,1.694,0.2461,-201.9765,7.4218,0.8835,18.0702,442.98,2.3557,,,
99000,,,2.5188,1.7263,0.2477,-202.513,10.4367,0.8922,40.539,714.0287,2.4046,,,
99000,,,,,,,,,,,,1000,2848.1815,92.6993
99500,,,2.5492,1.8474,0.2534,-200.5064,9.8071,0.7938,13.146,517.8548,1.7538,,,
