env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
0,0.0,270.0,0.0,,,,,,,
10000,0.0,270.0,0.0,0.0268,270.2703,0.1081,-0.0,0.001,0.0016,126.8248
20000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0,0.0001,0.0,596.7408
30000,0.0,270.0,0.0,0.0163,263.1579,0.0789,-0.0,0.0001,0.0,595.2551
40000,0.0,270.0,0.0,0.0078,270.2703,0.0541,-0.0,0.0001,0.0,594.0755
50000,0.0,270.0,0.0,0.0331,263.1579,0.1053,-0.0,0.0,0.0,592.3981
60000,0.0,270.0,0.0,0.0042,270.2703,0.027,-0.0,0.0,0.0,591.4143
70000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0,0.0,0.0,590.5438
80000,0.0,270.0,0.0,0.0083,270.2703,0.0541,-0.0,0.0,0.0,587.8973
90000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0,0.0,0.0,586.4289
100000,0.0,270.0,0.0,0.0128,270.2703,0.0541,-0.0,0.0,0.0,587.9141
110000,0.0,270.0,0.0,0.0029,270.2703,0.027,-0.0,0.0,0.0,585.8585
120000,0.0,270.0,0.0,0.024,263.1579,0.0526,-0.0,0.0,0.0,585.7301
130000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0,0.0,0.0,581.397
140000,0.0,270.0,0.0,0.0212,263.1579,0.0526,-0.0,0.0,0.0,582.8558
150000,0.0,270.0,0.0,0.0206,263.1579,0.0526,-0.0,0.0001,0.0,580.3686
160000,0.0,270.0,0.0,0.008,270.2703,0.027,-0.0,0.0001,0.0,579.598
170000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0,0.0,0.0,578.7228
180000,0.0,270.0,0.0,0.025,263.1579,0.0789,-0.0,0.0001,0.0,578.0567
190000,0.0,270.0,0.0,0.0233,270.2703,0.0811,-0.0,0.0001,0.0,574.875
200000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0,0.0001,0.0,574.4136
210000,0.0,270.0,0.0,0.0,263.1579,0.0,-0.0,0.0001,0.0,576.7252
220000,0.0,270.0,0.0,0.0228,270.2703,0.0811,-0.0,0.0001,0.0,574.7532
230000,0.0,270.0,0.0,0.0209,263.1579,0.1053,-0.0,0.0001,0.0,575.1231
240000,0.0,270.0,0.0,0.015,270.2703,0.0541,-0.0,0.0001,0.0,572.5438
250000,0.0,270.0,0.0,0.0063,270.2703,0.027,-0.0,0.0001,0.0,572.0739
260000,0.0,270.0,0.0,0.0047,270.2703,0.027,-0.0,0.0001,0.0,564.8791
270000,0.0,270.0,0.0,0.0169,263.1579,0.0526,-0.0001,0.0,0.0,570.0781
280000,0.0,270.0,0.0,0.0054,270.2703,0.027,-0.0001,0.0,0.0,570.9804
290000,0.0,270.0,0.0,0.0088,270.2703,0.027,-0.0001,0.0,0.0,569.8876
300000,0.0,270.0,0.0,0.0141,263.1579,0.0263,-0.0001,0.0,0.0,566.7798
310000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0001,0.0,0.0,568.3097
320000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0001,0.0,0.0,565.7432
330000,0.0,270.0,0.0,0.004,270.2703,0.027,-0.0001,0.0,0.0,566.8062
340000,0.0,270.0,0.0,0.0147,270.2703,0.0541,-0.0001,0.0,0.0,564.4493
350000,0.0,270.0,0.0,0.0112,263.1579,0.0263,-0.0001,0.0,0.0,563.7366
360000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0001,0.0,0.0,563.0192
370000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0001,0.0,0.0,561.789
380000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0002,0.0,0.0,562.103
390000,0.0,270.0,0.0,0.0031,270.2703,0.027,-0.0002,0.0,0.0,560.0027
400000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0002,0.0,0.0,562.3643
410000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0002,0.0,0.0,563.3014
420000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0002,0.0,0.0,559.9294
430000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0002,0.0,0.0,558.7686
440000,0.0,270.0,0.0,0.0183,263.1579,0.0526,-0.0003,0.0,0.0,557.3668
450000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0003,0.0,0.0,556.9779
460000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0003,0.0,0.0,557.4678
470000,0.0,270.0,0.0,0.0056,270.2703,0.027,-0.0003,0.0,0.0,557.0585
480000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0003,0.0,0.0,554.7555
490000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0003,0.0,0.0,556.3311
500000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0003,0.0,0.0,553.8804
510000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0003,0.0,0.0,554.894
520000,0.0,270.0,0.0,0.0062,270.2703,0.027,-0.0003,0.0,0.0,553.876
530000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0003,0.0,0.0,553.5056
540000,0.0,270.0,0.0,0.0125,263.1579,0.0263,-0.0003,0.0,0.0,550.9834
550000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0003,0.0,0.0,546.5915
560000,0.0,270.0,0.0,0.0037,270.2703,0.027,-0.0004,0.0,0.0,549.9962
570000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0005,0.0,0.0,552.066
580000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0005,0.0,0.0,552.1836
590000,0.0,270.0,0.0,0.0098,270.2703,0.027,-0.0005,0.0,0.0,551.6372
600000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0005,0.0,0.0,551.6871
610000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0005,0.0,0.0,551.1082
620000,0.0,270.0,0.0,0.0042,270.2703,0.027,-0.0004,0.0,0.0,549.6299
630000,0.0,270.0,0.0,0.0,263.1579,0.0,-0.0004,0.0,0.0,550.4135
640000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0003,0.0,0.0,550.0285
650000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0002,0.0,0.0,551.4176
660000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0003,0.0,0.0,551.0743
670000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0004,0.0,0.0,551.248
680000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0004,0.0,0.0,548.4222
690000,0.0,270.0,0.0,0.0063,270.2703,0.027,-0.0004,0.0,0.0,549.0119
700000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0004,0.0,0.0,548.1916
710000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0005,0.0,0.0,545.8953
720000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0006,0.0,0.0,546.3502
730000,0.0,270.0,0.0,0.0113,270.2703,0.0541,-0.0008,0.0,0.0,547.0807
740000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0009,0.0,0.0,546.2427
750000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0009,0.0,0.0,543.7453
760000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.001,0.0,0.0,543.6955
770000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0009,0.0,0.0,544.435
780000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.001,0.0,0.0,544.6651
790000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.001,0.0,0.0,543.4878
800000,0.0,270.0,0.0,0.0045,263.1579,0.0263,-0.0011,0.0,0.0,540.787
810000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0011,0.0,0.0,541.6569
820000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.001,0.0,0.0,543.2624
830000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0011,0.0,0.0,539.8124
840000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.001,0.0,0.0,536.1267
850000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0011,0.0,0.0,538.257
860000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0011,0.0001,0.0,540.2964
870000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0011,0.0,0.0,542.7887
880000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0012,0.0,0.0,542.9122
890000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0011,0.0,0.0,541.8316
900000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0012,0.0,0.0,539.3913
910000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0012,0.0,0.0,540.1284
920000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0012,0.0,0.0,538.9387
930000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0012,0.0,0.0,537.3606
940000,0.0,270.0,0.0,0.0166,263.1579,0.0263,-0.0012,0.0,0.0,536.0444
950000,0.0,270.0,0.0,0.0182,270.2703,0.027,-0.0012,0.0,0.0,536.4427
960000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0013,0.0,0.0,536.9862
970000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0012,0.0,0.0,535.5116
980000,0.0,270.0,0.0,0.0,263.1579,0.0,-0.0013,0.0,0.0,537.2626
990000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0013,0.0,0.0,534.6632
1000000,0.0,270.0,0.0,0.0136,270.2703,0.027,-0.0012,0.0,0.0,536.5616
1010000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0012,0.0,0.0,535.3273
1020000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0012,0.0,0.0,535.3994
1030000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0012,0.0,0.0,534.9037
1040000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0011,0.0,0.0,532.1537
1050000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0013,0.0,0.0,535.0363
1060000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0014,0.0,0.0,534.1606
1070000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0016,0.0,0.0,533.9299
1080000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0017,0.0,0.0,531.8664
1090000,0.0,270.0,0.0,0.006,270.2703,0.027,-0.002,0.0,0.0,533.3936
1100000,0.0,270.0,0.0,0.0,263.1579,0.0,-0.0019,0.0,0.0,532.9921
1110000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.002,0.0,0.0,533.6651
1120000,0.0,270.0,0.0,0.0,270.2703,0.0,-0.0019,0.0,0.0,534.3583
