env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
0,994.4748,1000.0,,,,,,,,,,,,,
11,,,11,-5.8422,1.4186,,,,,,,,,,
22,,,11,-21.841,77.9014,,,,,,,,,,
100,,,78,-82.9807,78.2305,,,,,,,,,,
156,,,56,-64.6274,78.7244,,,,,,,,,,
219,,,63,-61.7945,78.5814,,,,,,,,,,
257,,,38,-54.2761,78.7707,,,,,,,,,,
331,,,74,-104.404,79.4235,,,,,,,,,,
400,,,69,-61.1923,84.4589,,,,,,,,,,
500,,,,,,0.6,0.726,0.1419,-1.8144,0.2783,0.1031,-0.2569,1.133,1.9517,0.6367
1000,,,,,,0.5913,0.7331,0.1446,-7.4515,1.1711,0.1106,-0.278,3.8818,11.3425,0.8337
1400,,,1000,-1071.6661,79.9274,,,,,,,,,,
1418,,,18,-6.3663,85.0712,,,,,,,,,,
1430,,,12,-13.0456,85.3205,,,,,,,,,,
1500,,,,,,0.579,0.7275,0.1387,-13.9293,2.9501,0.1115,-0.2608,5.8433,21.9046,1.5232
1570,,,140,-223.2091,79.8649,,,,,,,,,,
1659,,,89,-122.7947,78.7023,,,,,,,,,,
1686,,,27,-22.3819,78.8412,,,,,,,,,,
1701,,,15,-7.5474,78.2813,,,,,,,,,,
1756,,,55,-71.8159,78.8859,,,,,,,,,,
1808,,,52,-40.6415,79.0908,,,,,,,,,,
1837,,,29,-21.9547,78.7678,,,,,,,,,,
1862,,,25,-32.8003,78.752,,,,,,,,,,
1877,,,15,-30.9569,78.7591,,,,,,,,,,
1998,,,121,-160.6856,80.4607,,,,,,,,,,
2000,,,,,,0.5653,0.7364,0.1361,-22.0214,4.6159,0.1221,-0.2653,8.1793,59.1321,2.9595
2024,,,26,-26.8617,85.1104,,,,,,,,,,
2073,,,49,-97.3204,85.3056,,,,,,,,,,
2117,,,44,-68.7626,82.9684,,,,,,,,,,
2142,,,25,-39.7258,78.6692,,,,,,,,,,
2233,,,91,-80.846,78.9758,,,,,,,,,,
2250,,,17,-12.0736,77.5749,,,,,,,,,,
2276,,,26,-33.222,78.127,,,,,,,,,,
2309,,,33,-72.7551,78.9128,,,,,,,,,,
2377,,,68,-66.3505,78.8743,,,,,,,,,,
2419,,,42,-66.2326,78.478,,,,,,,,,,
2500,,,,,,0.5604,0.7483,0.1643,-32.6304,7.2951,0.152,-0.2882,10.7846,83.2672,3.1965
2506,,,87,-41.313,78.6146,,,,,,,,,,
2521,,,15,-15.1241,78.6743,,,,,,,,,,
2589,,,68,-64.3895,78.5934,,,,,,,,,,
2655,,,66,-114.055,78.6921,,,,,,,,,,
2674,,,19,-14.0576,78.8746,,,,,,,,,,
2760,,,86,-179.6569,78.6439,,,,,,,,,,
2798,,,38,2.0122,78.5017,,,,,,,,,,
2827,,,29,-7.043,78.7383,,,,,,,,,,
3000,,,,,,0.5588,0.7523,0.1454,-42.3439,9.8419,0.1419,-0.2729,18.5208,128.9563,4.2144
3016,,,189,-262.4686,79.3231,,,,,,,,,,
3120,,,104,-143.0764,83.3154,,,,,,,,,,
3274,,,154,-63.4156,84.8722,,,,,,,,,,
3303,,,29,-24.9098,84.7275,,,,,,,,,,
3320,,,17,-7.0939,84.8314,,,,,,,,,,
3362,,,42,-29.1016,85.0434,,,,,,,,,,
3500,,,,,,0.5561,0.7559,0.1581,-58.1753,12.1179,0.1556,-0.2965,23.7378,249.0467,4.3286
3519,,,157,-215.7985,83.1947,,,,,,,,,,
3536,,,17,-34.4755,84.7099,,,,,,,,,,
4000,,,,,,0.548,0.7531,0.1524,-72.1608,14.4764,0.1543,-0.2945,36.8992,369.1975,7.1664
4500,,,,,,0.5492,0.7487,0.1713,-89.4063,18.0135,0.1637,-0.3083,36.4937,396.3109,7.7951
4536,,,1000,-1071.9575,84.5938,,,,,,,,,,
4570,,,34,-56.3369,84.8116,,,,,,,,,,
4592,,,22,-37.9358,84.5812,,,,,,,,,,
4653,,,61,-90.6868,84.81,,,,,,,,,,
4684,,,31,-48.2069,84.842,,,,,,,,,,
4920,,,236,-420.4163,84.7629,,,,,,,,,,
4936,,,16,-18.859,85.053,,,,,,,,,,
4990,,,54,-38.6198,84.855,,,,,,,,,,
5000,,,,,,0.5517,0.7533,0.1474,-104.429,18.6881,0.1479,-0.2895,55.3685,515.4305,8.9343
5000,314.7429,1000.0,,,,,,,,,,,,,
5053,,,63,-49.1808,15.1413,,,,,,,,,,
5320,,,267,-360.5768,81.9075,,,,,,,,,,
5359,,,39,-56.7395,78.6084,,,,,,,,,,
5411,,,52,-80.358,77.6716,,,,,,,,,,
5485,,,74,-50.1368,77.8335,,,,,,,,,,
5500,,,,,,0.5508,0.7633,0.173,-135.1443,26.8044,0.1755,-0.32,82.0003,629.0272,8.4965
5539,,,54,-76.3834,78.5428,,,,,,,,,,
5610,,,71,-59.6884,78.5328,,,,,,,,,,
5626,,,16,-7.8524,78.8079,,,,,,,,,,
5655,,,29,-26.4643,78.6537,,,,,,,,,,
5692,,,37,-47.733,78.5729,,,,,,,,,,
5764,,,72,-116.1813,78.5538,,,,,,,,,,
5785,,,21,-18.2228,78.7988,,,,,,,,,,
5822,,,37,-40.3607,77.5385,,,,,,,,,,
5941,,,119,-60.7845,78.5913,,,,,,,,,,
5955,,,14,-23.8365,78.3042,,,,,,,,,,
6000,,,,,,0.5502,0.7654,0.1514,-158.1515,29.4926,0.1631,-0.2861,164.1611,1338.1172,11.11
6119,,,164,-203.6932,78.3718,,,,,,,,,,
6164,,,45,-46.7594,78.5577,,,,,,,,,,
6222,,,58,-76.6843,77.9024,,,,,,,,,,
6366,,,144,-131.8568,78.2815,,,,,,,,,,
6441,,,75,-53.0304,78.0705,,,,,,,,,,
6460,,,19,-4.3608,78.4919,,,,,,,,,,
6500,,,,,,0.5525,0.77,0.1515,-184.4559,27.0429,0.1627,-0.2996,131.8456,964.9708,11.1945
6543,,,83,-88.7464,77.9455,,,,,,,,,,
6645,,,102,-122.9949,77.9722,,,,,,,,,,
6711,,,66,-95.7497,78.668,,,,,,,,,,
6823,,,112,-144.0047,78.4917,,,,,,,,,,
7000,,,,,,0.5539,0.7622,0.1498,-201.636,23.3682,0.1547,-0.3002,167.5701,2508.7012,9.9486
7500,,,,,,0.5524,0.7689,0.1505,-214.5919,24.0717,0.1618,-0.2964,113.9289,948.359,8.7505
7823,,,1000,-1233.8327,81.5515,,,,,,,,,,
7854,,,31,-29.8864,84.5086,,,,,,,,,,
7919,,,65,-111.714,84.5044,,,,,,,,,,
8000,,,,,,0.5544,0.763,0.1612,-222.6652,24.4055,0.1618,-0.3105,100.0709,1219.0365,12.1018
8035,,,116,-113.6419,79.938,,,,,,,,,,
8108,,,73,-98.9213,78.3533,,,,,,,,,,
8182,,,74,-75.216,78.4227,,,,,,,,,,
8237,,,55,-54.2196,78.439,,,,,,,,,,
8296,,,59,-82.4766,78.3176,,,,,,,,,,
8379,,,83,-114.6696,78.3267,,,,,,,,,,
8396,,,17,-25.3125,78.3204,,,,,,,,,,
8429,,,33,-48.9186,78.1271,,,,,,,,,,
8500,,,,,,0.5575,0.77,0.1814,-247.5205,23.2215,0.1818,-0.3284,156.1944,1526.7085,8.373
8544,,,115,-174.7384,78.2932,,,,,,,,,,
9000,,,,,,0.5591,0.7715,0.1647,-249.9786,25.4432,0.1685,-0.3219,147.2963,1793.5621,8.6859
9500,,,,,,0.5562,0.7718,0.1548,-250.171,24.6112,0.1641,-0.3067,112.7454,1567.7349,9.2437
9544,,,1000,-1200.1487,78.0949,,,,,,,,,,
10000,,,,,,0.5569,0.7651,0.1626,-261.9326,32.9247,0.1636,-0.3126,116.2249,2303.4751,9.0016
10000,-259.0273,902.8,,,,,,,,,,,,,
10500,,,,,,0.555,0.7513,0.1814,-259.3599,28.9668,0.1693,-0.3538,100.3495,1119.8647,7.4715
10544,,,1000,-1174.9704,64.4304,,,,,,,,,,
10572,,,28,-53.3332,84.2344,,,,,,,,,,
10634,,,62,-81.3076,84.4288,,,,,,,,,,
10697,,,63,-107.8181,84.3549,,,,,,,,,,
10725,,,28,-33.5897,84.2741,,,,,,,,,,
10739,,,14,-31.9069,84.1466,,,,,,,,,,
10873,,,134,-116.4396,81.0615,,,,,,,,,,
11000,,,,,,0.5625,0.7632,0.1639,-286.7372,26.2261,0.1591,-0.32,139.7055,1829.2389,8.0949
11012,,,139,-175.6534,78.2603,,,,,,,,,,
11055,,,43,-45.7922,77.283,,,,,,,,,,
11139,,,84,-72.845,78.2011,,,,,,,,,,
11244,,,105,-153.633,78.3035,,,,,,,,,,
11255,,,11,-11.8391,78.72,,,,,,,,,,
11280,,,25,-30.0655,78.3332,,,,,,,,,,
11500,,,,,,0.5661,0.7647,0.1912,-292.0161,27.056,0.1778,-0.3631,156.6385,2514.6726,7.1217
12000,,,,,,0.5693,0.7555,0.1832,-298.3533,29.0666,0.1615,-0.3471,151.7633,2899.2266,9.8073
12280,,,1000,-1212.1441,78.2113,,,,,,,,,,
12500,,,,,,0.5648,0.7672,0.1753,-300.8088,29.0329,0.1691,-0.3461,140.3145,2379.7881,11.1808
12574,,,294,-357.7838,77.7924,,,,,,,,,,
12599,,,25,-48.5594,78.0814,,,,,,,,,,
12626,,,27,-39.5195,78.1109,,,,,,,,,,
12783,,,157,-187.9512,77.9913,,,,,,,,,,
12806,,,23,-31.8537,77.8269,,,,,,,,,,
12878,,,72,-66.2132,77.9065,,,,,,,,,,
12923,,,45,-52.8388,77.7804,,,,,,,,,,
12982,,,59,-64.919,77.5974,,,,,,,,,,
13000,,,,,,0.5678,0.7559,0.1749,-305.5998,33.2539,0.1587,-0.346,196.8389,2840.7874,16.7824
13072,,,90,-83.0489,77.8383,,,,,,,,,,
13095,,,23,-15.4578,77.9758,,,,,,,,,,
13134,,,39,-71.3438,77.6498,,,,,,,,,,
13164,,,30,-38.4161,78.0989,,,,,,,,,,
13177,,,13,-15.8335,77.5962,,,,,,,,,,
13244,,,67,-38.2477,77.7431,,,,,,,,,,
13368,,,124,-163.4324,82.827,,,,,,,,,,
13500,,,,,,0.5791,0.7557,0.2018,-332.2536,31.8614,0.1697,-0.3721,247.6456,3192.2222,11.7798
13586,,,218,-228.1747,81.5485,,,,,,,,,,
13608,,,22,-32.8127,84.4006,,,,,,,,,,
13667,,,59,-89.1199,81.0947,,,,,,,,,,
13706,,,39,-40.6859,81.4286,,,,,,,,,,
13726,,,20,-6.3435,84.2046,,,,,,,,,,
14000,,,,,,0.5643,0.75,0.2036,-336.882,39.0281,0.1778,-0.389,309.0913,3208.4028,12.2827
14500,,,,,,0.5602,0.7601,0.1842,-340.5575,38.8031,0.1739,-0.3693,314.3648,3604.2258,13.6247
14726,,,1000,-1347.663,79.6417,,,,,,,,,,
14762,,,36,-17.3307,77.6087,,,,,,,,,,
14785,,,23,-51.1888,77.9263,,,,,,,,,,
15000,,,,,,0.5646,0.7509,0.1911,-351.1141,31.5753,0.1691,-0.37,379.1514,4673.4922,13.5278
15000,-1666.2599,1000.0,,,,,,,,,,,,,
15500,,,,,,0.5724,0.7601,0.2148,-381.2219,42.1562,0.1892,-0.4105,399.761,5619.2603,19.282
15785,,,1000,-1340.9554,62.6611,,,,,,,,,,
15815,,,30,-3.6862,78.087,,,,,,,,,,
16000,,,,,,0.5637,0.7606,0.2173,-383.6257,42.2993,0.1988,-0.4064,459.5447,6035.3896,23.0642
16500,,,,,,0.5681,0.7603,0.1971,-407.8761,41.0689,0.1781,-0.3789,599.9148,7299.7466,22.4088
16815,,,1000,-1309.7734,81.4077,,,,,,,,,,
16833,,,18,-24.1328,84.015,,,,,,,,,,
16967,,,134,-130.0693,84.0345,,,,,,,,,,
16978,,,11,-19.3793,84.3173,,,,,,,,,,
17000,,,,,,0.5561,0.7556,0.1935,-417.4956,50.3807,0.1813,-0.3682,799.5905,12234.1396,26.763
17181,,,203,-212.4379,81.9376,,,,,,,,,,
17500,,,,,,0.5616,0.7502,0.193,-454.2536,48.1431,0.1731,-0.3793,983.9825,9840.373,20.0134
18000,,,,,,0.5621,0.7575,0.1857,-496.7905,57.7139,0.1723,-0.363,1109.1289,9397.0762,28.5116
18181,,,1000,-1379.2282,77.8703,,,,,,,,,,
18500,,,,,,0.5558,0.7553,0.1865,-563.175,66.4656,0.1736,-0.3662,1696.7406,17845.9609,33.1482
19000,,,,,,0.5566,0.7415,0.1913,-610.0302,79.0107,0.1683,-0.3706,2181.7515,33508.4609,41.0816
19181,,,1000,-1452.5314,77.7749,,,,,,,,,,
19303,,,122,-150.3194,78.3462,,,,,,,,,,
19500,,,,,,0.5647,0.755,0.1907,-704.2242,86.696,0.1731,-0.368,3205.9126,29900.2266,75.402
19695,,,392,-507.5435,78.1753,,,,,,,,,,
19746,,,51,-39.7459,78.0634,,,,,,,,,,
20000,,,,,,0.5556,0.7507,0.191,-730.5027,82.2312,0.176,-0.3602,4295.6328,40583.7734,50.2364
20000,-37.0296,507.7,,,,,,,,,,,,,
20500,,,,,,0.5616,0.7612,0.1871,-867.6459,103.0109,0.1769,-0.3664,4658.7881,35241.7383,68.7726
20746,,,1000,-1487.3697,68.8686,,,,,,,,,,
21000,,,,,,0.5602,0.7487,0.2023,-916.3342,94.514,0.179,-0.3898,7117.543,48617.7773,93.2655
21500,,,,,,0.5596,0.7565,0.2067,-1003.9333,105.4524,0.1893,-0.3867,6751.0591,58714.4766,92.1755
21746,,,1000,-1588.308,77.7643,,,,,,,,,,
21760,,,14,-9.8511,77.939,,,,,,,,,,
21796,,,36,-53.4324,76.5838,,,,,,,,,,
21996,,,200,-240.5597,77.3092,,,,,,,,,,
22000,,,,,,0.5583,0.7511,0.191,-1183.0343,127.5588,0.1752,-0.3658,8283.2617,104222.8047,105.1183
22015,,,19,-21.3652,77.3471,,,,,,,,,,
22034,,,19,-18.6939,78.1167,,,,,,,,,,
22163,,,129,-134.1901,77.9528,,,,,,,,,,
22198,,,35,-35.069,77.8457,,,,,,,,,,
22500,,,,,,0.5543,0.7616,0.1905,-1202.2732,103.4985,0.1866,-0.3635,8702.6172,74242.875,83.2966
23000,,,,,,0.5669,0.7506,0.1831,-1256.3453,103.7504,0.1617,-0.3559,13390.0781,140824.6719,53.9956
23198,,,1000,-1344.0771,78.2018,,,,,,,,,,
23285,,,87,-122.0002,77.5715,,,,,,,,,,
23344,,,59,-58.779,77.449,,,,,,,,,,
23361,,,17,-14.0077,77.1302,,,,,,,,,,
23408,,,47,-83.9642,79.4507,,,,,,,,,,
