env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
0,-1.0,2.2,0.0,,,,,,
10000,0.4491,60.1,0.9,-0.9844,5.6117,0.0084,0.0006,0.0064,447.3051
20000,0.8101,21.1,1.0,-0.9864,5.5617,0.0072,0.0006,0.0044,692.9991
30000,0.8785,13.5,1.0,-0.9743,5.6721,0.0136,0.0006,0.0064,694.9122
40000,0.7615,26.5,1.0,-0.9773,5.7176,0.012,0.0008,0.0067,693.2121
50000,0.7399,28.9,1.0,-0.9646,5.9809,0.0185,0.001,0.006,691.1574
60000,0.7399,28.9,1.0,-0.9721,6.1805,0.0148,0.0012,0.0047,689.5726
70000,0.1823,85.3,0.5,-0.9818,6.0976,0.0098,0.0013,0.0038,689.6206
80000,0.6056,41.6,0.8,-0.9695,6.502,0.0163,0.0013,0.0046,685.6993
90000,0.8677,14.7,1.0,-0.9558,6.4641,0.0233,0.0012,0.002,684.2996
100000,0.7687,25.7,1.0,-0.9497,6.5617,0.0269,0.0013,0.0025,684.176
110000,0.792,22.0,0.9,-0.9568,6.7705,0.023,0.0013,0.0029,680.0456
120000,0.6345,39.5,0.9,-0.9392,6.7159,0.0322,0.0014,0.0033,681.142
130000,0.8497,16.7,1.0,-0.9425,7.1225,0.0306,0.0014,0.0033,676.1735
140000,0.8245,19.5,1.0,-0.9467,7.4794,0.0284,0.0014,0.0034,674.7693
150000,0.6408,38.8,0.9,-0.9293,7.0373,0.0373,0.0015,0.0036,674.9218
160000,0.7678,25.8,1.0,-0.9222,7.657,0.0413,0.0015,0.0035,673.1196
170000,0.6814,35.4,1.0,-0.896,7.5188,0.0549,0.0015,0.0033,671.7513
180000,0.8398,17.8,1.0,-0.8778,7.5643,0.0651,0.0015,0.0032,672.1884
190000,0.793,23.0,1.0,-0.8686,7.9491,0.07,0.0016,0.0032,667.8017
200000,0.7263,29.3,0.9,-0.8807,8.0064,0.0641,0.0016,0.0033,667.9587
210000,0.8389,17.9,1.0,-0.8787,7.7882,0.0646,0.0016,0.0034,663.1642
220000,0.8191,20.1,1.0,-0.8349,8.1967,0.0877,0.0016,0.0036,662.4624
230000,0.8038,21.8,1.0,-0.8489,8.058,0.0798,0.0016,0.0037,660.2599
240000,0.8425,17.5,1.0,-0.7955,8.5106,0.1089,0.0017,0.0038,661.0737
250000,0.8794,13.4,1.0,-0.7995,8.3963,0.1066,0.0017,0.0038,658.2962
260000,0.8659,14.9,1.0,-0.8098,8.4746,0.1017,0.0017,0.0038,657.7344
270000,0.8416,17.6,1.0,-0.7613,8.3333,0.1267,0.0017,0.0037,655.3453
280000,0.874,14.0,1.0,-0.7634,8.4602,0.1261,0.0017,0.0036,652.1808
290000,0.8506,16.6,1.0,-0.7708,8.7796,0.122,0.0017,0.0035,651.9812
300000,0.8767,13.7,1.0,-0.7203,9.0498,0.1502,0.0017,0.0035,652.3584
310000,0.8704,14.4,1.0,-0.7242,8.7489,0.147,0.0017,0.0035,652.4805
320000,0.8623,15.3,1.0,-0.6743,9.0909,0.1727,0.0017,0.0034,652.2231
330000,0.8506,16.6,1.0,-0.6635,9.2593,0.1796,0.0017,0.0034,650.9196
340000,0.9028,10.8,1.0,-0.6443,9.6525,0.1892,0.0017,0.0034,642.2711
350000,0.8902,12.2,1.0,-0.6332,9.5511,0.1958,0.0018,0.0034,647.0777
360000,0.9019,10.9,1.0,-0.5986,9.3371,0.2138,0.0018,0.0034,645.834
370000,0.8659,14.9,1.0,-0.5854,9.6712,0.2215,0.0018,0.0034,648.0218
380000,0.8272,19.2,1.0,-0.5461,9.7656,0.2422,0.0018,0.0034,638.4538
390000,0.8587,15.7,1.0,-0.5491,9.6432,0.2401,0.0018,0.0034,629.1466
400000,0.8893,12.3,1.0,-0.5513,9.901,0.2396,0.0018,0.0033,642.4453
410000,0.9073,10.3,1.0,-0.4762,9.8912,0.2789,0.0018,0.0033,642.5316
420000,0.8839,12.9,1.0,-0.4469,10.582,0.2963,0.0018,0.0033,642.8533
430000,0.8578,15.8,1.0,-0.447,10.0908,0.2957,0.0018,0.0033,640.3204
440000,0.8731,14.1,1.0,-0.3777,10.3093,0.332,0.0018,0.0032,634.4571
450000,0.8578,15.8,1.0,-0.3979,9.8135,0.3209,0.0018,0.0032,633.7393
460000,0.9019,10.9,1.0,-0.3782,10.0301,0.33,0.0018,0.0032,639.0186
470000,0.8857,12.7,1.0,-0.3,10.2564,0.3723,0.0018,0.0031,636.2341
480000,0.8857,12.7,1.0,-0.3603,10.2881,0.3405,0.0018,0.0031,635.1896
490000,0.8614,15.4,1.0,-0.3007,10.3734,0.3714,0.0018,0.0031,633.6001
500000,0.8965,11.5,1.0,-0.3059,10.7643,0.3703,0.0018,0.0031,635.3865
510000,0.8749,13.9,1.0,-0.2263,10.6157,0.4119,0.0018,0.0031,632.3467
520000,0.8758,13.8,1.0,-0.2802,10.4275,0.3837,0.0019,0.0031,631.6394
530000,0.8866,12.6,1.0,-0.2444,10.5152,0.4017,0.0019,0.003,629.9517
540000,0.8713,14.3,1.0,-0.2135,10.8696,0.4185,0.0019,0.003,630.7045
550000,0.8938,11.8,1.0,-0.1389,11.2108,0.4596,0.0019,0.003,630.1356
560000,0.8776,13.6,1.0,-0.1728,10.6496,0.4409,0.0019,0.003,628.9343
570000,0.8983,11.3,1.0,-0.174,10.8696,0.4402,0.0019,0.003,626.223
580000,0.8974,11.4,1.0,-0.1233,10.6496,0.4665,0.0019,0.003,628.2715
590000,0.8641,15.1,1.0,-0.0916,11.0011,0.484,0.0019,0.003,626.1777
600000,0.901,11.0,1.0,-0.0693,11.325,0.496,0.0019,0.003,624.8894
610000,0.9199,8.9,1.0,-0.044,10.9769,0.5082,0.0019,0.003,626.7446
620000,0.901,11.0,1.0,-0.0947,10.9051,0.482,0.0019,0.003,623.9704
630000,0.892,12.0,1.0,-0.0069,10.9649,0.5285,0.0019,0.003,622.424
640000,0.8749,13.9,1.0,0.035,11.0011,0.5501,0.0019,0.003,622.8529
650000,0.8902,12.2,1.0,-0.0044,10.8225,0.5292,0.0019,0.003,623.3747
660000,0.8848,12.8,1.0,0.0746,11.1235,0.5717,0.0019,0.0029,621.2255
670000,0.8776,13.6,1.0,-0.0204,10.3842,0.5192,0.0019,0.0029,624.024
680000,0.8884,12.4,1.0,0.0501,10.8696,0.5576,0.0019,0.0029,616.957
690000,0.8938,11.8,1.0,0.0594,11.1235,0.564,0.0019,0.003,623.2012
700000,0.8839,12.9,1.0,0.0858,11.0988,0.576,0.0019,0.003,624.048
710000,0.9127,9.7,1.0,0.0595,10.7411,0.5618,0.0019,0.0029,622.3342
720000,0.9037,10.7,1.0,0.1127,10.4384,0.5887,0.0019,0.003,619.0651
730000,0.8983,11.3,1.0,0.1302,10.917,0.5993,0.0019,0.003,619.4499
740000,0.9055,10.5,1.0,0.1432,10.8696,0.6065,0.0019,0.003,619.6675
750000,0.9136,9.6,1.0,0.1652,10.8342,0.6186,0.0019,0.003,616.2158
760000,0.9019,10.9,1.0,0.1897,11.1607,0.6317,0.0019,0.0032,618.4922
770000,0.8722,14.2,1.0,0.2083,10.6724,0.6393,0.0019,0.0027,616.9972
780000,0.8884,12.4,1.0,0.1857,10.7411,0.6284,0.0019,0.0028,617.1804
790000,0.9019,10.9,1.0,0.1393,10.8814,0.6039,0.0019,0.0029,618.7188
800000,0.8749,13.9,1.0,0.2427,10.4822,0.6572,0.0019,0.0029,617.6028
810000,0.8893,12.3,1.0,0.2573,10.7875,0.6656,0.0019,0.0029,617.6116
820000,0.865,15.0,1.0,0.2638,10.8696,0.6685,0.0019,0.0029,617.01
830000,0.8794,13.4,1.0,0.2758,10.6383,0.6755,0.0019,0.0029,614.9884
840000,0.9289,7.9,1.0,0.3336,10.7181,0.7053,0.0019,0.0028,614.5881
850000,0.883,13.0,1.0,0.3082,10.989,0.6934,0.0019,0.0028,617.554
860000,0.9019,10.9,1.0,0.3613,10.8578,0.7199,0.0019,0.0028,613.0955
870000,0.9019,10.9,1.0,0.2919,10.7066,0.6831,0.0019,0.0028,613.1357
880000,0.8884,12.4,1.0,0.3113,10.8814,0.6931,0.0019,0.0028,612.7482
890000,0.8884,12.4,1.0,0.3199,10.8578,0.6992,0.0019,0.0028,611.4399
900000,0.9028,10.8,1.0,0.367,10.6952,0.7219,0.0019,0.0029,608.624
910000,0.8929,11.9,1.0,0.3441,10.7643,0.7104,0.0019,0.0028,608.5662
920000,0.8812,13.2,1.0,0.3929,10.8578,0.7362,0.0019,0.0028,607.7068
930000,0.9262,8.2,1.0,0.421,11.2867,0.7528,0.0019,0.0028,608.5212
940000,0.8938,11.8,1.0,0.4565,11.2613,0.7714,0.0019,0.0029,607.1349
950000,0.8785,13.5,1.0,0.3974,10.929,0.7388,0.0019,0.0028,608.6654
960000,0.9199,8.9,1.0,0.4064,11.1111,0.7444,0.0019,0.0028,608.6239
970000,0.9136,9.6,1.0,0.4621,11.0254,0.7729,0.0019,0.0028,606.0306
980000,0.9298,7.8,1.0,0.4873,10.9051,0.7852,0.0019,0.0028,606.1749
990000,0.8893,12.3,1.0,0.4585,10.7759,0.7705,0.0019,0.0028,603.6729
