env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,z_dist,r_dist,transition_dist,bisimilarity,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
2891,,,48,-107.9826,5.2839,,,,,,,,,,,,,,,
3000,,,,,,3,1,1,2719.928,28.9946,0.0214,67.6805,67.7018,4133.2354,373.0326,4127.2051,-64.0489,51.2055,10.2352,0.0
3007,,,116,-111.6905,5.2112,,,,,,,,,,,,,,,
3059,,,52,-106.3218,5.752,,,,,,,,,,,,,,,
3119,,,60,-105.7422,5.5249,,,,,,,,,,,,,,,
3189,,,70,-103.1247,5.189,,,,,,,,,,,,,,,
3345,,,156,-121.0472,6.2554,,,,,,,,,,,,,,,
3500,,,,,,3,1,1,2819.8252,27.0748,0.7938,56.4327,57.2264,3182.7478,754.9031,3176.1025,-63.3372,16.9497,7.7244,0.0011
4000,,,,,,4,1,1,2865.6023,30.6273,1.1877,74.2823,75.47,5387.8281,1059.9788,5380.0811,-64.032,50.382,9.4472,0.0018
4500,,,,,,6,2,1,2814.9038,29.9701,0.4101,66.3036,66.7137,4230.7261,1216.5931,4223.2363,-66.1643,66.1649,13.4525,0.0
4945,,,1600,-113.2662,5.3759,,,,,,,,,,,,,,,
5000,,,,,,4,1,1,2940.6497,29.6005,1.1836,69.5859,70.7695,6486.9927,342.3998,6479.4634,-70.2412,0.1985,10.2033,0.0
5000,-119.0134,40.0,,,,,,,,,,,,,,,,,,
5028,,,83,-117.7428,5.3157,,,,,,,,,,,,,,,
5071,,,43,-114.0608,5.4546,,,,,,,,,,,,,,,
5112,,,41,-115.9709,5.3449,,,,,,,,,,,,,,,
5165,,,53,-113.249,5.019,,,,,,,,,,,,,,,
5206,,,41,-116.1775,5.0908,,,,,,,,,,,,,,,
5249,,,43,-115.7682,5.9463,,,,,,,,,,,,,,,
5352,,,103,-124.7881,5.5934,,,,,,,,,,,,,,,
5396,,,44,-109.8527,5.1753,,,,,,,,,,,,,,,
5456,,,60,-112.517,5.9235,,,,,,,,,,,,,,,
5495,,,39,-115.0646,5.7086,,,,,,,,,,,,,,,
5500,,,,,,5,3,1,2879.0669,30.1113,1.1862,68.2627,69.4489,5259.1924,564.1068,5251.6943,-71.6998,49.7308,15.849,0.0063
5607,,,112,-124.3841,5.6748,,,,,,,,,,,,,,,
5647,,,40,-116.0012,6.2721,,,,,,,,,,,,,,,
5764,,,117,-126.1723,5.6816,,,,,,,,,,,,,,,
5814,,,50,-112.4202,6.8676,,,,,,,,,,,,,,,
5872,,,58,-112.9583,5.4659,,,,,,,,,,,,,,,
5923,,,51,-110.1676,5.278,,,,,,,,,,,,,,,
5987,,,64,-113.8461,5.0173,,,,,,,,,,,,,,,
6000,,,,,,6,2,1,2914.408,30.8405,1.1857,80.6613,81.8471,8593.5068,806.8524,8585.2949,-80.085,65.6775,13.9404,0.0
6077,,,90,-114.8258,5.4765,,,,,,,,,,,,,,,
6164,,,87,-119.7976,5.5362,,,,,,,,,,,,,,,
6227,,,63,-116.0819,6.3222,,,,,,,,,,,,,,,
6286,,,59,-116.3799,5.4704,,,,,,,,,,,,,,,
6383,,,97,-122.8788,6.2096,,,,,,,,,,,,,,,
6420,,,37,-114.5946,5.6811,,,,,,,,,,,,,,,
6499,,,79,-122.2768,5.882,,,,,,,,,,,,,,,
6500,,,,,,4,1,1,2816.6401,31.5431,0.8007,81.8533,82.654,8103.1074,1877.6281,8094.9424,-83.2891,49.0558,5.4013,0.0
6582,,,83,-124.8141,5.6704,,,,,,,,,,,,,,,
6651,,,69,-109.9663,5.1937,,,,,,,,,,,,,,,
6689,,,38,-116.0734,5.3271,,,,,,,,,,,,,,,
6834,,,145,-116.2721,5.2184,,,,,,,,,,,,,,,
6947,,,113,-127.7525,5.6384,,,,,,,,,,,,,,,
6993,,,46,-113.8188,4.8268,,,,,,,,,,,,,,,
7000,,,,,,5,2,1,3008.6384,30.7628,0.413,78.8824,79.2954,9308.7949,1980.7522,9300.1738,-73.3282,32.7421,10.5716,0.0006
7035,,,42,-113.4168,5.884,,,,,,,,,,,,,,,
7145,,,110,-122.011,5.4796,,,,,,,,,,,,,,,
7299,,,154,-115.241,5.624,,,,,,,,,,,,,,,
7354,,,55,-117.3949,6.1353,,,,,,,,,,,,,,,
7394,,,40,-116.0955,5.8144,,,,,,,,,,,,,,,
7487,,,93,-122.2837,5.654,,,,,,,,,,,,,,,
7500,,,,,,5,2,1,2867.5654,30.8847,1.1861,84.9945,86.1806,11255.2988,3779.8843,11246.4688,-84.1672,48.2406,12.2053,0.0
7564,,,77,-112.0341,5.2734,,,,,,,,,,,,,,,
7727,,,163,-118.716,5.1724,,,,,,,,,,,,,,,
7889,,,162,-129.8635,5.126,,,,,,,,,,,,,,,
7927,,,38,-116.3036,4.9618,,,,,,,,,,,,,,,
7981,,,54,-117.0111,4.932,,,,,,,,,,,,,,,
8000,,,,,,7,2,1,2899.7271,28.2131,1.189,73.2916,74.4806,7242.4062,1060.7736,7232.7373,-72.8258,31.778,10.3229,0.0035
8070,,,89,-112.8561,5.3962,,,,,,,,,,,,,,,
8116,,,46,-121.2537,5.0121,,,,,,,,,,,,,,,
8225,,,109,-131.4982,5.3692,,,,,,,,,,,,,,,
8264,,,39,-115.9806,5.4651,,,,,,,,,,,,,,,
8307,,,43,-117.2443,4.8622,,,,,,,,,,,,,,,
8357,,,50,-114.4584,4.8587,,,,,,,,,,,,,,,
8414,,,57,-118.8091,5.7395,,,,,,,,,,,,,,,
8472,,,58,-115.9933,5.4847,,,,,,,,,,,,,,,
8500,,,,,,4,2,1,2852.0352,26.9317,1.1888,70.2066,71.3954,7513.3906,3699.7168,7503.501,-72.1752,15.4142,5.4968,0.0
8540,,,68,-115.514,5.0187,,,,,,,,,,,,,,,
8806,,,266,-121.3298,5.2615,,,,,,,,,,,,,,,
8856,,,50,-116.3539,5.1655,,,,,,,,,,,,,,,
8935,,,79,-129.858,5.1169,,,,,,,,,,,,,,,
9000,,,,,,6,3,1,2889.8621,30.1588,0.8032,87.3558,88.159,10278.6113,4568.3135,10268.0713,-84.6798,46.0029,10.5798,0.0003
9500,,,,,,5,2,1,2799.6577,28.9505,1.5781,81.8762,83.4543,9613.9883,952.3787,9602.0283,-79.4823,45.462,8.8897,0.0
10000,,,,,,5,3,1,2869.2192,27.5958,1.5798,84.1704,85.7502,13240.3994,16533.043,13227.9473,-90.6787,91.4252,14.2109,0.0001
10000,-121.8703,43.0,,,,,,,,,,,,,,,,,,
10500,,,,,,5,3,1,2937.0149,27.7507,0.8072,82.2035,83.0107,13206.0254,1434.4255,13192.7393,-82.2627,30.5264,21.8017,0.0
10535,,,1600,-96.6497,5.4155,,,,,,,,,,,,,,,
10584,,,49,-112.4129,6.3639,,,,,,,,,,,,,,,
10637,,,53,-118.7063,5.1457,,,,,,,,,,,,,,,
11000,,,,,,5,3,1,2951.3811,29.0641,0.8034,88.8623,89.6657,14928.3926,6153.6304,14914.6523,-84.0334,45.1642,3.4238,0.0
11500,,,,,,7,4,1,2779.072,29.8202,1.5813,92.3081,93.8894,14567.1611,1023.1762,14553.1514,-94.5648,32.811,32.7444,0.0035
11754,,,1117,-168.293,5.4146,,,,,,,,,,,,,,,
11854,,,100,-119.8303,5.673,,,,,,,,,,,,,,,
11983,,,129,-116.9618,5.5332,,,,,,,,,,,,,,,
12000,,,,,,6,4,1,2882.1306,28.4008,1.1893,90.1699,91.3592,16110.1895,2717.0173,16095.7021,-88.3214,45.0336,10.1096,0.0006
12206,,,223,-121.2423,5.5812,,,,,,,,,,,,,,,
12383,,,177,-118.4574,5.4664,,,,,,,,,,,,,,,
12500,,,,,,7,4,1,2975.2896,28.225,0.4123,86.9657,87.378,13103.1514,985.8256,13088.2998,-85.5583,51.2757,54.549,0.0081
12603,,,220,-120.7619,6.0606,,,,,,,,,,,,,,,
12673,,,70,-113.6999,4.7312,,,,,,,,,,,,,,,
12756,,,83,-110.578,5.3989,,,,,,,,,,,,,,,
12876,,,120,-117.2176,5.7119,,,,,,,,,,,,,,,
12929,,,53,-111.6991,5.5147,,,,,,,,,,,,,,,
13000,,,,,,8,5,1,2899.4446,26.8976,0.0274,86.149,86.1764,16069.4355,5324.7939,16054.3701,-99.3947,37.9475,35.9822,0.0
13004,,,75,-118.4024,5.5601,,,,,,,,,,,,,,,
13089,,,85,-113.4822,5.563,,,,,,,,,,,,,,,
13293,,,204,-123.7063,5.3061,,,,,,,,,,,,,,,
13445,,,152,-116.1292,5.8784,,,,,,,,,,,,,,,
13500,,,,,,11,8,1,2823.0967,27.4754,0.8,77.6033,78.4034,13045.6943,3153.5247,13029.6318,-75.8491,56.4747,29.2247,0.0004
13590,,,145,-119.569,5.3824,,,,,,,,,,,,,,,
13663,,,73,-117.4998,5.8569,,,,,,,,,,,,,,,
13787,,,124,-115.1046,5.4474,,,,,,,,,,,,,,,
13863,,,76,-112.2209,5.3718,,,,,,,,,,,,,,,
13971,,,108,-114.1129,5.9399,,,,,,,,,,,,,,,
14000,,,,,,10,7,1,2839.8145,30.2801,1.1893,104.9703,106.1596,20004.5332,61669.8203,19988.3047,-92.3317,71.5554,85.0836,0.0
14062,,,91,-115.2595,5.6674,,,,,,,,,,,,,,,
14153,,,91,-112.2954,5.4357,,,,,,,,,,,,,,,
14267,,,114,-119.1676,5.6203,,,,,,,,,,,,,,,
14405,,,138,-115.8921,5.4228,,,,,,,,,,,,,,,
14500,,,,,,11,7,1,2744.5271,27.7551,0.8008,97.2263,98.0271,18500.0234,3280.1414,18483.0703,-98.5034,16.1377,43.805,0.0
14539,,,134,-123.0135,5.7148,,,,,,,,,,,,,,,
14654,,,115,-113.8397,5.0073,,,,,,,,,,,,,,,
14743,,,89,-118.604,5.6183,,,,,,,,,,,,,,,
14866,,,123,-112.8362,5.2698,,,,,,,,,,,,,,,
14959,,,93,-119.5917,5.3375,,,,,,,,,,,,,,,
15000,,,,,,11,8,1,2865.166,28.6941,0.0236,100.8903,100.9138,18677.5762,5501.6421,18659.2637,-102.9566,36.6769,27.0398,0.0003
15000,-115.5197,128.6,,,,,,,,,,,,,,,,,,
15019,,,60,-114.7199,4.6102,,,,,,,,,,,,,,,
15202,,,183,-116.1503,5.3357,,,,,,,,,,,,,,,
15350,,,148,-114.1948,5.2081,,,,,,,,,,,,,,,
15423,,,73,-116.7945,5.0924,,,,,,,,,,,,,,,
15500,,,,,,11,8,1,2873.6809,31.9562,1.5814,109.8253,111.4066,23876.4121,2147.0471,23857.1387,-95.0082,14.1674,23.2723,0.0
15590,,,167,-116.9012,5.4867,,,,,,,,,,,,,,,
15657,,,67,-111.2194,5.9133,,,,,,,,,,,,,,,
15698,,,41,-114.9789,6.5278,,,,,,,,,,,,,,,
15873,,,175,-117.2581,5.3799,,,,,,,,,,,,,,,
15959,,,86,-119.4316,5.1165,,,,,,,,,,,,,,,
16000,,,,,,11,9,1,2931.1135,28.4195,0.0271,102.7249,102.7521,22079.0332,1424.2793,22058.6016,-109.0821,23.2834,35.7765,0.0
16109,,,150,-116.5776,5.6307,,,,,,,,,,,,,,,
16183,,,74,-116.5044,5.4609,,,,,,,,,,,,,,,
16298,,,115,-114.8326,5.3876,,,,,,,,,,,,,,,
16363,,,65,-115.0299,5.8484,,,,,,,,,,,,,,,
16424,,,61,-112.4747,6.3386,,,,,,,,,,,,,,,
16464,,,40,-114.4483,7.0004,,,,,,,,,,,,,,,
16500,,,,,,11,8,1,2803.8088,31.2628,0.0269,119.0271,119.054,27595.4766,7047.9727,27572.8848,-109.8465,22.7321,34.0113,0.0
16638,,,174,-117.1273,6.391,,,,,,,,,,,,,,,
16752,,,114,-114.5348,5.3609,,,,,,,,,,,,,,,
17000,,,,,,10,7,1,2920.8472,32.3649,1.5746,103.7847,105.3593,18155.873,2816.6138,18132.8438,-96.968,30.3906,43.5508,0.0
17500,,,,,,10,7,1,2848.2092,29.7512,2.3531,89.755,92.1081,13425.8867,1840.7021,13402.8896,-95.0211,22.9051,70.4181,0.1837
18000,,,,,,8,6,1,2815.907,31.247,1.9695,104.9556,106.9251,22041.8926,1304.1479,22017.7188,-98.3298,24.8184,19.1858,0.0304
18352,,,1600,-136.0594,5.4996,,,,,,,,,,,,,,,
18500,,,,,,8,6,1,2856.1265,29.7203,0.4121,107.8617,108.2738,20451.543,923.1716,20427.2617,-111.5817,44.8746,97.67,0.0125
19000,,,,,,10,8,1,2933.468,28.1366,0.4118,112.6729,113.0847,27223.1758,2508.6682,27198.5645,-122.3723,79.6257,64.5109,0.0051
19500,,,,,,8,6,1,2950.3235,28.0707,0.4101,110.3684,110.7785,23673.7832,1682.3699,23648.2578,-119.5826,41.2802,82.1715,0.0008
19952,,,1600,-135.3471,5.4734,,,,,,,,,,,,,,,
20000,,,,,,9,7,1,2880.3335,27.2506,0.0232,106.9934,107.0166,26299.4297,5115.8774,26274.1289,-110.4358,26.2531,34.6273,0.0
20000,-182.1794,1600.0,,,,,,,,,,,,,,,,,,
20500,,,,,,9,6,1,2875.5879,29.8378,0.8022,116.7603,117.5624,28397.4004,1028.521,28372.5898,-109.1414,32.8655,74.4286,0.1817
21000,,,,,,9,7,1,2891.593,27.3152,0.7981,110.1918,110.9899,27218.2617,2289.0828,27193.6738,-119.4052,11.8471,62.9043,0.0237
21500,,,,,,9,7,1,2903.0674,30.694,1.1862,124.7554,125.9416,30535.8066,4408.8735,30510.4648,-125.1524,32.5279,75.9544,0.6711
21552,,,1600,-134.8591,4.8794,,,,,,,,,,,,,,,
22000,,,,,,10,6,1,2900.5542,29.6435,1.1855,116.1703,117.3558,26834.334,4067.7593,26809.1543,-114.1914,23.5765,36.9756,0.2814
22500,,,,,,10,5,1,2823.7236,28.5778,0.792,97.1421,97.934,17381.2266,1326.2856,17356.2578,-91.7232,38.1728,217.3635,1.6174
23000,,,,,,9,4,1,2850.1489,27.9213,1.9597,108.6233,110.583,26514.4258,1006.3005,26491.0547,-113.0828,7.165,271.075,0.1936
23152,,,1600,-134.3783,5.5158,,,,,,,,,,,,,,,
23500,,,,,,6,3,1,3016.7371,29.6894,0.7976,117.9142,118.7118,29035.8398,1977.3453,29013.5039,-109.0669,13.8064,1345.1348,2.6457
24000,,,,,,8,3,1,2883.219,30.6776,1.5747,124.6251,126.1998,31042.3145,834.9766,31019.8145,-121.542,10.584,1218.2697,0.0018
24500,,,,,,8,3,1,2879.6118,31.3861,0.4075,122.354,122.7615,29343.3691,1639.8571,29320.0,-113.6073,11.1612,1633.9329,0.0
24752,,,1600,-132.9495,5.6654,,,,,,,,,,,,,,,
25000,,,,,,8,3,1,2925.3137,30.2262,1.184,118.3449,119.5289,26606.7715,906.0489,26585.2012,-119.0914,9.1101,673.7379,0.0
25000,-180.8732,1600.0,,,,,,,,,,,,,,,,,,
25500,,,,,,8,4,1,2994.5715,31.6435,1.1836,124.2986,125.4822,25581.3828,1910.6293,25559.1992,-120.7113,10.2606,957.2569,0.0002
26000,,,,,,7,3,1,2936.2344,29.7776,0.4038,116.1596,116.5634,27615.1309,710.2342,27593.0352,-122.9212,40.7625,613.1805,0.0083
26352,,,1600,-137.7086,5.1249,,,,,,,,,,,,,,,
26500,,,,,,9,3,1,3002.5071,30.9032,1.1846,134.6369,135.8215,38454.5352,117.6714,38430.9102,-131.6113,6.402,668.8253,0.0115
27000,,,,,,7,3,1,2994.6895,28.1617,0.7936,112.9202,113.7138,27659.0664,1228.298,27634.9746,-120.5319,10.353,1855.7189,0.0008
27500,,,,,,8,4,1,2866.6499,29.8237,1.9584,110.839,112.7974,22820.1074,187.8867,22796.877,-115.9788,7.5898,800.7432,0.0851
27952,,,1600,-132.5877,5.4963,,,,,,,,,,,,,,,
28000,,,,,,9,5,1,2889.8137,28.5047,0.404,108.4379,108.8419,24618.0664,5317.9634,24592.9199,-114.6088,22.6063,1814.6112,0.0003
28042,,,90,-121.8281,6.0327,,,,,,,,,,,,,,,
28108,,,66,-115.4507,6.4408,,,,,,,,,,,,,,,
28500,,,,,,8,4,1,2860.2898,28.5289,1.9579,115.7359,117.6939,28581.2012,563.5985,28558.6094,-117.4135,19.5492,1613.553,0.0633
29000,,,,,,7,5,1,2966.6089,27.77,1.1834,116.3106,117.4939,28927.877,417.1753,28907.1777,-128.2437,26.4201,2779.4067,0.0202
29500,,,,,,12,7,1,2784.9153,29.4946,0.7954,119.1058,119.9012,29459.1875,1488.3812,29436.6152,-116.8439,12.1816,3121.3691,0.0001
29708,,,1600,-100.0872,5.6249,,,,,,,,,,,,,,,
30000,,,,,,9,5,1,2837.9534,28.2105,0.0163,114.3968,114.4131,27482.5801,1092.3582,27461.7266,-115.1653,9.1317,576.7961,0.0381
30000,-180.7735,1600.0,,,,,,,,,,,,,,,,,,
30035,,,327,-126.3834,3.7401,,,,,,,,,,,,,,,
30500,,,,,,12,7,1,2883.0981,30.7791,0.406,109.2404,109.6464,23728.7129,3334.001,23706.3398,-105.2967,9.9006,1080.9554,0.055
31000,,,,,,13,5,1,2957.0337,29.9198,1.181,119.5476,120.7286,28802.9824,2234.9683,28778.3984,-118.36,47.3218,6418.1196,0.0005
31500,,,,,,11,5,1,3024.4658,33.3529,0.7925,133.3606,134.1532,30347.9238,936.5953,30325.375,-111.4937,9.1991,1315.3855,0.001
31635,,,1600,-145.038,5.5912,,,,,,,,,,,,,,,
32000,,,,,,12,4,1,2840.6943,29.8269,0.02,120.2935,120.3135,28718.6348,1227.3325,28695.5898,-117.6163,35.0409,6364.9199,0.0258
32500,,,,,,12,6,1,2867.4509,29.1902,1.1838,115.287,116.4708,28098.1211,1009.0345,28074.8594,-117.1591,12.1877,1675.2279,0.0001
33000,,,,,,12,5,1,2836.303,29.9653,1.1764,99.8249,101.0013,17810.8125,615.6555,17788.6641,-104.1944,11.6968,394.3977,0.0
33235,,,1600,-144.6686,5.3819,,,,,,,,,,,,,,,
33500,,,,,,15,5,1,2862.0984,29.1085,0.404,119.0864,119.4903,28734.6758,2198.8916,28712.9609,-124.4702,5.5247,625.7697,0.0
34000,,,,,,16,8,1,2862.2327,28.9457,0.018,109.521,109.539,26119.7363,4241.2383,26095.2363,-105.7832,9.9787,2678.7839,0.0
34500,,,,,,14,6,1,2852.1604,31.5721,0.4038,125.3949,125.7986,28256.7793,293.1844,28235.1152,-126.317,8.965,1062.0575,0.0
34835,,,1600,-143.7244,5.5261,,,,,,,,,,,,,,,
35000,,,,,,14,7,1,2813.2957,30.8203,0.7927,105.5911,106.3838,18474.1113,1300.1132,18452.2637,-110.8097,10.7992,2717.2844,0.0
35000,-181.0668,1600.0,,,,,,,,,,,,,,,,,,
35500,,,,,,12,5,1,2911.4573,31.7177,1.1823,102.0502,103.2325,17186.6016,168.9718,17164.2344,-100.7113,23.6544,3503.0264,0.0008
36000,,,,,,15,7,1,2763.5928,30.7434,1.1805,121.6016,122.7821,27258.5449,984.0138,27236.4297,-115.6311,8.5251,1665.7198,0.0115
36435,,,1600,-118.572,4.8575,,,,,,,,,,,,,,,
36500,,,,,,14,6,1,2841.9844,30.6557,0.7936,119.2608,120.0545,27897.1152,8413.5029,27875.4375,-114.7328,8.0634,2061.6968,0.0532
37000,,,,,,13,7,1,2894.833,31.5026,0.4059,125.3497,125.7555,29730.2012,286.236,29708.0234,-117.4037,12.0444,3759.5515,0.2438
37500,,,,,,16,6,1,2908.4673,28.8062,0.7911,94.8496,95.6407,14684.1865,2958.9536,14663.1475,-98.6198,6.4174,846.7587,0.0542
38000,,,,,,16,7,1,2878.0164,32.377,0.7942,123.4249,124.2191,24966.7773,933.3981,24944.8027,-125.8611,13.5517,3656.135,0.0001
38035,,,1600,-75.3026,5.5631,,,,,,,,,,,,,,,
38500,,,,,,16,4,1,2832.0854,26.406,0.4042,108.0173,108.4215,26070.3809,1191.233,26048.7188,-127.8995,31.6146,10680.584,0.0
38734,,,699,-182.4391,5.8379,,,,,,,,,,,,,,,
38820,,,86,-116.1649,5.9818,,,,,,,,,,,,,,,
38875,,,55,-122.9746,6.1677,,,,,,,,,,,,,,,
39000,,,,,,17,5,1,2781.3254,29.5544,0.7963,120.5943,121.3907,29335.0176,3967.6021,29313.1289,-120.7248,6.2074,1915.3196,0.0
39034,,,159,-117.034,5.3952,,,,,,,,,,,,,,,
39084,,,50,-121.3648,5.4214,,,,,,,,,,,,,,,
39229,,,145,-120.0958,5.593,,,,,,,,,,,,,,,
39286,,,57,-115.4567,5.8979,,,,,,,,,,,,,,,
39403,,,117,-120.2102,5.0773,,,,,,,,,,,,,,,
39500,,,,,,19,6,1,2819.71,29.0314,0.018,109.7153,109.7333,22132.4316,3239.8276,22112.2988,-117.4073,13.147,2495.3254,0.0093
39577,,,174,-137.4775,5.3495,,,,,,,,,,,,,,,
39681,,,104,-117.3629,6.5527,,,,,,,,,,,,,,,
40000,,,,,,17,7,1,2760.7913,27.715,0.4038,111.6898,112.0937,26931.7246,3911.1533,26911.6152,-119.6875,10.6959,1970.0568,0.0139
40000,-178.9517,1130.7,,,,,,,,,,,,,,,,,,
40010,,,329,-150.9106,4.1884,,,,,,,,,,,,,,,
40137,,,127,-116.9545,5.5789,,,,,,,,,,,,,,,
40500,,,,,,17,7,1,2847.0249,27.0151,0.4037,107.5055,107.9092,26039.6504,584.7588,26017.9199,-110.8387,16.9638,4164.2651,0.0
40612,,,475,-143.3351,5.4549,,,,,,,,,,,,,,,
41000,,,,,,18,8,1,2847.3352,29.8223,0.4082,121.0161,121.4244,27232.9355,1596.2874,27211.4473,-111.159,14.4094,1392.4448,0.0001
41464,,,852,-164.6767,5.4934,,,,,,,,,,,,,,,
41500,,,,,,18,9,1,2889.4585,30.8259,1.5681,121.4253,122.9934,28143.0215,4723.3032,28121.6348,-119.8479,4.9309,995.3444,0.0
41654,,,190,-120.8049,5.5204,,,,,,,,,,,,,,,
42000,,,,,,20,10,1,2692.5444,30.1195,0.7896,116.4315,117.2212,26594.6914,2051.1775,26574.2891,-131.6981,23.4499,3490.3906,0.0002
42193,,,539,-172.6038,5.4288,,,,,,,,,,,,,,,
42303,,,110,-110.7366,5.4091,,,,,,,,,,,,,,,
42345,,,42,-111.504,5.8244,,,,,,,,,,,,,,,
42500,,,,,,18,10,1,2799.2629,31.5192,0.0143,106.8322,106.8465,21369.1797,2796.3264,21347.8477,-104.1466,2.9256,574.9941,0.0519
42666,,,321,-139.6609,5.4025,,,,,,,,,,,,,,,
43000,,,,,,18,10,1,2818.6272,28.3879,0.7959,114.5847,115.3806,27874.5234,2077.3376,27853.4941,-117.0006,10.4159,129.6872,0.0
43385,,,719,-177.3257,5.5493,,,,,,,,,,,,,,,
43452,,,67,-115.5393,5.578,,,,,,,,,,,,,,,
43500,,,,,,17,8,1,2749.542,27.2318,0.4045,105.5752,105.9797,24752.2051,2570.2725,24729.9492,-110.891,6.4532,680.6136,0.0
44000,,,,,,17,8,1,2743.7625,29.0153,0.7952,112.0967,112.8919,25838.6133,359.7407,25815.8418,-116.0598,3.9289,1826.7565,0.0
44500,,,,,,17,6,1,2842.019,30.0409,0.4061,118.5147,118.9208,27949.498,4440.3408,27927.9688,-116.9668,4.7488,1051.8048,0.0029
45000,,,,,,19,8,1,2768.6572,29.1037,0.4042,113.4998,113.9039,27098.9766,601.3838,27077.3965,-113.9297,20.3296,1295.2988,0.019
45000,-175.2461,1600.0,,,,,,,,,,,,,,,,,,
45052,,,1600,-146.1906,5.0966,,,,,,,,,,,,,,,
45117,,,65,-112.1813,4.9529,,,,,,,,,,,,,,,
45150,,,33,-110.7822,5.3314,,,,,,,,,,,,,,,
45500,,,,,,19,10,1,2850.8252,30.4445,0.0169,104.5498,104.5667,18259.2754,3029.8923,18236.7441,-108.1573,32.5846,966.0093,0.0038
46000,,,,,,19,10,1,2690.5725,28.9867,0.7911,115.2394,116.0305,28815.7441,2980.6599,28793.0703,-122.2257,8.3301,2573.7539,0.0015
46500,,,,,,18,9,1,2705.1509,29.459,0.7929,107.8274,108.6203,24755.6523,805.9124,24733.0723,-106.2024,16.7033,835.2059,0.0031
46750,,,1600,-125.1718,5.4495,,,,,,,,,,,,,,,
47000,,,,,,17,11,1,2845.3936,25.7161,0.0134,100.8469,100.8603,24375.3184,2380.696,24354.3535,-117.7945,22.0001,513.8527,0.0002
47184,,,434,-149.1866,5.8433,,,,,,,,,,,,,,,
47217,,,33,-110.2658,5.6285,,,,,,,,,,,,,,,
47500,,,,,,17,10,1,2726.137,29.7222,1.1792,121.8435,123.0227,30566.2949,1626.7247,30544.25,-121.5455,32.51,799.5218,0.0903
48000,,,,,,19,12,1,2779.3284,30.1304,1.5711,122.1685,123.7396,30769.5859,1900.3293,30747.0,-119.7423,5.3923,1783.6158,0.0606
48475,,,1258,-231.4953,5.7858,,,,,,,,,,,,,,,
48500,,,,,,19,12,1,2800.6599,30.423,1.9554,119.0213,120.9768,25960.9434,2819.0483,25938.7539,-118.1894,7.4117,1841.4366,0.0786
48508,,,33,-111.5323,5.9853,,,,,,,,,,,,,,,
