env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
15000,,,,,,0.4703,0.7685,0.1907,-140.7175,4.8032,0.0084,-0.3676,24.367,858.7075,1.9745
15000,241.9287,105.8,,,,,,,,,,,,,
15041,,,109,287.6436,70.2882,,,,,,,,,,
15163,,,122,313.9548,80.5986,,,,,,,,,,
15177,,,14,16.3999,81.4227,,,,,,,,,,
15301,,,124,325.96,81.232,,,,,,,,,,
15399,,,98,244.2102,80.6951,,,,,,,,,,
15500,,,,,,0.4676,0.7639,0.1789,-147.9638,5.4228,0.0085,-0.3553,42.4078,968.5886,3.055
15511,,,112,291.634,80.1456,,,,,,,,,,
15611,,,100,243.6145,81.0095,,,,,,,,,,
15624,,,13,15.3588,78.9858,,,,,,,,,,
15714,,,90,197.3659,81.0415,,,,,,,,,,
15730,,,16,15.684,81.1477,,,,,,,,,,
15747,,,17,17.9894,80.6065,,,,,,,,,,
15767,,,20,24.1145,81.2601,,,,,,,,,,
15875,,,108,287.06,78.9203,,,,,,,,,,
15889,,,14,15.4813,81.2267,,,,,,,,,,
15903,,,14,15.5732,80.4329,,,,,,,,,,
15990,,,87,193.7274,80.8671,,,,,,,,,,
16000,,,,,,0.4726,0.7631,0.1685,-149.6053,6.9635,0.0089,-0.3427,23.3526,727.1793,1.8417
16104,,,114,311.6324,81.1365,,,,,,,,,,
16212,,,108,270.4798,80.7659,,,,,,,,,,
16285,,,73,154.1196,81.2995,,,,,,,,,,
16298,,,13,11.6501,81.1926,,,,,,,,,,
16314,,,16,17.2057,80.8888,,,,,,,,,,
16426,,,112,288.7695,81.1359,,,,,,,,,,
16500,,,,,,0.4808,0.7711,0.1838,-151.4956,9.9494,0.008,-0.3719,50.5628,1032.1583,3.8184
16532,,,106,267.4771,81.059,,,,,,,,,,
16559,,,27,30.2334,80.182,,,,,,,,,,
16577,,,18,17.9886,81.1142,,,,,,,,,,
16601,,,24,25.9812,80.9166,,,,,,,,,,
16720,,,119,300.3293,80.9751,,,,,,,,,,
16838,,,118,309.1925,81.14,,,,,,,,,,
16853,,,15,13.8067,80.9442,,,,,,,,,,
16863,,,10,8.1655,81.4033,,,,,,,,,,
16983,,,120,289.5699,80.0784,,,,,,,,,,
17000,,,,,,0.4906,0.7703,0.2085,-154.4535,7.0844,0.0081,-0.387,40.5929,845.2873,2.4705
17002,,,19,20.3668,80.9368,,,,,,,,,,
17126,,,124,302.4268,82.8833,,,,,,,,,,
17254,,,128,313.4854,86.5599,,,,,,,,,,
17281,,,27,30.6232,86.2982,,,,,,,,,,
17401,,,120,302.5063,86.1066,,,,,,,,,,
17433,,,32,39.7482,86.6545,,,,,,,,,,
17500,,,,,,0.4866,0.7637,0.1801,-162.6006,8.924,0.0083,-0.3563,35.4776,566.7656,3.5659
17555,,,122,304.3428,86.0889,,,,,,,,,,
17565,,,10,7.6543,86.5019,,,,,,,,,,
17576,,,11,9.187,85.14,,,,,,,,,,
17700,,,124,321.0271,81.7091,,,,,,,,,,
17831,,,131,348.1757,81.1523,,,,,,,,,,
17964,,,133,318.3244,79.6592,,,,,,,,,,
18000,,,,,,0.4914,0.7685,0.1752,-166.6526,8.1378,0.0091,-0.3408,25.3055,987.9512,3.6272
18094,,,130,353.0373,80.5395,,,,,,,,,,
18225,,,131,319.2802,80.3304,,,,,,,,,,
18354,,,129,312.6139,80.7396,,,,,,,,,,
18367,,,13,11.8528,80.89,,,,,,,,,,
18375,,,8,6.0725,80.378,,,,,,,,,,
18500,,,,,,0.4912,0.7733,0.1838,-169.9957,6.5689,0.0082,-0.3472,22.9188,636.7493,3.934
18521,,,146,331.5441,80.8114,,,,,,,,,,
18647,,,126,307.7428,81.2441,,,,,,,,,,
18657,,,10,9.3682,81.2985,,,,,,,,,,
18668,,,11,9.2438,81.2403,,,,,,,,,,
18808,,,140,327.4001,81.0709,,,,,,,,,,
18830,,,22,24.0708,78.8989,,,,,,,,,,
18957,,,127,316.6354,80.6405,,,,,,,,,,
19000,,,,,,0.4942,0.7714,0.1925,-175.1314,4.6968,0.0073,-0.3682,28.3354,779.3641,4.4701
19088,,,131,318.094,81.3417,,,,,,,,,,
19117,,,29,36.9979,86.8817,,,,,,,,,,
19127,,,10,8.347,86.932,,,,,,,,,,
19266,,,139,319.322,86.1097,,,,,,,,,,
19289,,,23,24.883,80.9949,,,,,,,,,,
19315,,,26,27.7487,80.9557,,,,,,,,,,
19445,,,130,314.4887,81.0478,,,,,,,,,,
19458,,,13,12.8138,81.2664,,,,,,,,,,
19500,,,,,,0.499,0.7773,0.1833,-177.4319,7.0245,0.0077,-0.355,38.4709,1002.3734,2.8213
19573,,,115,281.9263,80.7278,,,,,,,,,,
19702,,,129,305.6257,81.0138,,,,,,,,,,
19730,,,28,31.6937,81.0614,,,,,,,,,,
19743,,,13,11.4644,81.1343,,,,,,,,,,
19772,,,29,34.1436,81.2679,,,,,,,,,,
19808,,,36,50.4095,86.814,,,,,,,,,,
19949,,,141,322.2658,84.5765,,,,,,,,,,
20000,,,,,,0.4845,0.7626,0.1756,-177.6065,9.0981,0.0084,-0.3515,109.3128,2022.8737,4.8562
20000,313.2629,130.4,,,,,,,,,,,,,
20096,,,147,323.3139,70.124,,,,,,,,,,
20107,,,11,9.2374,80.8603,,,,,,,,,,
20252,,,145,328.4962,80.7366,,,,,,,,,,
20263,,,11,10.2925,80.7838,,,,,,,,,,
20424,,,161,351.8438,83.9782,,,,,,,,,,
20452,,,28,32.2461,80.9205,,,,,,,,,,
20460,,,8,5.9387,80.8151,,,,,,,,,,
20471,,,11,9.3874,81.027,,,,,,,,,,
20500,,,,,,0.4973,0.7748,0.1813,-180.8011,5.3406,0.0077,-0.3521,28.6381,1215.5164,3.6325
20621,,,150,335.4494,80.8181,,,,,,,,,,
20635,,,14,13.4587,80.6939,,,,,,,,,,
20659,,,24,28.3576,80.6857,,,,,,,,,,
20808,,,149,335.2826,81.1862,,,,,,,,,,
20818,,,10,8.1428,87.4056,,,,,,,,,,
20966,,,148,318.6278,82.2005,,,,,,,,,,
20976,,,10,7.6447,81.159,,,,,,,,,,
20986,,,10,7.8883,81.2421,,,,,,,,,,
21000,,,,,,0.4929,0.7708,0.1892,-185.5434,9.6953,0.0085,-0.3762,57.5309,1828.3768,3.7107
21145,,,159,349.0779,80.7615,,,,,,,,,,
21156,,,11,9.2691,81.1701,,,,,,,,,,
21295,,,139,338.9793,80.6652,,,,,,,,,,
21441,,,146,333.8927,80.6093,,,,,,,,,,
21486,,,45,65.2471,80.7856,,,,,,,,,,
21500,,,,,,0.4894,0.7626,0.1844,-190.7471,3.6929,0.0078,-0.3655,126.2848,1537.9901,3.1593
21634,,,148,334.2451,80.88,,,,,,,,,,
21776,,,142,320.2977,80.5629,,,,,,,,,,
21926,,,150,333.5136,80.933,,,,,,,,,,
21943,,,17,17.3849,87.0646,,,,,,,,,,
22000,,,,,,0.4965,0.7708,0.1787,-191.1609,7.4592,0.0082,-0.3488,33.0127,769.6096,7.428
22096,,,153,344.5493,87.0144,,,,,,,,,,
22106,,,10,7.0549,87.1613,,,,,,,,,,
22123,,,17,16.0043,86.8359,,,,,,,,,,
22148,,,25,29.1161,80.9631,,,,,,,,,,
22160,,,12,11.5835,80.7219,,,,,,,,,,
22169,,,9,7.3015,81.5005,,,,,,,,,,
22235,,,66,114.1324,80.927,,,,,,,,,,
22394,,,159,344.4418,80.9638,,,,,,,,,,
22404,,,10,8.9296,80.6594,,,,,,,,,,
22413,,,9,7.3464,80.9232,,,,,,,,,,
22457,,,44,63.2264,81.3358,,,,,,,,,,
22484,,,27,32.367,81.1535,,,,,,,,,,
22493,,,9,6.6552,81.2134,,,,,,,,,,
22500,,,,,,0.5004,0.7618,0.1803,-195.0787,7.3193,0.0085,-0.3575,58.2799,2010.4739,7.75
22505,,,12,10.5078,80.6574,,,,,,,,,,
22518,,,13,11.6269,81.5042,,,,,,,,,,
22669,,,151,338.0292,80.8546,,,,,,,,,,
22677,,,8,6.3968,81.1195,,,,,,,,,,
22698,,,21,22.3974,79.7054,,,,,,,,,,
22744,,,46,66.4287,81.0469,,,,,,,,,,
22763,,,19,18.4507,80.9284,,,,,,,,,,
22919,,,156,335.4497,80.8137,,,,,,,,,,
23000,,,,,,0.4937,0.7561,0.1902,-196.8874,4.8492,0.0087,-0.3793,68.9421,1408.9883,3.2842
23065,,,146,331.2912,80.7821,,,,,,,,,,
23074,,,9,7.3664,81.3275,,,,,,,,,,
23101,,,27,32.3239,81.0965,,,,,,,,,,
23126,,,25,29.0753,81.2257,,,,,,,,,,
23278,,,152,354.3799,81.1213,,,,,,,,,,
23416,,,138,306.7663,80.7106,,,,,,,,,,
23439,,,23,27.8643,80.8052,,,,,,,,,,
23450,,,11,9.8145,80.8314,,,,,,,,,,
23500,,,,,,0.5045,0.7641,0.1476,-200.8927,9.2224,0.0103,-0.2901,38.2853,1057.3574,5.0664
23595,,,145,338.1335,80.8881,,,,,,,,,,
23748,,,153,339.9002,80.6165,,,,,,,,,,
23800,,,52,81.9312,81.1032,,,,,,,,,,
23952,,,152,348.4744,80.9797,,,,,,,,,,
23972,,,20,22.2668,80.5782,,,,,,,,,,
24000,,,,,,0.5002,0.7633,0.1865,-197.2141,5.0905,0.0094,-0.3778,63.7396,1759.2673,2.7348
24004,,,32,39.4737,74.5525,,,,,,,,,,
24020,,,16,15.91,81.3242,,,,,,,,,,
24164,,,144,344.4085,80.4321,,,,,,,,,,
24189,,,25,27.5827,80.9521,,,,,,,,,,
24204,,,15,14.834,81.1508,,,,,,,,,,
24234,,,30,36.2366,81.3358,,,,,,,,,,
24247,,,13,12.3375,80.9078,,,,,,,,,,
24258,,,11,9.1805,81.1756,,,,,,,,,,
24292,,,34,43.2939,82.4368,,,,,,,,,,
24309,,,17,16.796,87.2336,,,,,,,,,,
24318,,,9,7.4988,87.2009,,,,,,,,,,
24372,,,54,87.1097,86.8699,,,,,,,,,,
24500,,,,,,0.5063,0.7648,0.2065,-200.4998,4.8758,0.009,-0.3961,261.5108,5604.4937,7.3779
24542,,,170,392.1391,86.7388,,,,,,,,,,
24693,,,151,346.1474,86.6892,,,,,,,,,,
24854,,,161,430.378,83.3742,,,,,,,,,,
24896,,,42,59.6623,86.9758,,,,,,,,,,
24917,,,21,21.5285,86.2582,,,,,,,,,,
24953,,,36,47.76,86.7603,,,,,,,,,,
25000,,,,,,0.5128,0.7747,0.2012,-207.9571,14.389,0.0089,-0.3903,102.5234,3235.8301,7.1364
25000,400.4391,160.2,,,,,,,,,,,,,
25106,,,153,379.6264,73.567,,,,,,,,,,
25127,,,21,21.2431,86.885,,,,,,,,,,
25166,,,39,52.5499,83.3856,,,,,,,,,,
25175,,,9,6.6924,81.1267,,,,,,,,,,
25184,,,9,8.4064,81.0426,,,,,,,,,,
25363,,,179,470.2702,80.9545,,,,,,,,,,
25380,,,17,15.3875,83.611,,,,,,,,,,
25500,,,,,,0.5048,0.7575,0.1937,-212.3533,18.7494,0.0089,-0.384,140.1153,3901.6362,11.2921
25547,,,167,456.314,86.8338,,,,,,,,,,
25571,,,24,26.4407,86.6883,,,,,,,,,,
25722,,,151,395.0211,84.3392,,,,,,,,,,
25741,,,19,19.2568,80.8986,,,,,,,,,,
25785,,,44,63.4618,80.8614,,,,,,,,,,
25931,,,146,375.3872,80.9506,,,,,,,,,,
25940,,,9,6.9788,81.4528,,,,,,,,,,
25956,,,16,13.0262,81.0759,,,,,,,,,,
