env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
11000,,,,,,,,,,,,,1000,-278.7744,41.0015
11500,,,1.2035,0.7019,0.4761,-25.9286,4.295,1.359,-0.4849,3.0907,34.3818,2.0345,,,
12000,,,1.2263,0.6886,0.4997,-31.3087,2.3673,1.4231,-0.4932,3.6172,61.4687,1.8237,,,
12000,,,,,,,,,,,,,1000,-159.2024,42.9573
12500,,,1.2119,0.6883,0.4839,-30.9863,2.4406,1.3869,-0.4769,3.7141,48.6607,1.8994,,,
13000,,,1.2228,0.7083,0.4894,-33.9352,2.8506,1.4136,-0.4848,3.6157,86.2197,2.5837,,,
13000,,,,,,,,,,,,,1000,-263.9233,43.2058
13500,,,1.2226,0.7128,0.4912,-35.5172,3.8055,1.4615,-0.4732,5.1526,87.2482,2.9839,,,
14000,,,1.2389,0.7042,0.4848,-43.63,3.0595,1.3434,-0.4628,4.1701,54.0041,2.6749,,,
14000,,,,,,,,,,,,,1000,0.1917,40.5001
14500,,,1.2443,0.6855,0.4932,-44.3952,3.1501,1.3525,-0.4697,3.753,64.8233,2.7134,,,
15000,,,1.2046,0.7079,0.4719,-43.8059,2.7276,1.3481,-0.4638,2.7376,44.1693,1.2387,,,
15000,-40.0802,1000.0,,,,,,,,,,,,,
15000,,,,,,,,,,,,,1000,-155.784,37.9345
15500,,,1.2129,0.6851,0.4823,-45.0229,2.6317,1.3097,-0.479,2.548,75.775,2.092,,,
16000,,,1.2016,0.7007,0.4794,-46.2119,3.0636,1.3995,-0.4889,2.1064,64.39,1.1483,,,
16000,,,,,,,,,,,,,1000,-242.0458,44.164
16500,,,1.2255,0.7075,0.4816,-48.8595,2.3504,1.321,-0.4794,1.6512,58.9827,1.2007,,,
17000,,,1.2132,0.6919,0.4723,-47.8405,1.7762,1.2835,-0.4803,1.675,32.7694,1.2571,,,
17000,,,,,,,,,,,,,1000,-244.2562,46.5224
17500,,,1.2212,0.6972,0.4868,-51.2133,3.1096,1.3615,-0.485,2.0499,46.57,2.487,,,
18000,,,1.193,0.7181,0.4727,-47.7439,1.9973,1.4566,-0.4944,2.1865,36.5083,2.1126,,,
18000,,,,,,,,,,,,,1000,-220.7607,40.9653
18500,,,1.2027,0.7014,0.4778,-47.6897,2.0962,1.4123,-0.4774,2.3068,48.2695,1.3265,,,
19000,,,1.2014,0.6957,0.481,-46.4749,1.7732,1.3859,-0.4942,1.6938,64.2866,1.4716,,,
19000,,,,,,,,,,,,,1000,-267.7241,40.6576
19500,,,1.2395,0.7066,0.5041,-49.8636,1.8486,1.4938,-0.4872,1.9925,38.7965,1.7776,,,
20000,,,1.2344,0.6786,0.4997,-50.619,1.5194,1.3617,-0.5172,1.7089,36.175,1.4219,,,
20000,-165.1413,1000.0,,,,,,,,,,,,,
20000,,,,,,,,,,,,,1000,-167.9953,37.6845
20500,,,1.2022,0.7405,0.4839,-47.5216,1.9474,1.4939,-0.4992,1.0757,34.1654,1.7891,,,
21000,,,1.2241,0.7071,0.4876,-49.423,1.6504,1.3973,-0.478,1.0819,24.8567,1.5879,,,
21000,,,,,,,,,,,,,1000,-263.6076,40.4418
21500,,,1.2506,0.6877,0.5054,-49.3956,1.9072,1.4232,-0.4948,2.2492,47.1657,2.1834,,,
22000,,,1.2471,0.6657,0.5091,-44.7519,1.6776,1.3873,-0.4957,1.4817,37.3605,1.7915,,,
22000,,,,,,,,,,,,,1000,-280.4074,42.4087
22500,,,1.2513,0.6966,0.5055,-51.3961,1.545,1.41,-0.493,1.1304,27.4205,1.3322,,,
23000,,,1.1919,0.728,0.5006,-41.6235,1.3066,1.6437,-0.525,1.1392,22.0373,1.6249,,,
23000,,,,,,,,,,,,,1000,-241.5422,39.5859
23500,,,1.2396,0.686,0.5076,-44.5137,1.4175,1.429,-0.4837,1.2544,24.9034,1.3414,,,
24000,,,1.2339,0.6687,0.5068,-43.6844,1.459,1.4189,-0.49,1.3289,37.5862,1.3636,,,
24000,,,,,,,,,,,,,1000,-187.9607,40.745
24500,,,1.2123,0.6939,0.4922,-42.8919,1.3574,1.4444,-0.4856,1.5633,39.5735,1.5009,,,
25000,,,1.2551,0.6875,0.5118,-45.3838,1.6826,1.4697,-0.503,1.4087,34.1991,1.1023,,,
25000,204.9697,1000.0,,,,,,,,,,,,,
25000,,,,,,,,,,,,,1000,115.5552,38.8519
25500,,,1.2159,0.6928,0.4899,-44.4414,1.7069,1.4249,-0.4916,1.3419,27.9115,1.9321,,,
26000,,,1.2208,0.7495,0.4955,-44.8347,1.7503,1.5771,-0.4898,2.8314,38.2913,2.1039,,,
26000,,,,,,,,,,,,,1000,324.4274,40.0475
26500,,,1.2511,0.7403,0.5189,-45.7958,1.2176,1.6424,-0.4982,1.3007,49.3508,1.4693,,,
27000,,,1.2161,0.7119,0.4913,-45.1919,1.1978,1.4992,-0.4968,1.0155,28.8895,1.2963,,,
27000,,,,,,,,,,,,,1000,166.1234,42.0182
27500,,,1.2119,0.738,0.4987,-44.4531,1.4554,1.6195,-0.5223,1.4309,30.6637,1.5936,,,
28000,,,1.2396,0.7237,0.5076,-46.5809,1.2106,1.5451,-0.5165,1.0076,32.1428,1.2173,,,
28000,,,,,,,,,,,,,1000,272.9942,39.7211
28500,,,1.2227,0.7222,0.5016,-44.6255,1.3491,1.5513,-0.5159,1.4221,52.6209,1.3974,,,
29000,,,1.2504,0.7583,0.5117,-46.8178,1.7188,1.6424,-0.4976,1.2918,27.3439,1.6575,,,
29000,,,,,,,,,,,,,1000,315.5027,39.3453
29500,,,1.2289,0.7452,0.5049,-47.5544,1.4881,1.6353,-0.5096,1.1732,27.3887,0.9981,,,
30000,,,1.2633,0.7319,0.5181,-48.3094,1.4809,1.5476,-0.4989,1.2157,35.9539,1.2702,,,
30000,167.049,1000.0,,,,,,,,,,,,,
30000,,,,,,,,,,,,,1000,523.0058,36.7296
30500,,,1.2442,0.7324,0.5073,-46.8909,2.0731,1.5709,-0.5229,1.4516,37.3426,1.6031,,,
31000,,,1.2263,0.7293,0.5035,-48.068,1.7288,1.6091,-0.5081,1.4031,33.5634,1.4841,,,
31000,,,,,,,,,,,,,1000,51.6379,40.9703
31500,,,1.2193,0.752,0.4942,-46.176,1.8618,1.5665,-0.5032,1.3825,41.0901,1.7705,,,
32000,,,1.2473,0.7517,0.512,-46.7247,1.4701,1.6469,-0.5297,1.4919,29.0153,1.2707,,,
32000,,,,,,,,,,,,,1000,221.4715,44.3042
32500,,,1.2493,0.7664,0.5102,-47.6709,1.5922,1.6506,-0.5044,1.3185,27.8707,1.557,,,
33000,,,1.2463,0.7467,0.5211,-47.5475,1.7214,1.711,-0.5169,1.6624,38.9931,2.143,,,
33000,,,,,,,,,,,,,1000,444.0402,40.6608
33500,,,1.2502,0.8155,0.5077,-48.457,1.2934,1.7828,-0.4917,3.1635,58.6793,0.9864,,,
34000,,,1.2233,0.7318,0.4959,-47.283,1.4454,1.5357,-0.5142,1.4524,25.6418,1.385,,,
34000,,,,,,,,,,,,,1000,161.3182,39.541
34500,,,1.2402,0.7605,0.5015,-48.336,1.6229,1.5889,-0.5038,1.473,56.9495,1.4383,,,
35000,,,1.2188,0.7728,0.4923,-48.1614,1.9283,1.6538,-0.5171,1.35,51.5343,1.4439,,,
35000,1274.1055,1000.0,,,,,,,,,,,,,
35000,,,,,,,,,,,,,1000,-25.9216,37.2613
35500,,,1.2347,0.802,0.4937,-48.8056,1.7967,1.6944,-0.4878,1.4688,31.6636,1.9392,,,
36000,,,1.2256,0.7698,0.4998,-48.5182,1.4807,1.6906,-0.4897,1.1437,20.2022,1.3513,,,
36000,,,,,,,,,,,,,1000,339.9157,39.7035
36500,,,1.2768,0.7959,0.5223,-50.73,1.2371,1.787,-0.5075,1.4158,22.1233,1.6852,,,
37000,,,1.2441,0.7547,0.504,-49.4418,1.7973,1.6403,-0.5042,1.6826,59.3489,0.96,,,
37000,,,,,,,,,,,,,1000,443.4076,39.3031
37500,,,1.2368,0.7925,0.5039,-50.9478,1.7524,1.7459,-0.4989,1.2143,29.095,1.7097,,,
38000,,,1.2338,0.8167,0.5044,-50.8309,1.7905,1.7937,-0.5133,1.935,53.1834,1.8341,,,
38000,,,,,,,,,,,,,1000,887.0304,45.7045
38500,,,1.2307,0.8243,0.4988,-53.8797,3.9258,1.8224,-0.5083,1.5809,46.2837,1.1851,,,
39000,,,1.269,0.8374,0.5157,-55.8713,1.6032,1.8774,-0.5167,1.3055,42.649,2.4361,,,
39000,,,,,,,,,,,,,1000,755.4274,40.1269
39500,,,1.23,0.8309,0.4932,-55.6239,1.5967,1.8628,-0.5049,2.0562,30.2694,1.6816,,,
40000,,,1.2364,0.8589,0.503,-55.0595,1.4524,1.9429,-0.5071,3.9751,47.5838,2.3727,,,
40000,1454.7979,1000.0,,,,,,,,,,,,,
40000,,,,,,,,,,,,,1000,230.9585,37.0599
40500,,,1.1876,0.8391,0.476,-54.7212,1.398,1.8135,-0.5023,1.6383,44.9303,1.5126,,,
41000,,,1.2067,0.792,0.4843,-55.7306,1.8812,1.7161,-0.5066,1.8318,29.892,1.5274,,,
41000,,,,,,,,,,,,,1000,475.3487,40.8149
41500,,,1.2471,0.8285,0.5069,-57.1154,3.2913,1.8365,-0.5134,1.431,31.2943,1.4714,,,
42000,,,1.2628,0.8851,0.5131,-58.1865,1.4826,2.025,-0.5135,1.3929,35.2695,2.1204,,,
42000,,,,,,,,,,,,,1000,661.308,39.9809
42500,,,1.2666,0.8617,0.5178,-61.6172,1.6857,1.9816,-0.5181,1.7342,48.7644,1.1822,,,
43000,,,1.233,0.8149,0.4956,-58.0195,1.6065,1.7917,-0.5102,1.3295,34.0866,2.5596,,,
43000,,,,,,,,,,,,,1000,430.9659,40.9042
43500,,,1.2249,0.8287,0.4937,-60.9203,1.6866,1.8722,-0.5127,1.7472,36.5806,2.3567,,,
44000,,,1.2757,0.862,0.5295,-58.5205,1.7398,2.0301,-0.5167,1.1767,32.7472,1.824,,,
44000,,,,,,,,,,,,,1000,462.0935,39.6813
44500,,,1.2339,0.8506,0.505,-61.6561,2.1457,1.9537,-0.5339,1.3757,25.3228,1.5638,,,
45000,,,1.2314,0.8787,0.5032,-61.2447,1.5407,2.0293,-0.5132,1.5464,26.9159,2.1348,,,
45000,1641.884,1000.0,,,,,,,,,,,,,
45000,,,,,,,,,,,,,1000,274.15,38.9858
45500,,,1.2261,0.8488,0.4969,-60.1839,1.8338,1.8841,-0.4909,1.7586,54.6504,2.0133,,,
46000,,,1.2425,0.848,0.5023,-63.2565,1.8222,1.8654,-0.5184,2.0043,43.8962,2.833,,,
46000,,,,,,,,,,,,,1000,435.4899,44.4333
46500,,,1.2654,0.8725,0.5163,-65.7085,1.8165,1.9883,-0.5025,2.6984,73.2602,2.16,,,
47000,,,1.2789,0.8082,0.5285,-64.0601,1.3391,1.8675,-0.4957,1.2865,31.5644,1.5398,,,
47000,,,,,,,,,,,,,1000,580.6352,44.8007
47500,,,1.2516,0.9188,0.5141,-66.7184,1.6,2.1417,-0.5271,1.5415,51.1775,1.7141,,,
48000,,,1.2201,0.8895,0.4956,-61.2994,2.1694,2.0452,-0.4875,1.3896,34.806,1.5663,,,
48000,,,,,,,,,,,,,1000,393.7392,41.8025
48500,,,1.2541,0.8558,0.5143,-62.6194,1.7524,1.9887,-0.514,1.9368,45.5686,2.3987,,,
49000,,,1.2402,0.9314,0.4993,-65.8439,1.8215,2.2019,-0.4946,1.2991,29.8721,2.2088,,,
49000,,,,,,,,,,,,,1000,544.1626,41.8571
49500,,,1.2526,0.9287,0.5085,-66.2281,1.5759,2.2407,-0.5048,2.0033,84.0475,2.4205,,,
50000,,,1.2071,0.928,0.4882,-64.7599,2.0308,2.1978,-0.4917,1.5046,57.5326,2.4279,,,
50000,1645.8946,1000.0,,,,,,,,,,,,,
50000,,,,,,,,,,,,,1000,517.7539,39.1201
50500,,,1.2399,0.8897,0.4995,-68.1893,1.6558,1.998,-0.5112,1.7849,45.3971,2.503,,,
51000,,,1.2759,0.8938,0.5185,-72.4232,1.7641,2.0938,-0.5217,1.1217,28.378,2.4137,,,
51000,,,,,,,,,,,,,1000,960.92,40.596
51500,,,1.2625,0.8674,0.5175,-67.7177,1.7976,1.9745,-0.4861,3.0702,72.0316,2.3705,,,
52000,,,1.251,0.8939,0.5111,-71.3272,1.4335,2.09,-0.5118,1.2834,29.7456,1.7314,,,
52000,,,,,,,,,,,,,1000,555.8116,41.279
52500,,,1.2326,0.8954,0.5067,-70.1403,1.3259,2.1236,-0.509,1.3748,49.7791,2.0425,,,
53000,,,1.2202,0.9625,0.4923,-71.5118,2.2811,2.2245,-0.4912,1.629,32.9681,1.3847,,,
53000,,,,,,,,,,,,,1000,526.6047,41.9413
53500,,,1.2696,0.8993,0.51,-72.8919,1.5895,2.0604,-0.4963,1.6106,34.0648,2.3032,,,
54000,,,1.2585,0.9358,0.516,-72.4673,1.9489,2.3135,-0.5122,1.533,41.2559,1.3204,,,
54000,,,,,,,,,,,,,1000,464.2902,44.7222
54500,,,1.2577,0.8274,0.5091,-76.1005,2.2112,1.8156,-0.4963,1.5576,46.756,4.9032,,,
55000,,,1.2578,0.9525,0.5166,-77.2833,1.852,2.3214,-0.5035,1.436,39.4934,2.9565,,,
55000,1519.8212,1000.0,,,,,,,,,,,,,
55000,,,,,,,,,,,,,1000,818.1158,39.53
55500,,,1.2335,0.9156,0.4957,-75.2106,1.4402,2.1596,-0.5098,1.7248,51.9752,2.2889,,,
56000,,,1.2579,0.9378,0.5103,-75.9346,1.7981,2.1887,-0.5169,1.2692,29.8678,1.8855,,,
56000,,,,,,,,,,,,,1000,942.1927,44.1387
56500,,,1.2456,0.9265,0.5094,-78.131,1.5672,2.1447,-0.5051,1.5342,35.1461,2.9573,,,
57000,,,1.2456,0.916,0.5011,-75.0037,2.4787,2.0826,-0.5162,1.9606,42.3589,1.5389,,,
57000,,,,,,,,,,,,,1000,483.3543,45.1087
57500,,,1.2498,0.9343,0.5109,-79.1917,2.1374,2.2133,-0.5002,1.3461,45.7194,1.7826,,,
58000,,,1.2847,0.9105,0.5273,-78.5126,1.9276,2.1486,-0.5176,1.5285,67.1861,1.6895,,,
58000,,,,,,,,,,,,,1000,725.5587,43.4938
58500,,,1.2309,0.9305,0.4982,-76.8203,1.8922,2.1465,-0.5112,1.5033,35.7878,2.8651,,,
59000,,,1.2659,0.9949,0.5076,-78.0682,1.9664,2.3138,-0.5134,1.3523,20.9449,3.2977,,,
59000,,,,,,,,,,,,,1000,1007.5089,44.0401
59500,,,1.2428,0.9166,0.4981,-80.9339,1.7623,2.0776,-0.5101,1.3112,30.1508,2.0485,,,
60000,,,1.29,0.999,0.516,-84.3452,1.5243,2.3792,-0.5083,1.4305,25.3685,2.7146,,,
60000,2063.799,1000.0,,,,,,,,,,,,,
60000,,,,,,,,,,,,,1000,1519.3997,40.0801
60500,,,1.2419,1.0188,0.496,-82.7242,1.6525,2.4382,-0.5095,1.2633,25.8717,2.0144,,,
61000,,,1.2693,0.9905,0.5038,-84.4291,2.0198,2.3147,-0.5057,1.6641,51.8786,2.6476,,,
61000,,,,,,,,,,,,,1000,654.5176,41.9895
61500,,,1.269,0.9583,0.5069,-87.8446,2.091,2.1857,-0.5231,1.2758,26.6224,3.1256,,,
62000,,,1.3027,0.9878,0.525,-86.7177,1.6281,2.44,-0.4911,1.6769,49.5088,2.0283,,,
62000,,,,,,,,,,,,,1000,1477.6673,45.4471
62500,,,1.2886,1.0028,0.5151,-88.9204,1.9139,2.4161,-0.518,1.5322,52.4065,2.6871,,,
63000,,,1.2427,0.9604,0.4878,-85.1135,1.9868,2.1773,-0.5112,1.2531,45.0542,3.3259,,,
63000,,,,,,,,,,,,,1000,738.5038,40.6505
63500,,,1.2701,0.9995,0.5027,-87.5497,1.6639,2.3335,-0.5003,1.2409,27.0948,2.0696,,,
64000,,,1.2874,1.0231,0.5188,-87.9538,1.7144,2.5415,-0.505,2.6204,93.0855,2.7702,,,
64000,,,,,,,,,,,,,1000,1369.2687,40.5018
64500,,,1.2566,1.0072,0.4961,-91.603,2.3688,2.3525,-0.5086,1.2805,32.558,2.2054,,,
65000,,,1.2941,1.0318,0.5192,-92.1191,1.8402,2.4916,-0.521,1.4832,53.7596,2.992,,,
65000,2479.9827,1000.0,,,,,,,,,,,,,
65000,,,,,,,,,,,,,1000,1717.8093,38.9425
65500,,,1.2858,0.9859,0.5116,-94.0702,1.8174,2.3338,-0.5165,1.4135,30.2414,2.4412,,,
66000,,,1.3106,1.0635,0.5209,-95.0576,2.0119,2.6369,-0.5191,1.3743,33.5305,2.7771,,,
66000,,,,,,,,,,,,,1000,1827.1192,46.3649
66500,,,1.2427,1.0246,0.4834,-96.0047,2.1648,2.3777,-0.4986,1.6606,38.3119,3.0875,,,
67000,,,1.277,1.0746,0.5038,-96.8821,1.3298,2.5981,-0.5064,1.7019,39.2441,2.983,,,
67000,,,,,,,,,,,,,1000,1465.2556,42.7192
67500,,,1.2676,1.0419,0.497,-98.7525,2.0818,2.4855,-0.5033,1.7486,79.6728,3.3185,,,
68000,,,1.3038,1.0181,0.5133,-100.2635,1.8477,2.5214,-0.4892,1.4565,35.2066,2.9131,,,
68000,,,,,,,,,,,,,1000,2004.2742,42.9971
68500,,,1.2876,1.0644,0.5056,-102.6807,2.2512,2.4767,-0.5173,1.4524,42.1952,2.8036,,,
69000,,,1.2991,1.1635,0.5099,-101.765,2.0559,2.946,-0.5091,1.9409,105.3726,3.4827,,,
69000,,,,,,,,,,,,,1000,2158.5574,42.9061
69500,,,1.2849,1.1297,0.5079,-102.2401,2.1532,2.8948,-0.5045,1.4048,28.081,2.4287,,,
70000,,,1.2918,1.086,0.509,-102.9361,1.8128,2.6837,-0.5003,1.7924,39.6813,2.104,,,
70000,3024.0134,1000.0,,,,,,,,,,,,,
70000,,,,,,,,,,,,,1000,2203.3159,42.0202
70500,,,1.3116,1.1364,0.5218,-103.922,1.9113,2.9583,-0.5188,2.0128,40.8971,4.2711,,,
71000,,,1.3008,1.142,0.5155,-107.3555,2.0088,2.956,-0.5101,1.8059,52.1206,2.9999,,,
71000,,,,,,,,,,,,,1000,2171.3449,44.1683
71500,,,1.2962,1.1129,0.508,-105.7944,2.5936,2.8339,-0.5077,1.9487,42.7538,4.4588,,,
72000,,,1.3,1.1474,0.5093,-108.9689,2.5251,2.9241,-0.5178,1.6891,42.4616,2.9503,,,
72000,,,,,,,,,,,,,1000,2513.102,41.7013
72500,,,1.2937,1.2165,0.5099,-111.4593,2.1067,3.2782,-0.5102,1.7628,42.2422,3.1311,,,
73000,,,1.2889,1.18,0.506,-110.8474,1.9475,3.156,-0.5066,2.3172,75.1994,2.7741,,,
73000,,,,,,,,,,,,,1000,2412.1466,46.0755
73500,,,1.2918,1.2383,0.5119,-113.9746,2.5625,3.3282,-0.5007,1.7719,39.123,4.6796,,,
74000,,,1.3313,1.2145,0.533,-117.3287,1.9956,3.3258,-0.4936,1.9358,26.8545,4.1298,,,
74000,,,,,,,,,,,,,1000,2551.9028,44.7094
74500,,,1.314,1.2309,0.5255,-117.3454,1.9962,3.3555,-0.5215,2.5,54.5852,3.24,,,
75000,,,1.3035,1.2531,0.5155,-119.4479,1.8769,3.4695,-0.5038,2.1071,42.69,2.6195,,,
75000,3285.4435,1000.0,,,,,,,,,,,,,
75000,,,,,,,,,,,,,1000,2650.1219,41.7063
75500,,,1.2888,1.2468,0.5123,-122.2675,1.9918,3.438,-0.5179,2.1527,74.1635,3.5315,,,
76000,,,1.2883,1.2438,0.5,-122.5145,1.9084,3.3731,-0.5025,1.9675,85.819,2.9997,,,
76000,,,,,,,,,,,,,1000,2719.0012,47.1767
76500,,,1.2755,1.2397,0.5056,-120.5908,2.7226,3.3589,-0.5014,2.543,75.3377,4.5055,,,
77000,,,1.2893,1.2533,0.5038,-124.3776,2.6934,3.5026,-0.5184,2.169,61.0779,4.3268,,,
77000,,,,,,,,,,,,,1000,2555.4441,42.5705
77500,,,1.2976,1.3277,0.5105,-129.5615,2.2473,3.7232,-0.523,2.338,62.6683,3.9546,,,
78000,,,1.3097,1.3426,0.5121,-132.8316,2.2042,3.8472,-0.5023,2.3416,102.679,4.7166,,,
78000,,,,,,,,,,,,,1000,2717.9012,41.4059
78500,,,1.292,1.3678,0.505,-130.8264,3.4335,4.0352,-0.5328,2.0513,66.4611,4.0925,,,
79000,,,1.2971,1.3566,0.505,-137.127,2.5511,3.8122,-0.5226,2.4332,88.3673,4.3338,,,
79000,,,,,,,,,,,,,1000,2955.3874,40.5205
79500,,,1.309,1.3753,0.512,-134.1305,2.9152,4.011,-0.5195,2.5953,98.6861,4.0191,,,
80000,,,1.2835,1.4314,0.5031,-134.8937,2.3629,4.2,-0.5026,2.533,55.8854,3.6973,,,
80000,3683.3993,1000.0,,,,,,,,,,,,,
80000,,,,,,,,,,,,,1000,3120.5418,39.9132
80500,,,1.2994,1.4264,0.514,-139.0229,3.4446,4.3777,-0.5084,2.5831,55.6109,3.6957,,,
81000,,,1.2868,1.3845,0.5016,-140.4038,3.1244,4.0391,-0.5293,2.3637,87.6643,2.4211,,,
81000,,,,,,,,,,,,,1000,2976.8502,47.4126
81500,,,1.3119,1.4022,0.5118,-141.692,1.9623,4.1541,-0.5089,2.3269,48.1889,3.1636,,,
82000,,,1.3099,1.4678,0.5158,-139.3185,2.5386,4.6005,-0.5147,2.6787,69.0744,5.1902,,,
82000,,,,,,,,,,,,,1000,3104.229,45.1604
82500,,,1.2943,1.4385,0.5053,-144.6971,2.5987,4.2656,-0.4934,2.3094,65.0086,4.9355,,,
83000,,,1.3183,1.5039,0.5164,-146.6212,2.4821,4.6936,-0.5044,2.476,112.4461,2.9117,,,
83000,,,,,,,,,,,,,1000,3206.1222,44.4211
83500,,,1.2808,1.3861,0.5017,-149.2501,2.3344,4.0762,-0.5057,2.2937,61.0422,4.0127,,,
84000,,,1.3129,1.3777,0.5168,-147.7867,3.1263,4.2565,-0.5109,2.351,82.6787,4.5618,,,
84000,,,,,,,,,,,,,1000,3189.1076,44.3646
84500,,,1.3096,1.5084,0.5131,-152.0623,2.3492,4.8249,-0.5136,2.4208,102.4587,4.1247,,,
85000,,,1.3243,1.496,0.5296,-151.5526,3.1236,4.7838,-0.5068,2.4903,106.796,4.9029,,,
85000,3949.9868,1000.0,,,,,,,,,,,,,
85000,,,,,,,,,,,,,1000,3458.9397,42.1334
85500,,,1.2907,1.5404,0.4998,-154.4835,2.7229,4.8412,-0.5063,2.4326,70.0947,3.9314,,,
86000,,,1.3179,1.4946,0.5262,-155.6966,3.0595,4.8023,-0.5176,2.4463,59.1315,3.0851,,,
86000,,,,,,,,,,,,,1000,3397.83,40.8999
86500,,,1.3045,1.5001,0.516,-158.7463,2.4613,4.7367,-0.5074,2.4068,115.8695,2.9461,,,
87000,,,1.3035,1.5094,0.5125,-163.6225,3.05,4.9243,-0.5101,2.299,56.5558,3.0621,,,
87000,,,,,,,,,,,,,1000,3284.1075,42.8535
87500,,,1.2994,1.6492,0.5164,-160.3521,2.8458,5.6561,-0.5328,2.3342,111.5294,3.7132,,,
88000,,,1.2922,1.6061,0.5079,-164.7273,2.4809,5.4216,-0.5104,2.2864,120.3085,3.9124,,,
88000,,,,,,,,,,,,,1000,3507.0992,42.265
88500,,,1.3034,1.6634,0.5192,-169.5614,2.536,5.8157,-0.5154,1.9538,105.3921,3.7971,,,
89000,,,1.2963,1.5944,0.5101,-171.6289,2.5863,5.1887,-0.5044,2.3082,92.159,4.2421,,,
89000,,,,,,,,,,,,,1000,3515.9064,42.06
89500,,,1.2743,1.5915,0.4994,-171.3185,2.2646,5.3723,-0.5053,2.2196,76.2319,4.1103,,,
90000,,,1.2899,1.5367,0.5033,-171.2105,2.4547,4.9519,-0.5,2.8065,64.9291,3.5882,,,
90000,3903.2472,1000.0,,,,,,,,,,,,,
90000,,,,,,,,,,,,,1000,3512.4226,39.4015
90500,,,1.2869,1.5964,0.5064,-171.03,3.3087,5.2439,-0.506,2.8691,77.42,6.4566,,,
91000,,,1.2966,1.6781,0.5162,-175.3898,2.5204,5.8683,-0.5105,2.4077,77.9387,3.6151,,,
