env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
56415,,,1000,-1622.3523,91.8679,,,,,,,,,
56431,,,16,-1.5718,95.7061,,,,,,,,,
56457,,,26,-12.1329,95.07,,,,,,,,,
56471,,,14,-23.0965,95.8298,,,,,,,,,
56500,,,,,,2.5065,0.7335,0.2816,-508.0015,43.2162,1.433,738.7146,9534.8447,20.3463
56502,,,31,-47.8772,95.4297,,,,,,,,,
56530,,,28,-32.6063,95.3831,,,,,,,,,
56565,,,35,-29.087,95.2349,,,,,,,,,
56622,,,57,-84.548,95.3845,,,,,,,,,
56676,,,54,-58.1671,95.5166,,,,,,,,,
56704,,,28,-71.9431,95.353,,,,,,,,,
57000,,,,,,2.5229,0.7363,0.2836,-585.2929,35.3983,1.4716,853.1875,12484.5879,22.7279
57500,,,,,,2.5124,0.7375,0.2827,-568.8339,37.1188,1.4575,1151.0481,18908.8262,16.472
