env_steps,return,length,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
15500,,,515.642,5147.6152,94067.8125,515.642,0.8421,16.8788,1.3018,,,
16000,,,555.8449,5546.499,87714.0,555.8449,0.8406,23.3709,1.4535,,,
16000,,,,,,,,,,1000,1205.6661,77.551
16500,,,556.3843,5549.6938,76721.8359,556.3843,0.9269,27.0466,1.2162,,,
17000,,,541.5879,5398.5669,85655.1953,541.5879,0.9581,11.0626,1.4054,,,
17000,,,,,,,,,,1000,1463.6098,77.6495
17500,,,559.3272,5573.6489,133592.5938,559.3272,0.9608,26.0868,1.2472,,,
18000,,,510.8538,5085.9121,86285.0938,510.8538,1.0612,73.3836,2.7119,,,
18000,,,,,,,,,,1000,1688.7119,78.599
18500,,,535.8564,5332.1392,120897.0,535.8564,1.1353,22.5387,2.107,,,
19000,,,554.0298,5510.8848,89918.1406,554.0298,1.2601,28.9473,1.211,,,
19000,,,,,,,,,,1000,1546.7742,78.1992
19500,,,553.8016,5504.5947,116500.875,553.8016,1.1533,23.809,3.0661,,,
20000,,,525.1411,5214.2124,91180.3125,525.1411,1.3362,33.3505,1.4244,,,
20000,3111.9311,1000.0,,,,,,,,,,
20000,,,,,,,,,,1000,1675.4108,60.673
20500,,,500.4731,4962.7378,88805.4609,500.4731,1.4477,35.5384,1.8335,,,
21000,,,504.0192,4995.3457,80052.0859,504.0192,1.503,25.2257,1.5149,,,
21000,,,,,,,,,,1000,1932.2127,76.9557
21500,,,569.332,5644.6592,140685.2969,569.332,1.5435,45.7891,1.9803,,,
22000,,,497.4031,4920.8784,110146.7969,497.4031,1.743,31.0217,2.1716,,,
22000,,,,,,,,,,1000,1969.0505,75.8268
22500,,,504.2332,4984.3618,104170.9688,504.2332,1.9149,43.7387,3.1297,,,
23000,,,492.9758,4868.9531,109495.6094,492.9758,2.0099,35.2833,3.4361,,,
23000,,,,,,,,,,1000,2286.3261,76.7643
23500,,,513.8376,5072.2407,109744.7578,513.8376,1.9419,52.5798,2.1606,,,
24000,,,527.7563,5205.8857,108015.3281,527.7563,2.3029,63.3553,3.1597,,,
24000,,,,,,,,,,1000,1989.5119,76.2533
24500,,,518.7181,5111.2529,115816.6484,518.7181,2.3345,73.104,2.6938,,,
25000,,,545.2588,5370.6411,122487.2031,545.2588,2.4509,66.8463,5.4254,,,
25000,4100.9282,1000.0,,,,,,,,,,
25000,,,,,,,,,,1000,2117.199,61.9666
25500,,,499.1873,4905.6255,148842.6719,499.1873,2.3398,71.0213,3.163,,,
26000,,,481.4089,4724.0933,140435.2812,481.4089,2.688,55.9581,3.2893,,,
26000,,,,,,,,,,1000,2155.3606,75.7194
26500,,,500.4179,4908.5449,113131.0312,500.4179,2.8661,68.0965,3.0066,,,
27000,,,503.3151,4932.4722,104622.2656,503.3151,2.4523,107.5086,2.9673,,,
27000,,,,,,,,,,1000,2304.5783,76.5651
27500,,,458.9516,4482.5566,80704.4297,458.9516,2.5466,52.0506,2.6059,,,
28000,,,472.8286,4618.0459,153890.2188,472.8286,2.4461,61.324,4.2547,,,
28000,,,,,,,,,,1000,2241.3725,75.4254
28500,,,484.0827,4726.6831,86916.3438,484.0827,2.4406,45.0039,3.0658,,,
29000,,,525.2923,5134.1191,168949.8125,525.2923,2.389,68.4521,4.8887,,,
29000,,,,,,,,,,1000,2432.9238,77.3306
29500,,,485.7049,4733.5015,123804.1328,485.7049,2.7505,100.7128,4.1222,,,
30000,,,476.6792,4637.0098,105787.8984,476.6792,2.4301,75.9916,2.7906,,,
30000,4309.7502,1000.0,,,,,,,,,,
30000,,,,,,,,,,1000,2611.5513,62.2579
30500,,,475.2635,4618.1318,108987.4609,475.2635,2.6401,114.5993,4.4979,,,
31000,,,467.1382,4533.8408,120605.0938,467.1382,2.6512,98.1404,3.5634,,,
31000,,,,,,,,,,1000,2558.8662,77.2713
31500,,,507.5534,4932.1221,160393.3594,507.5534,2.695,71.6587,3.5994,,,
32000,,,433.38,4186.1489,137590.2031,433.38,2.5119,117.5402,4.8846,,,
32000,,,,,,,,,,1000,2543.4485,76.3663
32500,,,511.5931,4962.5386,188834.3594,511.5931,3.0229,76.7983,4.6095,,,
33000,,,494.9425,4791.0171,164224.8906,494.9425,2.5362,133.7968,2.4986,,,
33000,,,,,,,,,,1000,2626.9586,77.4859
33500,,,463.2528,4470.8525,100364.9062,463.2528,2.7438,153.9281,6.9788,,,
34000,,,495.8067,4793.8037,174863.0156,495.8067,2.8331,120.5471,3.7528,,,
34000,,,,,,,,,,1000,2770.5325,78.1747
34500,,,488.108,4711.7056,146812.875,488.108,2.7424,47.3483,5.2536,,,
35000,,,477.062,4596.5586,143272.6875,477.062,2.9491,162.9837,4.9862,,,
35000,4749.2945,1000.0,,,,,,,,,,
35000,,,,,,,,,,1000,2880.1579,63.2388
35500,,,481.0111,4634.2798,139113.4844,481.0111,3.015,189.9937,3.2956,,,
36000,,,450.7394,4327.3018,128621.2578,450.7394,2.9526,117.0143,7.085,,,
36000,,,,,,,,,,1000,3093.6635,77.7285
36500,,,491.6349,4730.6289,153131.2188,491.6349,2.9176,112.5106,5.0096,,,
37000,,,453.0351,4338.4546,115605.8281,453.0351,2.6646,169.7078,4.042,,,
37000,,,,,,,,,,1000,3052.3138,76.7035
37500,,,491.8504,4724.7993,171518.3594,491.8504,2.9081,182.0331,3.4706,,,
38000,,,508.2932,4883.7749,197612.9375,508.2932,2.8532,100.9448,4.621,,,
38000,,,,,,,,,,1000,3129.7111,76.3914
38500,,,468.8152,4484.9917,213896.0625,468.8152,3.0759,157.0717,4.1668,,,
39000,,,481.3384,4608.0054,142339.3438,481.3384,2.9924,132.2998,4.6683,,,
39000,,,,,,,,,,1000,3102.2541,76.7878
39500,,,467.2424,4461.8232,153070.0156,467.2424,2.8655,93.8836,4.4744,,,
40000,,,449.2491,4279.7349,91918.1172,449.2491,3.0728,277.4587,2.691,,,
40000,5005.7059,1000.0,,,,,,,,,,
40000,,,,,,,,,,1000,3198.2309,62.5079
40500,,,441.1143,4195.1689,138233.9375,441.1143,3.1714,147.7259,3.7718,,,
41000,,,473.0008,4508.0723,148795.1094,473.0008,2.9425,106.8932,7.8788,,,
41000,,,,,,,,,,1000,3103.3634,79.3431
41500,,,451.9839,4295.4575,108503.5859,451.9839,2.9579,78.7688,4.098,,,
42000,,,435.9378,4129.8892,116665.2031,435.9378,3.0092,149.2912,5.447,,,
42000,,,,,,,,,,1000,3470.2747,77.5798
42500,,,434.3073,4111.52,159285.1719,434.3073,2.8169,120.4925,2.3679,,,
43000,,,459.0877,4356.0376,198642.625,459.0877,3.3181,142.1679,3.7876,,,
43000,,,,,,,,,,1000,3243.4401,77.4417
43500,,,447.9148,4240.8848,125310.4219,447.9148,2.9707,142.2197,5.1122,,,
44000,,,470.2429,4461.0713,169692.1406,470.2429,2.9598,225.229,3.641,,,
44000,,,,,,,,,,1000,3410.1467,76.3821
44500,,,465.8705,4412.6899,138927.1875,465.8705,3.0206,90.4562,6.7262,,,
45000,,,440.1362,4151.0776,116017.2031,440.1362,2.9913,108.8247,5.1045,,,
45000,5288.4722,1000.0,,,,,,,,,,
45000,,,,,,,,,,1000,3441.0694,61.8674
45500,,,471.4873,4461.2744,278404.9062,471.4873,3.222,158.5321,4.0833,,,
46000,,,457.9471,4324.3071,152171.1406,457.9471,3.1409,141.0384,3.169,,,
46000,,,,,,,,,,1000,3380.6033,77.4657
46500,,,438.6994,4126.4897,138324.4531,438.6994,3.237,205.6061,5.1689,,,
47000,,,474.0827,4479.6094,161930.3281,474.0827,2.6666,100.0353,5.6525,,,
47000,,,,,,,,,,1000,3557.8826,76.3764
47500,,,460.9005,4339.8887,101850.7344,460.9005,3.3273,211.4312,6.6315,,,
48000,,,424.6341,3975.9343,127089.0391,424.6341,2.913,157.7571,5.34,,,
48000,,,,,,,,,,1000,3601.4661,76.4143
48500,,,459.1221,4321.2964,232289.6875,459.1221,3.094,169.1236,2.8375,,,
49000,,,455.8094,4280.7627,178264.3125,455.8094,3.5344,272.3709,5.6597,,,
49000,,,,,,,,,,1000,3661.8277,76.8949
49500,,,453.2233,4253.0742,235008.7656,453.2233,2.9789,249.4243,4.8659,,,
50000,,,439.3243,4111.1738,162579.2344,439.3243,3.3651,159.2507,6.0846,,,
50000,5308.9308,1000.0,,,,,,,,,,
50000,,,,,,,,,,1000,3547.2693,61.4853
50500,,,449.0935,4205.7588,161772.6719,449.0935,3.0424,199.9719,4.5989,,,
51000,,,487.9752,4590.9985,223802.375,487.9752,2.9844,153.3698,5.7577,,,
51000,,,,,,,,,,1000,3868.6135,79.5268
51500,,,473.1165,4441.8999,288777.2188,473.1165,3.2591,339.9391,8.4365,,,
52000,,,438.3191,4088.3071,141532.8438,438.3191,3.5446,268.6947,3.5245,,,
52000,,,,,,,,,,1000,3890.8139,78.9794
52500,,,447.0512,4172.562,155663.2031,447.0512,3.5532,309.421,6.1965,,,
53000,,,457.1434,4272.0796,160304.625,457.1434,2.9952,191.6978,4.3307,,,
53000,,,,,,,,,,1000,3958.4266,78.4767
53500,,,461.2091,4310.5859,157664.9062,461.2091,3.1244,206.4588,5.1967,,,
54000,,,443.0416,4125.4297,204001.125,443.0416,2.9666,197.5248,4.3613,,,
54000,,,,,,,,,,1000,3990.7698,76.1715
54500,,,429.4601,3989.1892,143855.0625,429.4601,2.9854,305.1844,5.5241,,,
55000,,,449.7013,4183.4917,121377.8906,449.7013,2.8703,238.2036,5.281,,,
55000,5532.5174,1000.0,,,,,,,,,,
55000,,,,,,,,,,1000,4009.4704,61.266
55500,,,451.3086,4200.7407,125645.0781,451.3086,2.9313,95.311,4.7069,,,
56000,,,434.3511,4023.6404,179209.0625,434.3511,3.4805,238.6438,4.9531,,,
56000,,,,,,,,,,1000,3900.5986,79.3202
56500,,,417.193,3852.0193,141161.1875,417.193,3.3468,279.0024,5.0298,,,
57000,,,444.3413,4128.1792,109621.8125,444.3413,3.3793,208.2409,4.6769,,,
57000,,,,,,,,,,1000,4027.9859,76.085
57500,,,453.3838,4211.3096,202277.7656,453.3838,3.3693,247.0209,5.3288,,,
58000,,,460.0042,4271.7529,284108.75,460.0042,3.4605,222.8653,7.3554,,,
58000,,,,,,,,,,1000,4228.4582,76.4499
58500,,,435.4716,4024.4663,171817.9844,435.4716,2.9418,343.7351,3.9658,,,
59000,,,449.5145,4164.8613,141801.2969,449.5145,3.0498,290.5037,4.0657,,,
59000,,,,,,,,,,1000,4174.58,77.3106
59500,,,471.2318,4380.4404,154531.2031,471.2318,3.368,168.5488,7.9271,,,
60000,,,423.6998,3902.2861,187912.3281,423.6998,3.4706,236.0707,3.9247,,,
60000,5819.5357,1000.0,,,,,,,,,,
60000,,,,,,,,,,1000,4213.8403,61.5657
60500,,,475.7143,4418.167,127502.1328,475.7143,2.9179,211.1432,2.4166,,,
61000,,,479.4986,4452.4746,318540.0312,479.4986,3.1142,121.3223,7.2337,,,
61000,,,,,,,,,,1000,4388.9884,77.8709
61500,,,415.0713,3806.8196,126846.9375,415.0713,3.2492,130.0193,4.0165,,,
62000,,,466.7779,4324.7095,261459.625,466.7779,3.4024,345.7604,4.0062,,,
62000,,,,,,,,,,1000,4582.9344,74.8405
62500,,,496.0557,4613.1426,133456.9219,496.0557,3.2186,276.6391,7.0592,,,
63000,,,422.3711,3871.2666,173307.1719,422.3711,3.0795,243.3105,7.3533,,,
63000,,,,,,,,,,1000,4507.9541,77.3917
63500,,,451.8846,4168.4775,149092.8906,451.8846,3.1573,224.8197,5.7531,,,
64000,,,450.237,4150.2803,167526.4688,450.237,3.3228,240.5686,5.4061,,,
64000,,,,,,,,,,1000,4633.4544,76.1524
64500,,,441.7023,4061.2944,158483.9688,441.7023,3.2913,259.3127,4.4055,,,
65000,,,412.2422,3763.7202,133999.2344,412.2422,3.3733,218.1004,4.5244,,,
65000,6416.4653,1000.0,,,,,,,,,,
65000,,,,,,,,,,1000,4651.2715,61.5436
65500,,,454.6539,4189.0845,160801.4375,454.6539,3.676,145.1416,5.4203,,,
66000,,,438.1173,4017.9417,242881.3125,438.1173,3.8779,308.4607,6.7781,,,
66000,,,,,,,,,,1000,4588.2762,75.2319
66500,,,407.4022,3709.4346,137753.8906,407.4022,3.2978,380.2935,5.8403,,,
67000,,,436.5168,3998.6887,197469.125,436.5168,3.0097,318.1813,8.1621,,,
67000,,,,,,,,,,1000,4866.3942,76.0282
67500,,,450.1188,4134.1997,149857.875,450.1188,3.4262,343.3412,3.9661,,,
68000,,,424.9115,3877.9861,156784.3594,424.9115,2.9015,124.4341,3.4745,,,
68000,,,,,,,,,,1000,4810.2036,76.8842
68500,,,428.5173,3910.2271,108186.3594,428.5173,3.5252,356.5075,6.1291,,,
69000,,,436.1073,3981.54,154225.8125,436.1073,4.2116,360.0163,7.4764,,,
69000,,,,,,,,,,1000,5107.2317,75.6039
69500,,,411.7277,3742.27,97042.8281,411.7277,3.4244,388.7954,3.415,,,
70000,,,433.4641,3955.1082,219166.7188,433.4641,3.5977,258.2037,7.6005,,,
70000,6432.1587,1000.0,,,,,,,,,,
70000,,,,,,,,,,1000,5248.5532,62.3365
70500,,,470.9991,4326.9561,250177.7656,470.9991,3.6783,273.1872,4.6811,,,
71000,,,492.3819,4536.7686,254883.75,492.3819,3.4651,146.2814,6.0518,,,
71000,,,,,,,,,,1000,5045.7462,79.0175
71500,,,465.3154,4266.8794,152941.6094,465.3154,4.1888,133.2005,3.9834,,,
72000,,,450.2364,4112.1689,238444.4844,450.2364,3.8902,145.1163,4.0066,,,
72000,,,,,,,,,,1000,5258.0806,74.6453
72500,,,438.2852,3989.8608,156529.6875,438.2852,4.1227,406.0403,5.8921,,,
73000,,,457.1158,4178.0029,231142.1719,457.1158,3.556,172.9976,5.8953,,,
73000,,,,,,,,,,1000,5296.328,76.3759
73500,,,447.9852,4083.1301,195437.5156,447.9852,3.6521,342.1583,3.8147,,,
74000,,,444.2344,4045.4734,209519.8281,444.2344,4.0499,352.086,6.9782,,,
74000,,,,,,,,,,1000,5386.3975,77.9997
74500,,,406.2678,3663.8799,221174.6094,406.2678,3.4969,197.558,3.4381,,,
75000,,,447.9528,4076.137,158051.7656,447.9528,4.0047,303.3247,4.5178,,,
75000,6788.8663,1000.0,,,,,,,,,,
75000,,,,,,,,,,1000,5466.8066,61.6421
75500,,,490.5753,4496.5312,334962.625,490.5753,3.6123,335.4342,5.5563,,,
76000,,,493.5431,4524.8462,280243.6562,493.5431,4.1327,177.6108,3.3743,,,
76000,,,,,,,,,,1000,5399.0354,76.166
76500,,,455.3951,4143.541,231753.6719,455.3951,4.6548,124.7912,10.8842,,,
77000,,,449.3507,4081.907,173915.9062,449.3507,3.7222,158.5415,4.8414,,,
77000,,,,,,,,,,1000,5539.0845,75.4729
77500,,,422.4956,3812.4939,130220.9375,422.4956,4.2049,357.3884,5.5406,,,
78000,,,435.5196,3936.8962,176571.8594,435.5196,3.6616,146.6969,4.8308,,,
78000,,,,,,,,,,1000,5568.7968,75.8322
78500,,,488.2438,4464.0249,303816.875,488.2438,4.0777,200.7494,5.5981,,,
79000,,,432.4792,3898.1575,158076.7656,432.4792,6.2624,335.8729,7.7198,,,
79000,,,,,,,,,,1000,5517.5708,76.5028
79500,,,481.7914,4393.5483,196519.7344,481.7914,4.281,270.0135,5.7666,,,
80000,,,511.8623,4691.5317,422344.0,511.8623,4.4494,137.6508,7.62,,,
80000,6593.219,1000.0,,,,,,,,,,
80000,,,,,,,,,,1000,5967.3328,61.4413
80500,,,435.2525,3923.6206,111082.6484,435.2525,4.0134,316.9668,5.8299,,,
81000,,,436.39,3932.2102,192144.4062,436.39,4.1459,232.259,7.2578,,,
81000,,,,,,,,,,1000,5760.275,75.8434
81500,,,439.0302,3953.9165,176446.7969,439.0302,3.851,111.1718,6.1835,,,
82000,,,452.2178,4086.7554,295068.0,452.2178,4.2696,411.4065,6.6972,,,
82000,,,,,,,,,,1000,5936.1149,77.5683
82500,,,442.1403,3981.4102,259136.3438,442.1403,4.5342,356.4499,5.876,,,
83000,,,465.1295,4211.7344,205855.5625,465.1295,4.2826,288.0099,6.6152,,,
83000,,,,,,,,,,1000,6130.4233,76.2096
83500,,,462.146,4180.564,316740.1875,462.146,4.579,252.4615,4.8461,,,
84000,,,465.5823,4210.6631,321716.0,465.5823,5.1345,310.5664,4.9711,,,
84000,,,,,,,,,,1000,6213.1705,75.2857
84500,,,461.8486,4168.2915,214728.5156,461.8486,4.4461,373.6934,7.9176,,,
85000,,,452.1428,4071.8105,232270.3438,452.1428,4.6661,502.2943,6.4273,,,
85000,7258.9003,1000.0,,,,,,,,,,
85000,,,,,,,,,,1000,6181.4302,61.7007
85500,,,447.6861,4027.1558,176884.7656,447.6861,4.9789,549.2046,4.5659,,,
86000,,,455.897,4102.7007,249551.5625,455.897,4.8532,491.5455,5.4234,,,
86000,,,,,,,,,,1000,6467.7168,77.9244
86500,,,429.3566,3837.0017,180724.2969,429.3566,4.112,132.7565,5.4425,,,
87000,,,432.2237,3863.4536,180643.4531,432.2237,4.1733,216.4369,3.4516,,,
87000,,,,,,,,,,1000,6470.0662,75.6578
87500,,,438.7115,3925.333,148811.9688,438.7115,4.3408,223.3427,3.9113,,,
88000,,,411.9228,3656.4358,146214.4844,411.9228,4.2684,149.5909,5.6752,,,
88000,,,,,,,,,,1000,6492.1503,76.1485
88500,,,416.8333,3701.0923,168393.8594,416.8333,4.1381,246.1755,5.308,,,
89000,,,445.8759,3991.3149,154008.5,445.8759,4.822,568.7335,7.47,,,
89000,,,,,,,,,,1000,6921.4266,78.399
89500,,,463.5834,4165.9102,339546.375,463.5834,5.0803,257.0447,4.076,,,
90000,,,486.0388,4388.5352,321993.5938,486.0388,5.2257,160.3812,3.9324,,,
90000,7399.3305,1000.0,,,,,,,,,,
90000,,,,,,,,,,1000,6747.9175,61.5956
90500,,,430.9615,3831.3867,141898.7188,430.9615,4.9999,172.853,5.0108,,,
91000,,,488.9013,4406.4409,341278.1875,488.9013,5.4872,406.4236,5.0262,,,
91000,,,,,,,,,,1000,6685.1123,77.8705
91500,,,427.8147,3796.1035,211817.2656,427.8147,5.0131,205.1103,3.7582,,,
92000,,,445.6668,3969.3525,123016.25,445.6668,5.1848,242.9772,4.9671,,,
92000,,,,,,,,,,1000,7076.1107,76.4702
92500,,,452.8828,4042.6255,360047.25,452.8828,4.9991,216.5592,8.809,,,
93000,,,438.249,3893.1274,254815.2812,438.249,4.5415,181.8077,6.3345,,,
93000,,,,,,,,,,1000,7066.9899,76.3408
93500,,,474.866,4257.7148,292412.125,474.866,4.8527,187.6707,5.817,,,
94000,,,475.0606,4260.4399,190160.7344,475.0606,5.0643,300.7781,7.7958,,,
94000,,,,,,,,,,1000,7139.188,76.6394
94500,,,433.2484,3834.1958,188959.4375,433.2484,5.1772,466.1517,4.4166,,,
95000,,,480.1794,4298.0854,211269.2188,480.1794,4.9921,227.3229,6.4887,,,
95000,7954.9011,1000.0,,,,,,,,,,
95000,,,,,,,,,,1000,7235.078,62.0338
95500,,,413.6261,3632.1953,136250.1094,413.6261,4.5847,177.1402,3.3504,,,
96000,,,432.4016,3820.6143,195904.6719,432.4016,5.8074,393.5455,3.2977,,,
96000,,,,,,,,,,1000,7239.2496,79.6341
96500,,,442.9138,3917.8806,200082.625,442.9138,6.4083,617.9984,8.319,,,
97000,,,433.2966,3816.5557,152221.5625,433.2966,6.9521,208.4088,7.9652,,,
97000,,,,,,,,,,1000,7470.3012,76.034
97500,,,444.9811,3928.1448,374316.75,444.9811,5.3952,255.1716,4.4043,,,
98000,,,426.8404,3742.6597,150895.7344,426.8404,6.0127,168.7529,6.9911,,,
98000,,,,,,,,,,1000,7403.6827,76.9978
98500,,,443.8145,3909.4978,188822.6875,443.8145,5.1927,190.8916,6.4389,,,
99000,,,429.1054,3758.7048,178024.5938,429.1054,5.2497,197.2242,4.856,,,
99000,,,,,,,,,,1000,7542.8919,76.8831
99500,,,451.7649,3981.2041,406425.5625,451.7649,6.1698,559.5889,6.5868,,,
100000,,,461.1894,4074.9119,345747.5312,461.1894,5.4575,194.7241,5.2731,,,
100000,8052.6053,1000.0,,,,,,,,,,
100000,,,,,,,,,,1000,7485.2711,61.9785
100500,,,442.3575,3881.7461,312161.9062,442.3575,5.3466,255.4062,5.8703,,,
101000,,,414.908,3606.0571,223696.1719,414.908,5.2884,333.6375,4.7787,,,
101000,,,,,,,,,,1000,7613.221,75.1114
101500,,,478.2485,4231.541,336388.9688,478.2485,4.7893,143.2284,5.8523,,,
102000,,,426.8351,3720.4275,227856.6719,426.8351,6.2341,384.2445,4.5114,,,
102000,,,,,,,,,,1000,7719.472,77.3556
102500,,,400.3397,3444.5237,200063.2812,400.3397,5.1732,263.4725,5.2996,,,
103000,,,442.7922,3865.9993,244686.1406,442.7922,7.0047,344.3967,6.1928,,,
103000,,,,,,,,,,1000,7771.8679,77.3704
103500,,,494.1854,4381.0381,406506.8438,494.1854,6.1191,613.0959,6.1712,,,
104000,,,454.9137,3977.6929,224550.4375,454.9137,6.1402,180.3746,8.0481,,,
104000,,,,,,,,,,1000,7731.4592,76.4242
104500,,,414.5682,3578.3652,140705.0938,414.5682,5.8939,531.1125,7.2571,,,
105000,,,406.8462,3494.7109,116083.6406,406.8462,8.5208,317.876,6.2022,,,
105000,8176.471,1000.0,,,,,,,,,,
105000,,,,,,,,,,1000,7783.0908,61.2041
105500,,,437.0075,3790.835,241177.4688,437.0075,6.1722,338.4049,7.8541,,,
106000,,,486.3919,4281.3193,247860.0312,486.3919,6.8761,446.6358,12.1943,,,
106000,,,,,,,,,,1000,7803.0089,75.068
106500,,,423.2774,3646.5278,340522.4688,423.2774,6.0914,312.9954,5.615,,,
107000,,,511.3256,4524.9023,630653.8125,511.3256,6.9974,302.636,6.3713,,,
107000,,,,,,,,,,1000,8009.7239,75.9181
107500,,,440.5037,3810.0117,254981.1094,440.5037,5.8017,548.9684,10.3024,,,
108000,,,458.1325,3986.2175,165766.875,458.1325,6.2134,504.6483,7.76,,,
108000,,,,,,,,,,1000,8037.2248,77.3938
108500,,,439.8643,3794.2932,386584.4688,439.8643,6.7214,631.4504,6.0362,,,
109000,,,413.3129,3529.7007,262639.0312,413.3129,6.9206,385.4242,5.7794,,,
109000,,,,,,,,,,1000,7955.53,76.3475
109500,,,395.8065,3349.6423,129746.6406,395.8065,6.0528,266.3456,11.2997,,,
110000,,,396.2111,3348.1934,156316.2344,396.2111,6.8997,284.5015,6.0226,,,
110000,8430.8965,1000.0,,,,,,,,,,
110000,,,,,,,,,,1000,8196.5017,61.3127
110500,,,447.4729,3858.2388,318021.3125,447.4729,7.0169,577.7961,9.3203,,,
111000,,,431.4998,3695.5566,278143.5625,431.4998,7.2191,474.1726,6.6098,,,
111000,,,,,,,,,,1000,8177.3981,76.9339
111500,,,425.9103,3638.4619,232523.7656,425.9103,6.4215,363.7339,11.5155,,,
112000,,,394.861,3326.5933,161778.3281,394.861,6.1606,311.6705,6.5005,,,
112000,,,,,,,,,,1000,8079.0041,77.7096
112500,,,381.8687,3195.7493,170290.3281,381.8687,7.2143,356.9327,6.6118,,,
113000,,,422.7224,3598.8391,216463.3125,422.7224,6.3867,534.7911,19.0292,,,
113000,,,,,,,,,,1000,8247.9371,78.3175
113500,,,512.4539,4488.5449,667223.5,512.4539,6.7517,156.2968,7.9149,,,
114000,,,429.7168,3655.5566,221847.1094,429.7168,6.831,390.2279,6.1414,,,
114000,,,,,,,,,,1000,8033.1992,76.608
114500,,,414.5703,3505.7651,344135.5,414.5703,6.7745,440.9245,5.0048,,,
115000,,,434.5789,3702.4473,323220.875,434.5789,7.744,300.4905,8.6243,,,
115000,8808.2354,1000.0,,,,,,,,,,
115000,,,,,,,,,,1000,8174.5374,61.187
115500,,,403.7358,3389.3828,293950.6875,403.7358,6.5445,283.1732,5.6499,,,
116000,,,404.7444,3397.7686,231884.4688,404.7444,7.5411,553.0709,9.8079,,,
116000,,,,,,,,,,1000,8428.6035,77.0343
