env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
750000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,671.5638
760000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,666.8241
770000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,668.1367
780000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,669.5901
790000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,672.6887
800000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,667.0298
810000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,670.2664
820000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,670.7052
830000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,667.7215
840000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,659.1919
850000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,668.1414
860000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,668.3516
870000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,664.8159
880000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,659.9725
890000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,663.5677
900000,0.0,270.0,0.0,0.0111,270.2703,0.027,0.0002,0.0,661.558
910000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,661.767
920000,0.0,270.0,0.0,0.0,263.1579,0.0,0.0002,0.0,662.1079
930000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,661.4112
940000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,665.3988
950000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,663.9895
960000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,657.6504
970000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,658.9965
980000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,660.4652
990000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,660.5312
1000000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,658.42
1010000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,660.4169
1020000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,659.3848
1030000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,660.1105
1040000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,657.8154
1050000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,653.0836
1060000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,655.5128
1070000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,656.7593
1080000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,654.0772
1090000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,652.2104
1100000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,657.1601
1110000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,655.6274
1120000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,651.1668
1130000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,650.0373
1140000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,654.1994
1150000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,656.8024
1160000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,652.5852
1170000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,650.2021
1180000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,650.7975
1190000,0.0,270.0,0.0,0.0,263.1579,0.0,0.0002,0.0,653.7545
1200000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,652.1471
1210000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,651.4068
1220000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,654.351
1230000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,653.8784
1240000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,651.2462
1250000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,648.9222
1260000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,652.3256
1270000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,645.1438
1280000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,653.965
1290000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,649.913
1300000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,652.8768
1310000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,652.838
1320000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,649.4865
1330000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,644.6198
1340000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,650.0613
1350000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,649.8933
1360000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,649.3316
1370000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,642.7016
1380000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,647.008
1390000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,644.4188
1400000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,647.7981
1410000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,639.9197
1420000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,643.7095
1430000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,644.6589
1440000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,642.3822
1450000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,640.0163
1460000,0.0,270.0,0.0,0.0,263.1579,0.0,0.0002,0.0,641.7196
1470000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,644.1577
1480000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,638.109
1490000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,640.7812
1500000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,636.3031
1510000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,639.278
1520000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,639.9542
1530000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,640.5079
1540000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,634.0856
1550000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,636.474
1560000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,637.6478
1570000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,635.8137
1580000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,630.881
1590000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,635.1068
1600000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,635.1468
1610000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,633.5699
1620000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,630.9757
1630000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,628.9156
1640000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,631.5575
1650000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,632.5971
1660000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,633.1365
1670000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,626.4041
1680000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,629.8101
1690000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,632.9115
1700000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,628.6732
1710000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,629.1225
1720000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,629.6656
1730000,0.0,270.0,0.0,0.0,263.1579,0.0,0.0002,0.0,630.3509
1740000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,629.2465
1750000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,629.4006
1760000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,623.3818
1770000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,628.2408
1780000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,631.1794
1790000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,625.1265
1800000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,623.4799
1810000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,624.2186
1820000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,625.6555
1830000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,624.1406
1840000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,624.7617
1850000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,621.5107
1860000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,625.2076
1870000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,625.597
1880000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,625.2494
1890000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,617.8047
1900000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,621.8005
1910000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,619.8385
1920000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,621.407
1930000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,618.8781
1940000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,618.25
1950000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,621.6244
1960000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,620.2907
1970000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,619.3836
1980000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,615.4393
1990000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,617.4139
2000000,0.0,270.0,0.0,0.0,263.1579,0.0,0.0002,0.0,618.609
2010000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,619.4942
2020000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,616.7381
2030000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,613.7272
2040000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,617.745
2050000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,620.1139
2060000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,617.7974
2070000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,614.5587
2080000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,617.0062
2090000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,617.9007
2100000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,615.3255
2110000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,612.6357
2120000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,614.1355
2130000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,610.9201
2140000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,614.79
2150000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,614.6734
2160000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,611.819
2170000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,614.2124
2180000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,613.0709
2190000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,614.6044
2200000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,612.4619
2210000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,610.6234
2220000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,613.7873
2230000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,611.3131
2240000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,610.5086
2250000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,611.2258
2260000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,610.9597
2270000,0.0,270.0,0.0,0.0,263.1579,0.0,0.0002,0.0,611.2052
2280000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,611.1046
2290000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,606.3254
2300000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,607.0769
2310000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,611.5215
2320000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,607.8359
2330000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,610.7765
2340000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,602.4724
2350000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,609.4062
2360000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,608.7119
2370000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,609.491
2380000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,604.9997
2390000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,605.7761
2400000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,611.5415
2410000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,608.5654
2420000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,606.4913
2430000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,604.5231
2440000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,607.0657
2450000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,606.6274
2460000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,604.2995
2470000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,603.9708
2480000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,606.3852
2490000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,607.177
2500000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,606.9644
2510000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,603.8758
2520000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,601.9867
2530000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,606.0002
2540000,0.0,270.0,0.0,0.0,263.1579,0.0,0.0002,0.0,605.2796
2550000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,606.5188
2560000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,596.6197
2570000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,605.5732
2580000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,600.874
2590000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,601.1269
2600000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,603.8388
2610000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,603.0196
2620000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,604.0954
2630000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,603.2742
2640000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,601.9207
2650000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,597.4203
2660000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,600.4697
2670000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,600.5999
2680000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,599.7466
2690000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,599.1004
2700000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,596.1336
2710000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,599.4074
2720000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,598.1964
2730000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,598.7158
2740000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,593.9612
2750000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,595.1143
2760000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,597.0801
2770000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,590.5184
2780000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,595.2615
2790000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,590.8655
