env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,z_dist,r_dist,transition_dist,bisimilarity,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
1500,,,,,,7,2,1,2160.1101,1.9288,1.5713,8.0187,2.3731,104.0603,82.9532,99.4443,-8.4315,19.7508,129.6326,0.0
1526,,,76,-113.097,2.6261,,,,,,,,,,,,,,,
1574,,,48,-114.9419,2.9248,,,,,,,,,,,,,,,
1637,,,63,-116.6348,2.3852,,,,,,,,,,,,,,,
1728,,,91,-113.3487,2.6177,,,,,,,,,,,,,,,
1867,,,139,-116.2479,2.45,,,,,,,,,,,,,,,
1919,,,52,-115.2147,2.835,,,,,,,,,,,,,,,
1998,,,79,-114.7638,2.5343,,,,,,,,,,,,,,,
2000,,,,,,4,3,1,2549.8809,1.7621,1.1805,8.0877,1.9892,87.3444,57.1215,82.4243,-8.6551,38.5102,251.513,0.1692
2500,,,,,,5,3,1,2848.3108,2.2095,2.3468,8.3463,3.1814,149.5201,193.0199,144.6225,-8.5908,37.8651,192.3992,0.0
3000,,,,,,6,3,1,2771.1897,1.6184,1.9598,6.9679,2.6566,139.6476,38.7807,134.8211,-7.2126,1.1277,90.0711,0.0088
3500,,,,,,5,2,1,2806.2356,0.8954,1.1804,4.4897,1.6294,79.8665,56.2298,75.0898,-4.2721,19.3885,270.1537,0.0013
3598,,,1600,-132.7644,2.5374,,,,,,,,,,,,,,,
4000,,,,,,5,3,1,2875.1992,1.0246,1.1786,4.839,1.6625,103.3166,51.0991,97.0154,-5.1617,19.4874,464.4604,0.0
4500,,,,,,5,2,1,2886.1516,0.7103,0.4044,2.158,0.6202,27.3201,14.4051,21.5871,-2.4665,8.6524,3110.0481,0.0009
5000,,,,,,7,2,1,2811.3733,1.1435,0.405,4.7766,0.8826,69.2731,79.4516,60.1822,-5.1273,4.7861,2359.9609,0.0062
5000,-178.594,1600.0,,,,,,,,,,,,,,,,,,
5198,,,1600,-130.2174,2.3814,,,,,,,,,,,,,,,
5500,,,,,,7,3,1,2858.4924,1.7218,0.7909,6.7646,1.4674,62.1665,108.0947,51.6404,-7.2951,3.1457,1248.6169,0.0
6000,,,,,,6,2,1,2970.2737,0.604,0.3999,3.2417,0.7241,27.6865,24.6596,16.7319,-3.479,3.3797,662.7653,0.0
6500,,,,,,5,2,1,2912.3975,0.873,0.7911,3.5857,1.1497,46.669,13.2641,34.0439,-3.9345,4.0147,570.4802,0.0
6798,,,1600,-127.0328,2.4957,,,,,,,,,,,,,,,
7000,,,,,,5,2,1,2836.5789,0.975,0.4024,2.243,0.6266,50.8356,11.6049,37.6412,-2.463,5.3804,462.4489,0.0
7500,,,,,,5,2,1,2946.0823,0.5223,0.0108,2.6303,0.2739,21.4346,18.2662,8.6871,-2.9373,15.4519,647.4917,0.0
8000,,,,,,4,2,1,2952.3179,0.3486,0.4001,1.4013,0.5403,59.7363,17.2307,45.9313,-1.6046,2.8245,465.2941,0.0
8398,,,1600,-135.7507,2.533,,,,,,,,,,,,,,,
8500,,,,,,6,2,1,2873.9282,0.8735,0.7877,4.1027,1.1979,55.6546,85.7705,39.3263,-4.5471,2.8742,651.7811,0.0
9000,,,,,,5,2,1,3045.7852,0.7737,0.7877,1.8873,0.9764,48.7895,47.7428,32.3643,-1.9423,2.6588,812.7979,0.0
9500,,,,,,5,2,1,2972.3152,0.6364,0.0121,1.993,0.2114,30.1804,61.2959,13.5615,-2.0314,1.2031,304.0459,0.0
9998,,,1600,-128.1473,2.5585,,,,,,,,,,,,,,,
10000,,,,,,4,2,1,3029.8533,0.1552,0.3979,0.4567,0.4436,53.2875,57.8302,35.0143,-0.5504,4.0477,542.5214,0.0
10000,-178.5713,1600.0,,,,,,,,,,,,,,,,,,
10500,,,,,,4,2,1,2960.5813,0.1235,0.3985,1.0811,0.5066,57.1165,3.038,39.015,-1.1546,3.0417,1043.2516,0.0
11000,,,,,,4,2,1,2947.1931,0.3289,0.3993,0.6888,0.4682,31.6504,16.0793,12.1306,-0.7104,1.1665,177.5178,0.0
11500,,,,,,5,2,1,2950.6042,0.3753,0.0087,2.4424,0.253,31.8438,15.7108,11.4177,-2.4249,1.3382,144.8902,0.0
11598,,,1600,-127.8391,2.394,,,,,,,,,,,,,,,
12000,,,,,,5,2,1,2935.0042,0.0894,0.3982,1.6709,0.5652,59.8208,1.7673,39.0427,-3.7295,2.7043,934.3488,0.0
12500,,,,,,4,2,1,2866.2566,0.0569,0.0079,5.1953,0.5274,22.4111,1.2822,0.5623,-0.082,3.4868,979.523,0.0
13000,,,,,,23,2,1,2676.3608,0.3217,0.0097,53.2227,5.332,51.6629,30.9845,27.8567,-53.8086,6.8231,1339.7318,0.0
13198,,,1600,-131.8677,2.4615,,,,,,,,,,,,,,,
13500,,,,,,42,13,1,2503.6501,1.4034,0.3991,17.1641,2.1155,71.3015,40.9629,43.7573,-17.4023,5.2268,437.8565,0.0
14000,,,,,,45,43,1,2315.2573,6.4824,0.0101,318.4922,31.8593,720.576,413.1541,690.1595,-326.8125,3.6627,55.9603,0.0
14007,,,809,-183.9556,2.5021,,,,,,,,,,,,,,,
14500,,,,,,48,45,1,1985.1968,7.5105,0.0087,84.2124,8.4299,89.6552,116.7984,56.2709,-88.7764,7.0215,319.3277,0.0044
15000,,,,,,47,9,1,2037.282,1.7869,0.0096,26.3125,2.6408,41.7097,8.7516,6.6684,-26.9219,7.2269,85.4525,0.9399
15000,-180.9017,1600.0,,,,,,,,,,,,,,,,,,
15500,,,,,,50,44,1,841.8846,6.7642,0.3952,116.723,12.0675,116.0152,61.2407,80.7317,-109.2891,12.0204,419.7014,0.1179
15607,,,1600,-147.0415,2.39,,,,,,,,,,,,,,,
16000,,,,,,49,44,1,1759.6089,5.0345,0.0092,85.2662,8.5358,80.1673,33.4007,41.7694,-84.0741,3.7263,189.4221,0.6113
16384,,,777,-167.3048,2.5187,,,,,,,,,,,,,,,
16500,,,,,,49,44,1,1202.3844,6.3852,0.0095,10.4419,1.0537,108.4908,309.5422,67.2778,-25.0079,9.3502,126.8221,0.2658
16502,,,118,-127.1796,2.6388,,,,,,,,,,,,,,,
16627,,,125,-110.0795,2.6441,,,,,,,,,,,,,,,
16678,,,51,-116.1869,2.4832,,,,,,,,,,,,,,,
17000,,,,,,49,16,1,1531.2509,2.3627,0.0094,17.8625,1.7957,59.5255,45.5958,15.0562,-18.0234,20.5461,1444.9484,0.4439
17500,,,,,,48,4,1,1937.028,1.2077,0.3968,6.6191,1.0587,86.6675,9.0428,38.5693,-5.0469,14.1414,1210.6481,0.7831
18000,,,,,,46,4,1,1879.1364,1.1607,0.0072,14.2227,1.4295,47.8315,6.3756,3.1827,-11.3359,11.3465,218.2095,0.2432
18278,,,1600,-138.3184,2.4719,,,,,,,,,,,,,,,
18390,,,112,-104.0425,2.2954,,,,,,,,,,,,,,,
18473,,,83,-104.5506,2.4673,,,,,,,,,,,,,,,
18500,,,,,,41,5,1,1937.8549,0.9573,0.3982,4.8568,0.8839,78.0827,9.5932,30.2533,-3.9956,6.1727,523.9001,0.5457
18541,,,68,-112.1588,2.5577,,,,,,,,,,,,,,,
18611,,,70,-117.358,2.3058,,,,,,,,,,,,,,,
18657,,,46,-114.4128,2.6454,,,,,,,,,,,,,,,
18732,,,75,-115.7238,2.7365,,,,,,,,,,,,,,,
18777,,,45,-118.6169,2.3714,,,,,,,,,,,,,,,
18871,,,94,-123.4634,2.4211,,,,,,,,,,,,,,,
18923,,,52,-111.8034,2.4191,,,,,,,,,,,,,,,
19000,,,,,,42,5,1,1883.5037,1.2777,0.3975,2.8911,0.6866,82.5627,18.6096,34.7006,-5.0261,8.4199,787.712,1.0408
19019,,,96,-122.7458,2.4965,,,,,,,,,,,,,,,
19134,,,115,-123.2568,2.4817,,,,,,,,,,,,,,,
19220,,,86,-119.5309,2.6609,,,,,,,,,,,,,,,
19296,,,76,-116.9001,2.6439,,,,,,,,,,,,,,,
19338,,,42,-115.0792,2.3037,,,,,,,,,,,,,,,
19400,,,62,-111.8252,2.298,,,,,,,,,,,,,,,
19495,,,95,-107.6679,2.3936,,,,,,,,,,,,,,,
19500,,,,,,39,5,1,1989.5941,1.3494,0.01,14.3515,1.4452,54.9312,14.5437,6.2727,-13.8136,18.6336,931.686,0.415
19596,,,101,-125.7397,2.5573,,,,,,,,,,,,,,,
19733,,,137,-106.1077,2.5104,,,,,,,,,,,,,,,
19831,,,98,-106.4614,2.5744,,,,,,,,,,,,,,,
19956,,,125,-106.3645,2.5637,,,,,,,,,,,,,,,
20000,,,,,,39,4,1,2086.866,0.8164,0.0079,12.8828,1.2961,50.0883,7.0531,2.9371,-14.7559,18.1402,1710.4994,0.1336
20000,-181.7862,1600.0,,,,,,,,,,,,,,,,,,
20500,,,,,,32,5,1,2107.9873,0.7297,0.3966,2.377,0.6343,78.7062,17.7538,32.3242,-0.2227,11.2741,1059.8251,1.0944
21000,,,,,,27,5,1,2211.7109,0.8275,0.3999,0.4597,0.4459,92.6329,14.5606,45.6318,-0.1202,14.6569,324.9731,0.0241
21500,,,,,,18,4,1,2276.8169,0.5366,0.0097,0.0407,0.0137,51.3942,8.5783,2.378,0.0812,14.7302,1610.401,0.0
21556,,,1600,-129.8284,2.4166,,,,,,,,,,,,,,,
22000,,,,,,16,4,1,2221.3298,0.5111,0.3989,0.1137,0.4103,80.0185,15.6426,33.961,-0.0067,7.5593,542.3365,0.0433
22500,,,,,,17,4,1,2332.2188,0.5787,0.3978,7.9892,1.1968,82.8869,15.3779,36.9507,-8.429,8.4821,424.5139,0.012
23000,,,,,,14,4,1,2329.9429,0.5342,0.0097,0.063,0.016,48.0438,13.6514,3.3173,0.001,7.1539,895.1431,0.0017
23156,,,1600,-136.9988,2.4984,,,,,,,,,,,,,,,
23500,,,,,,17,4,1,2336.4458,0.7209,0.3996,0.4033,0.4399,69.8309,19.1477,25.7495,-1.3009,8.9592,1112.0964,0.0
24000,,,,,,13,4,1,2375.6951,0.7763,0.3992,0.1184,0.411,70.798,10.5966,27.1258,0.0033,6.2303,240.0015,0.0398
24500,,,,,,11,3,1,2520.0762,0.4455,0.0084,1.2451,0.1329,43.2802,7.5696,2.0318,-2.3008,10.4774,1564.9797,0.0007
24756,,,1600,-138.9522,2.4859,,,,,,,,,,,,,,,
24824,,,68,-126.0153,2.4454,,,,,,,,,,,,,,,
25000,,,,,,14,4,1,2510.501,0.6681,0.3987,1.8765,0.5864,65.5242,25.4011,22.8439,-2.4087,5.3131,783.3287,0.0041
25000,-102.1307,68.8,,,,,,,,,,,,,,,,,,
25500,,,,,,14,4,1,2375.0593,1.2041,1.1771,0.5828,1.2354,103.3224,22.4081,62.372,-0.0444,2.9312,381.9198,0.0
26000,,,,,,14,4,1,2436.2148,1.0451,0.3949,0.4881,0.4437,71.737,47.85,30.0917,0.2787,4.3418,441.6247,0.0015
26424,,,1600,-145.0424,2.5062,,,,,,,,,,,,,,,
26492,,,68,-99.9889,2.5244,,,,,,,,,,,,,,,
26500,,,,,,29,4,1,2291.999,0.6123,0.0089,4.2534,0.4342,46.5813,21.8758,5.2272,-4.8018,2.9772,343.9187,0.0648
26577,,,85,-101.1106,2.6034,,,,,,,,,,,,,,,
26655,,,78,-103.174,2.7525,,,,,,,,,,,,,,,
26790,,,135,-106.2386,2.409,,,,,,,,,,,,,,,
26857,,,67,-100.8587,2.6511,,,,,,,,,,,,,,,
27000,,,,,,43,4,1,2008.9965,1.0686,0.3984,8.9688,1.2953,58.6848,17.5583,16.6967,-11.957,2.7683,385.9126,0.0006
27500,,,,,,45,11,1,1872.0852,1.4499,0.009,32.0469,3.2137,47.4641,19.0628,6.7652,-30.7148,1.6641,209.8615,0.0002
27879,,,1022,-197.0773,2.5781,,,,,,,,,,,,,,,
27946,,,67,-107.8756,2.5508,,,,,,,,,,,,,,,
28000,,,,,,46,5,1,1617.6036,1.0865,0.0101,9.0791,0.918,51.1153,34.8787,9.2454,-5.2637,1.9557,132.3205,0.4996
28015,,,69,-107.2832,2.8128,,,,,,,,,,,,,,,
28072,,,57,-108.3206,2.8427,,,,,,,,,,,,,,,
28135,,,63,-108.6439,2.4427,,,,,,,,,,,,,,,
28220,,,85,-124.052,2.5027,,,,,,,,,,,,,,,
28316,,,96,-127.0035,2.5699,,,,,,,,,,,,,,,
28420,,,104,-110.3125,2.4619,,,,,,,,,,,,,,,
28500,,,,,,46,5,1,1631.3334,1.0305,0.009,13.0117,1.3102,46.815,33.607,7.836,-12.4961,1.7711,118.8171,0.7574
28525,,,105,-129.8597,2.351,,,,,,,,,,,,,,,
28585,,,60,-110.348,2.4993,,,,,,,,,,,,,,,
28706,,,121,-106.4711,2.3045,,,,,,,,,,,,,,,
28769,,,63,-108.5132,2.5979,,,,,,,,,,,,,,,
28952,,,183,-107.6455,2.5802,,,,,,,,,,,,,,,
29000,,,,,,48,40,1,1282.7595,3.116,0.7891,27.9277,3.5819,83.2226,55.3876,40.8723,-24.5957,2.1777,301.6807,0.4612
29500,,,,,,46,5,1,1765.0726,0.8081,0.3981,2.3057,0.6287,82.1974,23.727,39.5488,-4.1787,2.0469,434.8549,0.0
30000,,,,,,48,5,1,1534.8267,1.5269,0.011,19.5645,1.9674,50.44,19.21,7.161,-15.9746,1.6338,263.7712,0.0
30000,-177.441,1600.0,,,,,,,,,,,,,,,,,,
30500,,,,,,47,5,1,1787.3285,0.9592,0.3972,14.9229,1.8895,74.1124,42.7402,32.6186,-18.4902,1.6803,447.064,0.0
30552,,,1600,-134.9972,2.3517,,,,,,,,,,,,,,,
31000,,,,,,47,5,1,1844.5642,1.1347,0.3986,22.9824,2.6969,62.6638,14.7505,19.047,-19.5293,2.501,599.8304,0.0
31500,,,,,,46,5,1,1725.4589,1.226,0.3977,4.0664,0.8043,65.3924,34.8408,21.9078,-2.1699,1.2946,266.816,0.0
32000,,,,,,47,19,1,1480.8522,2.4808,0.3981,69.7734,7.3754,88.8822,54.7371,48.958,-69.0547,4.4761,1131.3398,0.0228
32152,,,1600,-140.8556,2.5313,,,,,,,,,,,,,,,
32500,,,,,,42,6,1,1545.265,1.409,0.7862,4.293,1.2155,83.7178,22.3869,41.6478,-7.4004,1.2729,377.4158,0.0
33000,,,,,,45,5,1,1540.6047,1.4494,0.3993,10.9971,1.499,59.0177,22.8976,17.8746,-10.2227,2.126,699.4689,0.0
33500,,,,,,45,5,1,1604.3984,1.21,0.3974,6.5117,1.0486,62.41,33.289,23.5632,-4.6211,1.4077,310.9873,0.0
33752,,,1600,-144.0472,2.4723,,,,,,,,,,,,,,,
34000,,,,,,46,12,1,1519.2258,2.9015,0.3981,23.9756,2.7957,66.2752,41.9555,25.6253,-19.2031,1.5373,479.7031,0.0
34500,,,,,,34,6,1,1597.7205,1.6073,1.1725,31.5449,4.327,110.2319,44.2198,70.5704,-37.4316,1.2641,220.7272,0.0
35000,,,,,,34,6,1,1645.4114,1.5255,0.0087,7.9668,0.8054,44.8445,19.1464,5.9276,-6.2637,2.1323,533.3188,0.0
35000,-177.4394,1600.0,,,,,,,,,,,,,,,,,,
35352,,,1600,-138.4312,2.3488,,,,,,,,,,,,,,,
35500,,,,,,27,6,1,1899.3669,1.3732,0.3964,0.2588,0.4222,62.217,27.8722,22.0457,-5.9355,0.9325,13.3541,0.0
36000,,,,,,26,7,1,1902.386,1.7452,0.7857,37.3711,4.5228,105.519,39.8038,67.832,-42.2402,1.0684,256.4237,0.0
36500,,,,,,26,6,1,1852.8873,1.5956,0.7853,1.2578,0.911,84.9622,39.8271,47.6092,-8.2031,1.7271,328.3656,0.0
36952,,,1600,-142.0961,2.5245,,,,,,,,,,,,,,,
37000,,,,,,24,5,1,2038.9058,0.9094,0.3972,0.2452,0.4217,63.7667,24.73,27.6736,-0.0081,2.9759,809.5759,0.0
37500,,,,,,20,5,1,2087.3877,0.9314,0.7851,0.4368,0.8288,89.1161,15.4889,48.7772,0.6694,1.7784,460.3548,0.0
38000,,,,,,17,4,1,2109.0066,0.4963,0.0069,0.1414,0.021,40.0603,7.4826,2.0596,0.1577,2.0095,585.4426,0.0
38500,,,,,,19,5,1,2013.8977,0.6351,0.3965,0.1279,0.4093,62.8738,16.6458,23.2192,-0.1494,1.6338,68.4011,0.0
38552,,,1600,-140.339,2.5758,,,,,,,,,,,,,,,
38666,,,114,-108.6971,2.4906,,,,,,,,,,,,,,,
39000,,,,,,17,5,1,2148.9702,0.4762,0.3972,0.1042,0.4076,71.9086,45.0021,32.0938,-0.1766,3.4757,1178.5259,0.0
39500,,,,,,16,3,1,2141.1484,0.3316,0.0104,2.4043,0.2509,41.0582,2.0117,0.5565,-3.1941,2.7149,802.8806,0.0
40000,,,,,,16,4,1,2132.2349,0.4652,0.0089,0.3557,0.0445,43.8929,5.7638,5.0136,-0.033,3.2337,951.9487,0.0
40000,-177.264,1600.0,,,,,,,,,,,,,,,,,,
40266,,,1600,-142.1314,2.3794,,,,,,,,,,,,,,,
40387,,,121,-104.7274,2.5735,,,,,,,,,,,,,,,
40500,,,,,,18,4,1,2064.5061,0.4434,0.0064,3.311,0.3375,39.4857,7.4943,2.3707,-3.7556,1.9192,448.7561,0.0
41000,,,,,,17,3,1,2111.3203,0.3697,0.0075,0.0907,0.0165,36.2825,7.5499,1.3744,-0.088,1.7582,516.0505,0.0
41500,,,,,,24,6,1,2069.4788,0.8414,0.3957,0.4888,0.4445,78.9569,24.7876,39.1203,-0.4119,1.7803,643.1555,0.0
41987,,,1600,-142.3257,2.4595,,,,,,,,,,,,,,,
42000,,,,,,19,5,1,2015.5638,0.3498,0.0085,10.0562,1.0141,41.3207,18.1356,1.4747,-9.2222,3.0019,968.6946,0.0
42500,,,,,,21,5,1,1984.2471,0.4207,0.0085,0.2195,0.0304,39.5862,7.9727,1.789,-0.114,1.585,325.2166,0.0
43000,,,,,,21,5,1,1902.0549,0.5096,0.3959,0.1908,0.415,73.5521,23.3655,34.7789,-0.0261,2.338,715.2122,0.0
43500,,,,,,21,4,1,1952.7523,0.39,0.0082,0.0774,0.016,40.4729,10.8413,2.0734,0.0187,1.9416,764.7275,0.0
43587,,,1600,-142.6573,2.5173,,,,,,,,,,,,,,,
44000,,,,,,23,5,1,1854.7588,0.5468,0.0087,0.2628,0.035,42.8906,14.6988,3.273,-0.1515,2.4107,698.2993,0.0
44500,,,,,,21,5,1,1908.6377,0.5423,0.784,3.0224,1.0863,100.8716,28.646,63.3551,-3.1471,1.5124,456.7626,0.0
45000,,,,,,18,4,1,2008.5808,0.3121,0.3956,0.0817,0.4037,66.6278,18.8935,29.7903,0.2136,2.3784,617.2676,0.0
45000,-177.438,1600.0,,,,,,,,,,,,,,,,,,
45187,,,1600,-144.295,2.4001,,,,,,,,,,,,,,,
45500,,,,,,20,6,1,1885.3618,0.4282,0.0101,0.193,0.0294,42.0676,11.5393,4.2921,-0.1407,1.4746,552.0154,0.0
46000,,,,,,19,5,1,1835.2559,0.3834,0.7827,0.1134,0.794,97.1056,46.4052,59.9421,-0.0019,1.6893,667.199,0.0
46500,,,,,,21,5,1,1927.7224,0.483,0.7833,0.1937,0.8027,93.9584,39.132,56.634,0.0903,1.5337,175.9418,0.0
46787,,,1600,-141.4247,2.5149,,,,,,,,,,,,,,,
47000,,,,,,19,4,1,1877.7035,0.3956,0.0054,0.1014,0.0156,36.1953,14.5606,2.9144,-0.1499,4.2422,1112.7957,0.0
47500,,,,,,18,4,1,1904.9309,0.2816,0.3939,16.6831,2.0622,106.3762,186.5479,73.4025,-16.0857,2.2484,685.928,0.0
48000,,,,,,18,3,1,1872.1388,0.3577,0.3957,3.8211,0.7779,75.9456,24.7671,42.7808,-4.0436,1.5527,361.4469,0.0
48387,,,1600,-144.1246,2.5598,,,,,,,,,,,,,,,
48488,,,101,-105.2137,2.4203,,,,,,,,,,,,,,,
48500,,,,,,21,5,1,1861.161,0.5017,0.7846,0.4572,0.8303,96.4437,25.4553,63.152,-0.3707,1.9743,320.9071,0.0
48578,,,90,-103.9465,2.3469,,,,,,,,,,,,,,,
49000,,,,,,21,4,1,1789.8075,0.3735,0.0083,19.513,1.9596,42.2815,133.2045,6.8149,-20.0109,1.4418,255.2443,0.0
49500,,,,,,18,5,1,1908.0796,0.2651,0.0064,0.0588,0.0123,32.7424,2.8519,0.5695,-0.0108,1.4505,438.2232,0.0
50000,,,,,,17,4,1,1986.402,0.2844,0.006,0.1868,0.0247,32.1288,5.0043,1.5909,0.3416,1.7415,642.7576,0.0
50000,-177.4431,1600.0,,,,,,,,,,,,,,,,,,
50178,,,1600,-139.9145,2.3814,,,,,,,,,,,,,,,
50271,,,93,-104.726,2.6082,,,,,,,,,,,,,,,
50500,,,,,,18,5,1,1848.2161,0.3584,0.3929,0.1722,0.4101,54.257,13.9507,22.3124,-0.0871,2.0263,281.2498,0.0
51000,,,,,,17,4,1,2010.4753,0.2723,0.0098,0.1367,0.0235,33.3468,2.1504,0.5685,0.0274,1.1534,321.7488,0.0
51500,,,,,,18,5,1,1891.8269,0.3349,0.3957,8.8038,1.2761,69.5157,15.605,38.7268,-9.4327,2.6517,1122.679,0.0
51871,,,1600,-143.9526,2.5331,,,,,,,,,,,,,,,
52000,,,,,,22,4,1,1859.2866,0.4527,0.0062,0.3361,0.0398,32.4531,3.4297,1.168,-0.7336,1.9859,966.9259,0.0
52500,,,,,,23,7,1,1876.6907,0.7937,0.784,6.4307,1.4271,89.1773,20.7592,59.1955,-9.0693,1.9027,504.0055,0.0
53000,,,,,,21,8,1,1892.8433,1.1468,0.7816,26.0449,3.3861,84.7252,31.4029,57.2079,-28.5801,1.6523,308.2691,0.0
53471,,,1600,-144.3261,2.5187,,,,,,,,,,,,,,,
53500,,,,,,24,7,1,1932.2439,1.1649,0.7843,12.8135,2.0657,84.6671,32.0553,53.0967,-6.9805,1.4332,82.2382,0.0
53880,,,409,-134.8994,2.4596,,,,,,,,,,,,,,,
53929,,,49,-102.5002,2.6932,,,,,,,,,,,,,,,
53973,,,44,-104.0915,2.4748,,,,,,,,,,,,,,,
54000,,,,,,22,8,1,1935.6132,1.552,0.784,28.2148,3.6054,83.802,19.8867,55.4505,-35.0352,4.2485,743.5692,0.0
54023,,,50,-102.6455,2.6602,,,,,,,,,,,,,,,
54084,,,61,-100.3704,2.553,,,,,,,,,,,,,,,
54144,,,60,-102.8958,2.5418,,,,,,,,,,,,,,,
54192,,,48,-102.554,2.3281,,,,,,,,,,,,,,,
54243,,,51,-101.2177,2.6954,,,,,,,,,,,,,,,
54290,,,47,-102.3937,2.2233,,,,,,,,,,,,,,,
54344,,,54,-102.0926,2.3749,,,,,,,,,,,,,,,
54393,,,49,-103.4978,2.682,,,,,,,,,,,,,,,
54444,,,51,-101.3338,2.4651,,,,,,,,,,,,,,,
54496,,,52,-101.9587,2.5841,,,,,,,,,,,,,,,
54500,,,,,,35,16,2,1459.2126,3.4867,0.0059,37.8203,3.7879,42.0854,19.8898,14.109,-29.1328,11.805,1504.4362,0.0
54550,,,54,-101.6069,2.2635,,,,,,,,,,,,,,,
54597,,,47,-102.6628,2.6548,,,,,,,,,,,,,,,
54656,,,59,-100.2764,2.5172,,,,,,,,,,,,,,,
54708,,,52,-101.8341,2.7025,,,,,,,,,,,,,,,
54758,,,50,-102.2438,2.709,,,,,,,,,,,,,,,
54811,,,53,-101.1438,2.3819,,,,,,,,,,,,,,,
54865,,,54,-101.2091,2.6534,,,,,,,,,,,,,,,
54916,,,51,-101.5454,2.6984,,,,,,,,,,,,,,,
54970,,,54,-101.0707,2.3765,,,,,,,,,,,,,,,
55000,,,,,,44,19,4,1229.5861,5.2131,0.3952,56.6094,6.0562,68.0484,38.383,47.3005,-57.4766,2.6939,151.1381,0.0
55000,-102.5224,50.0,,,,,,,,,,,,,,,,,,
55015,,,45,-103.2522,2.6196,,,,,,,,,,,,,,,
55067,,,52,-101.3167,2.2895,,,,,,,,,,,,,,,
55115,,,48,-104.1079,2.3333,,,,,,,,,,,,,,,
55170,,,55,-100.5337,2.293,,,,,,,,,,,,,,,
55227,,,57,-100.5909,2.4624,,,,,,,,,,,,,,,
55281,,,54,-101.079,2.69,,,,,,,,,,,,,,,
55330,,,49,-102.4055,2.3739,,,,,,,,,,,,,,,
55383,,,53,-101.7898,2.2839,,,,,,,,,,,,,,,
55439,,,56,-100.58,2.4026,,,,,,,,,,,,,,,
55486,,,47,-102.9686,2.8346,,,,,,,,,,,,,,,
55500,,,,,,46,21,5,1156.5682,8.1121,0.7867,181.5469,18.9414,243.1276,59.4815,224.2594,-171.2188,6.7676,249.2097,0.0
55541,,,55,-100.8035,2.5993,,,,,,,,,,,,,,,
55600,,,59,-100.8972,2.244,,,,,,,,,,,,,,,
55647,,,47,-101.7497,2.6993,,,,,,,,,,,,,,,
55693,,,46,-102.1681,2.4453,,,,,,,,,,,,,,,
55755,,,62,-103.5298,2.4262,,,,,,,,,,,,,,,
55812,,,57,-107.1181,2.545,,,,,,,,,,,,,,,
55870,,,58,-111.3763,2.3274,,,,,,,,,,,,,,,
55990,,,120,-107.2258,2.5472,,,,,,,,,,,,,,,
56000,,,,,,43,20,4,1232.0616,7.4732,1.1755,165.8906,17.7645,245.4504,213.7943,224.8798,-170.0469,5.6445,92.9876,0.0
56500,,,,,,49,24,10,1002.5025,12.2096,0.3957,242.5,24.6457,304.2987,35.4804,284.5543,-208.0938,5.9563,79.9849,0.0
57000,,,,,,50,23,10,873.5015,11.6473,0.0069,264.7734,26.4843,345.4436,134.7002,325.198,-264.9062,8.0214,113.1575,0.0
57500,,,,,,48,11,2,1108.1886,2.3935,0.0063,65.584,6.5647,45.7139,156.1538,26.3294,-66.0547,7.5673,141.6572,0.0099
57590,,,1600,-145.9302,2.4336,,,,,,,,,,,,,,,
58000,,,,,,46,12,2,1092.8093,1.4573,1.5608,0.5937,1.6202,111.0164,27.7978,91.2504,-0.0216,5.4995,60.6181,0.0
