env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,324.0,0.0,0.0548,312.5,0.125,-0.003,0.0012,0.0004,119.0632
20000,0.0,324.0,0.0,0.0359,312.5,0.125,-0.0156,0.0001,0.0001,183.1269
30000,0.0,324.0,0.0,0.054,312.5,0.1562,-0.0188,0.0001,0.0001,191.807
40000,0.0,324.0,0.0,0.0147,322.5806,0.0323,-0.0183,0.0001,0.0002,187.9056
50000,0.0,324.0,0.0,0.0217,322.5806,0.0645,-0.0183,0.0001,0.0002,183.9375
60000,0.0,324.0,0.0,0.0232,312.5,0.0625,-0.0173,0.0001,0.0002,190.4381
70000,0.0,324.0,0.0,0.1011,294.1176,0.2353,-0.0168,0.0001,0.0002,185.4553
80000,0.0,324.0,0.0,0.0589,312.5,0.1562,-0.016,0.0002,0.0002,189.4226
90000,0.0,324.0,0.0,0.0842,303.0303,0.1515,-0.0159,0.0001,0.0002,181.542
100000,0.0,324.0,0.0,0.0715,303.0303,0.1515,-0.016,0.0001,0.0003,181.6825
110000,0.0936,293.9,0.1,0.1321,285.7143,0.2857,-0.0152,0.0002,0.0003,180.1717
120000,0.0,324.0,0.0,0.1282,285.7143,0.3143,-0.0148,0.0002,0.0003,176.6107
130000,0.0,324.0,0.0,0.1818,270.2703,0.3514,-0.0148,0.0003,0.0004,178.8039
140000,0.0,324.0,0.0,0.1569,277.7778,0.3056,-0.0144,0.0003,0.0004,170.5031
150000,0.0,324.0,0.0,0.2601,250.0,0.475,-0.0138,0.0003,0.0005,176.0357
160000,0.2828,233.0,0.3,0.2191,256.4103,0.359,-0.0139,0.0004,0.0006,183.5437
170000,0.0,324.0,0.0,0.1899,270.2703,0.4054,-0.0137,0.0004,0.0007,174.5367
180000,0.1906,262.6,0.2,0.1419,277.7778,0.2222,-0.0134,0.0004,0.0007,175.3878
190000,0.0,324.0,0.0,0.2032,263.1579,0.3158,-0.0134,0.0004,0.0008,170.4934
200000,0.0947,293.5,0.1,0.2405,256.4103,0.4615,-0.0133,0.0005,0.0008,175.6832
210000,0.0,324.0,0.0,0.3522,217.3913,0.4783,-0.0137,0.0006,0.0009,184.48
220000,0.0,324.0,0.0,0.2651,238.0952,0.4286,-0.0129,0.0006,0.0009,175.0292
230000,0.2828,233.0,0.3,0.2907,238.0952,0.5,-0.0135,0.0005,0.0009,174.2252
240000,0.0956,293.2,0.1,0.3193,227.2727,0.5,-0.013,0.0007,0.001,176.3601
250000,0.0,324.0,0.0,0.3369,227.2727,0.5682,-0.0132,0.0007,0.001,180.073
260000,0.095,293.4,0.1,0.3217,227.2727,0.5227,-0.0133,0.0008,0.001,166.9839
270000,0.1883,263.4,0.2,0.3592,212.766,0.5532,-0.0129,0.0007,0.0011,174.3876
280000,0.0964,292.9,0.1,0.3126,227.2727,0.4773,-0.0125,0.0007,0.0011,169.5118
290000,0.1872,263.8,0.2,0.2501,250.0,0.4,-0.0127,0.0007,0.0011,175.2934
300000,0.3708,204.9,0.4,0.3938,204.0816,0.6531,-0.0128,0.0007,0.0012,176.887
310000,0.2683,238.2,0.3,0.3642,212.766,0.5745,-0.0131,0.0009,0.0012,174.0851
320000,0.3972,199.0,0.5,0.4811,178.5714,0.6786,-0.0133,0.0011,0.0013,175.5601
330000,0.1769,271.1,0.3,0.3922,204.0816,0.6122,-0.0129,0.0008,0.0013,167.755
340000,0.1589,274.0,0.2,0.4084,204.0816,0.7143,-0.0134,0.0011,0.0013,180.1722
350000,0.0,324.0,0.0,0.3583,212.766,0.5745,-0.0133,0.001,0.0014,173.9462
360000,0.1744,272.0,0.3,0.4168,196.0784,0.6667,-0.0132,0.0011,0.0014,171.2873
370000,0.4594,176.6,0.5,0.4895,175.4386,0.7368,-0.0132,0.0012,0.0014,165.5951
380000,0.1856,264.4,0.2,0.4377,192.3077,0.6538,-0.0126,0.0012,0.0014,171.8478
390000,0.1614,273.1,0.2,0.4841,175.4386,0.7368,-0.013,0.0011,0.0015,177.7112
400000,0.0,324.0,0.0,0.5035,163.9344,0.6721,-0.013,0.0012,0.0015,175.2302
410000,0.0942,293.7,0.1,0.3857,208.3333,0.6042,-0.014,0.0013,0.0016,178.2804
420000,0.0869,296.3,0.1,0.4683,185.1852,0.7037,-0.0134,0.0012,0.0017,165.6412
430000,0.0,324.0,0.0,0.5177,158.7302,0.7143,-0.0134,0.0013,0.0017,173.5122
440000,0.4664,174.1,0.5,0.5091,169.4915,0.661,-0.0144,0.0014,0.0017,178.3212
450000,0.0,324.0,0.0,0.5481,149.2537,0.7313,-0.0136,0.0013,0.0018,167.7382
460000,0.16,273.6,0.2,0.5259,163.9344,0.7541,-0.014,0.0013,0.0019,177.1555
470000,0.2828,233.0,0.3,0.5134,163.9344,0.7213,-0.0143,0.0014,0.002,176.3426
480000,0.1919,262.1,0.2,0.582,140.8451,0.7606,-0.0134,0.0015,0.002,179.9211
490000,0.2814,233.5,0.3,0.4577,181.8182,0.6364,-0.0139,0.0016,0.0019,168.3105
500000,0.5731,139.3,0.6,0.5369,158.7302,0.7619,-0.0141,0.0017,0.002,165.6035
510000,0.4067,195.6,0.5,0.6001,135.1351,0.7703,-0.014,0.0018,0.002,164.4823
520000,0.2608,240.9,0.3,0.5042,166.6667,0.6667,-0.0143,0.0017,0.0021,177.2567
530000,0.4531,178.9,0.5,0.5345,161.2903,0.7581,-0.0144,0.0017,0.0021,163.8591
540000,0.2853,232.1,0.3,0.5737,142.8571,0.7714,-0.0146,0.0019,0.0021,168.513
550000,0.0953,293.3,0.1,0.58,144.9275,0.7536,-0.0144,0.0018,0.0022,162.7381
560000,0.3519,211.7,0.4,0.6297,125.0,0.8125,-0.0145,0.0021,0.0023,163.7814
570000,0.1189,288.4,0.2,0.6215,129.8701,0.7922,-0.0148,0.0021,0.0023,162.0618
580000,0.1889,263.2,0.2,0.584,138.8889,0.7222,-0.0146,0.0022,0.0024,170.9873
590000,0.3739,203.8,0.4,0.6508,120.4819,0.8072,-0.0151,0.002,0.0024,165.5213
600000,0.0956,293.2,0.1,0.6127,129.8701,0.8052,-0.015,0.0023,0.0025,168.1743
610000,0.3306,219.4,0.4,0.6005,136.9863,0.7808,-0.0148,0.0024,0.0025,172.8689
620000,0.75,82.8,0.8,0.6652,114.9425,0.8161,-0.0157,0.0023,0.0026,162.9893
630000,0.0933,294.0,0.1,0.5985,135.1351,0.7838,-0.0156,0.0025,0.0026,168.8292
640000,0.4183,191.4,0.5,0.6061,133.3333,0.76,-0.015,0.0027,0.0028,162.7542
650000,0.3353,217.7,0.4,0.5826,140.8451,0.7465,-0.0157,0.0025,0.0025,170.5095
660000,0.4786,169.7,0.5,0.6087,135.1351,0.7568,-0.0154,0.0026,0.0027,164.0299
670000,0.1697,270.1,0.2,0.662,112.3596,0.8315,-0.0154,0.0026,0.0028,171.0112
680000,0.67,108.0,0.7,0.7185,98.0392,0.8824,-0.0154,0.0026,0.0029,166.8343
690000,0.3822,200.8,0.4,0.6465,120.4819,0.8193,-0.015,0.0028,0.0029,162.0652
700000,0.3819,200.9,0.4,0.6834,109.8901,0.8242,-0.0149,0.0029,0.0029,161.9739
710000,0.1911,262.4,0.2,0.6514,114.9425,0.7816,-0.0152,0.003,0.003,173.0564
720000,0.3828,200.6,0.4,0.7143,101.0101,0.8788,-0.0155,0.003,0.003,164.544
730000,0.6628,110.6,0.7,0.6566,113.6364,0.8182,-0.015,0.0031,0.003,165.4944
740000,0.5736,139.1,0.6,0.5793,144.9275,0.7391,-0.0138,0.0032,0.0031,162.7575
750000,0.4714,172.3,0.5,0.6262,125.0,0.8,-0.0153,0.0034,0.003,162.0589
