env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,z_dist,r_dist,transition_dist,bisimilarity,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
3333,,,43,-113.3629,9.8153,,,,,,,,,,,,,,,
3425,,,92,-115.474,10.3179,,,,,,,,,,,,,,,
3472,,,47,-116.447,10.4573,,,,,,,,,,,,,,,
3500,,,,,,48,15,4,1215.2366,0.5451,0.0019,0.1656,0.1675,10.4842,0.8768,0.3776,-0.3314,3.8451,60.0245,0.0003
3521,,,49,-115.6984,10.3054,,,,,,,,,,,,,,,
3567,,,46,-119.3556,9.7507,,,,,,,,,,,,,,,
3618,,,51,-117.5469,10.1671,,,,,,,,,,,,,,,
3682,,,64,-115.266,9.8166,,,,,,,,,,,,,,,
3747,,,65,-111.8194,9.6777,,,,,,,,,,,,,,,
3791,,,44,-121.9804,9.5639,,,,,,,,,,,,,,,
3841,,,50,-116.1857,9.8402,,,,,,,,,,,,,,,
4000,,,,,,50,18,5,880.3613,0.5191,0.0023,0.2283,0.2305,15.4036,0.9773,0.2886,-0.4531,3.0159,50.2849,0.0002
4013,,,172,-120.4926,9.6096,,,,,,,,,,,,,,,
4058,,,45,-122.4292,9.9364,,,,,,,,,,,,,,,
4102,,,44,-118.0158,9.6845,,,,,,,,,,,,,,,
4148,,,46,-119.3182,9.5711,,,,,,,,,,,,,,,
4345,,,197,-129.7049,9.7217,,,,,,,,,,,,,,,
4426,,,81,-117.8954,9.6169,,,,,,,,,,,,,,,
4500,,,,,,50,18,6,778.2479,0.5722,0.0023,0.2418,0.244,18.6121,1.5469,0.3282,-0.4838,12.4076,34.9092,0.6417
4539,,,113,-127.9683,9.5665,,,,,,,,,,,,,,,
5000,,,,,,50,21,8,675.3444,0.514,0.0026,0.1968,0.1994,17.8923,1.0467,0.3147,-0.3983,8.0226,37.8868,0.0006
5000,-177.435,1600.0,,,,,,,,,,,,,,,,,,
5500,,,,,,50,21,8,624.2246,0.4733,0.0022,0.1861,0.1883,18.8604,1.0598,0.285,-0.3641,7.5962,57.5189,0.0002
6000,,,,,,50,22,8,555.0547,0.4244,0.0023,0.1677,0.1699,18.8222,0.963,0.2545,-0.3293,5.8746,65.6231,0.0
6139,,,1600,-144.5821,9.3709,,,,,,,,,,,,,,,
6243,,,104,-100.1984,9.8961,,,,,,,,,,,,,,,
6500,,,,,,50,22,8,534.9358,0.4214,0.0039,0.1668,0.1707,20.0651,0.9736,0.2507,-0.3335,6.6072,72.4519,0.0
7000,,,,,,50,24,7,522.7938,0.3733,0.0022,0.149,0.1513,19.5044,0.9239,0.2221,-0.3101,3.0681,49.7637,0.0001
7500,,,,,,50,22,7,521.6769,0.3694,0.0038,0.1515,0.1553,20.2571,0.99,0.214,-0.3097,2.5384,51.3178,0.0
7843,,,1600,-138.1446,9.7048,,,,,,,,,,,,,,,
8000,,,,,,50,22,6,520.4786,0.3467,0.0022,0.1405,0.1427,19.4568,0.9312,0.204,-0.2838,4.0627,54.5098,0.0001
8500,,,,,,50,22,6,516.0436,0.3383,0.0019,0.1369,0.1388,21.6686,1.012,0.1997,-0.2708,3.0267,113.1261,0.0
9000,,,,,,50,22,6,593.2144,0.349,0.0026,0.1438,0.1464,21.7841,0.921,0.2026,-0.2759,2.772,110.3105,0.0
9443,,,1600,-139.9605,9.8895,,,,,,,,,,,,,,,
9500,,,,,,50,23,6,561.2872,0.3199,0.0006,0.1305,0.1311,21.0506,0.8692,0.1888,-0.2556,3.1269,127.3816,0.0
9541,,,98,-105.2691,10.0043,,,,,,,,,,,,,,,
10000,,,,,,50,23,6,533.9958,0.3258,0.0022,0.1341,0.1363,23.1073,0.8353,0.1897,-0.2678,2.6733,106.0436,0.0
10000,-177.4407,1600.0,,,,,,,,,,,,,,,,,,
10500,,,,,,50,23,8,545.7946,0.3234,0.0016,0.1308,0.1324,21.797,0.8563,0.191,-0.2643,3.5701,54.6103,0.0
11000,,,,,,50,23,8,518.9203,0.3038,0.0022,0.123,0.1252,22.6978,0.7883,0.1789,-0.2557,2.9571,96.8465,0.0
11141,,,1600,-141.7853,9.7098,,,,,,,,,,,,,,,
11500,,,,,,50,23,8,575.036,0.333,0.0032,0.1334,0.1366,22.8644,0.8226,0.1966,-0.269,3.8291,66.7534,0.0
12000,,,,,,50,25,8,517.1462,0.3465,0.0022,0.1435,0.1457,23.6864,0.8647,0.2014,-0.282,2.5452,69.534,0.0
12500,,,,,,50,25,10,531.5492,0.3364,0.0012,0.1284,0.1297,22.8364,0.8204,0.2068,-0.2512,2.273,131.0798,0.0
12741,,,1600,-139.8358,9.9527,,,,,,,,,,,,,,,
13000,,,,,,50,26,10,553.0568,0.3496,0.0022,0.1525,0.1547,23.6954,0.9105,0.1963,-0.3062,2.8422,131.7912,0.0542
13279,,,538,-150.5453,9.9296,,,,,,,,,,,,,,,
13500,,,,,,50,26,11,560.6832,0.351,0.0022,0.1325,0.1346,23.3784,1.6466,0.2166,-0.2593,4.1531,89.7899,0.3055
14000,,,,,,50,25,12,586.2896,0.3458,0.0009,0.1265,0.1274,21.7268,3.2335,0.2188,-0.257,3.3737,191.6696,0.2561
14500,,,,,,50,26,12,555.5178,0.3545,0.0009,0.1322,0.133,21.3943,1.5017,0.2215,-0.2593,1.7343,46.1664,0.3019
14879,,,1600,-125.9293,9.9558,,,,,,,,,,,,,,,
15000,,,,,,50,26,11,604.1702,0.3494,0.0018,0.1326,0.1344,19.0114,2.7987,0.2154,-0.2689,1.9406,94.2083,0.6055
15000,-99.117,70.5,,,,,,,,,,,,,,,,,,
15500,,,,,,50,26,12,513.3976,0.3697,0.0015,0.1338,0.1353,19.226,2.6089,0.2346,-0.2697,1.8874,40.8447,0.4934
16000,,,,,,50,27,13,486.4655,0.3744,0.0015,0.1353,0.1368,18.7928,2.0537,0.238,-0.2708,2.0643,148.4229,0.3922
16479,,,1600,-92.3885,9.7872,,,,,,,,,,,,,,,
16500,,,,,,50,26,12,524.3651,0.3629,0.0012,0.1327,0.1339,18.4344,2.5672,0.2292,-0.2622,1.6297,130.5563,0.3414
17000,,,,,,50,27,14,511.8191,0.3733,0.0022,0.1345,0.1367,17.6104,4.13,0.2369,-0.2689,1.227,76.5022,0.5546
17500,,,,,,50,27,12,502.9781,0.3509,0.0015,0.1268,0.1283,15.9707,3.0759,0.2228,-0.2546,1.4223,118.3661,0.6253
18000,,,,,,50,27,13,505.9625,0.3659,0.0018,0.1336,0.1355,16.7993,2.2858,0.2306,-0.2664,1.0567,75.641,0.4342
18079,,,1600,-107.5975,9.9116,,,,,,,,,,,,,,,
18500,,,,,,50,26,13,474.2799,0.3639,0.0012,0.1321,0.1332,16.6358,3.0348,0.2307,-0.2607,1.0656,47.3341,0.3549
19000,,,,,,50,27,13,486.9874,0.3686,0.0015,0.1361,0.1377,15.9581,1.9698,0.2311,-0.2626,1.3501,36.5737,0.3206
19500,,,,,,50,27,13,550.6011,0.3613,0.0015,0.1281,0.1296,14.6355,1.9426,0.2318,-0.2501,1.7725,45.3535,0.3491
19679,,,1600,-135.3934,9.7413,,,,,,,,,,,,,,,
20000,,,,,,50,27,13,478.2176,0.3542,0.0005,0.128,0.1285,14.6208,5.6694,0.2259,-0.2574,1.1902,90.2923,0.4197
20000,-90.7658,1600.0,,,,,,,,,,,,,,,,,,
20500,,,,,,50,28,13,460.8732,0.3628,0.0015,0.1286,0.1301,15.5332,4.2722,0.2329,-0.2562,2.7259,273.1963,0.2521
21000,,,,,,50,27,12,523.6394,0.3654,0.0021,0.1301,0.1323,13.9726,3.4881,0.2332,-0.2588,2.1785,92.5481,0.6586
21279,,,1600,-124.4447,9.8049,,,,,,,,,,,,,,,
21500,,,,,,50,27,13,532.6472,0.3613,0.0015,0.1271,0.1286,14.0213,4.4996,0.2327,-0.2618,1.8442,142.072,0.335
22000,,,,,,50,27,12,576.2504,0.3601,0.0008,0.1268,0.1276,13.246,3.1917,0.2326,-0.256,1.1022,72.7991,0.7009
22500,,,,,,50,28,12,557.3766,0.3489,0.0021,0.1221,0.1243,12.6734,4.4157,0.2248,-0.2477,1.0942,70.3862,0.3827
22879,,,1600,-93.0158,9.9805,,,,,,,,,,,,,,,
22925,,,46,-113.4167,9.3596,,,,,,,,,,,,,,,
23000,,,,,,50,28,12,492.7892,0.357,0.0005,0.1241,0.1246,13.1468,3.2971,0.2324,-0.2532,1.1106,155.0682,0.4061
23178,,,253,-132.5679,9.8054,,,,,,,,,,,,,,,
23362,,,184,-132.52,9.8394,,,,,,,,,,,,,,,
23500,,,,,,50,29,13,494.6136,0.371,0.0009,0.1297,0.1306,12.3881,2.5744,0.2405,-0.2635,0.8841,42.3857,0.4223
24000,,,,,,50,29,12,544.1815,0.3623,0.0015,0.129,0.1305,11.8305,3.3979,0.2319,-0.2578,1.274,50.3858,0.6946
24500,,,,,,50,28,13,485.2856,0.3421,0.0008,0.1173,0.1181,10.619,4.1076,0.224,-0.2308,1.4362,43.9533,0.6824
24962,,,1600,-103.2007,10.0703,,,,,,,,,,,,,,,
25000,,,,,,50,29,12,498.4064,0.3588,0.0008,0.124,0.1248,10.5562,3.5584,0.234,-0.2433,1.2866,63.7318,0.3015
25000,-112.7108,717.5,,,,,,,,,,,,,,,,,,
25082,,,120,-128.978,8.465,,,,,,,,,,,,,,,
25378,,,296,-125.9155,9.8481,,,,,,,,,,,,,,,
25445,,,67,-121.312,9.8886,,,,,,,,,,,,,,,
25500,,,,,,50,29,13,421.9724,0.3762,0.0018,0.1349,0.1368,12.0964,5.7659,0.2395,-0.2632,1.6072,74.3267,0.5305
25530,,,85,-109.8502,9.8535,,,,,,,,,,,,,,,
25797,,,267,-126.344,9.7264,,,,,,,,,,,,,,,
26000,,,,,,50,30,13,455.7822,0.3677,0.0008,0.128,0.1288,10.9257,5.2064,0.2389,-0.2559,1.8165,169.1178,0.6483
26500,,,,,,50,30,13,466.2437,0.371,0.0012,0.1272,0.1284,10.9492,7.4296,0.2426,-0.2492,0.8486,26.0346,0.4435
27000,,,,,,50,30,14,472.7264,0.3578,0.0005,0.1218,0.1223,11.0819,4.8709,0.2355,-0.2464,1.2746,65.1302,0.4051
27397,,,1600,-119.3968,10.1072,,,,,,,,,,,,,,,
27500,,,,,,50,31,14,501.0091,0.3537,0.0008,0.1164,0.1172,10.4488,3.8409,0.2365,-0.2349,1.3312,73.7782,0.8135
28000,,,,,,50,31,14,422.1579,0.3699,0.0005,0.1236,0.1241,11.4891,3.8349,0.2459,-0.2497,1.684,134.4561,0.4865
28500,,,,,,50,30,13,479.5746,0.3658,0.0005,0.1228,0.1233,10.5079,2.8409,0.2425,-0.2498,1.1162,42.3146,0.4562
28997,,,1600,-96.192,10.0467,,,,,,,,,,,,,,,
29000,,,,,,50,31,15,436.6784,0.352,0.0008,0.1134,0.1142,9.6817,4.1537,0.2378,-0.2388,1.6674,55.4267,0.4578
29063,,,66,-119.8624,10.5262,,,,,,,,,,,,,,,
29167,,,104,-103.6514,9.8496,,,,,,,,,,,,,,,
29275,,,108,-124.6454,10.5177,,,,,,,,,,,,,,,
29383,,,108,-124.5295,10.0703,,,,,,,,,,,,,,,
29435,,,52,-116.7817,10.1234,,,,,,,,,,,,,,,
29500,,,,,,50,32,14,405.4586,0.3939,0.0002,0.135,0.1352,11.1003,2.4501,0.2587,-0.2659,1.1098,89.4966,0.6169
29528,,,93,-106.1117,9.7741,,,,,,,,,,,,,,,
29622,,,94,-100.9405,9.9573,,,,,,,,,,,,,,,
29674,,,52,-116.8678,10.6407,,,,,,,,,,,,,,,
29742,,,68,-118.832,10.3333,,,,,,,,,,,,,,,
29807,,,65,-125.3571,10.76,,,,,,,,,,,,,,,
30000,,,,,,50,31,13,423.2772,0.401,0.0005,0.139,0.1395,11.2304,2.8831,0.2615,-0.275,1.6264,97.5441,0.4761
30000,-113.4578,77.1,,,,,,,,,,,,,,,,,,
30500,,,,,,50,31,13,444.3012,0.3855,0.0005,0.1331,0.1337,10.9213,2.8152,0.2519,-0.2737,1.5851,55.3772,0.3988
31000,,,,,,50,30,13,404.9319,0.3924,0.0005,0.1354,0.1359,10.5611,4.6556,0.2565,-0.2741,1.0029,61.277,0.5024
31407,,,1600,-100.1171,10.0863,,,,,,,,,,,,,,,
31500,,,,,,50,31,13,445.1249,0.4107,0.0009,0.1401,0.1409,9.7689,3.0995,0.2697,-0.2783,1.2254,84.0726,0.7953
32000,,,,,,50,31,13,464.3667,0.3904,0.0008,0.1326,0.1334,10.1482,4.8081,0.257,-0.2657,1.8608,102.5813,0.8118
32449,,,1042,-153.8182,10.3199,,,,,,,,,,,,,,,
32500,,,,,,50,31,12,413.2901,0.4138,0.0009,0.1464,0.1472,10.1082,4.5273,0.2666,-0.2917,2.0712,79.4118,0.5381
32569,,,120,-98.5716,9.9308,,,,,,,,,,,,,,,
32944,,,375,-142.9727,9.9431,,,,,,,,,,,,,,,
33000,,,,,,50,32,13,426.2154,0.4016,0.0008,0.1388,0.1397,10.0021,4.9559,0.2619,-0.2757,1.9284,88.1634,0.8441
33451,,,507,-119.1143,9.7409,,,,,,,,,,,,,,,
33500,,,,,,50,31,12,438.5155,0.4024,0.0002,0.1389,0.1391,9.8989,3.6855,0.2633,-0.2713,1.3917,83.2749,1.1
33749,,,298,-131.2349,9.9158,,,,,,,,,,,,,,,
33959,,,210,-117.0435,9.9813,,,,,,,,,,,,,,,
34000,,,,,,50,32,13,395.2617,0.4332,0.0015,0.153,0.1546,11.4416,4.279,0.2787,-0.3011,1.3395,77.6775,0.5491
34500,,,,,,50,32,12,398.1183,0.4591,0.0015,0.1686,0.1701,12.8139,4.7754,0.289,-0.3341,1.0082,57.6355,0.6898
35000,,,,,,50,32,12,409.0341,0.4174,0.0008,0.1483,0.1492,11.0029,2.9481,0.2682,-0.2949,1.6242,177.8381,0.8311
35000,-124.8922,1078.4,,,,,,,,,,,,,,,,,,
35500,,,,,,50,31,12,395.9949,0.4106,0.0018,0.1448,0.1466,10.1679,3.7196,0.2639,-0.2889,1.0174,77.5533,0.5364
35559,,,1600,-135.8535,9.6082,,,,,,,,,,,,,,,
36000,,,,,,50,31,12,423.4536,0.4145,0.0012,0.1475,0.1487,9.9873,3.9898,0.2658,-0.289,1.2038,44.2065,0.694
36054,,,495,-118.0643,9.5349,,,,,,,,,,,,,,,
36181,,,127,-105.4701,9.6905,,,,,,,,,,,,,,,
36337,,,156,-106.5296,9.7498,,,,,,,,,,,,,,,
36426,,,89,-111.6212,10.2706,,,,,,,,,,,,,,,
36500,,,,,,50,32,12,416.9025,0.4218,0.0005,0.1515,0.152,10.3811,3.4789,0.2697,-0.3068,1.4351,58.7798,0.5209
36849,,,423,-109.0246,9.8016,,,,,,,,,,,,,,,
37000,,,,,,50,32,12,370.5165,0.4349,0.0022,0.1552,0.1574,10.1835,4.9349,0.2776,-0.3099,1.6745,171.9256,0.6799
37415,,,566,-115.4973,9.8864,,,,,,,,,,,,,,,
37500,,,,,,50,31,12,459.2062,0.4202,0.0012,0.1504,0.1516,10.3608,2.687,0.2686,-0.3025,1.198,58.1662,0.6577
37511,,,96,-122.2016,10.0226,,,,,,,,,,,,,,,
37750,,,239,-120.9476,10.3806,,,,,,,,,,,,,,,
38000,,,,,,50,32,13,385.1588,0.4018,0.0005,0.1402,0.1407,9.9026,2.7328,0.2611,-0.2875,0.9276,56.2841,0.752
38500,,,,,,50,32,12,373.7398,0.3978,0.0012,0.1397,0.1409,9.3292,2.8437,0.257,-0.2782,2.2209,173.0307,0.7267
39000,,,,,,50,33,13,399.8466,0.4096,0.0005,0.14,0.1406,9.5889,2.877,0.269,-0.2793,1.3693,70.0874,0.5769
39350,,,1600,-85.2476,10.1414,,,,,,,,,,,,,,,
39500,,,,,,50,33,13,384.6807,0.4,0.0009,0.1349,0.1358,8.7504,3.096,0.2643,-0.2654,1.5891,114.771,1.0283
39616,,,266,-129.3811,9.8285,,,,,,,,,,,,,,,
39888,,,272,-111.6357,9.8961,,,,,,,,,,,,,,,
39954,,,66,-121.7443,9.8879,,,,,,,,,,,,,,,
40000,,,,,,50,33,13,369.914,0.4137,0.0002,0.1424,0.1426,10.2732,2.9805,0.2711,-0.2927,2.1345,96.4601,0.771
40000,-90.4448,1153.9,,,,,,,,,,,,,,,,,,
40210,,,256,-122.6414,9.0848,,,,,,,,,,,,,,,
40338,,,128,-124.4658,10.3735,,,,,,,,,,,,,,,
40500,,,,,,50,32,12,352.1588,0.429,0.0005,0.151,0.1515,10.4437,2.7101,0.2774,-0.3028,2.1492,72.5341,0.6085
41000,,,,,,50,32,12,414.7123,0.4236,0.0012,0.1453,0.1465,9.432,3.1316,0.2771,-0.2937,1.3277,84.2802,0.6341
41500,,,,,,50,33,13,347.6625,0.4306,0.0006,0.151,0.1516,10.3569,3.4626,0.279,-0.3082,1.5398,80.8862,1.0832
41938,,,1600,-128.8968,9.9615,,,,,,,,,,,,,,,
42000,,,,,,50,32,13,356.0009,0.4116,0.0015,0.1417,0.1432,9.6937,3.4697,0.2684,-0.2899,1.2909,91.3685,0.6441
42500,,,,,,50,33,12,349.171,0.4287,0.0012,0.1571,0.1583,10.8795,2.9172,0.2704,-0.3126,1.0276,57.5761,0.497
43000,,,,,,50,33,12,346.9356,0.4123,0.0005,0.1454,0.1459,9.8136,3.6213,0.2664,-0.292,1.348,93.0583,0.7418
43500,,,,,,50,32,12,337.4058,0.4141,0.0009,0.1499,0.1508,9.9062,3.0811,0.2634,-0.2902,1.0553,83.5786,0.7278
43538,,,1600,-140.3314,10.016,,,,,,,,,,,,,,,
44000,,,,,,50,32,13,333.8775,0.3939,0.0009,0.1363,0.1372,8.3929,3.3471,0.2568,-0.268,1.1178,72.6579,0.5305
44500,,,,,,50,33,12,345.3728,0.4195,0.0015,0.1538,0.1553,10.7028,3.3552,0.2642,-0.3026,0.8907,49.2602,0.4932
45000,,,,,,50,34,12,331.4176,0.4189,0.0009,0.1525,0.1533,10.0758,2.7972,0.2656,-0.2906,1.1632,54.5414,0.529
45000,-158.7053,1340.5,,,,,,,,,,,,,,,,,,
45138,,,1600,-137.8368,9.7817,,,,,,,,,,,,,,,
45344,,,206,-103.6242,10.1458,,,,,,,,,,,,,,,
45500,,,,,,50,32,12,332.8692,0.4079,0.0012,0.1449,0.1461,9.3889,2.9119,0.2618,-0.2927,1.207,71.9313,0.648
45624,,,280,-98.5558,9.8521,,,,,,,,,,,,,,,
45865,,,241,-105.9647,10.0381,,,,,,,,,,,,,,,
46000,,,,,,50,33,13,361.0033,0.39,0.0005,0.1317,0.1322,7.9062,3.1593,0.2578,-0.2614,1.2221,144.452,0.8448
46161,,,296,-104.0687,10.4847,,,,,,,,,,,,,,,
46291,,,130,-112.8568,9.8415,,,,,,,,,,,,,,,
46462,,,171,-128.8458,9.783,,,,,,,,,,,,,,,
46500,,,,,,50,34,13,362.479,0.4045,0.0005,0.1368,0.1373,8.6772,3.8806,0.2672,-0.2684,1.4922,97.4764,0.8256
46608,,,146,-121.0357,9.8674,,,,,,,,,,,,,,,
46919,,,311,-131.8103,9.9531,,,,,,,,,,,,,,,
47000,,,,,,50,35,14,344.8445,0.4036,0.0012,0.1333,0.1345,8.7075,3.6166,0.2691,-0.2791,1.6101,73.9923,0.9511
47144,,,225,-118.5708,10.504,,,,,,,,,,,,,,,
47407,,,263,-134.0203,10.2441,,,,,,,,,,,,,,,
47500,,,,,,50,34,13,352.1744,0.4371,0.0012,0.1517,0.1529,10.1218,4.3531,0.2843,-0.2972,1.3164,56.3288,1.0253
47887,,,480,-150.4445,10.3789,,,,,,,,,,,,,,,
47985,,,98,-119.3563,9.8827,,,,,,,,,,,,,,,
48000,,,,,,50,34,13,370.3862,0.413,0.0009,0.1424,0.1433,8.8849,2.7109,0.2698,-0.2847,2.5805,109.5803,1.1345
48278,,,293,-130.9425,9.9896,,,,,,,,,,,,,,,
48458,,,180,-122.9861,10.3449,,,,,,,,,,,,,,,
48500,,,,,,50,35,13,330.5786,0.4468,0.0012,0.1566,0.1578,9.8269,5.1153,0.289,-0.3153,1.2492,76.3938,0.6189
49000,,,,,,50,34,14,374.502,0.4322,0.0009,0.152,0.1528,9.8068,3.5801,0.2794,-0.2921,2.5331,81.4164,0.7202
49003,,,545,-101.4233,9.9784,,,,,,,,,,,,,,,
49275,,,272,-106.1773,9.9362,,,,,,,,,,,,,,,
49391,,,116,-127.8624,9.9306,,,,,,,,,,,,,,,
49500,,,,,,50,35,13,335.1138,0.4403,0.0005,0.1562,0.1567,10.1808,3.8884,0.2836,-0.3065,1.8256,108.4561,1.1291
49503,,,112,-109.334,9.8938,,,,,,,,,,,,,,,
50000,,,,,,50,35,13,350.7225,0.4079,0.0009,0.141,0.1418,8.7938,3.6732,0.2661,-0.2748,2.1274,118.9691,0.6667
50000,-117.7279,318.6,,,,,,,,,,,,,,,,,,
50500,,,,,,50,35,14,339.374,0.4432,0.0012,0.1578,0.159,9.7969,3.6544,0.2842,-0.3112,3.0807,163.5372,0.6423
50718,,,1215,-155.4476,10.0004,,,,,,,,,,,,,,,
50858,,,140,-101.2043,10.0955,,,,,,,,,,,,,,,
50977,,,119,-119.4451,10.5939,,,,,,,,,,,,,,,
51000,,,,,,50,35,14,347.1683,0.4587,0.0006,0.1629,0.1634,9.3161,5.9461,0.2953,-0.3251,4.6608,205.263,0.8871
51109,,,132,-128.5736,10.3465,,,,,,,,,,,,,,,
51281,,,172,-107.5374,10.3974,,,,,,,,,,,,,,,
51500,,,,,,50,36,14,331.7507,0.4422,0.0006,0.1533,0.1538,9.2657,3.4506,0.2883,-0.3046,2.3551,77.442,0.8304
51596,,,315,-120.6937,10.0125,,,,,,,,,,,,,,,
52000,,,,,,50,35,14,330.9005,0.4344,0.0022,0.1459,0.1481,8.6625,5.1838,0.2863,-0.2937,2.4221,97.4166,0.9661
52500,,,,,,50,36,14,331.6374,0.4476,0.0012,0.1545,0.1557,9.0136,6.12,0.2919,-0.3167,2.7154,130.0667,1.2995
53000,,,,,,50,36,14,283.6092,0.4161,0.0009,0.1376,0.1385,7.0339,6.0458,0.2776,-0.2649,3.7891,288.9778,0.9644
53196,,,1600,-66.5782,9.9124,,,,,,,,,,,,,,,
53500,,,,,,50,35,13,320.0931,0.427,0.0002,0.1429,0.1431,7.155,4.9021,0.2839,-0.2829,3.2226,125.1105,1.1307
53707,,,511,-129.6482,10.0576,,,,,,,,,,,,,,,
53920,,,213,-112.681,9.7675,,,,,,,,,,,,,,,
53960,,,40,-117.5909,9.6574,,,,,,,,,,,,,,,
54000,,,,,,50,37,15,302.0762,0.4355,0.0012,0.1422,0.1434,8.154,3.5995,0.292,-0.2967,3.0462,109.8667,1.0043
54201,,,241,-119.7181,9.7807,,,,,,,,,,,,,,,
54267,,,66,-116.282,9.6334,,,,,,,,,,,,,,,
54309,,,42,-116.1195,9.8968,,,,,,,,,,,,,,,
54378,,,69,-115.597,10.3709,,,,,,,,,,,,,,,
54451,,,73,-113.3746,10.1057,,,,,,,,,,,,,,,
54495,,,44,-118.0146,10.4437,,,,,,,,,,,,,,,
54500,,,,,,50,36,14,322.3879,0.4793,0.0012,0.1641,0.1653,8.2605,5.5702,0.314,-0.3176,2.9147,157.5331,0.766
54691,,,196,-127.5816,10.1831,,,,,,,,,,,,,,,
54735,,,44,-117.1123,9.944,,,,,,,,,,,,,,,
54972,,,237,-121.0954,9.953,,,,,,,,,,,,,,,
