env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
0,847.0479,983.2,,,,,,,,,,,,,
102,,,102,-148.0303,11.8017,,,,,,,,,,
139,,,37,-37.2159,81.4596,,,,,,,,,,
173,,,34,-54.9375,81.9426,,,,,,,,,,
500,,,,,,0.8834,0.7223,0.0969,-0.7664,0.5109,0.0397,-0.1849,0.5266,0.7494,0.6063
1000,,,,,,1.05,0.7327,0.1956,-4.0775,1.1579,0.0655,-0.3638,1.1842,1.3016,0.4875
1173,,,1000,-1097.6916,81.847,,,,,,,,,,
1236,,,63,-66.5832,82.0672,,,,,,,,,,
1253,,,17,-11.7108,82.0211,,,,,,,,,,
1273,,,20,-24.1102,82.171,,,,,,,,,,
1301,,,28,-26.2454,82.319,,,,,,,,,,
1363,,,62,-75.6949,82.059,,,,,,,,,,
1378,,,15,-19.9744,82.1264,,,,,,,,,,
1412,,,34,-52.7016,82.2944,,,,,,,,,,
1447,,,35,-39.5852,82.3862,,,,,,,,,,
1458,,,11,-9.7989,82.6529,,,,,,,,,,
1500,,,,,,1.1301,0.7294,0.2315,-7.1019,1.4935,0.0835,-0.4397,1.2991,7.4454,0.4151
1584,,,126,-189.5356,82.3287,,,,,,,,,,
1600,,,16,-41.0472,82.4386,,,,,,,,,,
1621,,,21,-27.0375,82.3305,,,,,,,,,,
1638,,,17,5.4135,82.4264,,,,,,,,,,
1723,,,85,-139.9705,82.2247,,,,,,,,,,
1745,,,22,-11.2797,82.2819,,,,,,,,,,
1825,,,80,-97.4906,82.3776,,,,,,,,,,
1911,,,86,-134.5151,82.211,,,,,,,,,,
1969,,,58,-63.7457,82.3635,,,,,,,,,,
2000,,,,,,1.2736,0.7351,0.2725,-10.5072,2.5063,0.1349,-0.5464,2.2836,7.8096,0.58
2500,,,,,,1.3929,0.739,0.3109,-13.699,2.1256,0.1859,-0.6039,2.3627,18.9135,0.7309
2969,,,1000,-1024.8321,82.2893,,,,,,,,,,
3000,,,,,,1.4423,0.7314,0.3324,-17.286,3.0973,0.2091,-0.6594,2.734,9.9553,1.1928
3019,,,50,-82.6787,82.2227,,,,,,,,,,
3096,,,77,-59.5964,82.3164,,,,,,,,,,
3179,,,83,-100.6562,82.3542,,,,,,,,,,
3295,,,116,-94.8769,82.229,,,,,,,,,,
3338,,,43,-64.9252,82.3025,,,,,,,,,,
3479,,,141,-128.1043,81.7313,,,,,,,,,,
3500,,,,,,1.5433,0.7427,0.3868,-21.1565,2.7595,0.2304,-0.7604,3.2519,18.441,1.3545
3600,,,121,-103.7166,81.9476,,,,,,,,,,
3680,,,80,-31.0147,83.1363,,,,,,,,,,
3692,,,12,-16.342,85.7333,,,,,,,,,,
4000,,,,,,1.65,0.7482,0.4497,-24.449,3.122,0.2739,-0.8673,4.3991,22.506,1.7571
4500,,,,,,1.7287,0.7479,0.4853,-27.6569,2.812,0.3206,-0.9658,4.1815,26.8948,1.3876
4692,,,1000,-1026.1154,82.922,,,,,,,,,,
4710,,,18,-22.973,81.8403,,,,,,,,,,
4735,,,25,-29.4108,81.879,,,,,,,,,,
4751,,,16,-10.917,82.1286,,,,,,,,,,
4927,,,176,-160.9785,82.0377,,,,,,,,,,
4992,,,65,-122.0035,82.1605,,,,,,,,,,
5000,,,,,,1.7682,0.7466,0.472,-31.3911,3.2204,0.3791,-0.9313,5.1772,45.4192,1.7853
5000,721.5844,1000.0,,,,,,,,,,,,,
5085,,,93,-109.3055,17.4329,,,,,,,,,,
5136,,,51,-36.0086,82.0157,,,,,,,,,,
5229,,,93,-89.8852,82.1785,,,,,,,,,,
5365,,,136,-133.636,82.0962,,,,,,,,,,
5377,,,12,-11.1522,82.3096,,,,,,,,,,
5500,,,,,,1.8387,0.7472,0.5007,-36.0191,4.3443,0.4422,-1.0288,7.0925,62.8719,2.8722
5508,,,131,-196.4893,82.0849,,,,,,,,,,
6000,,,,,,1.8753,0.7423,0.5264,-39.2034,4.7544,0.4526,-1.0679,7.4081,88.2421,2.4156
6500,,,,,,1.9335,0.7474,0.5487,-42.6593,5.3579,0.498,-1.0819,9.5942,49.6716,3.5811
6508,,,1000,-1042.6413,81.8912,,,,,,,,,,
6548,,,40,-62.4757,81.7776,,,,,,,,,,
6673,,,125,-94.4377,81.923,,,,,,,,,,
7000,,,,,,1.9525,0.7425,0.564,-46.1839,4.1005,0.5131,-1.1145,9.9105,75.0859,2.7069
7500,,,,,,1.9847,0.7449,0.5988,-49.5708,5.9718,0.5048,-1.1829,9.5239,53.7721,4.1477
7673,,,1000,-1093.862,82.0952,,,,,,,,,,
7690,,,17,-14.67,82.1994,,,,,,,,,,
8000,,,,,,1.981,0.7481,0.597,-53.7707,6.5718,0.4914,-1.1919,11.9633,87.9032,3.2636
8500,,,,,,1.9863,0.751,0.6013,-57.9984,6.2775,0.4995,-1.201,11.9764,67.186,3.861
8690,,,1000,-1030.5756,83.0517,,,,,,,,,,
9000,,,,,,2.0131,0.7503,0.6202,-62.3013,5.4718,0.5068,-1.2315,17.1038,88.3222,4.6096
9500,,,,,,1.9776,0.7516,0.5907,-64.8484,5.9909,0.4952,-1.1818,13.7208,135.7059,3.092
9690,,,1000,-930.7702,82.6696,,,,,,,,,,
9768,,,78,-106.0983,84.3715,,,,,,,,,,
10000,,,,,,2.0061,0.7456,0.6137,-69.254,7.0727,0.5207,-1.2177,18.1544,203.2546,4.095
10000,405.1151,721.2,,,,,,,,,,,,,
10500,,,,,,2.0019,0.7451,0.6381,-74.2986,6.3381,0.4747,-1.2624,18.1975,128.0569,5.2576
10768,,,1000,-1005.3103,67.5868,,,,,,,,,,
10897,,,129,-100.0255,84.532,,,,,,,,,,
10914,,,17,-3.3572,85.2891,,,,,,,,,,
11000,,,,,,2.0497,0.7505,0.6585,-79.2871,6.4892,0.5165,-1.2829,23.4875,154.9695,4.0694
11143,,,229,-229.2686,84.5058,,,,,,,,,,
11192,,,49,-81.9942,81.8855,,,,,,,,,,
11290,,,98,-41.9034,82.0441,,,,,,,,,,
