env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
0,-0.6,104.4,0.0,,,,,,
10000,0.0,256.0,0.0,-0.9965,9.311,0.0019,0.0009,0.0032,496.4657
20000,0.217,208.5,0.5,-0.9924,10.02,0.004,0.0005,0.0004,680.8295
30000,0.3486,179.6,0.8,-0.9982,9.6712,0.001,0.0004,0.0006,676.939
40000,0.0,256.0,0.0,-1.0,9.5785,0.0,0.0004,0.0008,675.3437
50000,0.5279,128.6,0.8,-0.9961,10.3199,0.0021,0.0004,0.0004,673.342
60000,0.5557,120.7,0.8,-0.9863,10.6838,0.0075,0.0004,0.0006,671.2817
70000,0.462,150.2,0.9,-0.9873,11.1235,0.0067,0.0004,0.0006,669.9128
80000,0.7813,62.2,1.0,-0.9979,11.1857,0.0011,0.0004,0.0008,666.0893
90000,0.7521,70.5,1.0,-0.998,11.3122,0.0011,0.0004,0.001,665.196
100000,0.1441,226.4,0.4,-0.98,11.8203,0.0106,0.0004,0.0011,665.3535
110000,0.5105,136.4,0.9,-0.9953,12.6904,0.0025,0.0004,0.001,663.295
120000,0.6762,92.1,1.0,-0.9879,13.089,0.0065,0.0004,0.0012,661.6654
130000,0.7898,59.8,1.0,-0.9796,12.21,0.011,0.0004,0.0011,662.9241
140000,0.8886,31.7,1.0,-0.9883,12.4533,0.0062,0.0005,0.0014,659.2427
150000,0.8457,43.9,1.0,-0.9738,13.9276,0.0139,0.0005,0.0015,659.0221
160000,0.6541,98.4,1.0,-0.9521,13.4228,0.0255,0.0005,0.0017,654.305
170000,0.7922,59.1,1.0,-0.973,14.2857,0.0143,0.0005,0.0018,652.3184
180000,0.8091,54.3,1.0,-0.9839,14.4718,0.0087,0.0006,0.002,647.8617
190000,0.782,62.0,1.0,-0.9499,15.083,0.0271,0.0006,0.0018,651.852
200000,0.8759,35.3,1.0,-0.9723,14.9254,0.0149,0.0006,0.0021,649.946
210000,0.8355,46.8,1.0,-0.9333,15.456,0.0355,0.0007,0.002,645.5584
220000,0.8787,34.5,1.0,-0.9165,16.4204,0.0443,0.0007,0.0026,646.1493
230000,0.8861,32.4,1.0,-0.9275,16.8634,0.0388,0.0007,0.0024,650.0695
240000,0.6861,89.3,1.0,-0.8991,17.3913,0.0539,0.0008,0.0028,649.535
250000,0.8956,29.7,1.0,-0.9131,17.1821,0.0464,0.0008,0.0027,646.4064
260000,0.7595,68.4,1.0,-0.8452,17.1233,0.0822,0.0008,0.0029,643.4578
270000,0.8928,30.5,1.0,-0.879,16.9205,0.0643,0.0008,0.0032,645.7863
280000,0.8576,40.5,1.0,-0.839,18.5185,0.0852,0.0008,0.0033,641.8895
290000,0.8453,44.0,1.0,-0.8146,20.1613,0.0988,0.0009,0.0032,642.2454
300000,0.8636,38.8,1.0,-0.8089,19.1939,0.1017,0.0009,0.0034,642.4847
310000,0.9202,22.7,1.0,-0.7441,20.0401,0.1363,0.0009,0.0034,637.4271
320000,0.9297,20.0,1.0,-0.7009,20.1613,0.1593,0.0009,0.0036,636.9338
330000,0.8777,34.8,1.0,-0.6936,19.6464,0.1631,0.001,0.0036,637.3395
340000,0.8843,32.9,1.0,-0.6712,21.0526,0.1747,0.001,0.0035,635.5741
350000,0.922,22.2,1.0,-0.6827,19.0476,0.1676,0.001,0.0035,636.4703
360000,0.9227,22.0,1.0,-0.6293,20.202,0.196,0.001,0.0036,632.606
370000,0.9051,27.0,1.0,-0.6575,20.4918,0.1824,0.001,0.0036,633.6267
380000,0.9096,25.7,1.0,-0.594,20.3252,0.2154,0.0011,0.0036,633.3782
390000,0.9371,17.9,1.0,-0.5733,20.284,0.2252,0.0011,0.0035,632.3775
400000,0.9262,21.0,1.0,-0.5566,19.3424,0.234,0.0011,0.0035,631.5697
410000,0.936,18.2,1.0,-0.5463,20.202,0.2404,0.0011,0.0035,630.8743
420000,0.9353,18.4,1.0,-0.4509,20.0401,0.2906,0.0011,0.0035,629.4745
430000,0.9388,17.4,1.0,-0.4664,19.5312,0.2812,0.0012,0.0034,630.2098
440000,0.9209,22.5,1.0,-0.5016,18.8324,0.2618,0.0012,0.0034,624.1811
450000,0.9181,23.3,1.0,-0.5073,19.3798,0.2597,0.0012,0.0034,624.8566
460000,0.9209,22.5,1.0,-0.4315,18.018,0.2973,0.0012,0.0034,626.3836
470000,0.9339,18.8,1.0,-0.385,18.6916,0.3234,0.0012,0.0034,627.263
480000,0.8995,28.6,1.0,-0.4179,19.0114,0.3061,0.0012,0.0034,628.2047
490000,0.9163,23.8,1.0,-0.3908,18.3486,0.3193,0.0012,0.0034,622.1098
500000,0.936,18.2,1.0,-0.3539,17.7936,0.3381,0.0012,0.0033,623.4851
510000,0.9286,20.3,1.0,-0.3532,18.4843,0.3383,0.0012,0.0032,622.5575
520000,0.9153,24.1,1.0,-0.3475,16.5289,0.3405,0.0012,0.0032,622.3355
530000,0.9427,16.3,1.0,-0.2496,18.4502,0.393,0.0013,0.0031,623.3446
540000,0.942,16.5,1.0,-0.3341,16.4474,0.347,0.0013,0.0031,619.3904
550000,0.9318,19.4,1.0,-0.254,17.5747,0.3902,0.0013,0.0031,622.5328
560000,0.9191,23.0,1.0,-0.1759,18.2482,0.4307,0.0013,0.003,619.0478
570000,0.9378,17.7,1.0,-0.2478,17.6056,0.3926,0.0013,0.003,619.5448
580000,0.9402,17.0,1.0,-0.0727,17.9856,0.4838,0.0013,0.0029,619.2449
590000,0.9434,16.1,1.0,-0.0819,18.2815,0.479,0.0013,0.0028,616.4237
600000,0.9343,18.7,1.0,-0.1167,18.0832,0.4611,0.0013,0.0028,617.363
610000,0.9388,17.4,1.0,-0.044,17.6678,0.4982,0.0013,0.0028,613.4879
620000,0.9304,19.8,1.0,-0.0866,16.9779,0.4754,0.0013,0.0028,617.874
630000,0.9279,20.5,1.0,-0.0325,17.8253,0.5045,0.0013,0.0028,613.1055
640000,0.935,18.5,1.0,-0.0183,17.5747,0.5114,0.0013,0.0027,611.6807
650000,0.9304,19.8,1.0,-0.0225,16.7224,0.5084,0.0013,0.0027,613.3951
660000,0.9227,22.0,1.0,-0.0034,17.2414,0.519,0.0013,0.0027,612.9208
670000,0.936,18.2,1.0,0.0274,16.835,0.5337,0.0013,0.0027,612.28
680000,0.9307,19.7,1.0,0.0672,17.7305,0.555,0.0013,0.0027,635.0617
690000,0.9395,17.2,1.0,0.0621,17.762,0.5524,0.0013,0.0027,646.5778
700000,0.9388,17.4,1.0,0.0507,16.8919,0.5456,0.0013,0.0027,640.0746
710000,0.9325,19.2,1.0,0.1222,17.3611,0.5833,0.0013,0.0026,643.8437
720000,0.9314,19.5,1.0,0.12,16.9492,0.5814,0.0013,0.0027,645.3722
730000,0.9452,15.6,1.0,0.0965,17.0358,0.569,0.0013,0.0026,645.0165
740000,0.9399,17.1,1.0,0.1114,17.452,0.5777,0.0013,0.0026,636.8405
750000,0.9346,18.6,1.0,0.0403,16.6667,0.54,0.0013,0.0026,639.41
760000,0.9321,19.3,1.0,0.2,18.018,0.6234,0.0013,0.0027,640.4511
770000,0.9385,17.5,1.0,0.1538,16.6667,0.5983,0.0013,0.0026,641.1077
780000,0.9392,17.3,1.0,0.2721,17.2712,0.6598,0.0013,0.0027,638.1442
790000,0.9276,20.6,1.0,0.1771,17.3611,0.6111,0.0013,0.0026,640.3056
800000,0.9427,16.3,1.0,0.2194,17.5747,0.6327,0.0013,0.0027,638.8668
810000,0.9374,17.8,1.0,0.2117,17.0358,0.6286,0.0013,0.0027,638.9209
820000,0.9448,15.7,1.0,0.2867,16.9205,0.6667,0.0014,0.0026,636.8096
830000,0.9395,17.2,1.0,0.3116,17.1233,0.6798,0.0014,0.0027,637.1848
840000,0.9452,15.6,1.0,0.3658,17.1233,0.7072,0.0014,0.0026,634.7276
850000,0.9459,15.4,1.0,0.3132,17.5131,0.6813,0.0014,0.0027,639.0767
860000,0.9325,19.2,1.0,0.2907,16.5837,0.6683,0.0013,0.0025,635.6748
870000,0.9416,16.6,1.0,0.3443,17.7936,0.6975,0.0014,0.0026,636.2712
880000,0.9416,16.6,1.0,0.3877,17.3611,0.7188,0.0014,0.0026,634.5113
890000,0.9255,21.2,1.0,0.3155,17.0068,0.682,0.0014,0.0026,637.0194
900000,0.9392,17.3,1.0,0.3618,17.4216,0.7056,0.0014,0.0026,636.2524
910000,0.9371,17.9,1.0,0.4052,18.2149,0.7286,0.0014,0.0026,636.1837
920000,0.9381,17.6,1.0,0.4377,17.6056,0.7447,0.0014,0.0026,636.9409
930000,0.9413,16.7,1.0,0.36,16.8919,0.7044,0.0014,0.0026,635.3964
940000,0.9395,17.2,1.0,0.4419,17.0358,0.7462,0.0014,0.0026,634.2039
950000,0.9395,17.2,1.0,0.4413,17.6991,0.7469,0.0014,0.0026,635.461
960000,0.9487,14.6,1.0,0.4333,17.4216,0.7422,0.0014,0.0026,632.6333
970000,0.9392,17.3,1.0,0.4398,17.2117,0.7453,0.0014,0.0026,632.4359
980000,0.9441,15.9,1.0,0.4615,17.2712,0.7565,0.0014,0.0025,630.7198
990000,0.9346,18.6,1.0,0.3943,17.0648,0.7218,0.0014,0.0026,634.8096
1000000,0.9336,18.9,1.0,0.4359,16.9205,0.7428,0.0014,0.0025,633.8241
1010000,0.9346,18.6,1.0,0.4617,17.3611,0.7569,0.0014,0.0025,631.1272
1020000,0.9402,17.0,1.0,0.4571,17.301,0.7543,0.0014,0.0025,630.7944
1030000,0.9416,16.6,1.0,0.4186,17.0358,0.7342,0.0014,0.0025,632.0286
1040000,0.9388,17.4,1.0,0.4781,16.835,0.7643,0.0014,0.0025,634.8961
1050000,0.9441,15.9,1.0,0.5022,17.1527,0.777,0.0014,0.0025,628.5501
1060000,0.9466,15.2,1.0,0.476,16.6945,0.7629,0.0014,0.0025,628.8757
1070000,0.9381,17.6,1.0,0.4728,16.835,0.7609,0.0014,0.0028,627.9084
1080000,0.9343,18.7,1.0,0.5478,16.9492,0.8,0.0014,0.0022,627.2198
1090000,0.9452,15.6,1.0,0.5124,16.7785,0.7819,0.0014,0.0024,628.019
1100000,0.9423,16.4,1.0,0.5266,17.3611,0.7899,0.0014,0.0024,630.4836
1110000,0.9473,15.0,1.0,0.5234,16.7504,0.7873,0.0014,0.0024,626.5288
1120000,0.9283,20.4,1.0,0.5178,17.5747,0.7856,0.0014,0.0024,627.1072
