env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
0,-1.0,3.3,0.0,,,,,,,
10000,0.3481,94.7,0.4,-0.8402,6.502,0.0813,-0.0214,0.1435,0.0198,126.2958
20000,0.8287,27.4,1.0,-0.852,6.6181,0.0754,-0.0629,0.1267,0.0258,656.2061
30000,0.915,13.6,1.0,-0.8179,6.6007,0.0931,-0.0829,0.1161,0.0204,658.6013
40000,0.3838,95.4,0.8,-0.8184,6.7204,0.0927,-0.1026,0.1092,0.0164,654.1688
50000,0.7875,34.0,1.0,-0.8042,6.6756,0.1001,-0.116,0.1067,0.0126,657.4265
60000,0.8956,16.7,1.0,-0.7964,7.2411,0.1043,-0.1194,0.1072,0.0105,651.1291
70000,0.9538,7.4,1.0,-0.7746,7.3584,0.1155,-0.1249,0.1058,0.0096,649.0826
80000,0.9037,15.4,1.0,-0.7404,7.1685,0.1326,-0.1291,0.1052,0.0087,653.0327
90000,0.9406,9.5,1.0,-0.7277,7.3206,0.1398,-0.1325,0.1057,0.0083,646.647
100000,0.8831,18.7,1.0,-0.7089,7.2727,0.1491,-0.1345,0.1055,0.0074,645.9079
110000,0.9531,7.5,1.0,-0.7177,7.776,0.1446,-0.1372,0.1057,0.0067,641.1765
120000,0.9394,9.7,1.0,-0.6296,7.4405,0.1897,-0.1379,0.1038,0.0062,640.9089
130000,0.9388,9.8,1.0,-0.6375,7.4738,0.1861,-0.1384,0.1037,0.0059,639.6792
140000,0.9181,13.1,1.0,-0.6254,7.8186,0.1923,-0.1388,0.1049,0.0055,638.2299
150000,0.9613,6.2,1.0,-0.5592,7.4571,0.226,-0.1394,0.105,0.0052,636.6139
160000,0.95,8.0,1.0,-0.6152,7.6923,0.1977,-0.1405,0.1046,0.0049,636.1423
170000,0.9419,9.3,1.0,-0.5216,7.5586,0.2449,-0.1404,0.105,0.0048,637.301
180000,0.9694,4.9,1.0,-0.5044,7.8802,0.2545,-0.1425,0.1049,0.0046,633.3989
190000,0.9394,9.7,1.0,-0.5226,7.9365,0.246,-0.1424,0.1045,0.0043,632.3491
200000,0.9481,8.3,1.0,-0.4902,8.058,0.2627,-0.1438,0.1061,0.0041,630.9629
210000,0.9475,8.4,1.0,-0.4128,7.8493,0.3014,-0.1453,0.1047,0.004,633.5375
220000,0.9356,10.3,1.0,-0.3873,8.1566,0.3148,-0.1451,0.1046,0.0039,632.4246
