env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,
10000,0.0,324.0,0.0,0.0221,322.5806,0.0645,0.0011,0.001,622.8998
20000,0.0,324.0,0.0,0.0229,322.5806,0.0968,0.0005,0.0001,751.9118
30000,0.0,324.0,0.0,0.0512,312.5,0.125,0.0004,0.0001,745.7719
40000,0.0,324.0,0.0,0.0346,312.5,0.125,0.0005,0.0002,743.4104
50000,0.0,324.0,0.0,0.0511,312.5,0.0938,0.0005,0.0002,742.2233
60000,0.0,324.0,0.0,0.0282,312.5,0.0938,0.0006,0.0003,734.7008
70000,0.0,324.0,0.0,0.1007,294.1176,0.2059,0.0006,0.0004,737.5633
80000,0.0,324.0,0.0,0.0939,303.0303,0.2121,0.0007,0.0005,733.3465
90000,0.0,324.0,0.0,0.0529,303.0303,0.1212,0.0007,0.0007,727.7822
100000,0.0,324.0,0.0,0.0816,303.0303,0.2424,0.0008,0.0008,727.0239
110000,0.0,324.0,0.0,0.1018,303.0303,0.2424,0.0009,0.0008,727.9042
120000,0.0,324.0,0.0,0.1242,285.7143,0.2857,0.0009,0.0008,719.8592
130000,0.0,324.0,0.0,0.0974,294.1176,0.2059,0.001,0.0008,718.5909
140000,0.0797,298.9,0.1,0.0923,303.0303,0.2121,0.001,0.0007,719.3407
150000,0.0,324.0,0.0,0.0924,294.1176,0.2059,0.0011,0.0007,707.1283
160000,0.0,324.0,0.0,0.1781,277.7778,0.3889,0.0011,0.0006,714.0909
170000,0.0647,304.3,0.1,0.1437,285.7143,0.4,0.0011,0.0005,713.6928
180000,0.0,324.0,0.0,0.1296,294.1176,0.3824,0.0011,0.0005,713.5741
190000,0.0,324.0,0.0,0.1158,285.7143,0.2857,0.0011,0.0005,710.4352
200000,0.0,324.0,0.0,0.2204,263.1579,0.4474,0.0011,0.0005,711.9931
210000,0.0,324.0,0.0,0.3242,227.2727,0.5682,0.0011,0.0005,704.6057
220000,0.0881,295.9,0.1,0.4282,200.0,0.8,0.0011,0.0005,705.4892
230000,0.0942,293.7,0.1,0.4756,181.8182,0.8364,0.0011,0.0006,697.8289
240000,0.1553,275.3,0.2,0.435,192.3077,0.7308,0.0012,0.0008,695.3445
250000,0.2822,233.2,0.3,0.5039,175.4386,0.8596,0.0012,0.0009,698.2937
260000,0.2756,235.6,0.3,0.5366,161.2903,0.8871,0.0012,0.0011,697.7773
270000,0.1847,264.7,0.2,0.5946,140.8451,0.8732,0.0013,0.0013,693.2017
280000,0.1831,265.3,0.2,0.5806,144.9275,0.8551,0.0013,0.0015,693.7976
290000,0.4656,174.4,0.5,0.6339,129.8701,0.9481,0.0013,0.0017,690.7684
300000,0.4567,177.6,0.5,0.6139,135.1351,0.8919,0.0014,0.0018,691.1864
310000,0.5064,163.3,0.6,0.6111,136.9863,0.8767,0.0014,0.0018,682.8969
320000,0.5989,133.6,0.7,0.689,111.1111,0.9222,0.0014,0.0019,685.5714
330000,0.3547,210.7,0.4,0.6861,107.5269,0.9032,0.0015,0.0021,680.2706
340000,0.4472,181.0,0.5,0.6781,112.3596,0.9101,0.0015,0.0021,679.1018
350000,0.4631,175.3,0.5,0.7087,102.0408,0.9286,0.0016,0.0022,673.9744
360000,0.6189,126.4,0.7,0.6905,107.5269,0.8925,0.0016,0.0022,673.0335
370000,0.8839,41.8,1.0,0.7309,93.4579,0.9159,0.0016,0.0023,669.0705
380000,0.7378,87.2,0.8,0.7365,92.5926,0.9352,0.0017,0.0024,673.474
390000,0.6267,123.6,0.7,0.7246,97.0874,0.8932,0.0017,0.0025,673.8976
400000,0.5967,134.4,0.7,0.7644,81.3008,0.9431,0.0017,0.0026,671.4988
410000,0.4547,178.3,0.5,0.7806,77.5194,0.9535,0.0017,0.0027,669.3294
420000,0.7481,83.5,0.8,0.7657,81.9672,0.9344,0.0018,0.0028,668.5692
