env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,
10000,0.0,324.0,0.0,0.0049,333.3333,0.0333,0.001,0.0015,623.3854
20000,0.0,324.0,0.0,0.0481,303.0303,0.1212,0.0004,0.0001,752.1522
30000,0.0,324.0,0.0,0.0245,322.5806,0.0968,0.0004,0.0001,746.3024
40000,0.0,324.0,0.0,0.0246,322.5806,0.0968,0.0004,0.0001,752.0612
50000,0.0,324.0,0.0,0.0168,312.5,0.0625,0.0004,0.0002,744.3346
60000,0.0,324.0,0.0,0.0457,312.5,0.125,0.0005,0.0002,741.1933
70000,0.0,324.0,0.0,0.0795,303.0303,0.1818,0.0005,0.0002,735.4328
80000,0.0,324.0,0.0,0.0426,312.5,0.0938,0.0005,0.0002,736.7739
90000,0.0,324.0,0.0,0.1743,277.7778,0.4167,0.0005,0.0003,731.3053
100000,0.0,324.0,0.0,0.0856,303.0303,0.1818,0.0006,0.0003,730.477
110000,0.0,324.0,0.0,0.1121,294.1176,0.2647,0.0006,0.0004,730.5881
120000,0.0,324.0,0.0,0.0794,303.0303,0.2121,0.0006,0.0004,726.9651
130000,0.0,324.0,0.0,0.0516,312.5,0.1875,0.0007,0.0004,723.8447
140000,0.0,324.0,0.0,0.0908,294.1176,0.2353,0.0007,0.0004,721.5833
150000,0.0897,295.3,0.1,0.2079,270.2703,0.4865,0.0007,0.0004,715.2221
160000,0.0,324.0,0.0,0.1241,285.7143,0.2857,0.0008,0.0004,715.519
170000,0.0822,298.0,0.1,0.2001,263.1579,0.3684,0.0008,0.0004,714.448
180000,0.0939,293.8,0.1,0.2142,263.1579,0.4211,0.0008,0.0005,711.0978
190000,0.0958,293.1,0.1,0.1974,263.1579,0.3158,0.0009,0.0005,712.4706
200000,0.1886,263.3,0.2,0.1945,270.2703,0.3784,0.0009,0.0006,709.8848
210000,0.0,324.0,0.0,0.1533,277.7778,0.3333,0.0009,0.0007,711.8987
220000,0.0,324.0,0.0,0.1324,294.1176,0.2647,0.001,0.0008,712.7018
230000,0.0908,294.9,0.1,0.1845,270.2703,0.3784,0.001,0.0008,709.9553
240000,0.1758,267.9,0.2,0.1814,263.1579,0.3158,0.001,0.0008,704.1079
250000,0.0517,309.0,0.1,0.1232,294.1176,0.2941,0.0011,0.0008,699.8999
260000,0.0956,293.2,0.1,0.1361,285.7143,0.3143,0.0011,0.0008,699.9577
270000,0.1828,265.4,0.2,0.1692,277.7778,0.3333,0.0011,0.0008,695.6593
280000,0.0,324.0,0.0,0.3085,232.5581,0.5349,0.0011,0.0008,698.3039
290000,0.2744,236.0,0.3,0.2942,238.0952,0.5476,0.0011,0.0009,695.4699
300000,0.0,324.0,0.0,0.1757,270.2703,0.2973,0.0011,0.0009,699.6791
310000,0.0497,309.7,0.1,0.2143,256.4103,0.359,0.0011,0.0009,693.7171
320000,0.0,324.0,0.0,0.2865,243.9024,0.4878,0.0011,0.001,691.3936
330000,0.0939,293.8,0.1,0.3432,217.3913,0.587,0.0012,0.0011,694.1477
340000,0.2286,252.5,0.3,0.3111,232.5581,0.5349,0.0012,0.0011,686.0504
350000,0.085,297.0,0.1,0.2908,238.0952,0.5238,0.0012,0.0011,692.5346
360000,0.3728,204.2,0.4,0.2882,238.0952,0.4286,0.0012,0.0011,690.4101
370000,0.0908,294.9,0.1,0.2639,243.9024,0.4878,0.0012,0.0011,690.5681
380000,0.0778,299.6,0.1,0.2293,256.4103,0.4359,0.0012,0.0011,690.1122
390000,0.0,324.0,0.0,0.3372,222.2222,0.5778,0.0012,0.0012,687.558
400000,0.0,324.0,0.0,0.2402,256.4103,0.4872,0.0012,0.0012,687.9914
410000,0.0936,293.9,0.1,0.2968,238.0952,0.5238,0.0012,0.0012,682.9669
420000,0.1444,279.2,0.2,0.2099,263.1579,0.4474,0.0013,0.0012,676.0814
430000,0.1733,268.8,0.2,0.2588,243.9024,0.439,0.0013,0.0013,676.0621
440000,0.0,324.0,0.0,0.3276,227.2727,0.5455,0.0013,0.0012,678.8987
450000,0.0828,297.8,0.1,0.2821,243.9024,0.4634,0.0013,0.0013,679.0423
460000,0.2514,244.3,0.3,0.3446,222.2222,0.6667,0.0013,0.0014,673.7182
470000,0.1772,267.4,0.2,0.4164,196.0784,0.6078,0.0013,0.0014,676.3558
480000,0.1814,265.9,0.2,0.3743,208.3333,0.6042,0.0013,0.0015,673.844
490000,0.2378,249.2,0.3,0.4339,196.0784,0.6667,0.0013,0.0015,676.6276
500000,0.0,324.0,0.0,0.4223,192.3077,0.6538,0.0013,0.0015,674.8533
510000,0.2778,234.8,0.3,0.3625,212.766,0.5745,0.0013,0.0016,670.4774
520000,0.0939,293.8,0.1,0.4242,200.0,0.68,0.0013,0.0016,668.9395
530000,0.1883,263.4,0.2,0.5084,169.4915,0.7966,0.0014,0.0017,666.2212
540000,0.1831,265.3,0.2,0.4927,169.4915,0.7458,0.0014,0.0016,668.6513
550000,0.3569,209.9,0.4,0.4631,185.1852,0.6852,0.0014,0.0017,668.5647
560000,0.1775,267.3,0.2,0.4834,175.4386,0.7018,0.0014,0.0018,667.4213
570000,0.0928,294.2,0.1,0.5175,161.2903,0.7258,0.0014,0.0018,671.1147
580000,0.4619,175.7,0.5,0.4491,185.1852,0.6667,0.0014,0.0019,665.1655
590000,0.2467,246.0,0.3,0.544,158.7302,0.7619,0.0014,0.002,665.8689
600000,0.3422,215.2,0.4,0.5188,161.2903,0.7258,0.0014,0.002,669.5845
610000,0.4408,183.3,0.5,0.5342,158.7302,0.7619,0.0014,0.0021,664.4793
620000,0.3531,211.3,0.4,0.5194,166.6667,0.75,0.0014,0.0021,662.9946
630000,0.5331,153.7,0.6,0.6224,129.8701,0.8052,0.0015,0.0022,665.3931
640000,0.2806,233.8,0.3,0.5232,161.2903,0.7419,0.0015,0.0023,665.5256
650000,0.5061,163.4,0.6,0.5629,149.2537,0.8209,0.0015,0.0023,661.0061
660000,0.0808,298.5,0.1,0.5998,136.9863,0.8219,0.0015,0.0024,660.6516
670000,0.2786,234.5,0.3,0.5953,140.8451,0.831,0.0015,0.0024,657.9532
680000,0.3675,206.1,0.4,0.5717,142.8571,0.7429,0.0015,0.0025,654.1689
690000,0.3789,205.6,0.5,0.6321,131.5789,0.8684,0.0015,0.0025,653.0953
700000,0.3778,202.4,0.4,0.6407,121.9512,0.8415,0.0015,0.0025,656.1642
710000,0.4589,176.8,0.5,0.6125,131.5789,0.8158,0.0015,0.0026,654.1069
720000,0.2783,234.6,0.3,0.5621,147.0588,0.7206,0.0015,0.0026,653.5764
730000,0.4683,173.4,0.5,0.6403,126.5823,0.8354,0.0015,0.0027,654.9435
740000,0.2828,233.0,0.3,0.6368,123.4568,0.8642,0.0016,0.0027,654.2277
750000,0.6439,117.4,0.7,0.668,114.9425,0.8391,0.0016,0.0028,650.6486
760000,0.7467,84.0,0.8,0.7075,101.0101,0.8687,0.0016,0.0028,648.8084
770000,0.6461,116.6,0.7,0.6752,109.8901,0.8571,0.0016,0.0029,650.061
780000,0.3744,203.6,0.4,0.7041,102.0408,0.8878,0.0016,0.003,650.3396
790000,0.4478,180.8,0.5,0.6961,106.383,0.8723,0.0016,0.0031,649.2989
800000,0.4611,176.0,0.5,0.6906,105.2632,0.8632,0.0016,0.0031,647.6712
810000,0.6436,117.5,0.7,0.704,102.0408,0.8469,0.0016,0.0032,645.0253
820000,0.4769,173.9,0.6,0.7231,94.3396,0.8868,0.0016,0.0033,641.5817
830000,0.4661,174.2,0.5,0.7635,84.0336,0.9244,0.0017,0.0033,643.1091
840000,0.7408,86.1,0.8,0.7573,84.0336,0.9244,0.0017,0.0034,641.3763
850000,0.6639,110.2,0.7,0.7091,100.0,0.87,0.0017,0.0034,639.7068
860000,0.6242,124.5,0.7,0.7747,77.5194,0.9147,0.0017,0.0035,640.4533
870000,0.5239,157.0,0.6,0.7212,95.2381,0.8667,0.0017,0.0036,639.2086
880000,0.6622,110.8,0.7,0.7727,78.7402,0.9055,0.0017,0.0036,632.7524
890000,0.7606,79.0,0.8,0.752,87.7193,0.9386,0.0017,0.0036,638.4653
900000,0.7461,84.2,0.8,0.7265,94.3396,0.8962,0.0017,0.0037,634.2151
910000,0.4711,172.4,0.5,0.7652,81.9672,0.9098,0.0017,0.0037,631.2725
920000,0.7606,79.0,0.8,0.7549,83.3333,0.9,0.0018,0.0037,636.1942
930000,0.6472,116.2,0.7,0.8072,68.9655,0.9379,0.0018,0.0037,632.6997
940000,0.5469,148.7,0.6,0.7983,70.4225,0.9366,0.0018,0.0038,633.4651
950000,0.5611,143.6,0.6,0.7911,70.4225,0.9225,0.0018,0.0039,637.113
960000,0.7531,81.7,0.8,0.8161,64.9351,0.961,0.0018,0.0039,636.137
970000,0.7589,79.6,0.8,0.7583,84.0336,0.916,0.0018,0.0039,631.5508
980000,0.8425,53.1,0.9,0.8299,60.241,0.9639,0.0018,0.0039,628.6114
990000,0.9408,21.3,1.0,0.8258,60.9756,0.9573,0.0018,0.004,630.1867
1000000,0.5608,143.7,0.6,0.7851,74.6269,0.9328,0.0018,0.004,631.3432
1010000,0.8375,54.9,0.9,0.8486,54.3478,0.9728,0.0018,0.0041,631.3658
1020000,0.8386,54.5,0.9,0.8139,64.5161,0.9548,0.0018,0.004,628.4537
1030000,0.8486,50.9,0.9,0.8197,63.2911,0.9557,0.0019,0.0042,628.4495
1040000,0.7372,87.4,0.8,0.8624,48.7805,0.9805,0.0018,0.0041,626.1508
1050000,0.9478,18.8,1.0,0.8431,55.5556,0.9722,0.0019,0.0042,624.3341
1060000,0.9239,27.4,1.0,0.8505,52.9101,0.9735,0.0019,0.0042,628.0766
1070000,0.9406,21.4,1.0,0.8426,56.1798,0.9775,0.0019,0.0042,624.0519
1080000,0.8514,49.9,0.9,0.872,46.2963,0.9907,0.0019,0.0043,622.873
1090000,0.9439,20.2,1.0,0.8634,47.8469,0.9761,0.0019,0.0042,623.8099
1100000,0.5664,141.7,0.6,0.8715,45.2489,0.9774,0.0019,0.0043,624.2687
1110000,0.6814,111.1,0.9,0.8718,46.2963,0.9954,0.0019,0.0043,622.197
1120000,0.9461,19.4,1.0,0.8555,50.2513,0.9698,0.0019,0.0043,622.5087
1130000,0.7236,92.3,0.8,0.8787,42.9185,0.9785,0.0019,0.0043,621.7461
1140000,0.9453,19.7,1.0,0.8835,41.3223,0.9835,0.0019,0.0043,623.263
1150000,0.8528,49.4,0.9,0.897,37.037,0.9963,0.0019,0.0044,622.7092
1160000,0.8567,48.0,0.9,0.8885,39.8406,0.992,0.002,0.0044,622.4414
1170000,0.8522,49.6,0.9,0.903,34.6021,0.9931,0.002,0.0044,621.8962
1180000,0.9217,28.2,1.0,0.8911,39.2157,0.9961,0.002,0.0044,622.1123
1190000,0.9317,24.6,1.0,0.895,37.7358,0.9962,0.002,0.0044,618.2805
1200000,0.7531,81.7,0.8,0.8979,36.7647,0.989,0.002,0.0043,618.8886
1210000,0.5931,135.7,0.7,0.912,31.0559,0.9969,0.002,0.0044,618.1044
1220000,0.9489,18.4,1.0,0.9052,34.0136,0.9966,0.002,0.0044,618.0866
1230000,0.7436,85.1,0.8,0.9138,31.0559,0.9969,0.002,0.0045,616.3295
1240000,0.8503,50.3,0.9,0.9119,31.4465,0.9969,0.002,0.0044,617.1284
1250000,0.9447,19.9,1.0,0.9103,32.2581,1.0,0.002,0.0044,616.5706
1260000,0.9289,25.6,1.0,0.9021,34.8432,0.9861,0.002,0.0044,617.693
1270000,0.8572,47.8,0.9,0.9171,29.7619,0.997,0.002,0.0044,614.1776
1280000,0.8539,49.0,0.9,0.908,32.7869,0.9934,0.002,0.0045,612.3525
1290000,0.8528,49.4,0.9,0.9084,32.6797,0.9902,0.002,0.0044,612.2563
1300000,0.8572,47.8,0.9,0.9202,28.5714,0.9971,0.002,0.0044,612.1348
1310000,0.9425,20.7,1.0,0.9218,28.169,1.0,0.002,0.0044,612.0211
1320000,0.9458,19.5,1.0,0.9206,28.5714,0.9971,0.0021,0.0045,610.9915
1330000,0.8428,53.0,0.9,0.9142,30.7692,0.9969,0.0021,0.0045,607.2766
1340000,0.95,18.0,1.0,0.9231,27.4725,0.9973,0.0021,0.0045,606.5839
1350000,0.9381,22.3,1.0,0.9217,28.0899,0.9972,0.0021,0.0044,608.6265
1360000,0.9325,24.3,1.0,0.9175,29.8507,0.994,0.0021,0.0044,610.7787
1370000,0.8522,49.6,0.9,0.9175,29.2398,0.9971,0.0021,0.0045,608.9375
1380000,0.6883,105.0,0.8,0.9275,26.3852,1.0,0.0021,0.0044,605.2904
1390000,0.9489,18.4,1.0,0.9223,27.6243,0.9972,0.0021,0.0044,605.4589
1400000,0.8494,50.6,0.9,0.9227,27.8552,1.0,0.0021,0.0043,603.641
1410000,0.7564,80.5,0.8,0.9181,30.1205,0.994,0.0021,0.0043,601.6838
1420000,0.9239,27.4,1.0,0.92,27.7778,0.9944,0.0021,0.0043,605.2924
1430000,0.9497,18.1,1.0,0.9252,26.8817,1.0,0.0021,0.0043,605.813
1440000,0.9492,18.3,1.0,0.9322,24.4499,1.0,0.0021,0.0043,603.2908
1450000,0.9494,18.2,1.0,0.9272,26.3158,1.0,0.0021,0.0043,602.2892
1460000,0.8558,48.3,0.9,0.9276,25.9067,1.0,0.0021,0.0042,602.1044
1470000,0.8503,50.3,0.9,0.9285,25.8398,1.0,0.0021,0.0043,601.1916
1480000,0.935,23.4,1.0,0.9316,24.57,1.0,0.0021,0.0042,602.1464
1490000,0.7511,82.4,0.8,0.9273,26.178,1.0,0.0021,0.0043,599.1278
1500000,0.9442,20.1,1.0,0.932,24.4499,1.0,0.0021,0.0043,597.0937
1510000,0.9547,16.3,1.0,0.9361,23.0947,1.0,0.0021,0.0042,597.162
1520000,0.8494,50.6,0.9,0.9296,25.1889,0.9975,0.0021,0.0042,597.0706
1530000,0.9406,21.4,1.0,0.9345,23.5294,1.0,0.0021,0.0042,597.9845
1540000,0.9525,17.1,1.0,0.9292,25.4453,0.9975,0.0021,0.0042,593.6799
1550000,0.9497,18.1,1.0,0.9339,23.753,1.0,0.0021,0.0042,595.7259
1560000,0.9436,20.3,1.0,0.9313,24.7525,1.0,0.0021,0.0042,596.4346
1570000,0.9478,18.8,1.0,0.9338,23.9234,1.0,0.0021,0.0042,595.1581
1580000,0.9331,24.1,1.0,0.9359,22.9885,1.0,0.0021,0.0042,593.6683
1590000,0.9442,20.1,1.0,0.9356,23.2019,1.0,0.0021,0.0041,592.9249
1600000,0.9469,19.1,1.0,0.9327,24.2131,1.0,0.0022,0.0041,591.6883
