env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
1470000,0.955,16.2,1.0,0.9529,16.9492,1.0,0.0136,0.0013,249.1539
1480000,0.7575,80.1,0.8,0.9532,16.835,1.0,0.0136,0.0012,250.8275
1490000,0.9581,15.1,1.0,0.9527,17.0068,1.0,0.0137,0.0013,254.103
1500000,0.9542,16.5,1.0,0.9527,17.0358,1.0,0.0136,0.0013,237.098
1510000,0.9589,14.8,1.0,0.9527,17.0358,1.0,0.0136,0.0012,238.1614
1520000,0.9567,15.6,1.0,0.9534,16.7785,1.0,0.0136,0.0013,233.3395
1530000,0.9581,15.1,1.0,0.9522,17.2117,1.0,0.0137,0.0013,236.6437
1540000,0.9589,14.8,1.0,0.9535,16.7224,1.0,0.0137,0.0012,231.3229
1550000,0.9592,14.7,1.0,0.9534,16.7785,1.0,0.0135,0.0012,236.1035
1560000,0.9556,16.0,1.0,0.9535,16.7224,1.0,0.014,0.0012,234.6702
1570000,0.9603,14.3,1.0,0.9535,16.7504,1.0,0.0136,0.0012,240.0149
1580000,0.9578,15.2,1.0,0.9515,17.452,1.0,0.0137,0.0012,233.8562
1590000,0.9472,19.0,1.0,0.953,16.9205,1.0,0.0136,0.0012,234.2108
1600000,0.9597,14.5,1.0,0.9542,16.4745,1.0,0.0135,0.0012,236.0078
1610000,0.96,14.4,1.0,0.9526,17.0648,1.0,0.0133,0.0012,234.9618
1620000,0.9586,14.9,1.0,0.9535,16.7224,1.0,0.0134,0.0012,231.3774
1630000,0.9533,16.8,1.0,0.9525,17.094,1.0,0.0135,0.0012,237.9081
1640000,0.96,14.4,1.0,0.9536,16.7224,1.0,0.0131,0.0012,238.1109
1650000,0.6719,107.3,0.7,0.9534,16.8067,1.0,0.0132,0.0012,236.1985
1660000,0.9544,16.4,1.0,0.9524,17.094,1.0,0.0139,0.0012,235.3052
1670000,0.9544,16.4,1.0,0.9532,16.835,1.0,0.0135,0.0012,236.5783
1680000,0.9592,14.7,1.0,0.9537,16.6667,1.0,0.0134,0.0012,231.8705
1690000,0.9569,15.5,1.0,0.9535,16.7504,1.0,0.0129,0.0012,230.9437
