env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
0,0.0,640.0,0.0,,,,,,
10000,0.0,640.0,0.0,0.0,666.6667,0.0,0.8521,0.0016,784.0438
20000,0.0,640.0,0.0,0.0,625.0,0.0,0.435,0.0,1002.1384
30000,0.0,640.0,0.0,0.038,625.0,0.0625,0.2802,0.0,857.663
40000,0.0,640.0,0.0,0.0157,625.0,0.0625,0.2136,0.0,982.7198
50000,0.0,640.0,0.0,0.0579,625.0,0.125,0.1825,0.0,996.1531
60000,0.0,640.0,0.0,0.0645,588.2353,0.1765,0.1624,0.0,989.6533
70000,0.0,640.0,0.0,0.0236,625.0,0.0625,0.148,0.0,979.9393
80000,0.0,640.0,0.0,0.0077,666.6667,0.0667,0.1381,0.0,979.0949
90000,0.0,640.0,0.0,0.0,625.0,0.0,0.1306,0.0,978.2476
100000,0.0,640.0,0.0,0.0121,625.0,0.0625,0.125,0.0001,968.1128
110000,0.0,640.0,0.0,0.0376,625.0,0.0625,0.1209,0.0001,966.4075
120000,0.0,640.0,0.0,0.0,666.6667,0.0,0.1182,0.0001,972.0915
130000,0.0,640.0,0.0,0.0548,588.2353,0.1176,0.1156,0.0001,966.4126
140000,0.0,640.0,0.0,0.0,666.6667,0.0,0.1139,0.0001,960.0634
150000,0.0,640.0,0.0,0.0,625.0,0.0,0.1129,0.0001,958.0871
160000,0.0,640.0,0.0,0.0,625.0,0.0,0.1113,0.0001,954.9452
170000,0.0,640.0,0.0,0.015,625.0,0.0625,0.1099,0.0001,958.3284
180000,0.0,640.0,0.0,0.0,666.6667,0.0,0.1102,0.0001,944.1687
190000,0.0,640.0,0.0,0.0597,588.2353,0.1176,0.1104,0.0001,949.0903
200000,0.0,640.0,0.0,0.0969,588.2353,0.1765,0.1099,0.0001,949.6101
210000,0.0,640.0,0.0,0.0288,625.0,0.0625,0.1094,0.0001,943.9405
220000,0.0,640.0,0.0,0.0907,588.2353,0.1765,0.109,0.0001,929.2666
230000,0.0,640.0,0.0,0.0,666.6667,0.0,0.1091,0.0001,944.4495
240000,0.0,640.0,0.0,0.0347,588.2353,0.0588,0.1082,0.0001,940.4407
250000,0.0,640.0,0.0,0.0,666.6667,0.0,0.1074,0.0001,935.1028
260000,0.0,640.0,0.0,0.0066,625.0,0.0625,0.1062,0.0001,937.5945
270000,0.0,640.0,0.0,0.0301,625.0,0.0625,0.1053,0.0001,933.8981
280000,0.0,640.0,0.0,0.0432,625.0,0.125,0.1043,0.0001,931.6821
290000,0.0,640.0,0.0,0.0557,588.2353,0.0588,0.104,0.0001,915.2699
300000,0.0,640.0,0.0,0.0854,625.0,0.1875,0.104,0.0002,923.189
310000,0.0,640.0,0.0,0.1387,526.3158,0.2105,0.1033,0.0002,918.3348
320000,0.0,640.0,0.0,0.1177,588.2353,0.2353,0.1027,0.0002,922.0255
330000,0.0,640.0,0.0,0.1796,526.3158,0.3158,0.1032,0.0002,917.6916
340000,0.0,640.0,0.0,0.2263,526.3158,0.3684,0.1029,0.0002,924.0237
350000,0.0,640.0,0.0,0.1311,555.5556,0.3333,0.1038,0.0003,916.6475
360000,0.0,640.0,0.0,0.3359,454.5455,0.5909,0.1044,0.0003,913.7397
370000,0.0,640.0,0.0,0.4378,370.3704,0.6667,0.1055,0.0003,912.2415
380000,0.0,640.0,0.0,0.3573,416.6667,0.5833,0.1061,0.0004,912.2468
390000,0.0,640.0,0.0,0.3451,454.5455,0.5455,0.1062,0.0005,917.8368
400000,0.0,640.0,0.0,0.2837,454.5455,0.5909,0.1067,0.0005,907.5371
410000,0.0979,577.5,0.1,0.3803,416.6667,0.6667,0.1071,0.0005,902.2505
420000,0.0,640.0,0.0,0.44,384.6154,0.6923,0.1078,0.0006,911.1938
430000,0.0979,577.5,0.1,0.5141,333.3333,0.7333,0.1079,0.0007,898.7938
440000,0.0979,577.5,0.1,0.57,285.7143,0.7714,0.1083,0.0007,900.7335
450000,0.0,640.0,0.0,0.6388,250.0,0.85,0.1085,0.0008,890.7861
460000,0.0,640.0,0.0,0.5621,285.7143,0.7429,0.1087,0.0009,899.3979
470000,0.0,640.0,0.0,0.6949,212.766,0.8936,0.1086,0.0011,891.3864
