env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,324.0,0.0,0.0194,322.5806,0.0645,-0.0029,0.0016,0.0022,130.632
20000,0.0,324.0,0.0,0.0,322.5806,0.0,-0.0096,0.0001,0.0,199.3463
30000,0.0,324.0,0.0,0.0178,322.5806,0.0323,-0.0127,0.0003,0.0,200.5999
40000,0.0,324.0,0.0,0.0264,322.5806,0.0968,-0.0129,0.0001,0.0001,202.8132
50000,0.0,324.0,0.0,0.0,322.5806,0.0,-0.0122,0.0001,0.0001,197.2563
60000,0.0,324.0,0.0,0.0,322.5806,0.0,-0.0123,0.0001,0.0001,198.189
70000,0.0,324.0,0.0,0.0,322.5806,0.0,-0.0117,0.0,0.0001,196.5434
80000,0.0,324.0,0.0,0.034,312.5,0.0938,-0.0109,0.0001,0.0,202.303
90000,0.0,324.0,0.0,0.0535,312.5,0.125,-0.011,0.0001,0.0,201.6148
100000,0.0,324.0,0.0,0.0623,303.0303,0.1515,-0.0105,0.0001,0.0001,197.3298
110000,0.0,324.0,0.0,0.0432,312.5,0.125,-0.0101,0.0,0.0001,198.3137
120000,0.0,324.0,0.0,0.0895,303.0303,0.1818,-0.0098,0.0,0.0002,200.335
130000,0.0,324.0,0.0,0.0801,303.0303,0.1818,-0.0096,0.0001,0.0002,196.7854
140000,0.0936,293.9,0.1,0.1065,294.1176,0.2059,-0.009,0.0001,0.0003,197.1956
150000,0.0,324.0,0.0,0.0852,294.1176,0.1471,-0.0091,0.0001,0.0003,194.4665
160000,0.0,324.0,0.0,0.0204,322.5806,0.0968,-0.0089,0.0001,0.0003,196.0384
170000,0.0,324.0,0.0,0.1171,294.1176,0.3235,-0.0095,0.0001,0.0004,199.3592
180000,0.0,324.0,0.0,0.1167,294.1176,0.3235,-0.0091,0.0001,0.0004,195.1203
190000,0.0,324.0,0.0,0.1468,277.7778,0.2778,-0.0094,0.0001,0.0004,195.5465
200000,0.0,324.0,0.0,0.28,243.9024,0.5366,-0.0097,0.0002,0.0004,193.6636
210000,0.0,324.0,0.0,0.1675,270.2703,0.3243,-0.0086,0.0002,0.0006,193.0006
