env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
0,-1.0,28.6,0.0,,,,,,,
10000,0.0,1024.0,0.0,-1.0,14.5985,0.0,-1.8554,4.2629,0.0175,123.7477
20000,0.0,1024.0,0.0,-1.0,15.9744,0.0,-2.0315,4.9338,0.0038,643.247
30000,0.0,1024.0,0.0,-1.0,16.2602,0.0,-2.0852,5.1461,0.003,636.2931
40000,0.0,1024.0,0.0,-1.0,16.5563,0.0,-2.1201,5.273,0.0022,632.8883
50000,0.0,1024.0,0.0,-0.9967,17.7936,0.0018,-2.1426,5.3476,0.0016,629.0516
60000,0.0,1024.0,0.0,-1.0,15.0376,0.0,-2.1601,5.3943,0.0011,626.9958
70000,0.0,1024.0,0.0,-1.0,16.6113,0.0,-2.1721,5.4299,0.0009,624.9788
80000,0.0,1024.0,0.0,-1.0,16.9205,0.0,-2.1829,5.4526,0.0006,610.7768
90000,0.0,1024.0,0.0,-1.0,18.4843,0.0,-2.1937,5.4872,0.0004,619.3864
100000,0.0,1024.0,0.0,-1.0,17.4216,0.0,-2.2054,5.522,0.0004,622.1853
110000,0.0,1024.0,0.0,-1.0,18.2482,0.0,-2.2144,5.5458,0.0004,617.2007
120000,0.0,1024.0,0.0,-1.0,19.7628,0.0,-2.2255,5.5831,0.0003,611.3378
130000,0.0,1024.0,0.0,-1.0,20.9205,0.0,-2.2342,5.6078,0.0003,613.5955
140000,0.0,1024.0,0.0,-1.0,18.2482,0.0,-2.243,5.6378,0.0003,611.4824
150000,0.0,1024.0,0.0,-1.0,23.5849,0.0,-2.2513,5.6645,0.0003,604.6525
160000,0.0,1024.0,0.0,-1.0,22.9358,0.0,-2.258,5.6847,0.0003,610.1325
170000,0.0,1024.0,0.0,-0.9958,22.4215,0.0022,-2.2656,5.7101,0.0003,607.5658
180000,0.0,1024.0,0.0,-1.0,25.8398,0.0,-2.2714,5.7271,0.0003,605.4068
190000,0.0,1024.0,0.0,-1.0,22.1239,0.0,-2.2778,5.7503,0.0003,603.842
200000,0.0,1024.0,0.0,-1.0,24.57,0.0,-2.2827,5.7644,0.0003,604.2331
210000,0.0,1024.0,0.0,-1.0,26.3852,0.0,-2.2891,5.7876,0.0002,601.9158
220000,0.0,1024.0,0.0,-1.0,25.2525,0.0,-2.293,5.7997,0.0003,599.6282
230000,0.0,1024.0,0.0,-1.0,26.0417,0.0,-2.2984,5.8164,0.0003,600.4552
240000,0.0,1024.0,0.0,-1.0,25.8398,0.0,-2.3037,5.8321,0.0003,598.6384
250000,0.0,1024.0,0.0,-0.9956,22.9885,0.0023,-2.3065,5.8386,0.0003,596.459
260000,0.0,1024.0,0.0,-1.0,26.455,0.0,-2.3126,5.8591,0.0003,586.5711
270000,-0.2,983.9,0.0,-1.0,29.4118,0.0,-2.3151,5.8631,0.0004,594.1941
280000,0.0,1024.0,0.0,-1.0,30.8642,0.0,-2.3182,5.8768,0.0004,590.1641
290000,0.0,1024.0,0.0,-1.0,28.0899,0.0,-2.3214,5.8829,0.0003,591.1879
300000,0.0,1024.0,0.0,-1.0,31.5457,0.0,-2.325,5.8942,0.0004,589.0971
310000,0.0,1024.0,0.0,-0.9943,30.7692,0.0031,-2.3278,5.9019,0.0004,587.4602
320000,0.0,1024.0,0.0,-0.9882,31.4465,0.0063,-2.3308,5.9136,0.0004,586.5976
