env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
2290000,0.9586,14.9,1.0,0.9531,16.8919,1.0,0.0017,0.0016,694.6002
2300000,0.9586,14.9,1.0,0.954,16.5563,1.0,0.0017,0.0016,690.8188
2310000,0.9542,16.5,1.0,0.9532,16.835,1.0,0.0017,0.0015,689.0298
2320000,0.9608,14.1,1.0,0.9533,16.835,1.0,0.0017,0.0015,683.7418
2330000,0.9575,15.3,1.0,0.9535,16.7224,1.0,0.0017,0.0015,687.2562
2340000,0.9564,15.7,1.0,0.9531,16.8919,1.0,0.0017,0.0015,687.1006
2350000,0.9589,14.8,1.0,0.9537,16.6667,1.0,0.0017,0.0015,681.5444
2360000,0.9569,15.5,1.0,0.9532,16.8634,1.0,0.0017,0.0015,680.479
2370000,0.9589,14.8,1.0,0.9544,16.4204,1.0,0.0017,0.0015,680.9952
2380000,0.9581,15.1,1.0,0.9537,16.6667,1.0,0.0017,0.0015,678.2075
2390000,0.96,14.4,1.0,0.9536,16.6945,1.0,0.0017,0.0015,678.8131
2400000,0.9572,15.4,1.0,0.9528,16.9779,1.0,0.0017,0.0015,675.3041
2410000,0.9553,16.1,1.0,0.9531,16.8919,1.0,0.0017,0.0015,675.0297
2420000,0.9561,15.8,1.0,0.954,16.5837,1.0,0.0017,0.0015,676.0012
2430000,0.9561,15.8,1.0,0.9542,16.4745,1.0,0.0016,0.0015,672.6459
2440000,0.9581,15.1,1.0,0.953,16.9205,1.0,0.0016,0.0015,673.9759
2450000,0.9586,14.9,1.0,0.9536,16.6945,1.0,0.0016,0.0015,677.1524
2460000,0.9606,14.2,1.0,0.9541,16.5017,1.0,0.0016,0.0015,674.072
2470000,0.9564,15.7,1.0,0.9539,16.6113,1.0,0.0016,0.0014,672.7556
2480000,0.9567,15.6,1.0,0.9527,17.0358,1.0,0.0016,0.0015,679.9754
2490000,0.9594,14.6,1.0,0.9536,16.6945,1.0,0.0016,0.0015,677.8353
2500000,0.9539,16.6,1.0,0.954,16.5563,1.0,0.0016,0.0015,674.686
2510000,0.9594,14.6,1.0,0.9534,16.7785,1.0,0.0016,0.0014,675.5305
2520000,0.9581,15.1,1.0,0.954,16.5563,1.0,0.0016,0.0014,669.677
2530000,0.9583,15.0,1.0,0.954,16.5837,1.0,0.0016,0.0014,669.1786
2540000,0.9581,15.1,1.0,0.9541,16.5017,1.0,0.0016,0.0014,668.3015
2550000,0.9581,15.1,1.0,0.9541,16.5289,1.0,0.0016,0.0014,668.0025
2560000,0.9603,14.3,1.0,0.9536,16.6945,1.0,0.0016,0.0014,670.4175
2570000,0.96,14.4,1.0,0.9537,16.6945,1.0,0.0016,0.0014,665.7452
2580000,0.9558,15.9,1.0,0.9538,16.6113,1.0,0.0016,0.0014,664.6994
2590000,0.9581,15.1,1.0,0.9536,16.6945,1.0,0.0016,0.0014,664.6695
2600000,0.9592,14.7,1.0,0.9532,16.835,1.0,0.0016,0.0014,663.8018
2610000,0.96,14.4,1.0,0.9534,16.7785,1.0,0.0016,0.0014,668.2342
2620000,0.9544,16.4,1.0,0.9539,16.5837,1.0,0.0016,0.0014,658.8179
2630000,0.9583,15.0,1.0,0.9539,16.5837,1.0,0.0016,0.0014,663.7478
2640000,0.9583,15.0,1.0,0.9539,16.6113,1.0,0.0016,0.0014,667.7856
2650000,0.9558,15.9,1.0,0.9538,16.6113,1.0,0.0016,0.0014,662.0192
2660000,0.9542,16.5,1.0,0.9537,16.6667,1.0,0.0016,0.0014,660.966
