env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
7000,,,,,,,,,,,,,1000,-277.673,90.6805
7500,,,0.5665,0.6875,0.2418,-18.1635,3.208,0.1622,-0.403,0.9946,11.1218,1.2168,,,
8000,,,0.5696,0.7011,0.2052,-18.6546,3.0648,0.143,-0.3901,0.9364,16.303,1.1176,,,
8000,,,,,,,,,,,,,1000,-277.6567,91.8947
8500,,,0.5657,0.6934,0.1846,-20.3967,3.9966,0.1264,-0.3767,1.1997,15.3077,1.5393,,,
9000,,,0.5753,0.6922,0.1967,-20.87,3.3895,0.1254,-0.3774,1.2899,20.535,1.3426,,,
9000,,,,,,,,,,,,,1000,-209.0787,90.0549
9500,,,0.5963,0.7017,0.2042,-23.4273,4.2574,0.1239,-0.3885,1.9413,37.5293,1.7264,,,
10000,,,0.5882,0.7002,0.2265,-25.0394,4.2884,0.1399,-0.4183,1.7259,30.6478,1.9131,,,
10000,352.9955,1000.0,,,,,,,,,,,,,
10000,,,,,,,,,,,,,1000,-36.3716,79.4383
10500,,,0.5874,0.7048,0.1963,-27.8204,3.8939,0.1259,-0.3837,1.8931,27.5657,1.4749,,,
11000,,,0.5883,0.7061,0.2185,-29.0272,3.5971,0.1442,-0.4148,1.82,44.0071,1.5239,,,
11000,,,,,,,,,,,,,1000,-140.3451,88.3549
11500,,,0.6007,0.7093,0.2083,-31.6249,2.9546,0.1267,-0.3978,1.5257,29.6583,1.599,,,
12000,,,0.5921,0.7052,0.2052,-30.9265,3.2226,0.1284,-0.4006,1.4902,26.6124,1.4874,,,
12000,,,,,,,,,,,,,1000,-222.2664,88.0873
12500,,,0.6014,0.6973,0.2168,-35.5041,4.1374,0.1253,-0.4171,1.4104,28.4485,1.9319,,,
13000,,,0.6039,0.7079,0.2127,-36.1994,3.4188,0.1271,-0.4298,1.4921,31.3798,1.1257,,,
13000,,,,,,,,,,,,,1000,137.893,88.1231
13500,,,0.6028,0.7091,0.2021,-36.1787,3.0693,0.1213,-0.394,1.3958,23.9932,1.1628,,,
14000,,,0.5964,0.6998,0.2014,-34.5868,3.7689,0.1228,-0.4037,1.3028,22.5435,1.3696,,,
14000,,,,,,,,,,,,,1000,-139.3436,88.197
14500,,,0.6001,0.7017,0.2121,-37.6844,3.4728,0.1257,-0.4216,1.5575,26.5977,1.3569,,,
15000,,,0.6045,0.7049,0.2185,-38.7642,2.9717,0.1308,-0.4198,1.4508,44.3617,1.0167,,,
15000,997.8693,1000.0,,,,,,,,,,,,,
15000,,,,,,,,,,,,,1000,197.7512,78.3989
15500,,,0.6094,0.709,0.2148,-42.4526,3.533,0.1277,-0.4326,1.2371,36.6132,1.7212,,,
16000,,,0.6043,0.7141,0.2274,-41.9361,3.302,0.1399,-0.4283,1.2344,21.1553,1.209,,,
16000,,,,,,,,,,,,,1000,200.2738,88.0228
16500,,,0.619,0.7216,0.2199,-44.2518,3.1506,0.1294,-0.4217,1.2068,24.7693,1.3798,,,
17000,,,0.6112,0.7126,0.2175,-43.3747,2.8763,0.1304,-0.4331,1.147,40.8178,1.0987,,,
17000,,,,,,,,,,,,,1000,56.4843,89.4665
17500,,,0.5997,0.7188,0.2235,-43.5467,2.9331,0.1444,-0.4313,1.4745,31.2203,1.4995,,,
18000,,,0.6121,0.707,0.2169,-47.8124,3.4969,0.1244,-0.4345,1.3908,23.3719,1.9153,,,
18000,,,,,,,,,,,,,1000,251.2851,89.4663
18500,,,0.6124,0.7128,0.2159,-47.739,2.9019,0.1261,-0.421,1.1458,25.0613,1.3365,,,
19000,,,0.6187,0.7078,0.2295,-49.5642,2.9168,0.1266,-0.4492,1.2917,37.3882,1.2975,,,
19000,,,,,,,,,,,,,1000,529.0192,88.4161
19500,,,0.6191,0.7251,0.2139,-51.735,2.6536,0.1302,-0.4334,1.286,28.7073,1.0615,,,
20000,,,0.6224,0.7302,0.23,-53.9726,3.067,0.141,-0.4365,1.1669,19.9586,1.1662,,,
20000,1199.6445,1000.0,,,,,,,,,,,,,
20000,,,,,,,,,,,,,1000,496.4256,78.0548
20500,,,0.6289,0.7136,0.2591,-55.1154,2.7014,0.1444,-0.4591,1.2907,37.8283,1.0249,,,
21000,,,0.6107,0.7129,0.198,-54.7156,3.3264,0.1148,-0.4072,1.1079,30.817,1.417,,,
21000,,,,,,,,,,,,,1000,312.5395,88.6225
21500,,,0.6281,0.7215,0.2266,-56.187,2.9879,0.1293,-0.43,1.2554,23.922,1.326,,,
22000,,,0.6218,0.7296,0.2597,-58.0507,3.7642,0.1614,-0.4675,1.699,35.8163,1.7788,,,
22000,,,,,,,,,,,,,1000,699.6821,91.0492
22500,,,0.6141,0.7298,0.2087,-59.7618,2.7192,0.1312,-0.4203,1.5041,38.3297,1.2569,,,
23000,,,0.6291,0.7344,0.2209,-61.4857,3.2418,0.1332,-0.4258,1.3284,35.188,1.9324,,,
23000,,,,,,,,,,,,,1000,550.5193,88.2048
23500,,,0.6255,0.7284,0.2083,-62.3534,3.1302,0.1222,-0.4105,1.4239,56.7022,1.4492,,,
24000,,,0.6298,0.7397,0.2189,-64.564,3.0502,0.1359,-0.4233,1.349,34.0051,1.4662,,,
24000,,,,,,,,,,,,,1000,496.6839,90.4787
24500,,,0.6184,0.7317,0.2128,-67.1835,2.942,0.1331,-0.4244,1.3938,29.0659,1.5268,,,
25000,,,0.6322,0.7291,0.2301,-66.5722,3.7646,0.1346,-0.4305,1.3064,23.0457,1.3546,,,
25000,1225.2945,1000.0,,,,,,,,,,,,,
25000,,,,,,,,,,,,,1000,659.1131,77.7835
25500,,,0.6289,0.7361,0.2185,-67.8648,3.1214,0.1329,-0.4297,1.5492,33.435,2.2028,,,
26000,,,0.6271,0.7346,0.2302,-67.2836,2.3801,0.1441,-0.4525,1.4409,26.1848,1.5311,,,
26000,,,,,,,,,,,,,1000,450.3031,88.1591
26500,,,0.6209,0.7444,0.2422,-70.1203,2.7808,0.1617,-0.45,1.268,44.9797,1.8177,,,
27000,,,0.6314,0.7434,0.2139,-72.445,3.2482,0.1336,-0.4173,1.5157,36.4022,1.3776,,,
27000,,,,,,,,,,,,,1000,847.9681,88.3015
27500,,,0.6276,0.7394,0.225,-71.1475,4.0408,0.1397,-0.4318,2.327,50.2163,2.6735,,,
28000,,,0.6224,0.7348,0.2128,-74.7702,3.9718,0.1312,-0.4289,1.6274,54.4116,2.7886,,,
28000,,,,,,,,,,,,,1000,-156.3725,88.4759
28500,,,0.628,0.7333,0.2103,-74.333,3.2382,0.1267,-0.4237,1.4837,23.4109,1.7588,,,
29000,,,0.6291,0.7442,0.2194,-77.7598,3.2292,0.1382,-0.4417,1.6465,46.9302,1.7831,,,
29000,,,,,,,,,,,,,1000,1130.7072,87.5073
29500,,,0.6304,0.7435,0.2272,-77.8187,3.0259,0.1424,-0.4535,2.1228,41.4964,1.7036,,,
30000,,,0.6336,0.7545,0.2251,-81.3359,3.0974,0.1468,-0.4314,1.6445,55.9615,2.5033,,,
30000,12.9879,1000.0,,,,,,,,,,,,,
30000,,,,,,,,,,,,,1000,1494.3447,77.8159
30500,,,0.6241,0.7503,0.2399,-80.7175,3.504,0.1619,-0.468,1.6542,65.2417,2.6169,,,
31000,,,0.6273,0.7583,0.2199,-86.2953,3.7454,0.1518,-0.4305,1.6288,35.5649,1.7882,,,
31000,,,,,,,,,,,,,1000,1276.394,87.717
31500,,,0.6389,0.763,0.2284,-90.0785,2.8462,0.153,-0.4318,1.5785,34.7775,2.5735,,,
32000,,,0.6345,0.7575,0.2166,-91.3332,3.2677,0.1444,-0.422,2.0843,53.689,2.2093,,,
32000,,,,,,,,,,,,,1000,1048.2823,88.2667
32500,,,0.6246,0.7498,0.2231,-87.6538,3.6396,0.1511,-0.4471,2.0264,78.9469,1.9809,,,
33000,,,0.6295,0.764,0.2229,-95.8725,3.5271,0.1563,-0.4307,2.1874,59.0745,2.5859,,,
33000,,,,,,,,,,,,,1000,1522.1503,88.6513
33500,,,0.6228,0.767,0.2592,-96.6703,3.0267,0.1909,-0.4802,2.016,64.6985,2.333,,,
34000,,,0.638,0.771,0.2347,-99.1252,3.2626,0.1637,-0.4472,1.9433,51.6436,2.1351,,,
34000,,,,,,,,,,,,,1000,1481.0241,89.0693
34500,,,0.6264,0.7759,0.2174,-100.8682,3.1992,0.1627,-0.4333,2.1261,74.5836,2.0148,,,
35000,,,0.6232,0.7724,0.2284,-99.4373,4.2806,0.1716,-0.4617,1.9667,59.1467,1.4895,,,
35000,2849.8177,1000.0,,,,,,,,,,,,,
35000,,,,,,,,,,,,,1000,1750.6862,77.4826
35500,,,0.6335,0.7676,0.228,-102.5576,3.2995,0.1595,-0.4443,1.88,91.2668,1.9868,,,
36000,,,0.6325,0.769,0.2327,-105.7205,2.9301,0.1655,-0.4613,2.3895,70.1549,2.5566,,,
36000,,,,,,,,,,,,,1000,1569.7368,87.8176
36500,,,0.6266,0.7726,0.228,-109.0862,3.5621,0.1698,-0.45,1.9916,58.9003,2.4976,,,
37000,,,0.6312,0.7762,0.2221,-110.8997,3.2023,0.1632,-0.4432,2.2704,81.5398,2.4056,,,
37000,,,,,,,,,,,,,1000,1851.7867,87.6791
37500,,,0.6283,0.7854,0.2364,-113.14,3.4707,0.1844,-0.4675,2.2296,127.6271,2.4182,,,
38000,,,0.6345,0.7817,0.2336,-116.7953,3.8459,0.1755,-0.4512,2.2926,69.016,3.0574,,,
38000,,,,,,,,,,,,,1000,1915.0221,88.6836
38500,,,0.6263,0.7783,0.2262,-117.2376,3.3216,0.1756,-0.4623,1.9837,63.7596,2.1548,,,
39000,,,0.623,0.7889,0.2155,-122.6676,3.3959,0.1763,-0.44,2.0083,42.9999,2.4239,,,
39000,,,,,,,,,,,,,1000,2050.6843,88.473
39500,,,0.6275,0.7904,0.2247,-126.1478,3.8636,0.1799,-0.4508,2.0532,71.9909,3.7778,,,
40000,,,0.6405,0.7808,0.2354,-125.8113,3.5222,0.172,-0.4347,2.3221,49.2131,2.6387,,,
40000,3235.5339,1000.0,,,,,,,,,,,,,
40000,,,,,,,,,,,,,1000,2076.3313,79.8342
40500,,,0.6317,0.785,0.2215,-133.6566,3.2539,0.1714,-0.4322,2.0944,74.6266,2.8818,,,
41000,,,0.6294,0.7887,0.2212,-130.4204,3.6071,0.1765,-0.4316,2.2196,63.2108,2.7126,,,
41000,,,,,,,,,,,,,1000,2043.0722,87.6278
41500,,,0.627,0.7912,0.2155,-135.9942,3.8562,0.1765,-0.4359,2.3355,115.3182,2.532,,,
42000,,,0.6347,0.7936,0.2272,-135.7081,3.374,0.1817,-0.4406,2.2104,128.1176,2.3542,,,
42000,,,,,,,,,,,,,1000,2237.8128,87.606
42500,,,0.631,0.7974,0.2286,-139.2505,3.7309,0.1875,-0.4488,1.9644,51.4417,3.091,,,
43000,,,0.6289,0.8052,0.2225,-141.5112,3.8161,0.1908,-0.4361,2.1218,59.9988,3.6721,,,
43000,,,,,,,,,,,,,1000,2263.4199,87.5074
43500,,,0.6353,0.8014,0.235,-143.7893,3.162,0.1927,-0.4498,2.5714,62.2767,2.0357,,,
44000,,,0.6334,0.8132,0.2298,-146.0407,3.3261,0.1979,-0.4368,2.403,79.0798,4.144,,,
44000,,,,,,,,,,,,,1000,2263.1174,87.4911
44500,,,0.6198,0.8072,0.2171,-153.3434,3.9146,0.194,-0.4356,2.11,83.7467,3.4221,,,
45000,,,0.6275,0.8146,0.213,-153.0537,3.4188,0.1926,-0.4256,2.9719,115.433,3.0448,,,
45000,3435.6896,1000.0,,,,,,,,,,,,,
45000,,,,,,,,,,,,,1000,2371.8273,78.0326
45500,,,0.6235,0.8123,0.2301,-153.282,3.7592,0.2059,-0.4683,2.3014,111.6562,3.5697,,,
46000,,,0.6252,0.8087,0.2225,-156.7092,3.5729,0.1964,-0.4462,2.4529,81.7156,3.8919,,,
46000,,,,,,,,,,,,,1000,2337.7714,87.9125
46500,,,0.6333,0.8175,0.2222,-158.9539,4.2675,0.196,-0.4457,2.2161,86.4493,2.2458,,,
47000,,,0.6321,0.8153,0.2335,-158.3754,2.6668,0.2061,-0.4635,2.4713,117.903,2.439,,,
47000,,,,,,,,,,,,,1000,2419.3343,87.6318
47500,,,0.629,0.8086,0.2322,-165.1192,3.5371,0.2017,-0.4574,2.6181,72.3083,4.4341,,,
48000,,,0.6296,0.8223,0.2186,-168.0177,3.4248,0.2029,-0.4345,3.54,77.367,4.7559,,,
48000,,,,,,,,,,,,,1000,1451.6044,86.9469
48500,,,0.6373,0.8172,0.234,-164.6689,3.047,0.2035,-0.4583,2.1288,61.1093,2.8712,,,
49000,,,0.6195,0.8233,0.221,-170.8163,3.6195,0.2112,-0.4509,2.3811,88.4984,3.5991,,,
49000,,,,,,,,,,,,,1000,2692.4661,87.5522
49500,,,0.6233,0.8159,0.2304,-170.4508,3.1399,0.2099,-0.457,2.2496,67.5613,3.4024,,,
50000,,,0.6214,0.8197,0.2199,-178.4535,3.2455,0.2075,-0.4455,2.2003,72.4597,2.7564,,,
50000,3660.1886,1000.0,,,,,,,,,,,,,
50000,,,,,,,,,,,,,1000,2705.1858,78.7652
50500,,,0.6338,0.8208,0.2274,-175.5163,3.243,0.2038,-0.4427,2.3201,84.2545,4.1443,,,
51000,,,0.6308,0.8175,0.2231,-177.0791,3.0697,0.1999,-0.433,2.3044,97.5432,4.975,,,
51000,,,,,,,,,,,,,1000,2650.5669,88.6134
51500,,,0.6319,0.8279,0.225,-179.0245,3.5075,0.2087,-0.4364,2.2209,60.1007,4.0017,,,
52000,,,0.6273,0.8335,0.2291,-184.7361,3.3551,0.2223,-0.4618,2.292,92.8997,2.3137,,,
52000,,,,,,,,,,,,,1000,2911.4565,87.9609
52500,,,0.6298,0.8362,0.2436,-183.0844,4.296,0.2364,-0.4677,2.4304,94.4709,3.6147,,,
53000,,,0.6187,0.8266,0.2214,-186.5354,3.6234,0.2167,-0.4461,2.2067,83.8357,5.7434,,,
53000,,,,,,,,,,,,,1000,2783.2527,87.6885
53500,,,0.6253,0.8304,0.2259,-190.2812,3.7294,0.2177,-0.439,2.1429,63.867,4.0868,,,
54000,,,0.6273,0.8266,0.226,-194.0367,3.5657,0.2147,-0.446,2.3515,108.3725,4.258,,,
54000,,,,,,,,,,,,,1000,2651.0526,88.0165
54500,,,0.629,0.8388,0.2297,-194.9875,2.947,0.2252,-0.4377,2.0421,101.5912,3.4673,,,
55000,,,0.6133,0.8382,0.233,-201.2751,3.4105,0.2419,-0.458,2.2994,74.6833,3.6225,,,
55000,3940.7828,1000.0,,,,,,,,,,,,,
55000,,,,,,,,,,,,,1000,2861.2961,77.4994
55500,,,0.6168,0.8292,0.2248,-199.4608,3.0409,0.2252,-0.4505,2.0562,64.6169,3.4898,,,
56000,,,0.6313,0.8502,0.2315,-201.4665,4.6095,0.2345,-0.4437,2.0078,57.1407,4.0393,,,
56000,,,,,,,,,,,,,1000,2992.5249,88.6892
56500,,,0.6232,0.8499,0.2373,-201.3437,3.5012,0.2479,-0.4666,8.4372,159.8657,2.9753,,,
57000,,,0.6226,0.8333,0.2411,-199.4958,3.3704,0.2368,-0.4693,2.118,121.6037,4.5514,,,
57000,,,,,,,,,,,,,1000,2998.3222,89.0366
57500,,,0.624,0.8337,0.2192,-204.834,3.0443,0.2165,-0.4395,2.1873,113.3734,4.3806,,,
58000,,,0.6278,0.8348,0.2403,-208.499,3.2129,0.2326,-0.4611,2.4086,87.441,4.1453,,,
58000,,,,,,,,,,,,,1000,3037.5936,89.6108
58500,,,0.6259,0.8486,0.2382,-209.164,3.2312,0.2436,-0.4746,2.183,97.5218,3.9514,,,
59000,,,0.6235,0.8529,0.2299,-214.9979,3.1707,0.2451,-0.45,2.3886,90.0162,4.7678,,,
59000,,,,,,,,,,,,,1000,3088.833,87.6075
59500,,,0.6223,0.8454,0.2276,-215.0015,3.1068,0.2341,-0.4535,2.0734,84.4096,3.8239,,,
60000,,,0.6192,0.8458,0.238,-215.541,3.311,0.2481,-0.4628,2.1616,83.1735,3.7632,,,
60000,4136.9121,1000.0,,,,,,,,,,,,,
60000,,,,,,,,,,,,,1000,3195.9243,78.0427
60500,,,0.6257,0.8538,0.2383,-215.184,3.6588,0.2509,-0.4541,2.0708,88.1971,5.3976,,,
61000,,,0.6264,0.8483,0.2299,-217.6019,3.4324,0.2353,-0.4639,2.3989,186.7018,4.6478,,,
61000,,,,,,,,,,,,,1000,3210.6667,87.1453
61500,,,0.6236,0.861,0.2311,-222.4472,3.0812,0.2523,-0.4559,2.2398,105.461,3.1464,,,
62000,,,0.6146,0.8507,0.2108,-227.7095,3.4282,0.2323,-0.4309,2.1836,109.8925,4.0487,,,
62000,,,,,,,,,,,,,1000,3233.3917,90.1779
62500,,,0.6222,0.852,0.2266,-226.4886,3.2168,0.2384,-0.4516,2.3895,84.1963,4.7189,,,
63000,,,0.6237,0.8533,0.2309,-228.7441,3.8883,0.2453,-0.452,2.2916,119.3519,3.6402,,,
63000,,,,,,,,,,,,,1000,3315.9468,88.1704
63500,,,0.6203,0.8656,0.2207,-232.9678,4.084,0.2495,-0.4385,2.1,76.5917,3.909,,,
64000,,,0.6213,0.8552,0.2247,-233.7436,3.4869,0.2439,-0.4477,2.2905,115.1723,4.5276,,,
64000,,,,,,,,,,,,,1000,3366.7842,89.9718
64500,,,0.6135,0.8525,0.2323,-240.334,4.7222,0.2567,-0.4631,2.5951,92.7876,4.9876,,,
65000,,,0.6139,0.8503,0.2217,-238.0534,3.9862,0.2428,-0.4308,2.1949,82.643,4.5364,,,
65000,4324.8228,1000.0,,,,,,,,,,,,,
65000,,,,,,,,,,,,,1000,3369.8418,78.3727
65500,,,0.6139,0.8428,0.2146,-241.0481,3.6856,0.2308,-0.4337,2.0698,75.0514,3.9353,,,
66000,,,0.6248,0.8655,0.2299,-240.4037,4.2185,0.255,-0.4483,2.3329,83.3921,6.0615,,,
66000,,,,,,,,,,,,,1000,3544.854,89.7719
66500,,,0.6184,0.8569,0.2245,-242.2284,3.6716,0.2474,-0.4473,2.1979,91.2277,4.6551,,,
67000,,,0.622,0.8603,0.2296,-243.5786,3.0991,0.2504,-0.4645,2.7145,188.806,3.4025,,,
67000,,,,,,,,,,,,,1000,3510.5024,91.0332
67500,,,0.6158,0.8713,0.2271,-245.9284,3.7155,0.2641,-0.4624,2.1754,86.0355,4.2107,,,
68000,,,0.6213,0.8598,0.2307,-251.0334,3.8311,0.253,-0.4427,2.2887,109.213,4.1217,,,
68000,,,,,,,,,,,,,1000,3505.6437,87.7796
68500,,,0.605,0.8615,0.2256,-255.7508,3.5734,0.2625,-0.4443,2.625,173.2311,4.9746,,,
69000,,,0.6224,0.8646,0.2352,-253.8774,3.6031,0.2611,-0.4555,2.7886,108.9201,3.5788,,,
69000,,,,,,,,,,,,,1000,3593.7071,90.0795
69500,,,0.6029,0.8553,0.222,-260.25,3.4305,0.2585,-0.4495,2.2475,101.2221,3.5989,,,
70000,,,0.6164,0.8712,0.2228,-257.9934,3.4554,0.2579,-0.4392,2.7005,102.7404,5.6144,,,
70000,4467.8169,1000.0,,,,,,,,,,,,,
70000,,,,,,,,,,,,,1000,3629.5384,79.208
70500,,,0.6152,0.8639,0.2328,-258.5185,3.2816,0.2647,-0.4621,2.3712,135.575,3.5882,,,
71000,,,0.6121,0.8559,0.2254,-266.2588,4.2596,0.2543,-0.4425,2.5434,107.3522,4.4084,,,
71000,,,,,,,,,,,,,1000,3687.4135,87.5287
71500,,,0.6234,0.8753,0.2344,-263.3967,3.3799,0.27,-0.4502,2.4017,103.0507,4.0586,,,
72000,,,0.6076,0.869,0.2179,-270.838,4.041,0.2606,-0.4335,2.5137,88.5779,2.9275,,,
72000,,,,,,,,,,,,,1000,3760.5436,89.2931
72500,,,0.6132,0.8695,0.2271,-268.0321,3.351,0.2674,-0.4601,2.4333,75.3765,3.4591,,,
73000,,,0.6093,0.8741,0.2155,-269.2991,3.258,0.2622,-0.4322,2.6062,185.2706,3.4668,,,
73000,,,,,,,,,,,,,1000,3895.674,90.3038
73500,,,0.6176,0.8653,0.2337,-267.7245,3.5336,0.2639,-0.4674,2.6555,88.6707,5.2865,,,
74000,,,0.6148,0.8619,0.2322,-273.0856,3.4007,0.2634,-0.4551,2.5524,130.6812,6.8835,,,
74000,,,,,,,,,,,,,1000,3860.9461,90.0618
74500,,,0.6186,0.8796,0.2314,-273.4051,4.1105,0.2753,-0.458,2.5681,116.0858,5.9143,,,
75000,,,0.6139,0.8654,0.2228,-274.8062,3.0873,0.2564,-0.4462,2.9324,114.731,5.1493,,,
75000,4675.9037,1000.0,,,,,,,,,,,,,
75000,,,,,,,,,,,,,1000,3852.5372,79.1532
75500,,,0.6115,0.8642,0.2293,-277.4488,4.4079,0.2646,-0.4625,3.1002,177.1112,6.4764,,,
76000,,,0.6016,0.8693,0.2195,-283.9934,3.3668,0.2718,-0.4407,3.0402,124.2982,6.6031,,,
76000,,,,,,,,,,,,,1000,4035.2513,88.6319
76500,,,0.6114,0.8758,0.222,-285.6887,4.4185,0.2695,-0.4385,4.0635,182.6595,7.0855,,,
77000,,,0.6076,0.8731,0.2176,-287.132,3.9043,0.2661,-0.4271,4.5906,113.5195,6.7914,,,
77000,,,,,,,,,,,,,1000,1232.4372,87.974
77500,,,0.6169,0.8868,0.233,-285.732,4.0992,0.2848,-0.4587,6.5621,232.0519,6.0468,,,
78000,,,0.6216,0.8794,0.2317,-287.1744,3.1225,0.2751,-0.4515,5.5966,112.6405,5.4935,,,
78000,,,,,,,,,,,,,1000,245.9141,87.5574
78500,,,0.6226,0.886,0.2309,-286.9036,4.2642,0.2754,-0.4553,6.1532,129.5412,7.0758,,,
79000,,,0.6234,0.882,0.2394,-292.9926,3.1547,0.2785,-0.4736,8.8718,222.9261,5.8236,,,
79000,,,,,,,,,,,,,1000,228.4058,87.3959
79500,,,0.6305,0.8753,0.2409,-286.7295,2.4113,0.2699,-0.4718,8.2436,164.9169,6.5203,,,
80000,,,0.6154,0.8824,0.2344,-296.9868,2.7468,0.2831,-0.4688,7.9929,172.6695,3.6449,,,
80000,-216.5183,1000.0,,,,,,,,,,,,,
80000,,,,,,,,,,,,,1000,-79.8706,76.5759
80500,,,0.6185,0.8807,0.2425,-296.7274,2.8574,0.2869,-0.4865,4.7088,217.2901,6.1213,,,
81000,,,0.6137,0.8722,0.2387,-296.8011,3.7532,0.2801,-0.4727,3.865,124.6438,5.9863,,,
81000,,,,,,,,,,,,,1000,-280.5753,87.5066
81500,,,0.6047,0.8707,0.2357,-298.5296,2.5392,0.2816,-0.4871,11.7137,301.3148,3.8846,,,
82000,,,0.6151,0.8674,0.2363,-295.2941,2.2057,0.2709,-0.4738,4.1298,229.2605,4.9636,,,
82000,,,,,,,,,,,,,1000,901.3607,87.7435
82500,,,0.6199,0.8716,0.2437,-286.4434,2.2242,0.2766,-0.483,3.3755,118.502,4.4229,,,
83000,,,0.6091,0.8748,0.2426,-292.3325,2.013,0.2886,-0.4905,4.4885,111.3699,2.9001,,,
83000,,,,,,,,,,,,,1000,3867.4547,89.1004
83500,,,0.6179,0.8811,0.2389,-295.698,2.3876,0.2824,-0.4758,3.0375,221.4863,5.5567,,,
84000,,,0.6188,0.8676,0.2417,-291.7717,2.2561,0.2721,-0.4717,4.1958,105.3819,3.676,,,
84000,,,,,,,,,,,,,1000,4158.6147,88.2787
84500,,,0.6231,0.8858,0.2598,-291.4815,3.5257,0.3052,-0.5121,3.1983,108.1853,5.6359,,,
85000,,,0.6228,0.8842,0.2462,-287.6104,3.8418,0.2909,-0.488,3.5638,110.243,5.5441,,,
85000,4517.6744,1000.0,,,,,,,,,,,,,
85000,,,,,,,,,,,,,1000,4117.7189,79.9508
85500,,,0.6021,0.8761,0.2263,-304.7538,3.7053,0.2815,-0.449,4.0672,212.5565,4.405,,,
86000,,,0.6172,0.8906,0.2418,-300.1989,2.7939,0.2953,-0.4875,10.1911,288.3597,4.3944,,,
86000,,,,,,,,,,,,,1000,4187.8097,88.0788
86500,,,0.6008,0.8823,0.2246,-305.267,2.7737,0.2867,-0.4522,3.7416,118.0195,3.4334,,,
87000,,,0.6252,0.8778,0.2473,-298.3081,3.3806,0.281,-0.4709,5.0024,124.2375,4.7707,,,
87000,,,,,,,,,,,,,1000,4276.2013,88.1899
87500,,,0.609,0.8803,0.2338,-307.1579,4.2611,0.2888,-0.4621,3.7072,145.7258,7.4485,,,
88000,,,0.6178,0.8828,0.2344,-307.846,3.4793,0.2825,-0.4651,3.8352,145.3459,6.1476,,,
88000,,,,,,,,,,,,,1000,4288.1571,88.4061
88500,,,0.6168,0.8908,0.2368,-306.8642,3.857,0.2956,-0.4586,4.1915,135.5178,4.8824,,,
89000,,,0.6147,0.8804,0.2262,-307.3978,4.4717,0.2742,-0.4513,3.1209,98.9882,4.5876,,,
89000,,,,,,,,,,,,,1000,4345.3567,87.0956
89500,,,0.6193,0.8867,0.2358,-307.2374,2.6117,0.2862,-0.4667,3.2116,149.7398,4.3148,,,
90000,,,0.6055,0.8847,0.2263,-317.0414,3.2863,0.2852,-0.4473,3.053,99.6095,5.0497,,,
90000,4727.0739,1000.0,,,,,,,,,,,,,
90000,,,,,,,,,,,,,1000,4385.1412,77.143
90500,,,0.6103,0.8877,0.2282,-311.7943,3.8606,0.2878,-0.4471,3.1807,86.2447,4.232,,,
