env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
0,0.0,484.0,0.0,,,,,,
10000,0.0,484.0,0.0,0.0,500.0,0.0,0.8983,0.0014,705.6547
20000,0.0,484.0,0.0,0.0239,476.1905,0.0476,0.4378,0.0,990.7751
30000,0.0,484.0,0.0,0.0,476.1905,0.0,0.2886,0.0,987.5147
40000,0.0,484.0,0.0,0.0,476.1905,0.0,0.2481,0.0,970.7213
50000,0.0,484.0,0.0,0.0,500.0,0.0,0.2219,0.0,976.9853
60000,0.0,484.0,0.0,0.0,476.1905,0.0,0.2094,0.0,973.2093
70000,0.0,484.0,0.0,0.0072,476.1905,0.0476,0.1967,0.0,968.7618
80000,0.0,484.0,0.0,0.0179,476.1905,0.0476,0.1894,0.0,953.1713
90000,0.0,484.0,0.0,0.0211,476.1905,0.0476,0.1855,0.0,954.4526
100000,0.0,484.0,0.0,0.0105,500.0,0.05,0.1795,0.0,962.0851
110000,0.0,484.0,0.0,0.0,476.1905,0.0,0.1772,0.0,954.6001
120000,0.0,484.0,0.0,0.0171,476.1905,0.0476,0.1746,0.0,950.3436
130000,0.0,484.0,0.0,0.0,476.1905,0.0,0.1717,0.0,951.9306
140000,0.0,484.0,0.0,0.0,500.0,0.0,0.1675,0.0,941.9403
150000,0.0,484.0,0.0,0.0,476.1905,0.0,0.1657,0.0,945.2002
160000,0.0,484.0,0.0,0.0225,476.1905,0.0476,0.1641,0.0,939.3707
170000,0.0,484.0,0.0,0.033,476.1905,0.0476,0.1609,0.0001,943.9883
180000,0.0,484.0,0.0,0.0211,476.1905,0.0476,0.1592,0.0001,936.8952
190000,0.0,484.0,0.0,0.0579,454.5455,0.0909,0.1585,0.0,927.5519
200000,0.0,484.0,0.0,0.0294,476.1905,0.0952,0.1583,0.0001,924.5193
210000,0.0,484.0,0.0,0.0,476.1905,0.0,0.1578,0.0001,925.5297
220000,0.0,484.0,0.0,0.0193,476.1905,0.0952,0.1579,0.0001,925.4495
230000,0.0,484.0,0.0,0.017,476.1905,0.0476,0.1564,0.0001,925.2109
240000,0.0,484.0,0.0,0.0082,476.1905,0.0476,0.156,0.0001,916.4311
250000,0.0,484.0,0.0,0.0122,500.0,0.05,0.1545,0.0001,921.8253
260000,0.0,484.0,0.0,0.0076,476.1905,0.0476,0.1537,0.0001,911.2378
270000,0.0,484.0,0.0,0.0189,476.1905,0.0952,0.1531,0.0001,915.0056
280000,0.0,484.0,0.0,0.0411,454.5455,0.0909,0.1535,0.0001,914.8386
290000,0.0,484.0,0.0,0.0,500.0,0.0,0.1521,0.0001,909.8466
300000,0.0,484.0,0.0,0.0378,454.5455,0.0455,0.1528,0.0001,907.3235
310000,0.0,484.0,0.0,0.0167,500.0,0.1,0.1522,0.0001,909.2317
320000,0.0,484.0,0.0,0.0368,454.5455,0.0909,0.151,0.0001,902.738
330000,0.0,484.0,0.0,0.0723,454.5455,0.1364,0.1509,0.0001,904.054
340000,0.0,484.0,0.0,0.0234,476.1905,0.0952,0.1496,0.0001,905.3154
350000,0.0,484.0,0.0,0.0682,454.5455,0.1364,0.1503,0.0001,902.3313
360000,0.0,484.0,0.0,0.0804,454.5455,0.1364,0.1482,0.0001,895.5432
370000,0.0,484.0,0.0,0.0,476.1905,0.0,0.1483,0.0001,896.2197
380000,0.0,484.0,0.0,0.0639,454.5455,0.1364,0.1473,0.0001,893.318
390000,0.0,484.0,0.0,0.0455,476.1905,0.0952,0.1475,0.0001,898.7618
400000,0.0,484.0,0.0,0.06,454.5455,0.1364,0.1476,0.0001,891.933
410000,0.0,484.0,0.0,0.0455,476.1905,0.1429,0.1482,0.0001,892.3591
420000,0.0,484.0,0.0,0.0049,476.1905,0.0476,0.1482,0.0001,894.8453
430000,0.0,484.0,0.0,0.0574,454.5455,0.1364,0.1475,0.0002,890.5566
440000,0.0,484.0,0.0,0.0394,476.1905,0.1429,0.1472,0.0001,884.0518
450000,0.0,484.0,0.0,0.1119,434.7826,0.2609,0.1464,0.0001,890.9595
460000,0.0,484.0,0.0,0.05,476.1905,0.1429,0.1463,0.0002,887.5663
470000,0.0,484.0,0.0,0.0453,454.5455,0.1364,0.146,0.0002,885.7791
480000,0.0,484.0,0.0,0.1155,434.7826,0.1739,0.1455,0.0002,883.9996
490000,0.0,484.0,0.0,0.1082,434.7826,0.1739,0.1447,0.0002,885.9066
500000,0.0,484.0,0.0,0.1445,416.6667,0.2917,0.1441,0.0002,885.8185
510000,0.0,484.0,0.0,0.1126,434.7826,0.3043,0.1427,0.0002,885.0566
520000,0.0,484.0,0.0,0.1251,434.7826,0.1739,0.1427,0.0002,876.8612
530000,0.0,484.0,0.0,0.1338,416.6667,0.2083,0.1424,0.0002,881.5181
540000,0.0,484.0,0.0,0.1359,434.7826,0.2174,0.1422,0.0002,877.9845
550000,0.0,484.0,0.0,0.1113,434.7826,0.1739,0.1415,0.0003,877.7662
560000,0.0,484.0,0.0,0.1497,416.6667,0.2083,0.1418,0.0003,872.4333
570000,0.0,484.0,0.0,0.0512,454.5455,0.0909,0.1413,0.0003,873.5058
580000,0.0,484.0,0.0,0.1572,416.6667,0.2083,0.141,0.0003,872.9112
590000,0.0833,444.6,0.1,0.0703,454.5455,0.0909,0.1408,0.0003,870.069
600000,0.0,484.0,0.0,0.0741,434.7826,0.1304,0.14,0.0003,871.7555
610000,0.0,484.0,0.0,0.1256,434.7826,0.1739,0.1398,0.0003,873.1262
620000,0.0,484.0,0.0,0.1044,434.7826,0.2174,0.1398,0.0003,871.7694
630000,0.0,484.0,0.0,0.1532,416.6667,0.25,0.1401,0.0003,867.8186
640000,0.0,484.0,0.0,0.0837,454.5455,0.1364,0.1398,0.0003,871.9728
650000,0.0968,437.3,0.1,0.1895,384.6154,0.3077,0.1393,0.0003,867.4204
660000,0.0,484.0,0.0,0.1445,434.7826,0.2609,0.1394,0.0004,867.5639
670000,0.0,484.0,0.0,0.0914,434.7826,0.1304,0.1387,0.0003,863.5074
680000,0.0,484.0,0.0,0.0812,454.5455,0.1364,0.1393,0.0004,857.8996
690000,0.0,484.0,0.0,0.1783,400.0,0.28,0.1387,0.0004,858.439
700000,0.1933,390.8,0.2,0.1906,400.0,0.32,0.1386,0.0004,858.8904
710000,0.0,484.0,0.0,0.1091,434.7826,0.1739,0.138,0.0004,858.5859
720000,0.0957,437.9,0.1,0.2251,384.6154,0.3462,0.1382,0.0004,855.5034
730000,0.0,484.0,0.0,0.1963,384.6154,0.2692,0.1384,0.0004,848.8837
740000,0.0,484.0,0.0,0.2362,370.3704,0.2963,0.1386,0.0004,853.8491
750000,0.0,484.0,0.0,0.1801,416.6667,0.2917,0.1382,0.0004,854.4751
760000,0.0,484.0,0.0,0.1198,416.6667,0.2083,0.1383,0.0005,851.5355
770000,0.0,484.0,0.0,0.2282,384.6154,0.3077,0.1386,0.0005,856.0917
780000,0.0,484.0,0.0,0.0833,454.5455,0.2273,0.1374,0.0005,855.6599
790000,0.0961,437.7,0.1,0.1752,400.0,0.24,0.1373,0.0005,849.9993
800000,0.0,484.0,0.0,0.1417,416.6667,0.2083,0.1376,0.0005,845.2173
810000,0.0,484.0,0.0,0.1206,434.7826,0.1739,0.1372,0.0005,847.1619
820000,0.0,484.0,0.0,0.128,416.6667,0.2083,0.1374,0.0005,848.938
830000,0.0,484.0,0.0,0.2222,384.6154,0.3077,0.1378,0.0005,850.544
840000,0.0,484.0,0.0,0.2388,370.3704,0.3333,0.1369,0.0006,841.3153
850000,0.0,484.0,0.0,0.1825,400.0,0.24,0.1371,0.0005,846.3436
860000,0.0461,464.6,0.1,0.1388,434.7826,0.2609,0.1365,0.0005,841.1419
870000,0.0,484.0,0.0,0.103,434.7826,0.1739,0.136,0.0006,843.3202
880000,0.0,484.0,0.0,0.191,384.6154,0.2692,0.1361,0.0006,842.672
890000,0.0,484.0,0.0,0.1974,400.0,0.28,0.1363,0.0005,845.8444
900000,0.0,484.0,0.0,0.2132,384.6154,0.3077,0.1357,0.0006,836.695
910000,0.0,484.0,0.0,0.1319,416.6667,0.2083,0.1375,0.0006,840.5414
920000,0.0,484.0,0.0,0.0338,476.1905,0.0952,0.1354,0.0006,837.7434
930000,0.0957,437.9,0.1,0.2324,384.6154,0.3077,0.1356,0.0006,840.0379
940000,0.0,484.0,0.0,0.1653,400.0,0.24,0.1352,0.0006,826.4886
950000,0.0957,437.9,0.1,0.0686,454.5455,0.0909,0.1353,0.0006,833.1474
960000,0.0,484.0,0.0,0.2208,370.3704,0.2593,0.1349,0.0006,837.4245
970000,0.0959,437.8,0.1,0.2212,384.6154,0.3077,0.1351,0.0006,837.2292
980000,0.0963,437.6,0.1,0.1037,454.5455,0.1818,0.1342,0.0006,838.9667
990000,0.0924,439.7,0.1,0.1599,400.0,0.24,0.1347,0.0007,833.6751
1000000,0.0,484.0,0.0,0.2047,400.0,0.32,0.1345,0.0006,835.2695
1010000,0.0965,437.5,0.1,0.1727,400.0,0.28,0.1349,0.0006,828.2324
1020000,0.0,484.0,0.0,0.1581,416.6667,0.25,0.134,0.0006,832.1649
1030000,0.0,484.0,0.0,0.2266,384.6154,0.3462,0.1341,0.0006,834.6278
1040000,0.0,484.0,0.0,0.1707,400.0,0.2,0.1342,0.0006,829.3212
1050000,0.2896,344.4,0.3,0.1219,434.7826,0.3043,0.1335,0.0006,827.4189
