env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
790000,0.9633,10.2,1.0,0.9495,14.0252,1.0,0.0017,0.0024,623.2833
800000,0.9629,10.3,1.0,0.9505,13.7552,1.0,0.0017,0.0023,621.1937
810000,0.9654,9.6,1.0,0.9508,13.6612,1.0,0.0017,0.0024,624.9661
820000,0.9629,10.3,1.0,0.9523,13.245,1.0,0.0017,0.0023,622.0877
830000,0.9633,10.2,1.0,0.9524,13.2275,1.0,0.0017,0.0023,623.2159
840000,0.9633,10.2,1.0,0.9529,13.0719,1.0,0.0017,0.0023,620.5214
850000,0.9644,9.9,1.0,0.9536,12.8866,1.0,0.0016,0.0022,620.0308
860000,0.9644,9.9,1.0,0.9542,12.7226,1.0,0.0016,0.0023,621.3016
870000,0.8658,34.5,0.9,0.9532,13.0039,1.0,0.0016,0.0022,618.4574
880000,0.9644,9.9,1.0,0.9539,12.8041,1.0,0.0016,0.0022,619.2938
890000,0.9608,10.9,1.0,0.954,12.7714,1.0,0.0016,0.0022,619.1187
900000,0.9651,9.7,1.0,0.9538,12.8535,1.0,0.0016,0.0022,617.8131
910000,0.9644,9.9,1.0,0.9541,12.7389,1.0,0.0016,0.0021,620.1499
920000,0.9536,12.9,1.0,0.9535,12.9199,1.0,0.0016,0.0021,619.5778
930000,0.9582,11.6,1.0,0.9543,12.6904,1.0,0.0016,0.0021,617.0987
940000,0.96,11.1,1.0,0.9541,12.7389,1.0,0.0015,0.0021,613.8596
950000,0.964,10.0,1.0,0.955,12.5,1.0,0.0015,0.002,610.053
960000,0.9658,9.5,1.0,0.9543,12.6904,1.0,0.0015,0.0021,611.9397
970000,0.9669,9.2,1.0,0.9551,12.4688,1.0,0.0015,0.002,614.4318
980000,0.9672,9.1,1.0,0.9549,12.5313,1.0,0.0015,0.002,613.1207
990000,0.9654,9.6,1.0,0.9553,12.4224,1.0,0.0015,0.002,610.5448
1000000,0.9644,9.9,1.0,0.9549,12.5156,1.0,0.0015,0.002,612.062
1010000,0.9644,9.9,1.0,0.9565,12.0919,1.0,0.0015,0.002,610.6399
1020000,0.9644,9.9,1.0,0.9563,12.1507,1.0,0.0015,0.002,614.0468
1030000,0.6492,89.1,0.7,0.9551,12.4533,1.0,0.0014,0.0019,612.0651
1040000,0.9626,10.4,1.0,0.9557,12.3001,1.0,0.0014,0.002,614.7344
1050000,0.9611,10.8,1.0,0.9565,12.1065,1.0,0.0014,0.0019,609.3586
1060000,0.9615,10.7,1.0,0.956,12.2249,1.0,0.0014,0.0019,608.9632
1070000,0.9604,11.0,1.0,0.9563,12.1212,1.0,0.0014,0.0019,609.4417
1080000,0.9665,9.3,1.0,0.9564,12.1065,1.0,0.0014,0.0019,606.8122
1090000,0.9633,10.2,1.0,0.9575,11.8064,1.0,0.0014,0.0018,607.1327
1100000,0.9644,9.9,1.0,0.9574,11.8343,1.0,0.0014,0.0018,607.2824
1110000,0.964,10.0,1.0,0.957,11.9474,1.0,0.0014,0.0018,608.4389
1120000,0.9622,10.5,1.0,0.9566,12.0773,1.0,0.0014,0.0018,606.1436
1130000,0.9582,11.6,1.0,0.957,11.9474,1.0,0.0014,0.0018,606.2685
1140000,0.9618,10.6,1.0,0.9572,11.8906,1.0,0.0014,0.0018,604.0746
1150000,0.9654,9.6,1.0,0.9575,11.8203,1.0,0.0013,0.0017,602.0977
1160000,0.9629,10.3,1.0,0.9577,11.7371,1.0,0.0013,0.0017,601.4075
1170000,0.9669,9.2,1.0,0.9574,11.8343,1.0,0.0013,0.0017,603.4534
1180000,0.9636,10.1,1.0,0.9582,11.6144,1.0,0.0013,0.0017,603.9442
1190000,0.9615,10.7,1.0,0.9577,11.7371,1.0,0.0013,0.0017,601.2549
1200000,0.9633,10.2,1.0,0.9577,11.7509,1.0,0.0013,0.0017,600.9323
1210000,0.9618,10.6,1.0,0.9581,11.6414,1.0,0.0013,0.0017,597.4289
1220000,0.9633,10.2,1.0,0.958,11.6686,1.0,0.0013,0.0016,596.6271
1230000,0.9669,9.2,1.0,0.9573,11.8624,1.0,0.0013,0.0017,597.0044
1240000,0.9611,10.8,1.0,0.9587,11.4679,1.0,0.0013,0.0016,599.6458
1250000,0.9644,9.9,1.0,0.9588,11.4416,1.0,0.0013,0.0016,599.9192
1260000,0.9658,9.5,1.0,0.9582,11.6144,1.0,0.0013,0.0016,598.9064
1270000,0.964,10.0,1.0,0.9577,11.7647,1.0,0.0012,0.0016,598.8204
1280000,0.9654,9.6,1.0,0.9587,11.4943,1.0,0.0012,0.0016,595.6679
1290000,0.9662,9.4,1.0,0.9586,11.4943,1.0,0.0012,0.0015,592.4288
1300000,0.9633,10.2,1.0,0.9584,11.5607,1.0,0.0012,0.0015,595.7332
1310000,0.9654,9.6,1.0,0.9588,11.4416,1.0,0.0012,0.0015,592.9124
1320000,0.9618,10.6,1.0,0.9586,11.4943,1.0,0.0012,0.0015,591.7212
1330000,0.9618,10.6,1.0,0.9581,11.655,1.0,0.0012,0.0015,588.3195
1340000,0.9647,9.8,1.0,0.9584,11.5607,1.0,0.0012,0.0015,588.796
1350000,0.9626,10.4,1.0,0.9588,11.4416,1.0,0.0012,0.0015,593.5334
1360000,0.964,10.0,1.0,0.9588,11.4416,1.0,0.0012,0.0015,589.5404
1370000,0.9644,9.9,1.0,0.9585,11.5207,1.0,0.0012,0.0015,593.4398
1380000,0.9662,9.4,1.0,0.9591,11.3766,1.0,0.0012,0.0015,590.7374
1390000,0.9636,10.1,1.0,0.9593,11.2867,1.0,0.0012,0.0015,590.416
1400000,0.9615,10.7,1.0,0.9589,11.4155,1.0,0.0012,0.0014,588.2228
1410000,0.9626,10.4,1.0,0.9592,11.325,1.0,0.0012,0.0014,589.2757
1420000,0.9633,10.2,1.0,0.9595,11.236,1.0,0.0012,0.0014,587.4833
1430000,0.9629,10.3,1.0,0.9593,11.2994,1.0,0.0011,0.0014,584.09
1440000,0.9647,9.8,1.0,0.9595,11.236,1.0,0.0011,0.0014,584.7496
1450000,0.9608,10.9,1.0,0.9596,11.236,1.0,0.0011,0.0014,585.5082
1460000,0.9651,9.7,1.0,0.959,11.3895,1.0,0.0011,0.0014,588.8776
1470000,0.9662,9.4,1.0,0.9601,11.0742,1.0,0.0011,0.0014,585.8293
1480000,0.9633,10.2,1.0,0.9598,11.1857,1.0,0.0011,0.0014,583.3606
1490000,0.9633,10.2,1.0,0.9589,11.4025,1.0,0.0011,0.0014,579.5883
1500000,0.9636,10.1,1.0,0.96,11.1111,1.0,0.0011,0.0014,585.6605
1510000,0.9622,10.5,1.0,0.9597,11.1857,1.0,0.0011,0.0013,582.9824
1520000,0.9615,10.7,1.0,0.9597,11.2108,1.0,0.0011,0.0013,583.8517
1530000,0.9626,10.4,1.0,0.9596,11.2108,1.0,0.0011,0.0013,584.0741
1540000,0.9662,9.4,1.0,0.9598,11.1732,1.0,0.0011,0.0013,579.5914
1550000,0.9608,10.9,1.0,0.9597,11.1857,1.0,0.0011,0.0013,582.6971
1560000,0.9582,11.6,1.0,0.96,11.1111,1.0,0.0011,0.0013,581.8004
1570000,0.9633,10.2,1.0,0.9601,11.0619,1.0,0.0011,0.0013,580.4045
1580000,0.9665,9.3,1.0,0.9599,11.1483,1.0,0.0011,0.0013,579.6658
1590000,0.9618,10.6,1.0,0.96,11.0988,1.0,0.0011,0.0013,578.3999
1600000,0.9608,10.9,1.0,0.9593,11.3122,1.0,0.0011,0.0013,576.3216
1610000,0.9615,10.7,1.0,0.96,11.0988,1.0,0.001,0.0013,576.6849
1620000,0.9633,10.2,1.0,0.9596,11.2233,1.0,0.001,0.0013,578.7452
1630000,0.9654,9.6,1.0,0.9605,10.9769,1.0,0.001,0.0013,579.9697
1640000,0.9636,10.1,1.0,0.9601,11.0742,1.0,0.001,0.0012,578.915
1650000,0.951,13.6,1.0,0.9602,11.0619,1.0,0.001,0.0013,576.2894
1660000,0.9593,11.3,1.0,0.9603,11.0254,1.0,0.001,0.0012,574.8817
1670000,0.9644,9.9,1.0,0.96,11.0988,1.0,0.001,0.0012,576.3393
1680000,0.9658,9.5,1.0,0.9601,11.0742,1.0,0.001,0.0012,576.777
1690000,0.9665,9.3,1.0,0.96,11.0988,1.0,0.001,0.0012,574.9858
1700000,0.9665,9.3,1.0,0.9604,11.0011,1.0,0.001,0.0012,574.2861
