env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
0,0.0,100.0,0.0,,,,,,,
10000,0.0,100.0,0.0,-0.9802,5.534,0.0105,-2.2017,5.9565,0.0857,114.1463
20000,0.0,100.0,0.0,-0.9905,5.5494,0.005,-2.5633,7.6843,0.08,558.5352
30000,0.0,100.0,0.0,-0.9843,5.5617,0.0083,-2.5809,7.7526,0.081,558.8426
40000,0.0,100.0,0.0,-0.9813,5.8617,0.01,-2.659,8.1398,0.0798,556.2049
50000,0.0,100.0,0.0,-0.99,5.8514,0.0053,-2.6848,8.2542,0.0787,554.1651
60000,0.0,100.0,0.0,-0.993,6.2578,0.0038,-2.7007,8.302,0.0778,551.1586
70000,0.0,100.0,0.0,-0.9919,6.1728,0.0043,-2.8271,8.9925,0.0759,546.3586
80000,0.0,100.0,0.0,-0.9906,6.3492,0.0051,-2.8475,9.0765,0.0745,548.3434
90000,0.0,100.0,0.0,-0.988,6.4725,0.0065,-2.8647,9.147,0.0736,547.0781
100000,0.0,100.0,0.0,-0.9828,6.5317,0.0091,-2.8806,9.2186,0.0729,544.8903
110000,0.0,100.0,0.0,-0.9927,6.605,0.004,-2.8925,9.2669,0.0717,542.1092
120000,0.0,100.0,0.0,-0.9859,7.0373,0.0077,-2.8966,9.273,0.0708,540.1551
130000,0.0,100.0,0.0,-0.9945,7.2622,0.0029,-2.9066,9.3122,0.0698,538.4822
140000,0.0,100.0,0.0,-0.987,6.9589,0.007,-2.9164,9.3537,0.0689,537.1119
150000,0.0,100.0,0.0,-0.9933,7.2202,0.0036,-2.9262,9.3961,0.0679,537.8088
160000,0.0,100.0,0.0,-0.9919,7.278,0.0044,-2.9333,9.4167,0.0672,537.3435
170000,0.0,100.0,0.0,-0.9928,7.8678,0.0039,-2.9415,9.4518,0.0662,535.5989
180000,0.0,100.0,0.0,-0.9914,7.8431,0.0047,-2.9489,9.4818,0.0652,534.8824
190000,0.0,100.0,0.0,-0.9822,8.1699,0.0098,-2.9557,9.5082,0.064,533.2267
200000,0.0,100.0,0.0,-0.9912,8.0906,0.0049,-2.962,9.5316,0.063,528.8752
210000,0.0,100.0,0.0,-0.9891,8.5179,0.006,-2.9681,9.5586,0.0623,527.7395
220000,0.0,100.0,0.0,-0.9969,8.489,0.0017,-2.973,9.5746,0.0614,527.761
230000,0.0,100.0,0.0,-0.9888,8.8731,0.0062,-2.9792,9.6021,0.0607,526.2517
240000,0.0,100.0,0.0,-0.9884,9.3371,0.0065,-2.9831,9.6141,0.06,526.2987
250000,0.0,100.0,0.0,-0.9891,8.8968,0.0062,-2.9881,9.6353,0.0596,522.3599
260000,0.0,100.0,0.0,-0.9878,9.4429,0.0066,-2.9917,9.6447,0.059,520.3871
270000,0.0,100.0,0.0,-0.9872,9.1075,0.0073,-2.9963,9.667,0.0584,522.5214
280000,0.0,100.0,0.0,-0.9895,9.8135,0.0059,-2.9989,9.6717,0.0583,518.7967
290000,0.0,100.0,0.0,-0.9858,9.6618,0.0077,-3.0035,9.693,0.0577,517.3696
300000,0.0,100.0,0.0,-0.9888,10.5042,0.0063,-3.0068,9.7023,0.0574,517.6466
310000,0.0,100.0,0.0,-0.9965,10.627,0.0021,-3.0103,9.7129,0.0566,515.5753
320000,0.0,100.0,0.0,-0.9912,10.582,0.0053,-3.0131,9.7239,0.0562,513.2274
330000,0.0,100.0,0.0,-0.9944,11.0011,0.0033,-3.0169,9.7391,0.0558,517.021
340000,0.0,100.0,0.0,-0.9979,11.2233,0.0011,-3.0195,9.7486,0.0554,515.3823
350000,0.0,100.0,0.0,-0.9978,11.4025,0.0011,-3.0221,9.757,0.0547,512.1203
360000,0.0,100.0,0.0,-0.9918,12.0337,0.0048,-3.0256,9.7712,0.0543,513.3318
370000,0.0,100.0,0.0,-0.9959,11.2994,0.0023,-3.0283,9.7811,0.0537,509.4329
380000,0.0,100.0,0.0,-0.9932,12.4688,0.0037,-3.0303,9.7858,0.0534,509.5613
390000,0.0,100.0,0.0,-0.9873,12.9366,0.0065,-3.0331,9.7972,0.0532,509.3357
400000,0.0,100.0,0.0,-0.9947,12.6743,0.0038,-3.0365,9.8143,0.0528,507.3785
410000,0.0,100.0,0.0,-0.9977,12.3916,0.0012,-3.0384,9.8163,0.0521,507.3129
420000,0.0,100.0,0.0,-0.9808,13.9665,0.0112,-3.0411,9.8288,0.0519,502.967
430000,0.0,100.0,0.0,-1.0,13.3511,0.0,-3.0434,9.8383,0.0514,503.387
440000,0.0,100.0,0.0,-0.9928,14.0647,0.0042,-3.0453,9.8446,0.0509,501.4733
450000,0.0,100.0,0.0,-0.9975,13.5501,0.0014,-3.0479,9.8558,0.0503,499.8858
460000,0.0,100.0,0.0,-0.9922,14.9031,0.003,-3.0497,9.8626,0.0499,498.4508
470000,0.0,100.0,0.0,-0.9907,14.7929,0.0059,-3.052,9.8695,0.0495,498.6061
480000,0.0,100.0,0.0,-0.9943,15.1745,0.003,-3.0539,9.8804,0.0489,496.8811
490000,0.0,100.0,0.0,-0.9857,15.0602,0.0075,-3.0551,9.8817,0.0482,496.1604
500000,0.0,100.0,0.0,-0.9984,16.0514,0.0,-3.058,9.8933,0.0477,492.7363
510000,0.0,100.0,0.0,-0.9942,16.4745,0.0016,-3.0596,9.8999,0.0473,494.3166
520000,0.0,100.0,0.0,-0.9855,17.0358,0.0068,-3.0609,9.9047,0.047,494.2221
530000,0.0,100.0,0.0,-0.9897,15.748,0.0063,-3.0631,9.9135,0.0463,493.482
540000,0.0,100.0,0.0,-0.9852,17.6678,0.0071,-3.0649,9.9221,0.0457,493.6845
550000,0.0,100.0,0.0,-0.9949,16.8634,0.0,-3.065,9.917,0.0455,492.5486
560000,0.0,100.0,0.0,-0.9887,18.0505,0.0036,-3.0756,9.9788,0.0446,490.6079
570000,0.0,100.0,0.0,-0.9939,17.5439,0.0018,-3.0857,10.0374,0.0442,490.6638
580000,0.0,100.0,0.0,-0.988,18.1159,0.0054,-3.0887,10.0514,0.0441,488.7971
590000,0.0,100.0,0.0,-0.9905,19.802,0.004,-3.0899,10.0569,0.0437,489.683
600000,0.0,100.0,0.0,-0.9828,19.5695,0.0059,-3.0924,10.0674,0.0434,488.7522
610000,0.0,100.0,0.0,-0.9908,19.5312,0.0039,-3.0939,10.0733,0.0432,488.8279
620000,0.0,100.0,0.0,-0.9846,19.2678,0.0,-3.096,10.0874,0.0426,488.1201
630000,0.0,100.0,0.0,-0.9955,18.7617,0.0019,-3.0946,10.0724,0.0424,486.095
640000,0.0,100.0,0.0,-0.9891,20.79,0.0042,-3.0911,10.0452,0.0421,486.6036
650000,0.0,100.0,0.0,-0.988,21.5054,0.0022,-3.0847,10.0007,0.0418,486.623
660000,0.0,100.0,0.0,-0.9869,20.5339,0.0041,-3.088,10.0186,0.0416,484.3107
670000,0.0,100.0,0.0,-0.9898,21.9298,0.0022,-3.0906,10.0321,0.041,483.7495
680000,0.0,100.0,0.0,-0.9906,20.1207,0.002,-3.0904,10.0291,0.0408,481.5526
690000,0.0,100.0,0.0,-0.9923,21.3675,0.0021,-3.0923,10.0363,0.0404,483.737
700000,0.0,100.0,0.0,-0.9713,22.8833,0.0069,-3.0932,10.0393,0.0401,482.868
710000,0.0,100.0,0.0,-0.9774,25.1256,0.0,-3.0952,10.0498,0.0396,481.9953
720000,0.0,100.0,0.0,-0.9878,23.1481,0.0023,-3.0953,10.0477,0.0394,481.0218
730000,0.0,100.0,0.0,-0.9769,25.7069,0.0,-3.0969,10.0534,0.0389,481.9975
740000,0.0,100.0,0.0,-0.9777,26.738,0.0027,-3.0975,10.0582,0.0389,481.5688
750000,0.0,100.0,0.0,-0.9573,27.027,0.0054,-3.0994,10.0645,0.0385,479.5987
760000,0.0,100.0,0.0,-0.9689,24.0385,0.0072,-3.1,10.0655,0.0382,481.4881
770000,0.0,100.0,0.0,-0.9602,25.5754,0.0051,-3.1021,10.0749,0.0377,479.7636
780000,0.0,100.0,0.0,-0.9569,28.0899,0.0028,-3.1019,10.0727,0.0376,479.0095
790000,0.0,100.0,0.0,-0.9731,26.8817,0.0,-3.1035,10.0811,0.0373,478.0822
800000,0.0,100.0,0.0,-0.9404,29.7619,0.006,-3.1041,10.0815,0.0371,477.5028
810000,0.0,100.0,0.0,-0.9704,26.8817,0.0,-3.1056,10.0897,0.0367,477.2993
820000,0.0,100.0,0.0,-0.9662,28.169,0.0,-3.1062,10.0903,0.0365,476.8169
830000,0.0,100.0,0.0,-0.975,26.178,0.0026,-3.1071,10.094,0.0364,476.9275
840000,0.0,100.0,0.0,-0.9443,30.03,0.006,-3.1079,10.0959,0.0362,476.9153
850000,0.0,100.0,0.0,-0.9527,29.2398,0.0029,-3.109,10.1002,0.0357,476.0287
860000,0.0,100.0,0.0,-0.9452,32.7869,0.0066,-3.1104,10.1093,0.0356,476.9767
870000,0.0,100.0,0.0,-0.9137,32.8947,0.0066,-3.1111,10.1106,0.0352,475.8966
880000,0.0,100.0,0.0,-0.9265,34.3643,0.0034,-3.1117,10.1121,0.035,475.1473
890000,0.0,100.0,0.0,-0.9586,30.9598,0.0062,-3.1122,10.1121,0.0347,473.2697
900000,0.0,100.0,0.0,-0.9444,31.5457,0.0032,-3.1141,10.1229,0.0345,472.3363
910000,0.0,100.0,0.0,-0.9069,34.7222,0.0069,-3.1141,10.1201,0.0343,473.8045
920000,0.0,100.0,0.0,-0.9268,34.8432,0.0,-3.1158,10.1302,0.0341,471.4084
930000,0.0,100.0,0.0,-0.9421,31.9489,0.0096,-3.1155,10.1261,0.034,473.0732
940000,0.0,100.0,0.0,-0.9302,33.2226,0.0,-3.117,10.1329,0.0335,472.4651
950000,0.0,100.0,0.0,-0.965,31.8471,0.0,-3.1173,10.1342,0.0334,471.6711
960000,0.0,100.0,0.0,-0.9292,34.7222,0.0035,-3.1187,10.1398,0.033,470.9411
970000,0.0,100.0,0.0,-0.9452,32.2581,0.0,-3.1192,10.1413,0.0328,469.2746
980000,0.0,100.0,0.0,-0.9267,34.8432,0.007,-3.1197,10.143,0.0326,470.624
990000,0.0,100.0,0.0,-0.9505,33.0033,0.0,-3.121,10.1478,0.0322,469.34
1000000,0.0,100.0,0.0,-0.9329,35.3357,0.0,-3.1216,10.1512,0.032,468.9548
1010000,0.0,100.0,0.0,-0.9163,36.1011,0.0036,-3.1221,10.1521,0.0317,465.2911
1020000,0.0,100.0,0.0,-0.9295,33.557,0.0,-3.1224,10.1509,0.0315,466.3684
1030000,0.0,100.0,0.0,-0.919,36.4964,0.0036,-3.1232,10.1554,0.0314,467.7126
1040000,0.0,100.0,0.0,-0.9104,37.3134,0.0,-3.1235,10.1563,0.0313,465.4846
1050000,0.0,100.0,0.0,-0.9176,37.4532,0.0,-3.1249,10.1631,0.0308,465.1569
1060000,0.0,100.0,0.0,-0.9,39.3701,0.0039,-3.1254,10.1637,0.0308,465.2842
1070000,0.0,100.0,0.0,-0.8862,40.6504,0.0,-3.1257,10.1656,0.0305,463.9851
1080000,0.0,100.0,0.0,-0.8634,41.1523,0.0123,-3.1264,10.1681,0.0304,464.5318
1090000,0.0,100.0,0.0,-0.8857,40.8163,0.0,-3.1271,10.1702,0.0301,463.4963
1100000,0.0,100.0,0.0,-0.8787,41.4938,0.0041,-3.1279,10.1754,0.0298,462.5201
1110000,0.0,100.0,0.0,-0.9012,38.7597,0.0039,-3.1282,10.1748,0.0298,461.5036
1120000,0.0,100.0,0.0,-0.8847,42.0168,0.0042,-3.1292,10.1802,0.0295,460.2455
1130000,0.0,100.0,0.0,-0.88,42.5532,0.0085,-3.1292,10.1806,0.0293,462.3228
1140000,0.0,100.0,0.0,-0.8548,41.4938,0.0,-3.1299,10.1828,0.0292,460.0995
