env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
3710000,0.9532,5.2,1.0,0.8542,6.1652,0.9538,0.0012,0.0017,512.3886
3720000,0.9541,5.1,1.0,0.8476,6.1958,0.9504,0.0012,0.0017,511.1693
3730000,0.9613,4.3,1.0,0.8488,6.2344,0.9514,0.0012,0.0017,510.3624
3740000,0.955,5.0,1.0,0.8561,6.0277,0.9542,0.0012,0.0017,513.2332
3750000,0.946,6.0,1.0,0.8571,5.9844,0.9545,0.0012,0.0017,515.8931
3760000,0.9568,4.8,1.0,0.8389,6.3091,0.9464,0.0012,0.0017,513.054
3770000,0.9424,6.4,1.0,0.8508,5.9701,0.951,0.0012,0.0017,512.0973
3780000,0.9334,7.4,1.0,0.8542,6.2696,0.9542,0.0012,0.0017,513.1094
3790000,0.9595,4.5,1.0,0.8523,6.105,0.9524,0.0012,0.0017,515.0208
3800000,0.9595,4.5,1.0,0.871,5.9595,0.9613,0.0012,0.0017,514.4484
3810000,0.9289,7.9,1.0,0.8418,6.0976,0.947,0.0012,0.0017,514.1648
3820000,0.9433,6.3,1.0,0.8311,6.0496,0.9413,0.0012,0.0017,513.3501
3830000,0.9658,3.8,1.0,0.865,6.0496,0.9589,0.0012,0.0017,512.5257
3840000,0.9406,6.6,1.0,0.8352,6.0753,0.9435,0.0012,0.0017,513.2443
3850000,0.9622,4.2,1.0,0.8447,6.2073,0.9491,0.0012,0.0017,513.5216
3860000,0.9649,3.9,1.0,0.8465,6.0024,0.949,0.0012,0.0017,513.4225
3870000,0.9496,5.6,1.0,0.8449,6.2422,0.9494,0.0012,0.0017,513.3937
3880000,0.9271,8.1,1.0,0.855,6.135,0.954,0.0012,0.0017,512.6507
3890000,0.946,6.0,1.0,0.8493,6.079,0.9508,0.0012,0.0017,512.7388
3900000,0.9406,6.6,1.0,0.8322,5.8445,0.941,0.0012,0.0017,512.1164
3910000,0.9523,5.3,1.0,0.8617,6.3776,0.9585,0.0012,0.0017,515.5575
3920000,0.9496,5.6,1.0,0.8597,6.1843,0.9567,0.0012,0.0017,511.0429
3930000,0.9415,6.5,1.0,0.8664,5.9988,0.9592,0.0012,0.0017,513.6493
3940000,0.9388,6.8,1.0,0.8524,6.035,0.9523,0.0012,0.0017,513.5283
3950000,0.9271,8.1,1.0,0.8418,6.1275,0.9473,0.0012,0.0017,513.8105
3960000,0.9262,8.2,1.0,0.8668,5.8275,0.9586,0.0012,0.0017,514.136
3970000,0.9631,4.1,1.0,0.844,5.9524,0.9476,0.0012,0.0017,515.4475
3980000,0.9334,7.4,1.0,0.8519,6.006,0.952,0.0012,0.0017,515.5627
3990000,0.9424,6.4,1.0,0.8777,6.2189,0.9658,0.0012,0.0017,513.8403
4000000,0.9406,6.6,1.0,0.8594,6.0938,0.9561,0.0012,0.0017,513.1604
