env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,z_dist,r_dist,transition_dist,bisimilarity,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
1923,,,45,-120.6048,32.4839,,,,,,,,,,,,,,,
1971,,,48,-116.5512,30.4513,,,,,,,,,,,,,,,
2000,,,,,,2,2,1,4251568.0,92621.7422,0.9337,26375.293,395630.3438,304987.4688,5648.7383,304983.5312,-26042.5742,52.8419,28.8623,0.0
2019,,,48,-121.1778,29.4139,,,,,,,,,,,,,,,
2066,,,47,-116.4887,29.448,,,,,,,,,,,,,,,
2154,,,88,-121.8516,32.3989,,,,,,,,,,,,,,,
2195,,,41,-116.8223,32.7949,,,,,,,,,,,,,,,
2239,,,44,-118.9058,32.7514,,,,,,,,,,,,,,,
2444,,,205,-119.4078,32.1299,,,,,,,,,,,,,,,
2500,,,,,,2,2,1,4789312.5,158569.0938,1.1487,45951.5859,689274.875,536064.875,8026.0991,536059.4375,-42392.6562,25.5914,7.5802,0.0
2501,,,57,-118.9316,29.6392,,,,,,,,,,,,,,,
2546,,,45,-122.1264,29.4826,,,,,,,,,,,,,,,
2601,,,55,-116.9443,31.887,,,,,,,,,,,,,,,
2647,,,46,-119.2167,33.1186,,,,,,,,,,,,,,,
2738,,,91,-113.2908,32.6379,,,,,,,,,,,,,,,
2784,,,46,-117.0537,33.2146,,,,,,,,,,,,,,,
2873,,,89,-113.974,32.9988,,,,,,,,,,,,,,,
2915,,,42,-115.5336,33.3525,,,,,,,,,,,,,,,
2961,,,46,-118.8512,33.3095,,,,,,,,,,,,,,,
3000,,,,,,2,2,1,5916653.0,267372.1875,1.9177,75406.4531,1131098.75,871425.0,9826.7627,871417.75,-71043.7422,55.9152,23.0327,0.0
3006,,,45,-119.6642,32.644,,,,,,,,,,,,,,,
3117,,,111,-112.6625,31.3858,,,,,,,,,,,,,,,
3172,,,55,-117.8757,30.4793,,,,,,,,,,,,,,,
3267,,,95,-117.8655,32.8269,,,,,,,,,,,,,,,
3341,,,74,-112.5585,31.9219,,,,,,,,,,,,,,,
3419,,,78,-112.5532,33.2867,,,,,,,,,,,,,,,
3485,,,66,-116.6138,32.8792,,,,,,,,,,,,,,,
3500,,,,,,2,2,1,7487123.0,394878.1875,0.9443,111285.4141,1669282.0,1286471.75,13125.6699,1286462.625,-107735.375,72.4839,23.3004,0.0
3586,,,101,-114.5333,32.6888,,,,,,,,,,,,,,,
3740,,,154,-125.6194,33.0405,,,,,,,,,,,,,,,
3808,,,68,-116.6419,29.8663,,,,,,,,,,,,,,,
3859,,,51,-118.5887,29.7051,,,,,,,,,,,,,,,
3902,,,43,-119.0184,32.7094,,,,,,,,,,,,,,,
4000,,,,,,2,2,1,7526067.5,546188.0,1.1548,152351.7188,2285276.75,1748273.5,27155.6621,1748262.875,-142253.9062,22.9429,54.8283,0.0
4002,,,100,-123.6773,33.0043,,,,,,,,,,,,,,,
4070,,,68,-116.3913,30.651,,,,,,,,,,,,,,,
4258,,,188,-122.5183,29.6381,,,,,,,,,,,,,,,
4302,,,44,-117.1291,29.2917,,,,,,,,,,,,,,,
4379,,,77,-118.9757,31.8303,,,,,,,,,,,,,,,
4500,,,,,,2,2,1,8507362.0,715192.0,1.5459,200259.5469,3003894.75,2313978.75,29936.4336,2313966.5,-179423.5156,42.0613,53.7559,0.0
4509,,,130,-123.9059,32.7453,,,,,,,,,,,,,,,
4580,,,71,-114.1853,32.9687,,,,,,,,,,,,,,,
4624,,,44,-116.5168,32.7183,,,,,,,,,,,,,,,
4669,,,45,-116.1426,32.9829,,,,,,,,,,,,,,,
4714,,,45,-120.8583,32.7175,,,,,,,,,,,,,,,
4766,,,52,-117.7225,32.8818,,,,,,,,,,,,,,,
4845,,,79,-119.6634,33.0162,,,,,,,,,,,,,,,
4907,,,62,-116.229,31.0643,,,,,,,,,,,,,,,
4953,,,46,-119.761,29.3952,,,,,,,,,,,,,,,
4999,,,46,-120.8549,32.3835,,,,,,,,,,,,,,,
5000,,,,,,2,2,1,10033592.0,961878.625,2.135,270854.3125,4062816.5,3125546.75,38062.8672,3125532.5,-240739.1719,65.054,57.0624,0.0
5000,-123.5605,42.0,,,,,,,,,,,,,,,,,,
5153,,,154,-133.24,28.9974,,,,,,,,,,,,,,,
5259,,,106,-118.1697,29.4528,,,,,,,,,,,,,,,
5304,,,45,-117.5967,29.7053,,,,,,,,,,,,,,,
5390,,,86,-119.2074,29.5391,,,,,,,,,,,,,,,
5465,,,75,-118.9483,29.578,,,,,,,,,,,,,,,
5500,,,,,,2,2,1,10796247.0,1221228.0,1.7456,339619.9375,5094301.0,3911799.5,44750.082,3911782.75,-321081.8438,70.9677,65.6177,0.0
5509,,,44,-121.8333,29.305,,,,,,,,,,,,,,,
5598,,,89,-120.179,30.0526,,,,,,,,,,,,,,,
5656,,,58,-114.8586,29.5686,,,,,,,,,,,,,,,
5782,,,126,-127.8319,29.4034,,,,,,,,,,,,,,,
5868,,,86,-113.0314,29.2382,,,,,,,,,,,,,,,
5967,,,99,-114.6482,29.487,,,,,,,,,,,,,,,
6000,,,,,,2,2,1,10825810.0,1533432.625,1.9474,422174.0312,6332613.0,4864767.0,47929.0664,4864749.0,-392153.1562,67.1923,166.1009,0.0
6047,,,80,-119.4941,31.8769,,,,,,,,,,,,,,,
6092,,,45,-121.647,32.5344,,,,,,,,,,,,,,,
6142,,,50,-120.2486,31.7393,,,,,,,,,,,,,,,
6190,,,48,-118.3281,30.4568,,,,,,,,,,,,,,,
6312,,,122,-112.0148,31.8932,,,,,,,,,,,,,,,
6358,,,46,-119.5814,31.5241,,,,,,,,,,,,,,,
6429,,,71,-115.5769,30.4376,,,,,,,,,,,,,,,
6474,,,45,-119.349,30.5835,,,,,,,,,,,,,,,
6500,,,,,,2,2,1,12430731.0,1895724.5,1.5595,521193.7188,7817907.5,5987578.5,45240.043,5987559.0,-499191.9375,49.9309,31.2582,0.0
6561,,,87,-114.4264,30.588,,,,,,,,,,,,,,,
6662,,,101,-112.8354,27.8391,,,,,,,,,,,,,,,
6704,,,42,-121.4315,29.4958,,,,,,,,,,,,,,,
6745,,,41,-118.1491,31.0309,,,,,,,,,,,,,,,
6890,,,145,-123.125,31.3499,,,,,,,,,,,,,,,
6936,,,46,-119.19,31.2648,,,,,,,,,,,,,,,
7000,,,,,,2,2,1,14650105.0,2289439.25,1.5648,617893.625,9268405.0,7038262.5,55540.0156,7038241.0,-565947.625,49.91,19.0077,0.0
7045,,,109,-114.2248,29.9251,,,,,,,,,,,,,,,
7087,,,42,-114.2995,28.0177,,,,,,,,,,,,,,,
7158,,,71,-118.4211,27.6048,,,,,,,,,,,,,,,
7202,,,44,-121.6091,27.5632,,,,,,,,,,,,,,,
7290,,,88,-122.4628,27.3403,,,,,,,,,,,,,,,
7334,,,44,-117.3859,26.8523,,,,,,,,,,,,,,,
7377,,,43,-117.8659,27.0364,,,,,,,,,,,,,,,
7449,,,72,-118.6175,27.1176,,,,,,,,,,,,,,,
7500,,,,,,2,2,1,30407826.0,2635184.75,1.9475,732412.875,10986194.0,8449136.0,56612.1797,8449112.0,-733212.0,61.6837,59.0585,0.0
7505,,,56,-115.4782,26.635,,,,,,,,,,,,,,,
7551,,,46,-119.9554,26.715,,,,,,,,,,,,,,,
7599,,,48,-121.7491,27.0016,,,,,,,,,,,,,,,
7676,,,77,-111.9298,26.8954,,,,,,,,,,,,,,,
7763,,,87,-113.4209,27.8947,,,,,,,,,,,,,,,
7910,,,147,-132.0122,27.3595,,,,,,,,,,,,,,,
7985,,,75,-111.5253,26.874,,,,,,,,,,,,,,,
8000,,,,,,2,2,1,16445596.0,3201343.0,0.9763,907423.375,13611352.0,10465329.0,118216.8203,10465304.0,-849308.0,42.8041,32.1382,0.0
8035,,,50,-118.2868,26.8886,,,,,,,,,,,,,,,
8149,,,114,-114.1159,26.8262,,,,,,,,,,,,,,,
8192,,,43,-121.8451,26.9429,,,,,,,,,,,,,,,
8255,,,63,-117.9837,26.9427,,,,,,,,,,,,,,,
8305,,,50,-118.7058,26.7275,,,,,,,,,,,,,,,
8351,,,46,-120.9721,27.7659,,,,,,,,,,,,,,,
8397,,,46,-115.9017,29.5225,,,,,,,,,,,,,,,
8444,,,47,-122.5385,29.2662,,,,,,,,,,,,,,,
8500,,,,,,2,2,1,16055023.0,3663288.5,1.1643,1023061.625,15345926.0,11828062.0,89079.7188,11828036.0,-953259.375,71.4443,172.6229,0.0
8511,,,67,-119.4977,28.9872,,,,,,,,,,,,,,,
8687,,,176,-118.5578,29.3932,,,,,,,,,,,,,,,
8733,,,46,-116.6783,28.6957,,,,,,,,,,,,,,,
8781,,,48,-120.1068,29.944,,,,,,,,,,,,,,,
8879,,,98,-118.264,29.5603,,,,,,,,,,,,,,,
8936,,,57,-115.9663,29.3079,,,,,,,,,,,,,,,
8995,,,59,-112.2991,29.6768,,,,,,,,,,,,,,,
9000,,,,,,2,2,1,17545178.0,4251208.0,2.1425,1193101.75,17896532.0,13783453.0,135191.4062,13783425.0,-1102937.875,39.2807,48.6779,0.0
9043,,,48,-122.3641,29.7021,,,,,,,,,,,,,,,
9250,,,207,-124.1875,29.811,,,,,,,,,,,,,,,
9309,,,59,-114.0804,26.7309,,,,,,,,,,,,,,,
9357,,,48,-120.324,29.1956,,,,,,,,,,,,,,,
9456,,,99,-124.4782,28.9406,,,,,,,,,,,,,,,
9500,,,,,,2,2,1,18425988.0,4855869.5,1.7526,1405469.25,21082040.0,16382180.0,88327.2812,16382150.0,-1261777.25,45.9742,43.2479,0.0
9540,,,84,-111.1617,28.1434,,,,,,,,,,,,,,,
9589,,,49,-121.0646,24.1842,,,,,,,,,,,,,,,
9632,,,43,-115.9781,26.1809,,,,,,,,,,,,,,,
9677,,,45,-123.1231,26.5674,,,,,,,,,,,,,,,
9719,,,42,-115.513,26.5694,,,,,,,,,,,,,,,
9764,,,45,-115.2962,27.5369,,,,,,,,,,,,,,,
9842,,,78,-115.8671,28.6145,,,,,,,,,,,,,,,
9889,,,47,-119.6044,25.6343,,,,,,,,,,,,,,,
9996,,,107,-125.58,27.5334,,,,,,,,,,,,,,,
10000,,,,,,2,2,1,19651654.0,5406329.0,2.9317,1499809.25,22497140.0,17325628.0,151947.9844,17325596.0,-1407701.5,38.2023,35.5632,0.0
10000,-123.5757,42.0,,,,,,,,,,,,,,,,,,
10077,,,81,-111.413,26.5584,,,,,,,,,,,,,,,
10129,,,52,-116.3515,28.0607,,,,,,,,,,,,,,,
10171,,,42,-122.2304,23.9746,,,,,,,,,,,,,,,
10217,,,46,-121.0181,25.2896,,,,,,,,,,,,,,,
