env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,324.0,0.0,0.0095,322.5806,0.0323,0.0129,-0.0023,0.0021,169.8139
20000,0.0,324.0,0.0,0.0,333.3333,0.0,0.0063,0.0,0.0,772.5464
30000,0.0,324.0,0.0,0.0067,322.5806,0.0323,0.0062,0.0,0.0,767.7774
40000,0.0,324.0,0.0,0.0088,322.5806,0.0323,0.0062,-0.0,0.0,766.3005
50000,0.0,324.0,0.0,0.032,312.5,0.0938,0.0062,0.0,0.0,761.6604
60000,0.0,324.0,0.0,0.0182,312.5,0.0312,0.0062,-0.0,0.0001,757.9703
70000,0.0,324.0,0.0,0.0405,322.5806,0.129,0.0062,-0.0,0.0001,756.7877
80000,0.0,324.0,0.0,0.0452,312.5,0.125,0.0062,0.0,0.0001,759.5337
90000,0.0,324.0,0.0,0.079,294.1176,0.1471,0.0062,-0.0,0.0001,748.6127
100000,0.0,324.0,0.0,0.0822,303.0303,0.1515,0.0062,-0.0,0.0002,749.3305
110000,0.0,324.0,0.0,0.0701,303.0303,0.1818,0.0062,0.0,0.0004,744.9037
120000,0.0,324.0,0.0,0.0451,312.5,0.125,0.0062,-0.0,0.0006,755.9747
130000,0.0,324.0,0.0,0.0477,312.5,0.1875,0.0062,0.0,0.0007,753.5639
140000,0.0,324.0,0.0,0.0446,312.5,0.125,0.0062,-0.0,0.0007,749.6617
150000,0.0,324.0,0.0,0.0785,303.0303,0.1818,0.0062,0.0,0.0007,738.9297
160000,0.0875,296.1,0.1,0.1139,294.1176,0.2941,0.0062,-0.0,0.0007,738.177
170000,0.0,324.0,0.0,0.1823,270.2703,0.4054,0.0062,0.0,0.0007,750.3677
180000,0.0953,293.3,0.1,0.1761,277.7778,0.3333,0.0062,0.0,0.0007,733.1371
190000,0.1897,262.9,0.2,0.1639,277.7778,0.3333,0.0062,-0.0,0.0007,753.6922
200000,0.0,324.0,0.0,0.287,238.0952,0.5,0.0062,0.0,0.0008,752.991
210000,0.1872,263.8,0.2,0.2387,250.0,0.425,0.0062,-0.0,0.0008,726.1934
220000,0.0942,293.7,0.1,0.2691,250.0,0.5,0.0062,-0.0,0.0009,753.4632
230000,0.1808,266.1,0.2,0.2147,256.4103,0.3846,0.0062,0.0,0.001,731.5673
240000,0.0797,298.9,0.1,0.2826,238.0952,0.5,0.0062,-0.0,0.001,720.7773
250000,0.0,324.0,0.0,0.1828,277.7778,0.3611,0.0062,0.0,0.0011,717.8004
260000,0.0956,293.2,0.1,0.1474,277.7778,0.3056,0.0062,-0.0,0.0011,715.4182
270000,0.0,324.0,0.0,0.286,238.0952,0.4762,0.0062,0.0,0.0011,715.3812
280000,0.1911,262.4,0.2,0.1899,277.7778,0.4444,0.0062,-0.0,0.0011,713.8099
290000,0.0742,300.9,0.1,0.3109,227.2727,0.5227,0.0062,0.0,0.0011,710.7865
300000,0.0,324.0,0.0,0.2766,238.0952,0.4762,0.0062,-0.0,0.0012,702.5191
310000,0.0397,313.3,0.1,0.2735,243.9024,0.4878,0.0062,0.0,0.0012,707.4559
320000,0.0,324.0,0.0,0.2835,238.0952,0.4524,0.0062,0.0,0.0012,706.1624
330000,0.1875,263.7,0.2,0.4015,208.3333,0.6667,0.0062,0.0,0.0013,706.2044
340000,0.1822,265.6,0.2,0.4363,188.6792,0.717,0.0062,-0.0,0.0013,701.2731
350000,0.0,324.0,0.0,0.2833,243.9024,0.5122,0.0062,0.0,0.0013,700.4246
360000,0.0,324.0,0.0,0.2886,238.0952,0.5476,0.0062,-0.0,0.0014,696.799
370000,0.2931,236.5,0.5,0.3299,222.2222,0.5111,0.0062,0.0,0.0013,698.7773
380000,0.185,264.6,0.2,0.3726,212.766,0.5532,0.0062,0.0,0.0014,702.2988
390000,0.0,324.0,0.0,0.2904,232.5581,0.4651,0.0062,0.0,0.0014,723.0404
400000,0.1692,270.3,0.2,0.2612,243.9024,0.4146,0.0062,0.0,0.0014,718.2857
410000,0.2458,246.3,0.3,0.2185,263.1579,0.4737,0.0062,-0.0,0.0014,693.9531
420000,0.1917,262.2,0.2,0.2839,243.9024,0.4634,0.0062,-0.0,0.0015,693.516
430000,0.2786,234.5,0.3,0.282,232.5581,0.4419,0.0062,-0.0,0.0015,690.2571
440000,0.0,324.0,0.0,0.3529,222.2222,0.5556,0.0062,0.0,0.0015,689.3306
450000,0.3736,203.9,0.4,0.3692,208.3333,0.5417,0.0062,-0.0,0.0015,686.6145
460000,0.2753,235.7,0.3,0.3499,217.3913,0.5435,0.0062,0.0,0.0015,687.3702
470000,0.18,266.4,0.2,0.3969,204.0816,0.6735,0.0062,-0.0,0.0016,692.2173
480000,0.1447,279.1,0.2,0.3882,204.0816,0.5714,0.0062,-0.0,0.0016,693.3759
