env_steps,return,length,train/length,train/return,FPS,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
35000,,,,,,64.2295,-56.5523,5311.8413,64.2295,43.125,1799.0217,8.6314
35000,1011.7661,1000.0,,,,,,,,,,
35072,,,191,403.1355,40.0912,,,,,,,
35226,,,154,339.3642,92.3944,,,,,,,
35377,,,151,387.9728,92.2008,,,,,,,
35500,,,,,,68.3409,-48.2636,5910.6934,68.3409,26.9906,1067.3085,7.6975
35556,,,179,412.5938,92.482,,,,,,,
35597,,,41,56.1403,91.5427,,,,,,,
35771,,,174,206.6197,92.247,,,,,,,
35782,,,11,9.4555,92.9087,,,,,,,
35819,,,37,44.6981,92.5258,,,,,,,
35999,,,180,394.7467,92.5611,,,,,,,
36000,,,,,,65.7426,-51.5237,8934.9375,65.7426,24.3181,1813.871,12.3493
36007,,,8,5.4392,91.1085,,,,,,,
36280,,,273,480.3282,91.9518,,,,,,,
36289,,,9,7.3496,92.6406,,,,,,,
36383,,,94,221.4877,91.7754,,,,,,,
36500,,,,,,68.1651,-48.5238,6646.6953,68.1651,59.5239,2338.6331,11.089
36517,,,134,341.1036,92.4521,,,,,,,
36699,,,182,187.671,92.1819,,,,,,,
36843,,,144,372.035,92.1037,,,,,,,
36853,,,10,8.3573,92.174,,,,,,,
36872,,,19,18.3139,91.6257,,,,,,,
36895,,,23,19.8519,92.6751,,,,,,,
37000,,,,,,62.8568,-61.6311,5547.9287,62.8568,35.3031,1908.7755,11.8242
37077,,,182,461.2822,92.2234,,,,,,,
37086,,,9,7.2378,92.4267,,,,,,,
37228,,,142,349.8248,92.3285,,,,,,,
37381,,,153,368.48,92.453,,,,,,,
37402,,,21,22.3208,91.6236,,,,,,,
37413,,,11,9.8884,91.652,,,,,,,
37437,,,24,22.8035,92.2361,,,,,,,
37485,,,48,58.8259,92.0334,,,,,,,
37500,,,,,,72.0283,-39.0955,6685.5186,72.0283,21.4984,686.0723,10.6699
37503,,,18,15.1219,92.0318,,,,,,,
37515,,,12,10.7031,91.3495,,,,,,,
37524,,,9,6.5968,92.4489,,,,,,,
37620,,,96,106.1963,92.1758,,,,,,,
37635,,,15,12.8809,92.1257,,,,,,,
37645,,,10,7.8925,91.966,,,,,,,
37656,,,11,8.855,91.3428,,,,,,,
37707,,,51,73.9327,92.0103,,,,,,,
37717,,,10,8.3548,92.4031,,,,,,,
37728,,,11,9.3704,92.6976,,,,,,,
37759,,,31,34.8228,92.1338,,,,,,,
37805,,,46,70.9571,92.2632,,,,,,,
37844,,,39,42.0774,92.127,,,,,,,
37907,,,63,69.225,92.0926,,,,,,,
38000,,,,,,65.409,-53.9608,6781.0874,65.409,56.5351,1497.88,16.0415
38194,,,287,290.2274,92.3128,,,,,,,
38392,,,198,467.7671,92.9509,,,,,,,
38449,,,57,62.2691,92.4188,,,,,,,
38500,,,,,,61.0685,-62.8277,6761.0098,61.0685,54.7065,2302.2703,8.4715
38604,,,155,358.4449,91.1996,,,,,,,
38662,,,58,62.0887,92.287,,,,,,,
38686,,,24,25.8481,92.0832,,,,,,,
38701,,,15,14.5929,92.75,,,,,,,
38709,,,8,5.9458,91.9788,,,,,,,
38719,,,10,8.5103,92.5807,,,,,,,
38971,,,252,561.3563,92.2834,,,,,,,
38983,,,12,10.7168,92.0646,,,,,,,
39000,,,,,,58.7053,-73.2825,5862.3882,58.7053,66.6539,1005.5483,6.1993
39009,,,26,29.6137,92.6558,,,,,,,
39018,,,9,7.3331,91.8841,,,,,,,
39099,,,81,87.3209,92.3725,,,,,,,
39263,,,164,166.3089,92.3684,,,,,,,
39412,,,149,161.7123,92.3695,,,,,,,
39443,,,31,39.4217,92.2586,,,,,,,
39500,,,,,,60.3088,-66.3509,6079.4131,60.3088,13.3404,514.3591,5.5266
39779,,,336,347.7416,96.8483,,,,,,,
39955,,,176,183.2173,93.0091,,,,,,,
40000,,,,,,64.7695,-57.4008,5310.6992,64.7695,51.067,1567.5176,7.7274
40000,1006.3524,1000.0,,,,,,,,,,
40079,,,124,129.6638,30.6987,,,,,,,
40091,,,12,10.3306,92.3623,,,,,,,
40122,,,31,40.2841,92.9892,,,,,,,
40147,,,25,29.5035,98.0148,,,,,,,
40160,,,13,11.6676,98.8084,,,,,,,
40253,,,93,101.4632,98.2,,,,,,,
40263,,,10,8.3035,98.0264,,,,,,,
40467,,,204,477.5317,95.2818,,,,,,,
40495,,,28,36.3532,92.1532,,,,,,,
40500,,,,,,64.7915,-57.9972,7035.123,64.7915,54.2735,2455.2068,10.7028
40510,,,15,10.8407,92.651,,,,,,,
40519,,,9,6.7725,92.1022,,,,,,,
40759,,,240,591.4863,92.4179,,,,,,,
40767,,,8,5.9439,91.7402,,,,,,,
40776,,,9,7.0372,92.0842,,,,,,,
40870,,,94,99.8595,92.0634,,,,,,,
40879,,,9,6.0898,92.5117,,,,,,,
40888,,,9,7.5235,92.2882,,,,,,,
40930,,,42,48.9575,92.4582,,,,,,,
40943,,,13,11.0317,92.1993,,,,,,,
40953,,,10,8.7522,91.5741,,,,,,,
40983,,,30,38.9495,92.0293,,,,,,,
41000,,,,,,67.169,-55.1458,6104.4316,67.169,46.3113,1366.9274,7.2957
41015,,,32,41.1569,91.9048,,,,,,,
41025,,,10,8.6512,92.1776,,,,,,,
41103,,,78,88.888,92.0083,,,,,,,
41307,,,204,514.3571,97.6465,,,,,,,
41500,,,,,,65.1579,-60.3152,7680.667,65.1579,84.8824,4542.3115,10.2791
41509,,,202,454.5648,92.3641,,,,,,,
41547,,,38,45.5583,92.334,,,,,,,
41711,,,164,338.4685,92.2967,,,,,,,
41723,,,12,10.2319,91.7506,,,,,,,
41732,,,9,7.2738,90.6844,,,,,,,
41743,,,11,9.5525,91.9521,,,,,,,
41752,,,9,7.0402,92.2161,,,,,,,
41831,,,79,109.5208,92.0352,,,,,,,
41842,,,11,9.6772,92.3881,,,,,,,
41852,,,10,7.7755,92.6183,,,,,,,
41861,,,9,7.0269,92.3254,,,,,,,
41870,,,9,7.3177,92.2438,,,,,,,
42000,,,,,,60.0786,-72.3784,7656.8911,60.0786,62.352,4363.0054,5.8079
42099,,,229,493.2919,92.2188,,,,,,,
42118,,,19,20.0916,91.9699,,,,,,,
42147,,,29,37.6554,92.2437,,,,,,,
42335,,,188,408.0628,92.4065,,,,,,,
42500,,,,,,68.187,-53.7338,8078.439,68.187,36.5867,1540.1816,6.8657
42524,,,189,437.4942,92.5585,,,,,,,
42533,,,9,7.312,92.4324,,,,,,,
42710,,,177,402.2317,92.1026,,,,,,,
42721,,,11,9.4954,92.3316,,,,,,,
42803,,,82,112.8942,91.8093,,,,,,,
42969,,,166,257.1265,91.8784,,,,,,,
42978,,,9,7.093,92.5101,,,,,,,
43000,,,,,,63.2364,-64.4692,6528.0908,63.2364,67.1198,2590.3596,5.9903
43027,,,49,64.1238,92.1021,,,,,,,
43047,,,20,16.8695,89.9755,,,,,,,
43057,,,10,8.8756,91.909,,,,,,,
43285,,,228,538.9088,92.6274,,,,,,,
43339,,,54,60.988,92.7074,,,,,,,
43357,,,18,18.5346,92.4071,,,,,,,
43500,,,,,,67.1897,-56.3321,7528.4502,67.1897,34.6447,1740.3439,7.3382
43649,,,292,664.6083,98.5109,,,,,,,
43892,,,243,593.3921,98.6407,,,,,,,
43924,,,32,36.737,98.4775,,,,,,,
43960,,,36,34.2915,98.524,,,,,,,
43972,,,12,10.1477,98.5772,,,,,,,
44000,,,,,,72.214,-46.4329,7149.0952,72.214,71.6908,4451.9331,8.6736
44276,,,304,615.5481,97.8242,,,,,,,
44322,,,46,45.6355,97.1781,,,,,,,
44449,,,127,145.2395,92.3974,,,,,,,
44458,,,9,7.5471,96.7643,,,,,,,
44500,,,,,,62.226,-69.5905,4780.6138,62.226,54.915,3470.4912,10.4313
44535,,,77,87.2752,92.263,,,,,,,
44547,,,12,10.8894,91.9462,,,,,,,
44862,,,315,692.8551,92.0434,,,,,,,
44911,,,49,60.3216,92.0463,,,,,,,
45000,,,,,,66.7399,-60.2923,6987.5312,66.7399,37.565,3082.7332,8.228
45000,850.4797,571.2,,,,,,,,,,
45248,,,337,665.1423,65.3266,,,,,,,
45257,,,9,6.8673,92.3049,,,,,,,
45265,,,8,5.8781,92.7049,,,,,,,
45286,,,21,15.8078,91.6886,,,,,,,
45362,,,76,89.8651,92.0711,,,,,,,
45452,,,90,121.3649,92.1232,,,,,,,
45468,,,16,15.6954,91.8125,,,,,,,
45477,,,9,7.1789,91.9306,,,,,,,
45500,,,,,,71.3444,-48.577,7003.147,71.3444,41.1631,2749.8906,11.5444
45509,,,32,29.1814,91.7004,,,,,,,
45520,,,11,9.463,92.4111,,,,,,,
45632,,,112,112.5089,92.1954,,,,,,,
45647,,,15,12.6612,92.1517,,,,,,,
45763,,,116,127.8419,92.0932,,,,,,,
45837,,,74,78.1382,92.1469,,,,,,,
45847,,,10,8.4463,92.1801,,,,,,,
45856,,,9,7.2476,92.1076,,,,,,,
46000,,,,,,74.8882,-45.5784,7159.0137,74.8882,85.1898,1601.6987,10.2585
46054,,,198,219.6875,92.1621,,,,,,,
46290,,,236,484.2459,95.6918,,,,,,,
46358,,,68,54.7849,98.3826,,,,,,,
46369,,,11,8.7282,98.5885,,,,,,,
46379,,,10,8.2449,98.3542,,,,,,,
46388,,,9,7.5621,98.1241,,,,,,,
46500,,,,,,70.983,-51.1528,6440.5654,70.983,49.253,2685.5259,11.6653
46808,,,420,699.5937,97.5276,,,,,,,
46827,,,19,13.2251,92.1783,,,,,,,
46845,,,18,14.9459,92.4918,,,,,,,
47000,,,,,,64.3228,-68.4591,7154.6182,64.3228,48.7182,3414.8306,13.8288
47337,,,492,651.8726,92.2347,,,,,,,
47385,,,48,34.1561,91.3525,,,,,,,
47500,,,,,,68.752,-56.7584,5698.2471,68.752,37.803,1145.4739,11.7273
48000,,,,,,62.8962,-68.5405,9201.9697,62.8962,34.7781,2148.259,11.3219
48385,,,1000,985.3498,92.3259,,,,,,,
48396,,,11,8.8726,92.3512,,,,,,,
48500,,,,,,67.4383,-62.4684,7013.1064,67.4383,83.564,5601.6294,17.5431
48562,,,166,191.6711,91.9878,,,,,,,
49000,,,,,,69.4111,-59.3537,6457.8159,69.4111,33.2487,1123.1338,13.5374
49500,,,,,,73.1244,-54.8627,7678.7314,73.1244,55.7032,3287.4863,5.6351
49561,,,999,1335.2031,91.9501,,,,,,,
50000,,,,,,61.1268,-78.6892,5294.7866,61.1268,36.3763,1694.2775,7.4611
50000,975.6044,1000.0,,,,,,,,,,
50500,,,,,,64.2763,-73.836,5285.3691,64.2763,32.6036,2126.2686,6.4493
50561,,,1000,978.5829,73.5487,,,,,,,
50587,,,26,21.1046,92.7557,,,,,,,
50734,,,147,127.8976,92.5898,,,,,,,
50931,,,197,183.1616,92.2091,,,,,,,
51000,,,,,,71.8394,-59.1486,6399.0107,71.8394,53.6884,3486.9795,6.8803
51139,,,208,187.9833,96.0991,,,,,,,
51212,,,73,60.3167,97.974,,,,,,,
51373,,,161,143.8563,92.0142,,,,,,,
51394,,,21,15.897,91.8497,,,,,,,
51413,,,19,15.8674,92.0684,,,,,,,
51500,,,,,,67.8026,-65.2299,5186.1675,67.8026,56.7036,3532.9475,9.1844
51549,,,136,123.3333,92.2876,,,,,,,
51559,,,10,8.137,92.2926,,,,,,,
51604,,,45,36.6555,91.9462,,,,,,,
51671,,,67,52.4417,91.9655,,,,,,,
51681,,,10,8.1322,92.2437,,,,,,,
51719,,,38,30.8784,91.8769,,,,,,,
51920,,,201,187.5976,93.1606,,,,,,,
51944,,,24,18.8152,92.2233,,,,,,,
52000,,,,,,62.8849,-78.6158,6120.3477,62.8849,51.8524,2969.1448,8.802
52255,,,311,296.7379,92.1392,,,,,,,
52267,,,12,9.7785,91.9617,,,,,,,
52301,,,34,28.8099,91.1263,,,,,,,
52500,,,,,,74.0042,-57.4106,8372.1436,74.0042,56.5364,5318.0303,9.5915
52503,,,202,192.9035,97.6685,,,,,,,
52528,,,25,18.736,93.5363,,,,,,,
53000,,,,,,69.4172,-66.3913,7999.1265,69.4172,36.5982,1157.5546,10.5137
53500,,,,,,71.4493,-61.0177,6042.4341,71.4493,53.051,2655.1377,18.5606
53528,,,1000,982.7099,92.2039,,,,,,,
53558,,,30,24.7189,92.0965,,,,,,,
53577,,,19,16.6294,92.2283,,,,,,,
53587,,,10,8.1904,91.7488,,,,,,,
53651,,,64,52.9658,92.1188,,,,,,,
54000,,,,,,66.2268,-78.5755,5722.1606,66.2268,53.4046,2015.5127,18.3466
54500,,,,,,68.9165,-67.3629,7265.8169,68.9165,29.6344,1813.0757,7.1308
54651,,,1000,990.0423,91.9387,,,,,,,
54672,,,21,22.25,92.4783,,,,,,,
54681,,,9,7.17,90.9847,,,,,,,
54715,,,34,36.9305,90.6174,,,,,,,
54776,,,61,63.5651,91.8691,,,,,,,
54858,,,82,91.0651,92.1234,,,,,,,
54902,,,44,43.2865,92.5137,,,,,,,
54950,,,48,49.2435,91.4032,,,,,,,
55000,,,,,,76.8235,-57.173,6404.103,76.8235,96.5645,7056.0171,7.0374
55000,1010.7932,1000.0,,,,,,,,,,
55023,,,73,78.9805,20.7351,,,,,,,
55032,,,9,7.3856,92.1742,,,,,,,
55093,,,61,66.8833,92.1556,,,,,,,
55133,,,40,38.2424,91.9257,,,,,,,
55163,,,30,28.7573,96.1355,,,,,,,
55172,,,9,7.1499,99.2281,,,,,,,
55205,,,33,34.5667,97.9937,,,,,,,
55234,,,29,31.9343,98.5034,,,,,,,
55242,,,8,6.5603,99.5905,,,,,,,
55250,,,8,6.071,98.5874,,,,,,,
55292,,,42,45.2456,98.4644,,,,,,,
55314,,,22,23.8379,97.8695,,,,,,,
55402,,,88,95.9457,98.3939,,,,,,,
55428,,,26,28.0156,92.19,,,,,,,
55461,,,33,36.0068,91.9463,,,,,,,
55491,,,30,33.2533,92.3252,,,,,,,
55500,,,,,,69.7151,-75.0278,7973.5977,69.7151,40.0582,1657.3114,12.393
55581,,,90,98.1113,91.7944,,,,,,,
55616,,,35,39.1763,91.6011,,,,,,,
55644,,,28,28.7312,92.4685,,,,,,,
55677,,,33,38.1647,92.0522,,,,,,,
55797,,,120,129.9464,92.0631,,,,,,,
55807,,,10,8.3519,92.2492,,,,,,,
55938,,,131,142.0246,92.125,,,,,,,
55984,,,46,52.2729,92.0984,,,,,,,
56000,,,,,,69.483,-79.15,7763.8789,69.483,60.2106,3648.7759,15.6479
56014,,,30,34.7164,91.975,,,,,,,
56039,,,25,26.0704,92.1489,,,,,,,
56074,,,35,37.9279,92.1406,,,,,,,
56107,,,33,37.4782,91.9095,,,,,,,
56172,,,65,75.455,92.1582,,,,,,,
56182,,,10,8.4056,91.8378,,,,,,,
56206,,,24,26.6135,91.8455,,,,,,,
56382,,,176,187.606,92.6667,,,,,,,
56451,,,69,76.7835,98.3664,,,,,,,
56459,,,8,6.1818,98.1152,,,,,,,
56500,,,,,,65.5417,-82.7805,6968.5923,65.5417,242.5696,20715.8066,7.446
56549,,,90,99.1809,96.1866,,,,,,,
56561,,,12,10.8112,91.7269,,,,,,,
56592,,,31,35.9408,90.1917,,,,,,,
56645,,,53,59.9925,92.0518,,,,,,,
56729,,,84,92.148,91.843,,,,,,,
56812,,,83,92.8329,92.2772,,,,,,,
56829,,,17,16.9644,92.5144,,,,,,,
56841,,,12,10.769,91.9913,,,,,,,
56981,,,140,152.9887,92.1586,,,,,,,
56992,,,11,9.4216,92.1838,,,,,,,
57000,,,,,,63.5126,-94.1971,5677.937,63.5126,168.7189,6943.585,13.7247
57022,,,30,32.743,92.1572,,,,,,,
57040,,,18,18.3364,92.0831,,,,,,,
57179,,,139,150.1087,92.1532,,,,,,,
57189,,,10,8.5169,92.2462,,,,,,,
57209,,,20,21.0075,91.2863,,,,,,,
57307,,,98,109.508,92.4402,,,,,,,
57331,,,24,27.3112,92.2881,,,,,,,
57403,,,72,78.8015,92.277,,,,,,,
57434,,,31,36.1596,92.5714,,,,,,,
57497,,,63,72.2693,92.3141,,,,,,,
57500,,,,,,62.585,-97.0802,6644.3252,62.585,49.1762,2492.7881,8.1062
57508,,,11,9.5315,92.565,,,,,,,
57529,,,21,22.5054,92.4092,,,,,,,
57570,,,41,47.8187,91.4375,,,,,,,
57599,,,29,32.9066,92.3033,,,,,,,
57657,,,58,65.2062,91.8966,,,,,,,
57691,,,34,38.8937,92.1199,,,,,,,
57716,,,25,28.8925,92.3215,,,,,,,
57782,,,66,74.7621,94.2066,,,,,,,
57813,,,31,35.9631,98.3216,,,,,,,
57863,,,50,57.5609,98.61,,,,,,,
57904,,,41,49.791,98.5206,,,,,,,
57947,,,43,47.8906,98.4607,,,,,,,
57986,,,39,45.1497,98.619,,,,,,,
58000,,,,,,60.6107,-107.6328,5963.6465,60.6107,146.6821,5353.7354,9.366
58139,,,153,162.5451,92.148,,,,,,,
58148,,,9,7.267,89.8467,,,,,,,
58209,,,61,69.461,92.2501,,,,,,,
58358,,,149,160.9848,91.6552,,,,,,,
58439,,,81,91.3144,91.6378,,,,,,,
58494,,,55,61.7918,91.7339,,,,,,,
58500,,,,,,61.5545,-106.3824,6722.0317,61.5545,112.8182,3397.2097,6.0341
58543,,,49,56.0484,92.2164,,,,,,,
58551,,,8,6.1664,91.3354,,,,,,,
58573,,,22,23.6227,91.7694,,,,,,,
58615,,,42,47.0217,92.0468,,,,,,,
58717,,,102,109.4201,91.1922,,,,,,,
58744,,,27,29.3607,91.9286,,,,,,,
58755,,,11,9.5625,92.8588,,,,,,,
58766,,,11,9.8301,91.7574,,,,,,,
58820,,,54,59.809,90.2987,,,,,,,
58830,,,10,8.3014,91.6966,,,,,,,
58896,,,66,72.0272,91.4267,,,,,,,
58998,,,102,111.3054,92.4963,,,,,,,
59000,,,,,,75.3596,-78.709,6014.8159,75.3596,83.066,4899.3545,8.5529
59040,,,42,46.3727,91.7772,,,,,,,
59157,,,117,128.2496,91.3531,,,,,,,
59168,,,11,9.2213,89.61,,,,,,,
59235,,,67,74.7823,90.5295,,,,,,,
59304,,,69,74.7685,89.2244,,,,,,,
59331,,,27,29.6291,92.0751,,,,,,,
59339,,,8,6.3095,93.108,,,,,,,
59354,,,15,14.4905,88.0157,,,,,,,
59375,,,21,21.6614,86.9875,,,,,,,
59447,,,72,79.1483,86.7387,,,,,,,
59495,,,48,54.4346,77.452,,,,,,,
59500,,,,,,70.1175,-88.9817,4638.0308,70.1175,207.64,3372.2249,19.8048
59503,,,8,6.0321,85.4799,,,,,,,
59548,,,45,51.3124,77.8109,,,,,,,
59559,,,11,9.4174,80.5468,,,,,,,
59590,,,31,32.3803,85.6618,,,,,,,
59632,,,42,45.479,65.3706,,,,,,,
59699,,,67,74.6717,74.2416,,,,,,,
59727,,,28,30.899,69.4325,,,,,,,
59809,,,82,90.9674,93.0563,,,,,,,
59819,,,10,8.6823,97.4792,,,,,,,
60000,,,,,,62.5353,-106.3107,5659.7744,62.5353,76.9836,4715.0396,8.1646
60000,1011.3353,1000.0,,,,,,,,,,
60067,,,248,255.8095,43.8198,,,,,,,
60089,,,22,23.8885,90.6291,,,,,,,
60152,,,63,71.6796,93.8789,,,,,,,
60196,,,44,48.8844,97.8925,,,,,,,
60264,,,68,76.5339,95.5482,,,,,,,
60303,,,39,42.0668,90.8813,,,,,,,
60328,,,25,28.9643,87.6318,,,,,,,
60445,,,117,124.7905,90.2077,,,,,,,
60500,,,,,,65.0591,-103.8791,7825.9995,65.0591,49.7272,1920.019,15.6709
60536,,,91,98.9577,88.1269,,,,,,,
60546,,,10,8.5862,78.1966,,,,,,,
60666,,,120,129.4946,91.6698,,,,,,,
60689,,,23,25.2601,89.8117,,,,,,,
60767,,,78,85.2847,91.215,,,,,,,
60819,,,52,57.5158,90.6257,,,,,,,
60872,,,53,59.451,90.1024,,,,,,,
60963,,,91,99.3072,90.9772,,,,,,,
60991,,,28,32.1269,92.0929,,,,,,,
61000,,,,,,66.3046,-105.597,7174.4971,66.3046,180.7046,8915.9609,11.3331
61066,,,75,81.6267,91.4812,,,,,,,
61297,,,231,241.3825,97.4393,,,,,,,
61358,,,61,67.1918,94.9542,,,,,,,
61383,,,25,27.4908,90.503,,,,,,,
61414,,,31,35.8436,90.8282,,,,,,,
61465,,,51,58.2741,91.4089,,,,,,,
61500,,,,,,70.0718,-99.4238,6882.5811,70.0718,96.8043,4667.0151,9.8395
61524,,,59,63.8202,91.3047,,,,,,,
61534,,,10,8.3186,91.5663,,,,,,,
61591,,,57,63.2175,87.7078,,,,,,,
61676,,,85,91.4828,87.5745,,,,,,,
61734,,,58,67.6105,91.7688,,,,,,,
61744,,,10,8.2823,90.2562,,,,,,,
61844,,,100,107.937,91.6542,,,,,,,
61867,,,23,26.0569,91.2846,,,,,,,
61876,,,9,7.3632,91.4071,,,,,,,
61886,,,10,8.4736,90.7279,,,,,,,
62000,,,,,,59.9032,-123.3819,7274.9429,59.9032,191.1836,10719.8975,9.8661
62004,,,118,125.0005,91.651,,,,,,,
62048,,,44,50.1792,91.5997,,,,,,,
62058,,,10,8.0582,92.0421,,,,,,,
62066,,,8,6.0936,90.0747,,,,,,,
62118,,,52,58.3209,91.1423,,,,,,,
62189,,,71,76.8868,91.7499,,,,,,,
62442,,,253,265.0819,91.3672,,,,,,,
62473,,,31,34.0426,91.3556,,,,,,,
62500,,,,,,63.247,-118.1598,7506.0806,63.247,129.7847,4537.9839,9.3479
62522,,,49,54.6036,90.9398,,,,,,,
62532,,,10,8.4869,90.588,,,,,,,
62652,,,120,130.5538,90.8583,,,,,,,
62748,,,96,106.1025,91.2359,,,,,,,
62821,,,73,79.6754,91.2919,,,,,,,
62872,,,51,57.0089,90.7812,,,,,,,
62960,,,88,97.0718,91.5902,,,,,,,
62989,,,29,33.6478,91.4293,,,,,,,
63000,,,,,,56.8846,-128.6092,6569.9995,56.8846,144.5363,9899.3457,10.4093
63077,,,88,95.7077,91.5882,,,,,,,
63108,,,31,37.8545,91.5449,,,,,,,
63176,,,68,75.6135,91.9004,,,,,,,
63260,,,84,92.99,91.6132,,,,,,,
63336,,,76,83.1775,91.6823,,,,,,,
63418,,,82,90.6268,91.9199,,,,,,,
63484,,,66,73.2919,90.7259,,,,,,,
63500,,,,,,59.9995,-121.2915,7975.2808,59.9995,128.2565,3359.6533,16.7377
63553,,,69,75.1902,91.78,,,,,,,
63659,,,106,116.0776,91.79,,,,,,,
63751,,,92,98.2216,91.6467,,,,,,,
63789,,,38,43.2638,92.0546,,,,,,,
63817,,,28,31.1023,91.7385,,,,,,,
63843,,,26,31.2607,92.1886,,,,,,,
63851,,,8,6.2421,97.8526,,,,,,,
64000,,,,,,74.3638,-93.6645,7112.2344,74.3638,144.3505,9924.5166,8.9952
64054,,,203,213.3629,97.8608,,,,,,,
64117,,,63,71.541,92.2784,,,,,,,
64143,,,26,30.363,98.2586,,,,,,,
64202,,,59,64.7404,96.9761,,,,,,,
64291,,,89,99.593,95.0958,,,,,,,
64349,,,58,66.2712,97.8474,,,,,,,
64500,,,,,,61.9641,-127.2921,8222.8262,61.9641,98.5437,6840.3936,13.6435
64607,,,258,267.2004,93.7026,,,,,,,
64636,,,29,33.6434,94.5941,,,,,,,
64740,,,104,115.0104,94.5385,,,,,,,
64816,,,76,85.084,94.3552,,,,,,,
64895,,,79,89.9845,94.5651,,,,,,,
64958,,,63,71.677,93.851,,,,,,,
65000,,,,,,58.6491,-138.5739,6570.7026,58.6491,117.9593,4143.1475,12.7204
65000,1010.7879,1000.0,,,,,,,,,,
65096,,,138,147.8969,33.1283,,,,,,,
65286,,,190,203.9082,92.1093,,,,,,,
65322,,,36,43.8424,90.7493,,,,,,,
65377,,,55,64.304,91.3744,,,,,,,
65414,,,37,41.7014,91.8884,,,,,,,
65478,,,64,72.1551,91.6566,,,,,,,
65500,,,,,,60.0406,-135.2572,5813.3281,60.0406,94.1693,4774.7163,9.4139
65510,,,32,39.7453,92.1268,,,,,,,
65567,,,57,64.4405,91.3943,,,,,,,
65610,,,43,51.0158,91.7389,,,,,,,
65738,,,128,140.6072,91.533,,,,,,,
65796,,,58,67.0734,91.1267,,,,,,,
66000,,,,,,65.7646,-120.9066,6225.083,65.7646,163.4977,15501.3457,6.9572
66021,,,225,237.4839,95.257,,,,,,,
66089,,,68,77.4948,96.3432,,,,,,,
66098,,,9,7.1825,98.5972,,,,,,,
66231,,,133,144.1529,98.222,,,,,,,
66342,,,111,122.8063,98.3458,,,,,,,
66500,,,,,,59.2294,-133.3684,6497.5811,59.2294,174.0999,13293.9062,9.5093
66609,,,267,278.4245,96.7886,,,,,,,
66618,,,9,7.1359,91.6906,,,,,,,
66682,,,64,73.5108,91.6504,,,,,,,
66805,,,123,133.3866,91.9477,,,,,,,
67000,,,,,,85.771,-81.93,8361.5742,85.771,208.0623,20376.4609,11.4629
67087,,,282,292.3006,92.1771,,,,,,,
67115,,,28,31.3096,92.0545,,,,,,,
67285,,,170,181.0368,97.8895,,,,,,,
67375,,,90,99.265,98.3344,,,,,,,
67485,,,110,120.4685,98.3007,,,,,,,
67500,,,,,,65.9942,-121.5273,6788.1221,65.9942,170.2398,16138.0156,7.566
67624,,,139,147.5346,98.1364,,,,,,,
67844,,,220,232.9103,95.8008,,,,,,,
68000,,,,,,68.3933,-113.7262,5395.1196,68.3933,186.1067,9182.1709,7.5411
68042,,,198,208.9787,95.6554,,,,,,,
68243,,,201,211.8767,97.7047,,,,,,,
68277,,,34,39.1045,97.3991,,,,,,,
68397,,,120,130.4097,97.625,,,,,,,
68500,,,,,,65.7901,-120.985,5761.7822,65.7901,43.9768,2072.719,6.8736
68709,,,312,325.6259,97.5747,,,,,,,
68758,,,49,57.1436,97.4065,,,,,,,
68860,,,102,111.7472,91.6222,,,,,,,
69000,,,,,,69.339,-113.9506,6640.6025,69.339,160.5531,12373.9775,9.2695
69004,,,144,154.6332,91.7819,,,,,,,
69098,,,94,103.4924,91.7859,,,,,,,
69144,,,46,53.0287,91.8072,,,,,,,
69500,,,,,,69.979,-110.2756,6509.0391,69.979,98.6334,7507.8423,10.4075
69555,,,411,428.0813,91.7678,,,,,,,
69695,,,140,150.2121,91.7001,,,,,,,
69791,,,96,106.2226,91.7214,,,,,,,
70000,,,,,,67.0847,-116.0792,4766.4697,67.0847,202.0166,13871.2734,7.5472
70000,1008.1045,1000.0,,,,,,,,,,
70013,,,222,228.8954,43.65,,,,,,,
70079,,,66,75.5569,91.6655,,,,,,,
70172,,,93,99.3617,91.3202,,,,,,,
70225,,,53,59.8599,91.446,,,,,,,
70362,,,137,146.2449,92.0567,,,,,,,
70448,,,86,93.976,92.0942,,,,,,,
70500,,,,,,69.6154,-109.715,5781.2646,69.6154,85.5371,5171.3242,12.1865
71000,,,,,,65.3963,-118.3544,4703.606,65.3963,117.7708,4747.7954,36.7795
71199,,,751,761.8725,91.8343,,,,,,,
71297,,,98,109.0543,91.7557,,,,,,,
71370,,,73,83.5687,91.4907,,,,,,,
71500,,,,,,60.6713,-126.2713,5933.0161,60.6713,80.637,5013.9131,8.634
71616,,,246,254.9486,90.8884,,,,,,,
71692,,,76,87.1735,91.4629,,,,,,,
71731,,,39,46.188,90.3739,,,,,,,
71827,,,96,106.2231,92.1803,,,,,,,
72000,,,,,,63.6105,-119.4125,6893.4414,63.6105,107.0597,6271.4976,7.1192
72176,,,349,361.6322,91.9594,,,,,,,
72371,,,195,204.5366,91.7435,,,,,,,
72434,,,63,72.5999,91.6912,,,,,,,
72475,,,41,49.5959,92.246,,,,,,,
72500,,,,,,68.1655,-111.6098,7106.0874,68.1655,56.4748,3320.8538,8.9317
72515,,,40,48.9254,90.5049,,,,,,,
72562,,,47,55.0219,91.9413,,,,,,,
72765,,,203,210.0275,93.5267,,,,,,,
