env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
47000,,,0.3831,0.8203,0.1318,-160.0565,5.1638,0.0686,-0.2656,4.5879,129.7278,3.0209,,,
47000,,,,,,,,,,,,,1000,2125.3375,84.5013
47500,,,0.3952,0.8227,0.1362,-167.6772,8.1455,0.0734,-0.2707,3.9734,202.1012,4.5695,,,
48000,,,0.3995,0.8239,0.1459,-169.3279,5.8678,0.0702,-0.2841,5.5124,128.2908,3.5243,,,
48000,,,,,,,,,,,,,1000,2551.4121,84.9341
48500,,,0.3881,0.8026,0.1396,-163.4203,7.5843,0.0682,-0.285,2.9413,194.0847,2.3555,,,
49000,,,0.3907,0.8234,0.138,-173.6623,5.3651,0.0701,-0.2771,4.6183,93.0905,3.3468,,,
49000,,,,,,,,,,,,,1000,2334.2706,83.3164
49500,,,0.3996,0.8299,0.1432,-172.8847,5.9755,0.0715,-0.2742,3.606,148.3102,3.1708,,,
50000,,,0.4009,0.8171,0.1469,-175.1129,6.4011,0.0711,-0.2817,3.2144,200.819,3.1452,,,
50000,3689.2933,1000.0,,,,,,,,,,,,,
50000,,,,,,,,,,,,,1000,2128.6421,70.542
50500,,,0.3914,0.816,0.1491,-170.5065,5.2573,0.065,-0.2889,3.0166,160.7704,4.003,,,
51000,,,0.3865,0.8245,0.1381,-181.3194,5.4554,0.0675,-0.2719,2.9968,94.9323,3.1958,,,
51000,,,,,,,,,,,,,1000,2471.2032,79.3854
51500,,,0.381,0.8227,0.1325,-183.1646,6.0839,0.0678,-0.2579,3.1635,146.7627,1.9761,,,
52000,,,0.3924,0.8264,0.1426,-183.6681,4.5133,0.0685,-0.2772,3.3663,247.4519,1.8885,,,
52000,,,,,,,,,,,,,1000,2503.6901,78.9838
52500,,,0.3886,0.8282,0.1416,-182.7755,5.7927,0.0668,-0.2784,3.1065,103.0343,2.7429,,,
53000,,,0.3921,0.8187,0.1396,-182.6443,6.6718,0.0705,-0.2779,3.6098,180.4505,3.2061,,,
53000,,,,,,,,,,,,,1000,2470.6332,79.3291
53500,,,0.3839,0.8301,0.1329,-186.4082,6.1431,0.0688,-0.2625,4.7219,168.8569,4.9235,,,
54000,,,0.376,0.8227,0.1346,-194.0006,5.5876,0.0644,-0.2772,3.2798,146.7026,2.6762,,,
54000,,,,,,,,,,,,,1000,2620.1359,79.2335
54500,,,0.3818,0.8357,0.1358,-192.5161,5.9131,0.0668,-0.2664,3.8156,153.9421,3.201,,,
55000,,,0.3826,0.8363,0.1387,-194.1402,5.6681,0.0658,-0.2796,3.3763,97.4832,2.9198,,,
55000,3884.9144,1000.0,,,,,,,,,,,,,
55000,,,,,,,,,,,,,1000,2612.5696,71.6447
55500,,,0.3744,0.8222,0.128,-194.8017,5.5541,0.066,-0.259,3.6029,121.989,2.5072,,,
56000,,,0.3749,0.8341,0.1321,-198.115,5.2803,0.0642,-0.2619,3.1261,160.2368,2.0254,,,
56000,,,,,,,,,,,,,1000,2735.5106,79.3329
56500,,,0.3691,0.8403,0.1277,-194.03,5.6739,0.0634,-0.2511,3.9344,146.7801,2.8261,,,
57000,,,0.3727,0.8265,0.131,-200.0285,5.3639,0.0644,-0.2582,7.3215,197.8916,2.955,,,
57000,,,,,,,,,,,,,1000,2662.743,79.1442
57500,,,0.3724,0.8351,0.1334,-198.5743,6.1972,0.0625,-0.2726,3.3403,153.0881,3.7582,,,
58000,,,0.3789,0.8255,0.1376,-205.6653,5.1001,0.0636,-0.2696,3.0391,98.265,2.4772,,,
58000,,,,,,,,,,,,,1000,2628.7961,79.4923
58500,,,0.3746,0.8352,0.1273,-208.0158,6.7487,0.0664,-0.2556,3.5026,71.2401,2.7773,,,
59000,,,0.377,0.8395,0.135,-204.9235,4.1969,0.0646,-0.263,4.2558,213.5047,2.4168,,,
59000,,,,,,,,,,,,,1000,3034.8114,79.2609
59500,,,0.3739,0.8328,0.1294,-211.0298,6.5985,0.0649,-0.248,3.4086,207.3083,3.5944,,,
60000,,,0.3706,0.8468,0.1317,-208.1277,5.7795,0.062,-0.2678,4.2805,140.6759,3.035,,,
60000,4237.853,1000.0,,,,,,,,,,,,,
60000,,,,,,,,,,,,,1000,2941.6788,74.4604
60500,,,0.3696,0.8532,0.1322,-214.2101,6.1164,0.0616,-0.2539,3.2177,191.2106,3.1022,,,
61000,,,0.3708,0.8404,0.1348,-212.909,6.1554,0.0614,-0.2716,2.9624,116.5744,3.3068,,,
61000,,,,,,,,,,,,,1000,3112.2699,84.1916
61500,,,0.369,0.8571,0.121,-220.4557,4.6207,0.0666,-0.2399,3.1082,146.2751,2.8644,,,
62000,,,0.3665,0.843,0.1382,-221.107,5.0726,0.0573,-0.272,3.3021,158.7758,2.3378,,,
62000,,,,,,,,,,,,,1000,3258.5139,83.5209
62500,,,0.37,0.8462,0.1326,-215.9243,5.4421,0.062,-0.2672,3.322,202.0815,2.8801,,,
63000,,,0.3727,0.8384,0.133,-219.1919,6.1926,0.0629,-0.2602,4.0037,170.5959,3.7187,,,
63000,,,,,,,,,,,,,1000,3064.9694,82.3339
63500,,,0.3674,0.8465,0.1318,-223.8872,4.3733,0.0607,-0.2671,3.3562,182.1192,3.2262,,,
64000,,,0.3763,0.8514,0.1362,-222.5826,5.0087,0.0626,-0.2696,3.12,185.9916,3.5083,,,
64000,,,,,,,,,,,,,1000,3165.5098,80.0996
64500,,,0.3634,0.8415,0.1197,-226.5215,6.0073,0.0645,-0.2405,3.5138,188.3955,2.8909,,,
65000,,,0.3633,0.8477,0.1241,-228.8746,4.9024,0.0626,-0.2485,3.7815,306.2994,2.5706,,,
65000,4589.4468,1000.0,,,,,,,,,,,,,
65000,,,,,,,,,,,,,1000,3269.8254,72.3548
65500,,,0.3801,0.8373,0.1356,-227.8673,6.1654,0.0653,-0.2654,3.4854,201.7223,3.0537,,,
66000,,,0.3835,0.858,0.159,-230.6541,6.299,0.0563,-0.3029,3.0249,146.5477,2.3804,,,
66000,,,,,,,,,,,,,1000,3396.0459,83.931
66500,,,0.3728,0.8511,0.1295,-232.2837,5.6909,0.0641,-0.261,3.5496,330.6893,3.6747,,,
67000,,,0.3692,0.8565,0.1376,-231.1611,7.3104,0.0587,-0.2734,3.9649,230.6149,3.1375,,,
67000,,,,,,,,,,,,,1000,3355.8593,82.775
67500,,,0.3652,0.848,0.1261,-240.1328,4.622,0.0618,-0.2588,3.6445,257.2222,3.1102,,,
68000,,,0.3666,0.8459,0.161,-240.2514,4.4566,0.0477,-0.3051,3.3726,149.917,2.2548,,,
68000,,,,,,,,,,,,,1000,3357.051,78.8576
68500,,,0.3686,0.855,0.1256,-243.7037,5.288,0.0644,-0.258,3.542,115.8611,4.1357,,,
69000,,,0.3742,0.8561,0.1318,-241.0778,5.9401,0.064,-0.2741,3.6519,246.9423,3.2063,,,
69000,,,,,,,,,,,,,1000,3655.0704,78.8156
69500,,,0.3717,0.8585,0.13,-247.2033,5.0573,0.0635,-0.2609,3.2217,246.6964,1.6142,,,
70000,,,0.371,0.8653,0.1303,-250.4625,4.6115,0.0628,-0.2572,3.7069,242.8173,1.3732,,,
70000,4819.4665,1000.0,,,,,,,,,,,,,
70000,,,,,,,,,,,,,1000,3568.9025,71.6369
70500,,,0.3623,0.8552,0.1264,-248.4975,5.1075,0.0606,-0.2562,3.4634,264.9813,3.6645,,,
71000,,,0.3672,0.8519,0.1286,-252.5658,6.4638,0.0622,-0.2599,3.3773,105.35,3.4577,,,
71000,,,,,,,,,,,,,1000,3688.5722,78.949
71500,,,0.3698,0.862,0.1383,-255.3275,6.617,0.0581,-0.2759,3.5883,147.4544,3.0522,,,
72000,,,0.3828,0.8601,0.1349,-256.7318,5.8206,0.067,-0.2671,3.1975,178.3605,2.3935,,,
72000,,,,,,,,,,,,,1000,3780.1781,81.5266
72500,,,0.3788,0.8715,0.1319,-260.0528,4.5036,0.0659,-0.26,3.1972,133.8531,1.7794,,,
73000,,,0.3705,0.8658,0.1295,-259.2794,6.2257,0.0629,-0.2566,3.725,296.0858,3.8303,,,
73000,,,,,,,,,,,,,1000,3728.7419,84.7529
