env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,z_dist,r_dist,transition_dist,bisimilarity,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
9018,,,94,-116.0333,19.7815,,,,,,,,,,,,,,,
9072,,,54,-113.0739,20.1842,,,,,,,,,,,,,,,
9178,,,106,-112.8705,18.9085,,,,,,,,,,,,,,,
9249,,,71,-112.444,20.1822,,,,,,,,,,,,,,,
9363,,,114,-121.6969,21.971,,,,,,,,,,,,,,,
9403,,,40,-119.0197,22.1649,,,,,,,,,,,,,,,
9500,,,,,,16,5,1,1996.842,2.1837,1.9636,9.9185,2.0132,154.8049,67.403,120.3394,-10.0724,8.526,1094.3678,0.0
9500,,,97,-115.6273,22.1266,,,,,,,,,,,,,,,
9684,,,184,-118.8673,20.8634,,,,,,,,,,,,,,,
9728,,,44,-119.1184,21.6899,,,,,,,,,,,,,,,
9868,,,140,-118.947,21.2435,,,,,,,,,,,,,,,
9909,,,41,-118.3681,20.0736,,,,,,,,,,,,,,,
9960,,,51,-117.7872,19.7172,,,,,,,,,,,,,,,
10000,,,,,,18,5,1,2039.8372,1.549,1.9677,6.0032,1.9978,135.0303,68.1052,100.9679,-7.1405,13.2591,3092.7668,0.0
10000,-116.0801,131.0,,,,,,,,,,,,,,,,,,
10136,,,176,-116.2515,18.6283,,,,,,,,,,,,,,,
10234,,,98,-113.2454,20.2686,,,,,,,,,,,,,,,
10343,,,109,-118.417,20.1869,,,,,,,,,,,,,,,
10400,,,57,-118.5621,20.1775,,,,,,,,,,,,,,,
10500,,,,,,14,5,1,2148.9927,1.6383,1.5765,7.8389,1.6157,118.081,54.1205,82.0107,-8.0636,13.9148,2640.6626,0.0
10527,,,127,-115.8089,20.2643,,,,,,,,,,,,,,,
10572,,,45,-119.1695,20.1892,,,,,,,,,,,,,,,
10706,,,134,-116.9757,19.9041,,,,,,,,,,,,,,,
10749,,,43,-115.572,19.473,,,,,,,,,,,,,,,
10847,,,98,-119.0152,19.857,,,,,,,,,,,,,,,
10939,,,92,-115.8994,21.702,,,,,,,,,,,,,,,
10982,,,43,-121.5413,20.3125,,,,,,,,,,,,,,,
11000,,,,,,16,6,1,2223.5933,2.3457,2.3523,10.3955,2.4043,161.3388,65.3952,123.249,-10.7456,13.4763,2129.6265,0.0
11042,,,60,-113.6648,20.6916,,,,,,,,,,,,,,,
11152,,,110,-115.239,21.5748,,,,,,,,,,,,,,,
11221,,,69,-114.1118,20.2576,,,,,,,,,,,,,,,
11344,,,123,-114.7903,21.2306,,,,,,,,,,,,,,,
11454,,,110,-113.7938,20.8565,,,,,,,,,,,,,,,
11500,,,,,,14,5,1,2343.7908,1.2307,0.7992,5.8601,0.8285,62.7521,74.106,25.0628,-5.9202,18.0486,2206.511,0.0
11521,,,67,-115.4251,20.659,,,,,,,,,,,,,,,
11598,,,77,-113.6673,19.7721,,,,,,,,,,,,,,,
11657,,,59,-110.8545,19.2789,,,,,,,,,,,,,,,
11729,,,72,-114.5139,21.3609,,,,,,,,,,,,,,,
11833,,,104,-114.265,20.4282,,,,,,,,,,,,,,,
11941,,,108,-115.1938,19.3487,,,,,,,,,,,,,,,
12000,,,,,,16,5,1,2336.4722,2.0365,1.5789,9.4288,1.626,103.354,191.6314,64.6953,-10.0594,24.276,5602.314,0.0
12077,,,136,-116.9293,19.8492,,,,,,,,,,,,,,,
12183,,,106,-113.595,19.808,,,,,,,,,,,,,,,
12286,,,103,-113.6477,21.6415,,,,,,,,,,,,,,,
12330,,,44,-122.4134,20.3635,,,,,,,,,,,,,,,
12457,,,127,-116.4811,19.8015,,,,,,,,,,,,,,,
12500,,,,,,16,5,1,2323.3008,2.6291,3.1298,10.6105,3.1828,159.2646,90.7382,114.6605,-10.746,11.4784,4323.4194,0.0
12558,,,101,-114.0467,19.5405,,,,,,,,,,,,,,,
12689,,,131,-123.0227,20.7314,,,,,,,,,,,,,,,
12735,,,46,-120.7333,19.7359,,,,,,,,,,,,,,,
12911,,,176,-120.2505,20.1648,,,,,,,,,,,,,,,
13000,,,,,,14,5,1,2290.2588,1.8324,1.1881,12.9683,1.253,113.3756,42.4424,64.7926,-13.4689,11.2735,3432.5686,0.0
13025,,,114,-113.7718,19.9098,,,,,,,,,,,,,,,
13172,,,147,-116.6437,19.9668,,,,,,,,,,,,,,,
13276,,,104,-114.6741,19.8833,,,,,,,,,,,,,,,
13353,,,77,-112.0081,20.1425,,,,,,,,,,,,,,,
13452,,,99,-115.2349,20.5314,,,,,,,,,,,,,,,
13500,,,,,,14,4,1,2340.8931,1.8111,0.8044,8.8567,0.8487,120.8394,128.6991,75.8228,-8.4064,17.099,5283.1855,0.0
13641,,,189,-122.2767,20.3682,,,,,,,,,,,,,,,
13683,,,42,-121.4026,19.7098,,,,,,,,,,,,,,,
13796,,,113,-118.8708,20.1629,,,,,,,,,,,,,,,
13961,,,165,-118.3113,20.1168,,,,,,,,,,,,,,,
14000,,,,,,13,4,1,2487.064,1.6489,0.7993,7.1912,0.8353,106.8221,105.7247,57.237,-6.8766,13.3263,4743.8135,0.0
14065,,,104,-120.5662,19.5275,,,,,,,,,,,,,,,
14138,,,73,-112.2576,19.3161,,,,,,,,,,,,,,,
14176,,,38,-117.6577,20.1568,,,,,,,,,,,,,,,
14268,,,92,-113.9642,20.2017,,,,,,,,,,,,,,,
14330,,,62,-114.0162,21.1295,,,,,,,,,,,,,,,
14369,,,39,-116.404,20.328,,,,,,,,,,,,,,,
14438,,,69,-113.7297,20.7855,,,,,,,,,,,,,,,
14500,,,,,,14,5,1,2411.2168,1.8322,1.9657,8.0351,2.0058,141.4039,243.9963,90.5009,-9.0717,9.03,1203.5917,0.0
14578,,,140,-116.9332,20.258,,,,,,,,,,,,,,,
14680,,,102,-114.6845,21.4269,,,,,,,,,,,,,,,
14751,,,71,-114.6946,19.8428,,,,,,,,,,,,,,,
14994,,,243,-130.9587,20.6338,,,,,,,,,,,,,,,
15000,,,,,,14,4,1,2405.4761,1.9025,1.5781,13.0069,1.6432,105.7984,190.9762,54.3976,-14.5231,9.1887,1367.8152,0.0
15000,-115.9577,129.9,,,,,,,,,,,,,,,,,,
15078,,,84,-117.002,17.7752,,,,,,,,,,,,,,,
15290,,,212,-118.9118,21.1245,,,,,,,,,,,,,,,
15397,,,107,-114.1507,20.0047,,,,,,,,,,,,,,,
15500,,,,,,14,5,1,2431.1292,2.7841,3.1281,10.646,3.1814,171.8821,91.281,120.8587,-10.7756,12.2266,3114.6582,0.0
15573,,,176,-116.5478,19.5619,,,,,,,,,,,,,,,
15706,,,133,-115.008,19.7488,,,,,,,,,,,,,,,
15790,,,84,-116.3131,19.8454,,,,,,,,,,,,,,,
15873,,,83,-113.6876,21.6624,,,,,,,,,,,,,,,
15948,,,75,-115.3113,21.2297,,,,,,,,,,,,,,,
16000,,,,,,14,5,1,2392.5381,2.0487,1.5775,6.0302,1.6076,124.7265,120.1923,73.0213,-6.3581,8.0763,833.2838,0.0
16061,,,113,-121.1779,19.8095,,,,,,,,,,,,,,,
16148,,,87,-113.7923,21.5966,,,,,,,,,,,,,,,
16224,,,76,-111.46,20.6746,,,,,,,,,,,,,,,
16342,,,118,-116.8245,20.8672,,,,,,,,,,,,,,,
16455,,,113,-119.5928,20.8958,,,,,,,,,,,,,,,
16499,,,44,-123.4492,20.2363,,,,,,,,,,,,,,,
16500,,,,,,12,4,1,2473.6758,1.2268,1.578,7.3027,1.6145,131.0523,170.5175,76.3686,-9.8978,10.6631,2208.321,0.0
16561,,,62,-114.7975,20.0654,,,,,,,,,,,,,,,
16665,,,104,-113.5364,20.3142,,,,,,,,,,,,,,,
16708,,,43,-121.4228,19.7303,,,,,,,,,,,,,,,
16749,,,41,-117.2398,20.1442,,,,,,,,,,,,,,,
16870,,,121,-112.6691,20.5718,,,,,,,,,,,,,,,
17000,,,,,,14,5,1,2516.1404,1.7554,1.1849,11.6846,1.2433,125.0131,62.9728,71.6065,-13.6519,10.0109,2537.2888,0.0
17046,,,176,-116.1623,20.7107,,,,,,,,,,,,,,,
17189,,,143,-115.9874,20.5392,,,,,,,,,,,,,,,
17354,,,165,-117.2551,21.472,,,,,,,,,,,,,,,
17455,,,101,-115.5189,21.4098,,,,,,,,,,,,,,,
17500,,,,,,14,6,1,2420.8674,1.9319,2.3537,9.6631,2.4021,156.2723,383.4384,100.3595,-8.0101,12.1738,3286.5537,0.0
17503,,,48,-109.7063,22.1554,,,,,,,,,,,,,,,
17546,,,43,-119.795,21.1525,,,,,,,,,,,,,,,
17678,,,132,-122.3386,19.7484,,,,,,,,,,,,,,,
17794,,,116,-116.3863,20.1503,,,,,,,,,,,,,,,
17835,,,41,-117.6327,20.2667,,,,,,,,,,,,,,,
17876,,,41,-117.9772,20.2373,,,,,,,,,,,,,,,
18000,,,,,,13,5,1,2442.2231,1.7549,1.1935,5.5668,1.2213,103.3095,204.5584,45.3265,-4.868,12.3539,4035.7827,0.0
18020,,,144,-118.9492,20.1734,,,,,,,,,,,,,,,
18068,,,48,-115.7701,19.8081,,,,,,,,,,,,,,,
18195,,,127,-113.1265,20.2985,,,,,,,,,,,,,,,
18233,,,38,-116.2488,22.1675,,,,,,,,,,,,,,,
18288,,,55,-114.001,22.1231,,,,,,,,,,,,,,,
18381,,,93,-114.5877,20.9245,,,,,,,,,,,,,,,
18449,,,68,-113.001,22.0328,,,,,,,,,,,,,,,
18500,,,,,,14,4,1,2510.9417,1.4663,1.579,3.9949,1.599,143.0918,421.5018,83.3495,-2.2257,11.2532,2652.7358,0.0
18567,,,118,-116.2429,21.5584,,,,,,,,,,,,,,,
18606,,,39,-116.2351,19.8975,,,,,,,,,,,,,,,
18776,,,170,-117.6323,19.4446,,,,,,,,,,,,,,,
18875,,,99,-118.7048,19.5055,,,,,,,,,,,,,,,
18945,,,70,-115.5214,19.8943,,,,,,,,,,,,,,,
19000,,,,,,11,4,1,2582.0305,0.6672,0.023,20.999,0.128,59.5308,113.0041,3.0482,-20.2407,10.7744,2332.7576,0.0
19047,,,102,-113.4907,20.2276,,,,,,,,,,,,,,,
19159,,,112,-113.7896,20.4496,,,,,,,,,,,,,,,
19198,,,39,-117.295,19.6678,,,,,,,,,,,,,,,
19236,,,38,-117.9673,20.2411,,,,,,,,,,,,,,,
19280,,,44,-115.7197,19.9971,,,,,,,,,,,,,,,
19431,,,151,-118.9767,19.7505,,,,,,,,,,,,,,,
19500,,,,,,13,4,1,2550.4893,1.2698,1.1904,14.1915,1.2613,104.2209,63.7784,48.5324,-10.1837,8.7656,2095.51,0.0
19544,,,113,-112.5564,19.8724,,,,,,,,,,,,,,,
19587,,,43,-122.2042,20.2444,,,,,,,,,,,,,,,
19654,,,67,-113.6071,19.7601,,,,,,,,,,,,,,,
19829,,,175,-119.1083,21.4906,,,,,,,,,,,,,,,
19873,,,44,-118.0879,22.1065,,,,,,,,,,,,,,,
19999,,,126,-114.6075,22.1088,,,,,,,,,,,,,,,
20000,,,,,,13,5,1,2530.3772,1.9877,1.9641,7.1879,2.0,114.5293,239.1596,58.2138,-5.8271,6.5369,551.0261,0.0
20000,-115.6221,124.2,,,,,,,,,,,,,,,,,,
20155,,,156,-119.0169,20.5563,,,,,,,,,,,,,,,
20311,,,156,-119.3128,21.2213,,,,,,,,,,,,,,,
20357,,,46,-120.2105,19.3373,,,,,,,,,,,,,,,
20402,,,45,-121.5453,19.3078,,,,,,,,,,,,,,,
20493,,,91,-114.4306,20.438,,,,,,,,,,,,,,,
20500,,,,,,13,5,1,2430.5837,2.0871,1.194,5.1078,1.2196,127.7962,275.3014,68.7142,-4.7748,5.811,993.0831,0.0
20554,,,61,-113.6824,21.1216,,,,,,,,,,,,,,,
20664,,,110,-115.3074,19.4136,,,,,,,,,,,,,,,
20781,,,117,-116.8341,20.3864,,,,,,,,,,,,,,,
20823,,,42,-117.286,20.9533,,,,,,,,,,,,,,,
20866,,,43,-122.368,19.4754,,,,,,,,,,,,,,,
20987,,,121,-120.942,19.7576,,,,,,,,,,,,,,,
21000,,,,,,14,5,1,2519.7571,2.5888,1.1904,13.7875,1.2594,158.0354,47.2519,97.0756,-9.9827,5.7717,899.0947,0.0
21102,,,115,-113.8714,20.1436,,,,,,,,,,,,,,,
21200,,,98,-115.3321,21.517,,,,,,,,,,,,,,,
21347,,,147,-117.984,21.5641,,,,,,,,,,,,,,,
21500,,,,,,12,5,1,2534.7812,2.2364,2.7407,10.8702,2.7951,157.4124,512.4929,97.9925,-7.999,6.0133,915.6078,0.0
21632,,,285,-127.6141,20.2899,,,,,,,,,,,,,,,
21796,,,164,-119.8833,19.7442,,,,,,,,,,,,,,,
21864,,,68,-116.6263,19.255,,,,,,,,,,,,,,,
21974,,,110,-116.3758,21.3351,,,,,,,,,,,,,,,
22000,,,,,,15,5,1,2444.4187,2.2079,2.3547,14.5782,2.4276,149.1865,271.7072,88.7528,-12.8573,4.1807,742.3727,0.0
22040,,,66,-113.4464,19.376,,,,,,,,,,,,,,,
22081,,,41,-121.4634,19.5631,,,,,,,,,,,,,,,
22193,,,112,-113.5333,20.1756,,,,,,,,,,,,,,,
22310,,,117,-116.2618,21.4697,,,,,,,,,,,,,,,
22413,,,103,-118.4619,19.4135,,,,,,,,,,,,,,,
22500,,,,,,15,5,1,2460.9875,1.6808,1.5795,11.1714,1.6354,134.3132,101.467,74.4625,-18.9554,5.5534,1573.6134,0.0
22523,,,110,-113.154,19.4942,,,,,,,,,,,,,,,
22635,,,112,-116.7616,20.2988,,,,,,,,,,,,,,,
22800,,,165,-118.7204,19.9155,,,,,,,,,,,,,,,
22973,,,173,-115.697,19.469,,,,,,,,,,,,,,,
23000,,,,,,14,6,1,2500.6948,1.5554,1.1905,4.2354,1.2117,109.859,163.4503,47.8605,-2.0637,5.2362,301.0671,0.0
23099,,,126,-114.2175,20.1844,,,,,,,,,,,,,,,
23221,,,122,-116.2324,20.4851,,,,,,,,,,,,,,,
23261,,,40,-119.8323,20.0274,,,,,,,,,,,,,,,
23387,,,126,-113.8618,19.6973,,,,,,,,,,,,,,,
23462,,,75,-111.709,19.4264,,,,,,,,,,,,,,,
23500,,,,,,13,5,1,2542.8542,2.0145,1.9626,14.9974,2.0376,184.3357,547.6481,121.5506,-12.5276,5.3871,726.3531,0.0
23643,,,181,-119.1898,19.6257,,,,,,,,,,,,,,,
23758,,,115,-115.9965,19.7221,,,,,,,,,,,,,,,
23892,,,134,-117.7726,21.2195,,,,,,,,,,,,,,,
24000,,,,,,15,5,1,2507.5039,3.003,1.5758,7.6882,1.6142,164.2116,486.3253,103.1376,-2.7383,4.5764,803.8954,0.0
24002,,,110,-112.1541,20.1512,,,,,,,,,,,,,,,
24111,,,109,-113.5633,19.796,,,,,,,,,,,,,,,
24211,,,100,-114.1251,20.308,,,,,,,,,,,,,,,
24379,,,168,-117.933,20.0153,,,,,,,,,,,,,,,
24447,,,68,-114.6184,19.5303,,,,,,,,,,,,,,,
24500,,,,,,12,5,1,2625.595,1.4528,1.5795,10.0511,1.6298,138.0321,269.9432,78.6301,-9.6128,5.4444,329.6236,0.0
24590,,,143,-119.3745,19.679,,,,,,,,,,,,,,,
24687,,,97,-114.7384,19.5396,,,,,,,,,,,,,,,
24830,,,143,-116.2487,20.3071,,,,,,,,,,,,,,,
24874,,,44,-121.5246,20.3009,,,,,,,,,,,,,,,
24955,,,81,-116.0765,20.0565,,,,,,,,,,,,,,,
25000,,,,,,14,6,1,2634.2903,1.6203,1.972,12.7698,2.0359,134.9982,332.591,73.0014,-10.7983,5.0644,1519.1686,0.0
25000,-116.0376,130.6,,,,,,,,,,,,,,,,,,
25062,,,107,-116.6676,18.1844,,,,,,,,,,,,,,,
25122,,,60,-114.633,20.2816,,,,,,,,,,,,,,,
25255,,,133,-117.2389,20.7819,,,,,,,,,,,,,,,
25374,,,119,-113.4522,20.8142,,,,,,,,,,,,,,,
25487,,,113,-112.8811,21.2114,,,,,,,,,,,,,,,
25500,,,,,,15,6,1,2594.4585,3.1159,3.9075,35.5032,4.085,214.2116,194.9173,151.8479,-13.2024,4.4799,418.8248,0.0
25604,,,117,-116.6056,20.3302,,,,,,,,,,,,,,,
25642,,,38,-117.7866,20.7112,,,,,,,,,,,,,,,
25716,,,74,-115.1531,21.7655,,,,,,,,,,,,,,,
25813,,,97,-115.9196,20.5335,,,,,,,,,,,,,,,
25891,,,78,-111.1896,20.0603,,,,,,,,,,,,,,,
25989,,,98,-113.3318,20.0501,,,,,,,,,,,,,,,
26000,,,,,,17,6,1,2589.9075,2.3993,3.9075,11.9773,3.9674,236.0411,627.8973,174.4523,-8.646,4.8656,606.4149,0.0
26042,,,53,-118.7269,19.5915,,,,,,,,,,,,,,,
26110,,,68,-111.9528,19.8655,,,,,,,,,,,,,,,
26241,,,131,-116.6537,20.486,,,,,,,,,,,,,,,
26284,,,43,-119.0736,19.715,,,,,,,,,,,,,,,
26409,,,125,-113.2287,19.9327,,,,,,,,,,,,,,,
26500,,,,,,14,6,1,2565.0161,1.638,0.8041,11.1838,0.86,125.2532,116.296,63.2132,-12.1736,4.1749,398.8235,0.0
26583,,,174,-117.0289,20.1222,,,,,,,,,,,,,,,
26713,,,130,-113.8738,19.7946,,,,,,,,,,,,,,,
26876,,,163,-120.0559,20.0374,,,,,,,,,,,,,,,
26948,,,72,-111.3946,20.7366,,,,,,,,,,,,,,,
26990,,,42,-120.8144,22.0844,,,,,,,,,,,,,,,
27000,,,,,,15,6,1,2479.3562,2.26,1.5781,11.6175,1.6362,131.6581,312.8644,69.4574,-8.6995,2.6518,332.6391,0.0
27165,,,175,-115.6158,20.0213,,,,,,,,,,,,,,,
27303,,,138,-115.4374,21.699,,,,,,,,,,,,,,,
27425,,,122,-117.3369,20.015,,,,,,,,,,,,,,,
27500,,,,,,14,6,1,2482.1089,2.7058,3.1276,8.3294,3.1692,198.1971,780.6287,136.0306,-11.7466,3.8993,306.3429,0.0
27542,,,117,-116.0168,20.2237,,,,,,,,,,,,,,,
27668,,,126,-115.7829,21.4399,,,,,,,,,,,,,,,
27708,,,40,-117.4449,22.2007,,,,,,,,,,,,,,,
27829,,,121,-115.1986,19.9504,,,,,,,,,,,,,,,
27901,,,72,-112.1016,21.9345,,,,,,,,,,,,,,,
27942,,,41,-116.1614,20.2717,,,,,,,,,,,,,,,
27984,,,42,-119.8735,19.0189,,,,,,,,,,,,,,,
28000,,,,,,13,5,1,2620.3608,1.5431,1.968,32.7166,2.1316,117.2578,440.1625,55.4643,-26.386,3.5346,566.1711,0.0
28026,,,42,-120.1975,22.125,,,,,,,,,,,,,,,
28118,,,92,-116.9794,20.5635,,,,,,,,,,,,,,,
28159,,,41,-118.8965,18.9035,,,,,,,,,,,,,,,
28365,,,206,-121.4796,19.8249,,,,,,,,,,,,,,,
28500,,,,,,14,6,1,2617.3552,2.3742,2.3531,12.312,2.4147,184.2105,91.4222,122.0632,-11.2495,3.0875,304.4754,0.0
28521,,,156,-117.9944,19.7179,,,,,,,,,,,,,,,
